point,area,type,months,total1,total2,monthly1,monthly2
財團法人高雄市基督教青年會附設高雄市私立英明幼兒園,苓雅區,私立,12,216000,0,18000,0
財團法人高雄市私立慰親幼兒園,鼓山區,準公共化,12,197432,0,16453,0
長庚醫療財團法人高雄長庚紀念醫院附設高雄市私立長庚幼兒園,鳥松區,私立,12,192320,52800,16027,4400
高雄市三塊厝非營利幼兒園(委託財團法人彭婉如文教基金會辦理),三民區,非營利,12,116976,0,9748,0
高雄市三民區東光國民小學附設幼兒園,三民區,公立,8,70244,200,8781,25
高雄市三民區河濱國民小學附設幼兒園,三民區,公立,8,70244,200,8781,25
高雄市三民區莊敬國民小學附設幼兒園,三民區,公立,8,70244,200,8781,25
高雄市三民區陽明國民小學附設幼兒園,三民區,公立,8,70244,200,8781,25
高雄市中山非營利幼兒園(委託社團法人高雄市婦幼培訓關懷協會辦理),鼓山區,非營利,12,112020,0,9335,0
高雄市仁武區八卦國民小學附設幼兒園,仁武區,公立,8,70244,200,8781,25
高雄市光武非營利幼兒園(委託高雄市教保人員職業工會辦理),三民區,非營利,12,121680,0,10140,0
高雄市內門區觀亭國民小學附設幼兒園,內門區,公立,8,65044,200,8131,25
高雄市六龜區六龜國民小學附設幼兒園,六龜區,公立,8,55244,0,6906,0
高雄市六龜區新威國民小學附設幼兒園,六龜區,公立,8,55784,0,6973,0
高雄市六龜區龍興國民小學附設幼兒園,六龜區,公立,8,57044,0,7131,0
高雄市前金區建國國民小學附設幼兒園,前金區,公立,8,70244,200,8781,25
高雄市前鎮區佛公國民小學附設幼兒園,前鎮區,公立,8,70244,0,8781,0
高雄市前鎮區前鎮國民小學附設幼兒園,前鎮區,公立,8,70244,0,8781,0
高雄市前鎮區復興國民小學附設幼兒園,前鎮區,公立,8,70244,200,8781,25
高雄市前鎮區愛群國民小學附設幼兒園,前鎮區,公立,8,70244,0,8781,0
高雄市前鎮區明正國民小學附設幼兒園,前鎮區,公立,8,70244,0,8781,0
高雄市前鎮區瑞祥國民小學附設幼兒園,前鎮區,公立,8,70244,200,8781,25
高雄市前鎮區瑞豐國民小學附設幼兒園,前鎮區,公立,8,70244,0,8781,0
高雄市前鎮非營利幼兒園（委託高雄市教保人員職業工會辦理）,前鎮區,非營利,12,97740,0,8145,0
高雄市右昌非營利幼兒園（委託社團法人高雄市婦幼培訓關懷協會辦理）,楠梓區,非營利,12,119844,0,9987,0
高雄市大寮區中庄國民小學附設幼兒園,大寮區,公立,8,70244,200,8781,25
高雄市大寮區大寮國民小學附設幼兒園,大寮區,公立,8,70244,200,8781,25
高雄市大寮區山頂國民小學附設幼兒園,大寮區,公立,8,68084,200,8511,25
高雄市大寮區後庄國民小學附設幼兒園,大寮區,公立,8,68444,200,8556,25
高雄市大寮區忠義國民小學附設幼兒園,大寮區,公立,8,70244,200,8781,25
高雄市大寮區昭明國民小學附設幼兒園,大寮區,公立,8,68444,200,8556,25
高雄市大寮區翁園國民小學附設幼兒園,大寮區,公立,8,70244,0,8781,0
高雄市大樹區溪埔國民小學附設幼兒園,大樹區,公立,8,70244,0,8781,0
高雄市大社區觀音國民小學附設幼兒園,大社區,公立,8,70244,0,8781,0
高雄市大社非營利幼兒園,大社區,非營利,12,112956,0,9413,0
高雄市大義非營利幼兒園(委託社團法人高雄市社區美學教育發展協會辦理),左營區,非營利,12,106800,0,8900,0
高雄市小港區二苓國民小學附設幼兒園,小港區,公立,8,70244,0,8781,0
高雄市小港區小港國民小學附設幼兒園,小港區,公立,8,70084,0,8761,0
高雄市小港區桂林國民小學附設幼兒園,小港區,公立,8,70244,0,8781,0
高雄市小港區青山國民小學附設幼兒園,小港區,公立,8,70244,200,8781,25
高雄市小港非營利幼兒園(委託社團法人高雄市社區教育協會辦理),小港區,非營利,12,88800,0,7400,0
高雄市岡中非營利幼兒園(委託社團法人童馨關懷成長協會辦理),岡山區,非營利,12,130440,0,10870,0
高雄市岡中非營利幼兒園(委託社團法人高雄市童馨關懷成長協會辦理),岡山區,非營利,12,130440,0,10870,0
高雄市岡山區兆湘國民小學附設幼兒園,岡山區,公立,8,70244,0,8781,0
高雄市岡山區嘉興國民小學附設幼兒園,岡山區,公立,8,70244,200,8781,25
高雄市岡山區大後協社區發展協會附設高雄市私立幼兒園,岡山區,準公共化,12,206816,9000,17235,750
高雄市岱克拉思部落互助教保服務中心(高雄市原住民族文教協會辦理),杉林區,私立,12,85200,0,7100,0
高雄市左新非營利幼兒園(委託財團法人福智文教基金會辦理),左營區,非營利,12,102960,0,8580,0
高雄市左營區屏山國民小學附設幼兒園,左營區,公立,8,70244,200,8781,25
高雄市左營區文府國民小學附設幼兒園,左營區,公立,8,70244,0,8781,0
高雄市左營區明德國民小學附設幼兒園,左營區,公立,8,70244,0,8781,0
高雄市左營區舊城國民小學附設幼兒園,左營區,公立,8,70244,200,8781,25
高雄市平等非營利幼兒園(委託財團法人彭婉如文教基金會辦理),三民區,非營利,12,106620,0,8885,0
高雄市彌陀區彌陀國民小學附設幼兒園,彌陀區,公立,8,70244,0,8781,0
高雄市忠孝非營利幼兒園（委託財團法人彭婉如文教基金會辦理）,鳳山區,非營利,12,98532,0,8211,0
高雄市政府員工消費合作社附設高雄市私立幼兒園,苓雅區,準公共化,12,222856,0,18571,0
高雄市教保人員職業工會附設高雄市私立光武非營利幼兒園(高雄市政府委託辦理),三民區,非營利,12,69960,0,5830,0
高雄市文府非營利幼兒園(委託社團法人東台灣幼兒教保專業促進協會辦理),左營區,非營利,12,111252,0,9271,0
高雄市新民非營利幼兒園(委託社團法人台灣公共托育協會辦理),左營區,非營利,12,115656,0,9638,0
高雄市新甲非營利幼兒園（委託財團法人輔英科技大學設立之輔英科技大學辦理）,鳳山區,非營利,12,105576,0,8798,0
高雄市新興區七賢國民小學附設幼兒園,新興區,公立,8,70244,0,8781,0
高雄市新興區新興國民小學附設幼兒園,新興區,公立,8,70244,200,8781,25
高雄市旗山區嶺口國民小學附設幼兒園,旗山區,公立,8,68444,0,8556,0
高雄市旗山區鼓山國民小學附設幼兒園,旗山區,公立,8,68444,200,8556,25
高雄市旗津區中洲國民小學附設幼兒園,旗津區,公立,8,70244,0,8781,0
高雄市杉林區新庄國民小學附設幼兒園,杉林區,公立,8,51284,0,6411,0
高雄市林園區港埔國民小學附設幼兒園,林園區,公立,8,70244,0,8781,0
高雄市林園區王公國民小學附設幼兒園,林園區,公立,8,70244,200,8781,25
高雄市林園非營利幼兒園(委託社團法人高雄市愛與關懷教育發展協會辦理),林園區,非營利,12,117096,0,9758,0
高雄市桃源區建山國民小學附設幼兒園,桃源區,公立,8,49844,0,6231,0
高雄市桃源區桃源國民小學附設幼兒園,桃源區,公立,8,54344,0,6793,0
高雄市桃源區樟山國民小學附設幼兒園,桃源區,公立,8,53984,0,6748,0
高雄市桃源區興中國民小學附設幼兒園,桃源區,公立,8,49484,0,6186,0
高雄市梓官區梓官國民小學附設幼兒園,梓官區,公立,8,70244,200,8781,25
高雄市楠梓區後勁國民小學附設幼兒園,楠梓區,公立,8,70244,0,8781,0
高雄市楠梓區油廠國民小學附設幼兒園,楠梓區,公立,8,70244,200,8781,25
高雄市楠梓區莒光國民小學附設幼兒園,楠梓區,公立,8,70244,200,8781,25
高雄市橋頭區五林國民小學附設幼兒園,橋頭區,公立,8,70244,200,8781,25
高雄市橋頭區興糖國民小學附設幼兒園,橋頭區,公立,8,70244,200,8781,25
高雄市港和非營利幼兒園（委託財團法人高雄市私立復華高級中學辦理）,小港區,非營利,12,120492,0,10041,0
高雄市湖內區明宗國民小學附設幼兒園,湖內區,公立,8,68984,200,8623,25
高雄市瀰濃非營利幼兒園(委託財團法人樹德科技大學設立之樹德科技大學辦理),美濃區,非營利,12,119208,0,9934,0
高雄市燕巢區燕巢國民小學附設幼兒園,燕巢區,公立,8,70244,200,8781,25
高雄市燕巢區鳳雄國民小學附設幼兒園,燕巢區,公立,8,70244,0,8781,0
高雄市獅甲非營利幼兒園(委託財團法人高雄市私立復華高級中學辦理),前鎮區,非營利,12,106800,0,8900,0
高雄市瑞豐非營利幼兒園（委託社團法人東台灣幼兒教保專業促進協會辦理）,前鎮區,非營利,12,106548,0,8879,0
高雄市璐可非營利幼兒園(委託社團法人高雄市社區美學教育發展協會辦理),三民區,非營利,12,115152,0,9596,0
高雄市私立一二三幼兒園,鼓山區,私立,12,200000,0,16667,0
高雄市私立一新幼兒園,路竹區,私立,12,273600,19200,22800,1600
高雄市私立下庄幼兒園,小港區,私立,12,173520,24000,14460,2000
高雄市私立中興幼兒園,前鎮區,私立,12,272160,0,22680,0
高雄市私立中華幼兒園,林園區,準公共化,12,252648,26400,21054,2200
高雄市私立丹苨薾幼兒園,左營區,準公共化,12,254160,9000,21180,750
高雄市私立主人翁幼兒園,岡山區,準公共化,12,252936,9000,21078,750
高雄市私立乖寶貝幼兒園,楠梓區,準公共化,12,223200,18000,18600,1500
高雄市私立九個果子幼兒園,左營區,準公共化,12,274352,9000,22863,750
高雄市私立五甲恆青幼兒園,鳳山區,私立,12,240000,0,20000,0
高雄市私立五甲米倫幼兒園,鳳山區,私立,12,247200,13200,20600,1100
高雄市私立五餅二魚幼兒園,左營區,私立,12,331200,14400,27600,1200
高雄市私立亞特蘭幼兒園,三民區,準公共化,12,192000,18000,16000,1500
高雄市私立亨利幼兒園,仁武區,私立,12,240000,0,20000,0
高雄市私立亮晶晶幼兒園,林園區,私立,12,192000,0,16000,0
高雄市私立仁人妙智幼兒園,鳳山區,私立,12,207192,0,17266,0
高雄市私立仁仁幼兒園,鳳山區,準公共化,12,248112,15600,20676,1300
高雄市私立仁惠幼兒園,林園區,準公共化,12,211936,9000,17661,750
高雄市私立仁慈幼兒園,鳳山區,準公共化,12,216432,9000,18036,750
高雄市私立仁智幼兒園,鳳山區,準公共化,12,221112,9000,18426,750
高雄市私立仁武保進國際藝術幼兒園,仁武區,準公共化,12,331200,14400,27600,1200
高雄市私立仁武同心園幼兒園,仁武區,準公共化,12,213368,13500,17781,1125
高雄市私立任而波幼兒園,鳳山區,私立,12,292000,0,24333,0
高雄市私立伊頓大地幼兒園,楠梓區,私立,12,338400,9000,28200,750
高雄市私立伯特利幼兒園,林園區,私立,12,145600,0,12133,0
高雄市私立伶益幼兒園,鳳山區,準公共化,12,217688,9600,18141,800
高雄市私立佑昇幼兒園,小港區,私立,12,218400,0,18200,0
高雄市私立何嘉仁幼兒園,三民區,私立,12,372020,0,31002,0
高雄市私立何嘉仁楠梓幼兒園,楠梓區,私立,12,512400,24000,42700,2000
高雄市私立何嘉仁高美館幼兒園,鼓山區,私立,12,428000,0,35667,0
高雄市私立佳倍佳幼兒園,小港區,準公共化,12,189616,0,15801,0
高雄市私立佳兒幼兒園,苓雅區,私立,12,216000,6000,18000,500
高雄市私立佳學幼兒園,苓雅區,準公共化,12,211952,9000,17663,750
高雄市私立佳欣幼兒園,小港區,準公共化,12,226400,18000,18867,1500
高雄市私立佳芳幼兒園,大社區,準公共化,12,242400,9000,20200,750
高雄市私立佳貝幼兒園,梓官區,準公共化,12,172816,0,14401,0
高雄市私立佳齊幼兒園,鼓山區,私立,12,288000,0,24000,0
高雄市私立來來幼兒園,三民區,私立,12,216000,0,18000,0
高雄市私立保羅幼兒園,三民區,準公共化,12,243528,0,20294,0
高雄市私立保進幼兒園,橋頭區,準公共化,12,280152,21120,23346,1760
高雄市私立偉倫幼兒園,岡山區,私立,12,268600,21120,22383,1760
高雄市私立偉生幼兒園,彌陀區,準公共化,12,231584,9000,19299,750
高雄市私立偉立幼兒園,前鎮區,私立,12,253600,0,21133,0
高雄市私立傑尼爾幼兒園,苓雅區,私立,12,308000,0,25667,0
高雄市私立優等生幼兒園,大寮區,準公共化,12,168000,0,14000,0
高雄市私立優群五福幼兒園,新興區,私立,12,136000,0,11333,0
高雄市私立優群幼兒園,仁武區,私立,12,128000,0,10667,0
高雄市私立優群星星幼兒園,小港區,準公共化,12,177616,9000,14801,750
高雄市私立優群米爾頓幼兒園,三民區,準公共化,12,200976,9000,16748,750
高雄市私立優質童心園幼兒園,鳳山區,準公共化,12,229288,18000,19107,1500
高雄市私立光仁幼兒園,仁武區,準公共化,12,241872,9000,20156,750
高雄市私立光庭幼兒園,小港區,私立,12,144000,12000,12000,1000
高雄市私立克萊能幼兒園,三民區,準公共化,12,232640,29520,19387,2460
高雄市私立公館幼兒園,湖內區,準公共化,12,192016,9000,16001,750
高雄市私立冠冠幼兒園,前鎮區,準公共化,12,253760,0,21147,0
高雄市私立前鎮心心幼兒園,前鎮區,準公共化,12,193272,9000,16106,750
高雄市私立創世紀幼兒園,苓雅區,私立,12,388000,0,32333,0
高雄市私立創意幼兒園,路竹區,準公共化,12,245600,9000,20467,750
高雄市私立創新幼兒園,小港區,準公共化,12,198000,9000,16500,750
高雄市私立劍橋幼兒園,阿蓮區,準公共化,12,257864,0,21489,0
高雄市私立劍聲幼兒園,鳳山區,私立,12,288000,0,24000,0
高雄市私立力新幼兒園,鳳山區,準公共化,12,206592,9000,17216,750
高雄市私立加吉立幼兒園,梓官區,私立,12,163080,0,13590,0
高雄市私立加州幼兒園,左營區,私立,12,200800,0,16733,0
高雄市私立加恩幼兒園,大寮區,準公共化,12,280368,9000,23364,750
高雄市私立勵志幼兒園,大寮區,私立,12,211200,0,17600,0
高雄市私立博愛幼兒園,旗山區,私立,12,177600,0,14800,0
高雄市私立卡爾頓幼兒園,大寮區,準公共化,12,243840,9000,20320,750
高雄市私立又新幼兒園,鳳山區,準公共化,12,174176,9000,14515,750
高雄市私立友愛幼兒園,三民區,準公共化,12,299848,18000,24987,1500
高雄市私立可倈蒙幼兒園,鹽埕區,準公共化,12,268000,18000,22333,1500
高雄市私立可愛幼兒園,阿蓮區,準公共化,12,259920,18000,21660,1500
高雄市私立台上幼兒園,岡山區,準公共化,12,220440,9000,18370,750
高雄市私立史丹佛幼兒園,岡山區,私立,12,300000,19200,25000,1600
高雄市私立右昌麥米倫幼兒園,楠梓區,私立,12,376000,0,31333,0
高雄市私立合育幼兒園,大樹區,準公共化,12,224400,0,18700,0
高雄市私立吉的堡幼兒園,林園區,準公共化,12,234104,9000,19509,750
高雄市私立吉的堡金恩幼兒園,三民區,私立,12,360000,17400,30000,1450
高雄市私立吉米亨利幼兒園,楠梓區,私立,12,236400,26400,19700,2200
高雄市私立吉米洛幼兒園,路竹區,私立,12,227200,0,18933,0
高雄市私立咪咪幼兒園,三民區,準公共化,12,276000,6000,23000,500
高雄市私立品恩幼兒園,鼓山區,私立,12,412800,42000,34400,3500
高雄市私立哈利幼兒園,左營區,準公共化,12,224888,9000,18741,750
高雄市私立哈拿幼兒園,三民區,準公共化,12,232000,9000,19333,750
高雄市私立啟蒙幼兒園,鳥松區,私立,12,402000,0,33500,0
高雄市私立善導幼兒園,前鎮區,準公共化,12,261600,0,21800,0
高雄市私立善敏智幼兒園,鳳山區,準公共化,12,276000,9000,23000,750
高雄市私立喜悅幼兒園,左營區,私立,10,220000,44000,22000,4400
高雄市私立喜愛爾幼兒園,大寮區,準公共化,12,288960,9000,24080,750
高雄市私立喬依斯幼兒園,左營區,私立,12,332000,0,27667,0
高雄市私立喬智幼兒園,橋頭區,準公共化,12,276048,9000,23004,750
高雄市私立喬美幼兒園,鳥松區,私立,12,164000,0,13667,0
高雄市私立嘉安親幼兒園,前金區,準公共化,12,218712,9000,18226,750
高雄市私立嘉惠幼兒園,前鎮區,準公共化,12,220120,9000,18343,750
高雄市私立嘉欣幼兒園,楠梓區,準公共化,12,242960,0,20247,0
高雄市私立四季幼兒園,苓雅區,準公共化,12,256320,18000,21360,1500
高雄市私立國民幼兒園,前鎮區,私立,12,144000,0,12000,0
高雄市私立圓山幼兒園,三民區,準公共化,12,271960,18000,22663,1500
高雄市私立圓緣幼兒園,旗山區,準公共化,12,108000,0,9000,0
高雄市私立圓美幼兒園,三民區,準公共化,12,265832,26400,22153,2200
高雄市私立地球村幼兒園,前鎮區,私立,12,204000,0,17000,0
高雄市私立培幼幼兒園,阿蓮區,準公共化,12,208792,7200,17399,600
高雄市私立多多幼兒園,岡山區,準公共化,12,252000,13200,21000,1100
高雄市私立大來幼兒園,三民區,準公共化,12,208356,9000,17363,750
高雄市私立大圓幼兒園,大樹區,私立,12,185120,0,15427,0
高雄市私立大寮恆青幼兒園,大寮區,準公共化,12,196240,9000,16353,750
高雄市私立大明幼兒園,鳳山區,準公共化,12,172080,9000,14340,750
高雄市私立大樹嘟嘟幼兒園,大樹區,準公共化,12,180240,9000,15020,750
高雄市私立大自然幼兒園,鳥松區,準公共化,12,264504,9000,22042,750
高雄市私立大鵬幼兒園,小港區,私立,12,156000,0,13000,0
高雄市私立天下幼兒園,大寮區,準公共化,12,144000,0,12000,0
高雄市私立天主教道明幼兒園,鼓山區,私立,12,310400,28800,25867,2400
高雄市私立天使幼兒園,仁武區,準公共化,12,218000,12564,18167,1047
高雄市私立天才幼兒園,鼓山區,準公共化,12,192016,18000,16001,1500
高雄市私立天鵝堡幼兒園,仁武區,私立,12,153600,0,12800,0
高雄市私立奧斯佛爾幼兒園,左營區,準公共化,12,330800,18000,27567,1500
高雄市私立奧斯福爾幼兒園,苓雅區,私立,12,327200,31680,27267,2640
高雄市私立妙行幼兒園,三民區,準公共化,12,255432,0,21286,0
高雄市私立威廉王子幼兒園,楠梓區,私立,12,300000,26400,25000,2200
高雄市私立威格爾幼兒園,鳳山區,準公共化,12,226616,12000,18885,1000
高雄市私立威爾森幼兒園,鳳山區,準公共化,12,228000,18000,19000,1500
高雄市私立威爾森政德幼兒園,左營區,準公共化,12,336000,14400,28000,1200
高雄市私立威爾森梓官幼兒園,梓官區,私立,12,172400,12000,14367,1000
高雄市私立子信幼兒園,小港區,私立,12,240000,0,20000,0
高雄市私立孟莊幼兒園,路竹區,準公共化,12,168000,9000,14000,750
高雄市私立學儒幼兒園,楠梓區,私立,12,348000,0,29000,0
高雄市私立學成幼兒園,前鎮區,準公共化,12,242280,9000,20190,750
高雄市私立學林幼兒園,鳳山區,私立,12,160800,0,13400,0
高雄市私立安倪幼兒園,六龜區,私立,12,136400,0,11367,0
高雄市私立安德林幼兒園,鳳山區,準公共化,12,226800,18000,18900,1500
高雄市私立安德生幼兒園,楠梓區,私立,12,288800,12000,24067,1000
高雄市私立宏光幼兒園,小港區,私立,12,324000,0,27000,0
高雄市私立宏學幼兒園,鼓山區,準公共化,12,326400,11316,27200,943
高雄市私立宏平幼兒園,小港區,準公共化,12,224760,9000,18730,750
高雄市私立宏志幼兒園,前鎮區,私立,12,152000,0,12667,0
高雄市私立宏欣幼兒園,燕巢區,準公共化,12,172016,9000,14335,750
高雄市私立宏馨幼兒園,前鎮區,準公共化,12,192016,9000,16001,750
高雄市私立宗聖幼兒園,左營區,私立,12,133200,7200,11100,600
高雄市私立家家幼兒園,燕巢區,準公共化,12,168016,9000,14001,750
高雄市私立寶仁幼兒園,路竹區,準公共化,12,220368,36000,18364,3000
高雄市私立寶貝明星幼兒園,小港區,準公共化,12,233520,6000,19460,500
高雄市私立寶貝藝術幼兒園,梓官區,準公共化,12,213360,0,17780,0
高雄市私立小博士幼兒園,小港區,私立,12,154000,0,12833,0
高雄市私立小叢林幼兒園,鳳山區,私立,12,376000,0,31333,0
高雄市私立小可愛幼兒園,阿蓮區,準公共化,12,249720,41400,20810,3450
高雄市私立小天使幼兒園,左營區,準公共化,12,300000,9000,25000,750
高雄市私立小天才幼兒園,岡山區,準公共化,12,242880,9000,20240,750
高雄市私立小太陽哈佛幼兒園,彌陀區,私立,12,146000,0,12167,0
高雄市私立小太陽菁英幼兒園,大社區,準公共化,12,240000,9000,20000,750
高雄市私立小專家幼兒園,三民區,準公共化,12,280512,0,23376,0
高雄市私立小山幼兒園,三民區,私立,12,336000,12000,28000,1000
高雄市私立小恐龍幼兒園,旗津區,私立,12,179200,0,14933,0
高雄市私立小朋友幼兒園,內門區,準公共化,12,169696,0,14141,0
高雄市私立小港佳欣幼兒園,小港區,準公共化,12,226400,18000,18867,1500
高雄市私立小港艾心幼兒園,小港區,私立,12,158800,0,13233,0
高雄市私立小種籽幼兒園,楠梓區,準公共化,12,263408,0,21951,0
高雄市私立小群幼兒園,苓雅區,私立,12,256000,0,21333,0
高雄市私立小豆豆幼兒園,楠梓區,準公共化,12,249600,18000,20800,1500
高雄市私立山明幼兒園,小港區,私立,12,160800,0,13400,0
高雄市私立岡山保進幼兒園,岡山區,準公共化,12,209520,9000,17460,750
高雄市私立崇德幼兒園,左營區,私立,10,453000,16500,45300,1650
高雄市私立巧博士幼兒園,鳳山區,準公共化,12,247200,9000,20600,750
高雄市私立巧生慈幼兒園,苓雅區,私立,12,295200,25200,24600,2100
高雄市私立常春藤仁武幼兒園,仁武區,私立,10,390000,16500,39000,1650
高雄市私立常春藤國際幼兒園,鳥松區,私立,10,374600,13750,37460,1375
高雄市私立常春藤幼兒園,三民區,私立,10,423800,13200,42380,1320
高雄市私立平原幼兒園,旗津區,準公共化,12,192008,0,16001,0
高雄市私立年潤幼兒園,鳥松區,準公共化,12,209336,0,17445,0
高雄市私立幸福幼兒園,鳥松區,準公共化,12,244176,9000,20348,750
高雄市私立幼一幼兒園,岡山區,準公共化,12,216000,9000,18000,750
高雄市私立康乃爾幼兒園,三民區,準公共化,12,300000,15600,25000,1300
高雄市私立康乃爾藝術幼兒園,路竹區,準公共化,12,240652,1500,20054,125
高雄市私立康吉爾幼兒園,苓雅區,準公共化,12,182416,42240,15201,3520
高雄市私立康澤幼兒園,苓雅區,私立,12,326000,24000,27167,2000
高雄市私立彼得魚幼兒園,仁武區,準公共化,12,396000,15084,33000,1257
高雄市私立心博愛幼兒園,梓官區,準公共化,12,253032,18000,21086,1500
高雄市私立心心幼兒園,旗山區,私立,12,217680,19200,18140,1600
高雄市私立忠信幼兒園,鳳山區,準公共化,12,263600,12000,21967,1000
高雄市私立快樂夏綠蒂幼兒園,苓雅區,私立,12,252000,0,21000,0
高雄市私立念慈幼兒園,鳳山區,私立,12,308000,24000,25667,2000
高雄市私立怡青幼兒園,鼓山區,準公共化,12,268560,9000,22380,750
高雄市私立恆青幼兒園,鹽埕區,準公共化,12,219040,18000,18253,1500
高雄市私立愛上學幼兒園,左營區,私立,12,373200,20400,31100,1700
高雄市私立愛仁幼兒園,左營區,私立,12,135200,0,11267,0
高雄市私立愛吉兒幼兒園,楠梓區,準公共化,12,212624,28800,17719,2400
高雄市私立愛慈兒幼兒園,大樹區,準公共化,12,211240,9000,17603,750
高雄市私立愛森堡幼兒園,岡山區,私立,12,126000,0,10500,0
高雄市私立愛爾蘭幼兒園,鳥松區,私立,12,304000,0,25333,0
高雄市私立愛萌兒幼兒園,楠梓區,準公共化,12,300000,9000,25000,750
高雄市私立愛迪生幼兒園,前鎮區,私立,12,248000,0,20667,0
高雄市私立愛迪生鳳屏幼兒園,大寮區,私立,12,228000,0,19000,0
高雄市私立感恩幼兒園,苓雅區,準公共化,12,320000,9000,26667,750
高雄市私立慈惠幼兒園,岡山區,準公共化,12,218160,9000,18180,750
高雄市私立慈文幼兒園,小港區,準公共化,12,268800,9000,22400,750
高雄市私立成就非凡楠梓幼兒園,楠梓區,私立,12,307200,18600,25600,1550
高雄市私立成就非凡澄湖幼兒園,鳥松區,私立,12,348000,18600,29000,1550
高雄市私立振才幼兒園,鼓山區,準公共化,12,280536,12000,23378,1000
高雄市私立文山幼兒園,鳳山區,準公共化,12,207200,26400,17267,2200
高雄市私立文文幼兒園,前鎮區,私立,12,213600,24000,17800,2000
高雄市私立文森凱莉幼兒園,鼓山區,私立,12,440000,0,36667,0
高雄市私立文親幼兒園,小港區,準公共化,12,192008,0,16001,0
高雄市私立新佳欣幼兒園,湖內區,準公共化,12,243680,9000,20307,750
高雄市私立新培育幼兒園,大寮區,準公共化,12,221064,26400,18422,2200
高雄市私立新安心幼兒園,岡山區,準公共化,12,270976,12000,22581,1000
高雄市私立新幼幼兒園,大寮區,準公共化,12,256200,26400,21350,2200
高雄市私立新美倫幼兒園,鳳山區,私立,12,338800,12000,28233,1000
高雄市私立新育幼兒園,鳳山區,準公共化,12,250896,26400,20908,2200
高雄市私立新苗幼兒園,鳳山區,準公共化,12,253032,9000,21086,750
高雄市私立新莊幼兒園,左營區,私立,12,493600,18000,41133,1500
高雄市私立新蒙幼兒園,三民區,私立,12,375600,13200,31300,1100
高雄市私立新親親幼兒園,美濃區,準公共化,12,200352,9000,16696,750
高雄市私立新資優生幼兒園,仁武區,準公共化,12,272704,18000,22725,1500
高雄市私立新迪斯耐幼兒園,梓官區,準公共化,12,226560,18000,18880,1500
高雄市私立新長榮幼兒園,岡山區,準公共化,12,251304,9000,20942,750
高雄市私立旗山心心幼兒園,旗山區,私立,12,217680,19200,18140,1600
