point,area,type,months,total1,total2,monthly1,monthly2
彰化縣大村鄉立幼兒園擺塘分班,大村鄉,公立,10,37800,3000,3780,300
彰化縣大村鄉立幼兒園茄苳分班,大村鄉,公立,10,37800,3000,3780,300
彰化縣大榮非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理）,和美鎮,非營利,12,124164,0,10347,0
彰化縣大西非營利幼兒園（委託社團法人彰化縣樂說多元專業服務發展協會辦理）,大村鄉,非營利,12,122472,0,10206,0
彰化縣平和非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理）,彰化市,非營利,12,101160,0,8430,0
彰化縣彰化市中山國民小學附設幼兒園,彰化市,公立,8,31880,0,3985,0
彰化縣彰化市南郭國民小學附設幼兒園,彰化市,公立,8,31880,200,3985,25
彰化縣彰化市大成國民小學附設幼兒園,彰化市,公立,8,32750,200,4094,25
彰化縣彰化市忠孝國民小學附設幼兒園,彰化市,公立,8,31880,0,3985,0
彰化縣彰化市東芳國民小學附設幼兒園,彰化市,公立,8,31880,0,3985,0
彰化縣彰化市立幼兒園,彰化市,公立,8,42000,0,5250,0
彰化縣彰化市立幼兒園介壽分班,彰化市,公立,8,42000,0,5250,0
彰化縣彰山宮文化慈善事業協會附設彰化縣私立彰山宮幼兒園,彰化市,準公共化,12,66876,9000,5573,750
彰化縣梧鳳非營利幼兒園（委託財團法人亞洲大學辦理）,埔心鄉,非營利,12,97512,0,8126,0
彰化縣民生非營利幼兒園（委託社團法人彰化縣全方位教育協會辦理）,彰化市,非營利,12,124164,0,10347,0
彰化縣永靖鄉永靖國民小學附設幼兒園,永靖鄉,公立,8,31880,0,3985,0
彰化縣永靖鄉立幼兒園,永靖鄉,公立,10,40450,8800,4045,880
彰化縣湖南非營利幼兒園（委託社團法人彰化縣劍橋社會關懷協會辦理）,溪湖鎮,非營利,12,104520,0,8710,0
彰化縣溪州鄉溪州國民小學附設幼兒園,溪州鄉,公立,8,31880,0,3985,0
彰化縣溪州鄉立幼兒園,溪州鄉,公立,10,37100,0,3710,0
彰化縣溪州鄉立幼兒園三條分班,溪州鄉,公立,10,37100,0,3710,0
彰化縣溪州鄉立幼兒園圳寮分班,溪州鄉,公立,10,37100,0,3710,0
彰化縣溪州鄉立幼兒園大庄分班,溪州鄉,公立,10,37100,0,3710,0
彰化縣溪州鄉立幼兒園張厝分班,溪州鄉,公立,10,37100,0,3710,0
彰化縣溪州鄉立幼兒園東州分班,溪州鄉,公立,10,37100,0,3710,0
彰化縣溪州鄉立幼兒園水尾分班,溪州鄉,公立,10,37100,0,3710,0
彰化縣溪州鄉立幼兒園溪厝分班,溪州鄉,公立,10,37100,0,3710,0
彰化縣溪州鄉立幼兒園舊眉分班,溪州鄉,公立,10,37100,0,3710,0
彰化縣溪州鄉立幼兒園西畔分班,溪州鄉,公立,10,37100,0,3710,0
彰化縣溪湖鎮湖北國民小學附設幼兒園,溪湖鎮,公立,8,31880,0,3985,0
彰化縣溪湖鎮湖東國民小學附設幼兒園,溪湖鎮,公立,8,31880,0,3985,0
彰化縣溪湖鎮溪湖國民小學附設幼兒園,溪湖鎮,公立,8,33024,0,4128,0
彰化縣溪湖鎮立幼兒園,溪湖鎮,公立,10,43200,0,4320,0
彰化縣溪湖鎮立幼兒園大庭分班,溪湖鎮,公立,10,43200,0,4320,0
彰化縣溪湖鎮立幼兒園湳底分班,溪湖鎮,公立,10,43200,0,4320,0
彰化縣溪湖鎮立幼兒園田中分班,溪湖鎮,公立,10,43200,0,4320,0
彰化縣田中鎮田中國民小學附設幼兒園,田中鎮,公立,8,31880,0,3985,0
彰化縣田中鎮立幼兒園,田中鎮,公立,8,40720,6300,5090,788
彰化縣田中鎮立幼兒園明禮分班,田中鎮,公立,8,40720,0,5090,0
彰化縣田中鎮立幼兒園舊街分班,田中鎮,公立,8,40720,0,5090,0
彰化縣田中鎮立幼兒園頂潭分班,田中鎮,公立,8,40720,0,5090,0
彰化縣田中鎮立幼兒園龍潭分班,田中鎮,公立,8,40720,0,5090,0
彰化縣田尾鄉田尾國民小學附設幼兒園,田尾鄉,公立,8,31026,0,3878,0
彰化縣田尾鄉立幼兒園,田尾鄉,公立,10,45900,7700,4590,770
彰化縣石牌非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理）,彰化市,非營利,12,122316,0,10193,0
彰化縣社頭鄉崙雅國民小學附設幼兒園,社頭鄉,公立,8,31880,0,3985,0
彰化縣社頭鄉橋頭國民小學附設幼兒園,社頭鄉,公立,8,30800,0,3850,0
彰化縣社頭鄉社頭國民小學附設幼兒園,社頭鄉,公立,8,31880,0,3985,0
彰化縣社頭鄉立幼兒園,社頭鄉,公立,10,41300,0,4130,0
彰化縣社頭鄉立幼兒園協和分班,社頭鄉,公立,10,36900,0,3690,0
彰化縣福德非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理）,永靖鄉,非營利,12,124164,0,10347,0
彰化縣福興鄉立幼兒園,福興鄉,公立,10,44890,0,4489,0
彰化縣福興鄉立幼兒園東區分班,福興鄉,公立,10,44890,0,4489,0
彰化縣福興鄉管嶼國民小學附設幼兒園,福興鄉,公立,8,30800,0,3850,0
彰化縣福興鄉育新國民小學附設幼兒園,福興鄉,公立,8,31880,0,3985,0
彰化縣秀水鄉立幼兒園,秀水鄉,公立,10,40400,8400,4040,840
彰化縣私立一勤幼兒園,員林市,準公共化,12,62400,9000,5200,750
彰化縣私立一家人完全幼兒園,花壇鄉,準公共化,12,100836,9600,8403,800
彰化縣私立三才幼兒園,彰化市,準公共化,12,112932,9600,9411,800
彰化縣私立上鼎幼兒園,彰化市,私立,12,111600,0,9300,0
彰化縣私立九個果子幼兒園,員林市,私立,12,83000,0,6917,0
彰化縣私立亮亮幼兒園,伸港鄉,私立,12,98400,0,8200,0
彰化縣私立仁仁幼兒園,田尾鄉,準公共化,12,96600,9000,8050,750
彰化縣私立伸港大同幼兒園,伸港鄉,準公共化,12,111168,9000,9264,750
彰化縣私立佳新幼兒園,北斗鎮,準公共化,12,109872,0,9156,0
彰化縣私立來來幼兒園,芬園鄉,私立,12,66400,0,5533,0
彰化縣私立儒林幼兒園,二林鎮,準公共化,12,96870,9000,8073,750
彰化縣私立優格林幼兒園,二林鎮,私立,12,72000,0,6000,0
彰化縣私立先鋒幼兒園,彰化市,準公共化,12,105528,9600,8794,800
彰化縣私立光華幼兒園,二林鎮,準公共化,12,94720,0,7893,0
彰化縣私立劍橋幼兒園,秀水鄉,私立,12,118800,24000,9900,2000
彰化縣私立劍聲幼兒園,彰化市,準公共化,12,124324,9000,10360,750
彰化縣私立勁寶兒東興幼兒園,員林市,私立,12,150000,0,12500,0
彰化縣私立勁寶兒海頓幼兒園,彰化市,私立,12,69600,0,5800,0
彰化縣私立北斗育心幼兒園,北斗鎮,準公共化,12,107280,9600,8940,800
彰化縣私立南興幼兒園,彰化市,準公共化,12,104736,9000,8728,750
彰化縣私立博思特幼兒園,和美鎮,準公共化,12,114960,9000,9580,750
彰化縣私立台大幼兒園,伸港鄉,私立,12,87600,0,7300,0
彰化縣私立史丹福幼兒園,和美鎮,私立,12,135600,0,11300,0
彰化縣私立吉的堡中興幼兒園,彰化市,私立,12,139200,0,11600,0
彰化縣私立同心幼兒園,員林市,私立,12,132000,0,11000,0
彰化縣私立名人幼兒園,員林市,準公共化,12,99732,9000,8311,750
彰化縣私立名威幼兒園,田尾鄉,私立,12,103600,0,8633,0
彰化縣私立名晟幼兒園,溪湖鎮,準公共化,12,101616,9000,8468,750
彰化縣私立向上心幼兒園,田中鎮,私立,12,108000,0,9000,0
彰化縣私立和平幼兒園,彰化市,準公共化,12,101544,9600,8462,800
彰化縣私立和德幼兒園,秀水鄉,私立,12,121000,0,10083,0
彰化縣私立和欣幼兒園,埤頭鄉,準公共化,12,95328,9000,7944,750
彰化縣私立和美保進幼兒園,和美鎮,準公共化,12,139200,9600,11600,800
彰化縣私立哈佛幼兒園,秀水鄉,準公共化,12,111264,9000,9272,750
彰化縣私立哈羅蒙特梭利幼兒園,花壇鄉,私立,12,162800,12000,13567,1000
彰化縣私立員林保進幼兒園,員林市,私立,12,120000,9600,10000,800
彰化縣私立員林諾貝爾幼兒園,員林市,私立,12,78480,0,6540,0
彰化縣私立喜巧兒幼兒園,員林市,私立,12,132000,0,11000,0
彰化縣私立喜悅兒幼兒園,彰化市,私立,12,108000,0,9000,0
彰化縣私立喜悅兒曉陽幼兒園,彰化市,私立,12,108000,0,9000,0
彰化縣私立喬森幼兒園,大村鄉,準公共化,12,100548,9000,8379,750
彰化縣私立嘉人幼兒園,鹿港鎮,私立,12,195080,0,16257,0
彰化縣私立嘉年華幼兒園,田尾鄉,準公共化,12,109068,9000,9089,750
彰化縣私立嘉貝幼兒園,田中鎮,準公共化,12,106180,9000,8848,750
彰化縣私立嘟嘟幼兒園,彰化市,私立,12,97200,0,8100,0
彰化縣私立四季熊幼兒園,員林市,準公共化,12,138000,9600,11500,800
彰化縣私立均成幼兒園,彰化市,私立,12,102000,0,8500,0
彰化縣私立培根幼兒園,彰化市,私立,12,166000,48000,13833,4000
彰化縣私立堉惠幼兒園,彰化市,私立,12,96000,0,8000,0
彰化縣私立多多隆幼兒園,福興鄉,私立,12,84000,0,7000,0
彰化縣私立大員林合家歡幼兒園,員林市,私立,12,87000,0,7250,0
彰化縣私立大村安麒兒幼兒園,大村鄉,準公共化,12,104624,4800,8719,400
彰化縣私立大統幼兒園,埤頭鄉,準公共化,12,114612,9000,9551,750
彰化縣私立大自然幼兒園,社頭鄉,私立,12,98000,0,8167,0
彰化縣私立大衛營幼兒園,員林市,私立,12,157200,0,13100,0
彰化縣私立天晴幼兒園,埔心鄉,準公共化,12,158400,9600,13200,800
彰化縣私立天民幼兒園,溪湖鎮,私立,12,84000,0,7000,0
彰化縣私立天真幼兒園,鹿港鎮,私立,12,123600,0,10300,0
彰化縣私立奇貝兒幼兒園,和美鎮,私立,12,92400,0,7700,0
彰化縣私立威爾森幼兒園,彰化市,私立,12,87600,0,7300,0
彰化縣私立安安幼兒園,鹿港鎮,私立,12,90208,0,7517,0
彰化縣私立安安廣學幼兒園,鹿港鎮,私立,12,88958,0,7413,0
彰化縣私立安祈兒幼兒園,福興鄉,準公共化,12,102604,9000,8550,750
彰化縣私立安貝兒幼兒園,彰化市,私立,12,94400,0,7867,0
彰化縣私立安迪生幼兒園,溪湖鎮,私立,12,94000,0,7833,0
彰化縣私立富樂比幼兒園,伸港鄉,準公共化,12,107076,9000,8923,750
彰化縣私立富蘭克林幼兒園,彰化市,私立,12,166000,48000,13833,4000
彰化縣私立寶寶幼兒園,永靖鄉,私立,12,120000,0,10000,0
彰化縣私立寶貝幼兒園,永靖鄉,準公共化,12,101100,9000,8425,750
彰化縣私立寶貝樂幼兒園,和美鎮,私立,12,99600,0,8300,0
彰化縣私立小博士幼兒園,和美鎮,準公共化,12,113844,9000,9487,750
彰化縣私立小叮噹幼兒園,和美鎮,準公共化,12,89028,9000,7419,750
彰化縣私立小天使幼兒園,鹿港鎮,準公共化,12,105704,9000,8809,750
彰化縣私立小太陽幼兒園,和美鎮,準公共化,12,81216,9000,6768,750
彰化縣私立小學儒品格幼兒園,社頭鄉,準公共化,12,121296,9000,10108,750
彰化縣私立小樹苗幼兒園,彰化市,私立,12,118000,0,9833,0
彰化縣私立小牛津幼兒園,埔心鄉,準公共化,12,85664,9000,7139,750
彰化縣私立小豆豆幼兒園,北斗鎮,準公共化,12,97764,9000,8147,750
彰化縣私立山姆叔叔幼兒園,彰化市,準公共化,12,110724,9000,9227,750
彰化縣私立巧冠幼兒園,埔鹽鄉,準公共化,12,105256,9000,8771,750
彰化縣私立巧宜家幼兒園,和美鎮,準公共化,12,84288,9000,7024,750
彰化縣私立幼安幼兒園,福興鄉,準公共化,12,115188,9000,9599,750
彰化縣私立幼幼幼兒園,彰化市,準公共化,12,78768,9000,6564,750
彰化縣私立幼幼皇家幼兒園,彰化市,私立,12,84000,6000,7000,500
彰化縣私立幼愛幼兒園,伸港鄉,私立,12,71200,0,5933,0
彰化縣私立幼祥幼兒園,彰化市,準公共化,12,108628,8400,9052,700
彰化縣私立弘明幼兒園,員林市,私立,12,120000,0,10000,0
彰化縣私立強森幼兒園,北斗鎮,準公共化,12,98796,9000,8233,750
彰化縣私立強森永靖幼兒園,永靖鄉,準公共化,12,95304,12000,7942,1000
彰化縣私立彩虹屋幼兒園,溪湖鎮,私立,12,101800,0,8483,0
彰化縣私立彰化弘明幼兒園,和美鎮,私立,12,120000,0,10000,0
彰化縣私立微笑幼兒園,員林市,私立,12,74880,0,6240,0
彰化縣私立志安幼兒園,溪湖鎮,私立,12,102000,0,8500,0
彰化縣私立快樂學校幼兒園,芳苑鄉,私立,12,64600,0,5383,0
彰化縣私立快樂寶貝中正幼兒園,大村鄉,私立,12,96000,0,8000,0
彰化縣私立快樂寶貝幼兒園,大村鄉,私立,12,96000,0,8000,0
彰化縣私立悅恩幼兒園,彰化市,準公共化,12,121708,9000,10142,750
彰化縣私立惠兒園幼兒園,和美鎮,私立,12,59600,0,4967,0
彰化縣私立惠泉幼兒園,員林市,私立,12,144800,48000,12067,4000
彰化縣私立愛丁堡幼兒園,員林市,私立,12,119000,0,9917,0
彰化縣私立愛兒幼兒園,秀水鄉,私立,12,96000,0,8000,0
彰化縣私立愛婗幼兒園,員林市,準公共化,12,156096,9000,13008,750
彰化縣私立愛笛兒幼兒園,田中鎮,準公共化,12,122712,9000,10226,750
彰化縣私立愛米亞幼兒園,伸港鄉,私立,12,96000,0,8000,0
彰化縣私立愛育幼兒園,鹿港鎮,私立,12,69800,0,5817,0
彰化縣私立慈愛幼兒園,員林市,準公共化,12,107520,9600,8960,800
彰化縣私立成功幼兒園,溪湖鎮,私立,12,126000,0,10500,0
彰化縣私立成陽幼兒園,彰化市,私立,12,130120,0,10843,0
彰化縣私立探索幼兒園,彰化市,準公共化,12,111000,9600,9250,800
彰化縣私立探索東谷幼兒園,和美鎮,私立,12,112200,9600,9350,800
彰化縣私立探索辭修幼兒園,彰化市,私立,12,105600,9600,8800,800
彰化縣私立教育家幼兒園,溪湖鎮,私立,12,126000,0,10500,0
彰化縣私立文揚幼兒園,二林鎮,準公共化,12,98136,9000,8178,750
彰化縣私立旗艦史丹福幼兒園,彰化市,私立,12,148200,0,12350,0
彰化縣私立日光城堡幼兒園,彰化市,私立,12,194260,0,16188,0
彰化縣私立日光幼兒園,大村鄉,準公共化,12,78000,9000,6500,750
彰化縣私立昀銛幼兒園,彰化市,準公共化,12,82608,9000,6884,750
彰化縣私立明星幼兒園,大村鄉,私立,12,84000,0,7000,0
彰化縣私立昕鉅陽幼兒園,溪湖鎮,私立,10,133500,0,13350,0
彰化縣私立晨光幼兒園,和美鎮,準公共化,12,114312,6000,9526,500
彰化縣私立普林斯頓幼兒園,鹿港鎮,私立,12,76476,0,6373,0
彰化縣私立望達福幼兒園,永靖鄉,準公共化,12,100056,9600,8338,800
彰化縣私立杜威幼兒園,員林市,準公共化,12,119964,9000,9997,750
彰化縣私立東亞園幼兒園,花壇鄉,私立,12,90000,0,7500,0
彰化縣私立東森幼兒園,永靖鄉,準公共化,12,73908,9000,6159,750
彰化縣私立東陽幼兒園,和美鎮,私立,12,124000,0,10333,0
彰化縣私立柏克萊幼兒園,鹿港鎮,私立,12,137600,0,11467,0
彰化縣私立格林幼兒園,彰化市,私立,12,126400,9600,10533,800
彰化縣私立格瑞特幼兒園,彰化市,準公共化,12,76796,9000,6400,750
彰化縣私立梅花幼兒園,伸港鄉,私立,12,92400,0,7700,0
彰化縣私立森田國際幼兒園,伸港鄉,準公共化,12,156000,9600,13000,800
彰化縣私立榮星幼兒園,田中鎮,私立,12,93600,0,7800,0
彰化縣私立樂育幼兒園,員林市,準公共化,12,109752,9000,9146,750
彰化縣私立樹人幼兒園,彰化市,私立,12,96000,0,8000,0
彰化縣私立永安幼兒園,埔心鄉,準公共化,12,94632,9600,7886,800
彰化縣私立永育幼兒園,二林鎮,準公共化,12,119760,9600,9980,800
彰化縣私立永靖安琪爾幼兒園,永靖鄉,準公共化,12,90084,9000,7507,750
彰化縣私立溪湖保進幼兒園,溪湖鎮,準公共化,12,114228,9000,9519,750
彰化縣私立溫徹斯特幼兒園,永靖鄉,準公共化,12,108708,9000,9059,750
彰化縣私立爵諾威爾幼兒園,彰化市,私立,12,114000,0,9500,0
彰化縣私立爵諾麗森幼兒園,彰化市,私立,12,109200,0,9100,0
彰化縣私立牛頓幼兒園,秀水鄉,準公共化,12,108492,9600,9041,800
彰化縣私立牛頓米羅幼兒園,彰化市,私立,12,81720,0,6810,0
彰化縣私立獅子王幼兒園,埔鹽鄉,準公共化,12,120000,9600,10000,800
彰化縣私立理想園幼兒園,北斗鎮,準公共化,12,125520,9000,10460,750
彰化縣私立田中成長幼兒園,田中鎮,準公共化,12,84064,9000,7005,750
彰化縣私立發現藝術幼兒園,和美鎮,準公共化,12,116748,9000,9729,750
彰化縣私立皇家幼兒園,鹿港鎮,準公共化,12,106504,9000,8875,750
彰化縣私立社頭小太陽幼兒園,社頭鄉,私立,12,92400,0,7700,0
彰化縣私立福安幼兒園,秀水鄉,準公共化,12,121922,9000,10160,750
彰化縣私立福瑞斯特國際藝術幼兒園,員林市,準公共化,12,145000,9000,12083,750
彰化縣私立福興文開幼兒園,福興鄉,私立,12,100100,0,8342,0
彰化縣私立種籽蒙特梭利幼兒園,員林市,私立,12,148000,0,12333,0
彰化縣私立稻盛幼兒園,花壇鄉,私立,12,176400,9600,14700,800
彰化縣私立空間幼兒園,溪湖鎮,私立,12,137000,0,11417,0
彰化縣私立立人幼兒園,彰化市,準公共化,12,103548,9000,8629,750
彰化縣私立立大幼兒園,彰化市,私立,12,110600,24000,9217,2000
彰化縣私立童年幼兒園,彰化市,私立,12,70800,0,5900,0
彰化縣私立童林幼兒園,鹿港鎮,私立,12,121200,0,10100,0
彰化縣私立籃虹幼兒園,二林鎮,私立,12,114000,0,9500,0
彰化縣私立米堤爾幼兒園,彰化市,私立,12,65800,0,5483,0
彰化縣私立米强生幼兒園,和美鎮,準公共化,12,110316,9000,9193,750
彰化縣私立精英幼兒園,社頭鄉,準公共化,12,117348,9600,9779,800
彰化縣私立約克幼兒園,和美鎮,私立,12,91200,0,7600,0
彰化縣私立經典幼兒園,員林市,私立,12,161000,48000,13417,4000
彰化縣私立綠太陽幼兒園,溪湖鎮,準公共化,12,117852,9600,9821,800
彰化縣私立維多利亞幼兒園,秀水鄉,私立,12,122000,0,10167,0
彰化縣私立維格幼兒園,溪州鄉,準公共化,12,109776,9000,9148,750
彰化縣私立美兒堡幼兒園,花壇鄉,準公共化,12,118516,9000,9876,750
彰化縣私立美利亞幼兒園,彰化市,準公共化,12,109512,9000,9126,750
彰化縣私立美爾頓幼兒園,和美鎮,私立,12,62400,0,5200,0
彰化縣私立耕心園幼兒園,鹿港鎮,私立,12,136000,0,11333,0
彰化縣私立耕新幼兒園,彰化市,準公共化,12,113580,9000,9465,750
彰化縣私立聖保羅幼兒園,和美鎮,私立,12,126000,9600,10500,800
彰化縣私立聖愛幼兒園,芳苑鄉,準公共化,12,117600,9000,9800,750
彰化縣私立育仁幼兒園,花壇鄉,私立,10,101500,0,10150,0
彰化縣私立育光幼兒園,員林市,私立,12,144800,48000,12067,4000
彰化縣私立育兒福幼兒園,大村鄉,私立,12,70200,0,5850,0
彰化縣私立育成幼兒園,花壇鄉,準公共化,12,139380,9000,11615,750
彰化縣私立育苗幼兒園,伸港鄉,私立,12,74000,0,6167,0
彰化縣私立艾奇德幼兒園,員林市,私立,12,168800,0,14067,0
彰化縣私立芝加哥幼兒園,彰化市,私立,12,117600,0,9800,0
彰化縣私立芝麻街大村幼兒園,大村鄉,準公共化,12,127592,9600,10633,800
彰化縣私立芝麻街幼兒園,二林鎮,準公共化,12,145200,12000,12100,1000
彰化縣私立芳苑鄉立示範幼兒園（彰化縣芳苑鄉公所委託彰化縣私立芝麻街幼兒園辦理）,芳苑鄉,準公共化,12,86580,9600,7215,800
彰化縣私立英倫幼兒園,和美鎮,私立,12,96000,0,8000,0
彰化縣私立英橋幼兒園,秀水鄉,私立,12,103000,24000,8583,2000
彰化縣私立華桀幼兒園,北斗鎮,準公共化,12,105348,9000,8779,750
彰化縣私立華盛頓幼兒園,彰化市,私立,12,90000,0,7500,0
彰化縣私立萊恩寶貝幼兒園,花壇鄉,準公共化,12,120000,9600,10000,800
彰化縣私立萊恩幼兒園,花壇鄉,準公共化,12,107240,9000,8937,750
彰化縣私立薇尼爾幼兒園,和美鎮,私立,12,144800,0,12067,0
彰化縣私立西門幼兒園,溪湖鎮,私立,12,109000,0,9083,0
彰化縣私立親美幼兒園,田尾鄉,私立,12,76800,0,6400,0
彰化縣私立親親幼兒園,二水鄉,私立,12,87600,0,7300,0
彰化縣私立貝威幼兒園,花壇鄉,準公共化,12,89672,0,7473,0
彰化縣私立貝斯特幼兒園,鹿港鎮,私立,12,132000,9600,11000,800
彰化縣私立貝比幼兒園,北斗鎮,準公共化,12,130692,9000,10891,750
彰化縣私立資優幼兒園,社頭鄉,私立,12,117600,9600,9800,800
彰化縣私立迪士尼幼兒園,員林市,準公共化,12,104136,9600,8678,800
彰化縣私立迪士尼莒光幼兒園,員林市,準公共化,12,105192,9600,8766,800
彰化縣私立重愛幼兒園,田中鎮,私立,10,100600,0,10060,0
彰化縣私立鉅陽幼兒園,溪湖鎮,私立,10,133500,0,13350,0
彰化縣私立長頸鹿幼兒園,花壇鄉,私立,12,65600,0,5467,0
彰化縣私立長頸鹿幼兒園成功分班,花壇鄉,私立,12,65600,0,5467,0
彰化縣私立陳姊姊幼兒園,田中鎮,私立,12,102000,0,8500,0
彰化縣私立陳興幼兒園,彰化市,準公共化,12,100576,9000,8381,750
彰化縣私立陽明幼兒園,員林市,私立,12,78240,0,6520,0
彰化縣私立青青幼兒園,埤頭鄉,準公共化,12,98232,9000,8186,750
彰化縣私立頂尖保進幼兒園,彰化市,準公共化,12,113700,9000,9475,750
彰化縣私立領袖幼兒園,北斗鎮,私立,12,90200,0,7517,0
彰化縣私立鵝媽媽幼兒園,彰化市,準公共化,12,138464,9600,11539,800
彰化縣私立鹿港保進幼兒園,鹿港鎮,準公共化,12,101188,9600,8432,800
彰化縣私立鹿港多多龍幼兒園,鹿港鎮,私立,12,80000,0,6667,0
彰化縣立原斗國民中小學附設幼兒園,二林鎮,公立,8,28820,0,3603,0
彰化縣竹塘鄉立幼兒園,竹塘鄉,公立,10,40700,0,4070,0
彰化縣竹塘鄉竹塘國民小學附設幼兒園,竹塘鄉,公立,8,29090,0,3636,0
彰化縣線西鄉立幼兒園,線西鄉,公立,10,45260,7700,4526,770
彰化縣線西鄉線西國民小學附設幼兒園,線西鄉,公立,8,33024,0,4128,0
彰化縣育英非營利幼兒園（委託社團法人彰化縣全方位教育協會辦理）,員林市,非營利,12,105096,0,8758,0
彰化縣興光非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理）,彰化市,非營利,12,124164,0,10347,0
彰化縣芬園鄉立幼兒園,芬園鄉,公立,10,43590,0,4359,0
彰化縣芬園鄉芬園國民小學附設幼兒園,芬園鄉,公立,8,33024,0,4128,0
彰化縣花壇鄉立幼兒園,花壇鄉,公立,10,39794,3600,3979,360
彰化縣花壇鄉立幼兒園文祥分班,花壇鄉,公立,10,39794,3600,3979,360
