title,city,town,type,address,tel,url,count_approved,pre_public,is_free5,is_after,penalty,has_slip
新竹縣私立祥安幼兒園,新竹縣,竹北市,私立,[302]縣政一街66號,(03)5553579,hsiang_an.woby.com.tw,107,110-112,(110),有,無,yes
新竹縣私立薇恩幼兒園,新竹縣,竹北市,私立,[302]六家一路2段35號,(03)6583858,http://weige-kindergarten2.woby.com.tw/,300,無,(110),無,無,yes
新竹縣私立天韻幼兒園,新竹縣,竹北市,私立,[302]文信路428號,(03)5550330,,150,無,(110),有,無,yes
新竹縣私立迎希幼兒園,新竹縣,竹北市,私立,[302]嘉興路84之3號1-3樓,(03)6582333,,100,無,(110),有,無,yes
新竹縣私立台元科技幼兒園,新竹縣,竹北市,私立,[302]台元街30-2號1樓,(03)6012865,,120,110-112,(110),無,有,yes
新竹縣私立萬人幼兒園,新竹縣,竹北市,私立,[302]光明3路184號,(03)5542128,,92,110-112,(110),有,無,yes
新竹縣私立何嘉仁國際幼兒園,新竹縣,竹北市,私立,[302]光明一路336號,(03)5586111,www.hess.com.tw,168,無,(110),無,無,yes
新竹縣私立哈柏露塔幼兒園,新竹縣,竹北市,私立,[302]光明六路257號1、2樓,(03)6563311,,160,110-112,(110),無,有,yes
新竹縣私立夢想島幼兒園,新竹縣,竹北市,私立,[302]勝利二路127號2樓,(03)6578593,,122,無,(110),無,有,yes
新竹縣私立名喬幼兒園,新竹縣,竹北市,私立,[302]文愛街139號,(03)5554220,http://ming-chiao.topschool.com.tw/,100,無,(110),有,有,yes
新竹縣私立小歌德幼兒園,新竹縣,竹北市,私立,[302]六家七路40、42號,(03)5502028,,34,無,(110),無,有,yes
新竹縣私立庫奇幼兒園,新竹縣,竹北市,私立,[302]中山路255.257號1-4樓,(03)5558088,http://kids.ettoday.com/index.php?kd=ETY105,118,110-112,(110),有,有,yes
新竹縣私立米澤幼兒園,新竹縣,竹北市,私立,[302]嘉豐南路二段65號,(03)6688348#158,,210,無,(110),無,有,yes
新竹縣私立露德幼兒園,新竹縣,竹北市,私立,[302]大眉4號,(03)6564313,ldk.urb.com.tw,150,無,(110),無,無,yes
新竹縣私立田恬幼兒園,新竹縣,竹北市,私立,[302]民生街11巷16號,(03)5512037,,30,無,(110),無,無,yes
新竹縣私立劍橋幼兒園,新竹縣,竹北市,私立,[302]縣政九路南段67號1-3樓,(03)5587607,,180,無,(110),無,無,yes
新竹縣私立向陽幼兒園,新竹縣,竹北市,私立,[302]成功八路298號,(03)6682000,http://www.sunnypreschool.woby.tw/,100,無,(110),無,有,yes
新竹縣私立優葆幼兒園,新竹縣,竹北市,私立,[302]勝利七街一段336號1.3樓,(03)5505326,,44,無,(110),無,無,yes
新竹縣私立承山幼兒園,新竹縣,竹北市,私立,[302]隘口一街159號1樓,(03)6682362,,88,無,(110),無,無,yes
新竹縣私立童語幼兒園,新竹縣,竹北市,私立,[302]文興路一段167號,(03)6683013,,226,無,(110),無,無,yes
新竹縣私立沛恩實驗幼兒園,新竹縣,竹北市,私立,[302]成功九街48號、48號2樓、48號3樓,(03)5505612,http://www.wretch.cc/blog/peienlab,105,無,(110),無,有,yes
新竹縣私立優尼肯幼兒園,新竹縣,竹北市,私立,[302]福興東路二段108號,(03)6683268,http://unicorn.topschool.com.tw/,178,無,(110),無,無,yes
新竹縣私立康橋幼兒園,新竹縣,竹北市,私立,[302]嘉豐南路二段70號,(03)6577360,,238,無,(110),無,有,yes
新竹縣私立奇薇蒙特梭利幼兒園,新竹縣,竹北市,私立,[302]自強北路306號1至2樓,(03)6685685,,270,無,(110),無,無,yes
新竹縣私立維育幼兒園,新竹縣,竹北市,私立,[302]光明六路東二段226號1至3樓,(03)6589366,,302,無,(110),無,有,yes
新竹縣私立愛默生幼兒園,新竹縣,竹北市,私立,[302]嘉興一街37號1至2樓,0912135908,,120,無,(110),無,無,yes
新竹縣私立米羅幼兒園,新竹縣,竹北市,私立,[302]成功十街138號,(03)6588855,,160,無,(110),無,有,yes
新竹縣私立國際蒙特梭利竹北幼兒園,新竹縣,竹北市,私立,[302]成功六街29號,(03)6580649,www.elites.tw,170,無,(110),無,有,yes
新竹縣私立禾麗幼兒園,新竹縣,竹北市,私立,[302]莊敬六街189號,(03)6670989,,116,無,(110),無,有,yes
新竹縣私立理想圓幼兒園,新竹縣,竹北市,私立,[302]嘉政九街81號,(03)6587337,,82,無,(110),無,無,yes
新竹縣私立愛林實驗幼兒園,新竹縣,竹北市,私立,[302]科大一路63號,(03)5589677,,165,無,(110),無,有,yes
新竹縣私立薇朶幼兒園,新竹縣,竹北市,私立,[302]十興路二段101號1至3樓,(03)5507069,,230,無,(110),無,有,yes
新竹縣私立萌寶貝國際幼兒園,新竹縣,竹北市,私立,[302]東興路二段145號,(03)6576633,,105,110-112,(110),無,有,yes
新竹縣私立星苗國際幼兒園,新竹縣,竹北市,私立,[302]縣政二路南段25號,(03)5588078,www.staracademy.com.tw,150,無,(110),無,有,yes
新竹縣私立日光城堡幼兒園,新竹縣,竹北市,私立,[302]文興路二段30號,(03)6579993,,200,無,(110),無,無,yes
新竹縣私立田中橡樹幼兒園,新竹縣,竹北市,私立,[302]嘉勤南路100號,(03)5583626,,120,無,(110),無,無,yes
新竹縣私立華聖頓幼兒園,新竹縣,竹北市,私立,[302]莊敬北路168號,(03)6688290,,332,無,(110),無,無,yes
新竹縣私立道禾親民幼兒園,新竹縣,竹北市,私立,[302]文興路203號1樓、2樓及夾層,(03)6688669,,262,無,(110),無,無,yes
新竹縣私立杜威幼兒園,新竹縣,竹北市,私立,[302]華興五街32號,(03)5553988,,185,無,(110),無,無,yes
新竹縣私立康德幼兒園,新竹縣,竹北市,私立,[302]文信路226號1-3樓,(03)5589398,http://kant.pieria.com.tw/,150,無,(110),無,有,yes
新竹縣私立艾爾瑪幼兒園,新竹縣,竹北市,私立,[302]莊敬六街110號,(03)6577789,,60,110-112,(110),無,無,yes
新竹縣私立史丹佛幼兒園,新竹縣,竹北市,私立,[302]自強北路250號,(03)6563333,,299,無,(110),無,無,yes
新竹縣私立探索幼兒園,新竹縣,竹北市,私立,[302]勝利五路207號,(03)6675810,,150,無,(110),無,有,yes
新竹縣私立綠菓藝術幼兒園,新竹縣,竹北市,私立,[302]嘉豐五路二段51號,(03)6578593,,105,無,(110),無,有,yes
新竹縣私立國際蒙特梭利台大幼兒園,新竹縣,竹北市,私立,[302]田厝街1號,(03)6580249,,166,無,(110),無,無,yes
新竹縣嘉豐非營利幼兒園(委託社團法人台灣幼兒早期教育協會辦理),新竹縣,竹北市,非營利,[302]福興東路二段169號,(03)5500365,,332,無,(110),無,無,yes
新竹縣文興非營利幼兒園(委託社團法人臺灣亞洲學前教育培訓協會辦理),新竹縣,竹北市,非營利,[302]高鐵九路31號,(03)5396669,https://www.facebook.com/wenxing.preschool/,330,無,(110),無,無,yes
新竹縣湖口鄉信勢國民小學附設幼兒園,新竹縣,湖口鄉,公立,[303]成功路360號,(03)5992133#208,http://www.sses.hcc.edu.tw/,90,無,(110),無,無,yes
新竹縣湖口鄉長安國民小學附設幼兒園,新竹縣,湖口鄉,公立,[303]長春路50號,(03)5690596#106,www.caes.hcc.edu.tw,30,無,(110),無,無,yes
新竹縣湖口鄉新湖國民小學附設幼兒園,新竹縣,湖口鄉,公立,[303]民族街222號,(03)5992062#179,http://www.shes.hcc.edu.tw/,60,無,(110),無,無,yes
新竹縣湖口鄉立幼兒園,新竹縣,湖口鄉,公立,[303]信義街59號,(03)5990514,,60,無,(110),無,無,yes
新竹縣湖口鄉立幼兒園湖口分班,新竹縣,湖口鄉,公立,[303]八德路二段78巷36弄50號,(03)5690541,,30,無,(110),無,無,yes
新竹縣湖口鄉和興國民小學附設幼兒園,新竹縣,湖口鄉,公立,[303]德興路930號,(03)5992094,,30,無,(110),無,無,yes
新竹縣湖口鄉華興國民小學附設幼兒園,新竹縣,湖口鄉,公立,[303]文化路171號,(03)5981789,,30,無,(110),無,無,yes
新竹縣湖口鄉湖口國民小學附設幼兒園,新竹縣,湖口鄉,公立,[303]八德路二段182號,(03)5692403#711,,30,無,(110),無,無,yes
新竹縣私立盧森堡幼兒園,新竹縣,湖口鄉,私立,[303]中平路1段135巷23號,(03)5903400,http://luxenburg.myweb.hinet.net/,105,無,(110),無,有,yes
新竹縣私立威佑幼兒園,新竹縣,湖口鄉,私立,[303]安宅一街15號,(03)6960685,,60,110-112,無,無,有,no
新竹縣私立民生幼兒園,新竹縣,湖口鄉,私立,[303]信義街42巷130號,(03)5907657,,120,110-112,(110),有,有,yes
新竹縣私立明明幼兒園,新竹縣,湖口鄉,私立,[303]新湖路135號,(03)5995836,mingming.urb.com.tw,60,110-112,(110),無,有,yes
新竹縣私立張逸幼兒園,新竹縣,湖口鄉,私立,[303]光復東路329號,(03)5971898,giraffek329@gmail.com,98,無,(110),無,無,yes
新竹縣私立小瓢蟲幼兒園,新竹縣,湖口鄉,私立,[303]民生街286號1-2F,(03)5900137,,28,110-112,(110),無,無,yes
新竹縣私立佳佳幼兒園,新竹縣,湖口鄉,私立,[303]中平路一段755號.755-1號.757號,(03)5992150,http://blog.sina.tw/jiajia/,150,110-112,(110),無,有,yes
新竹縣私立英格蘭幼兒園,新竹縣,湖口鄉,私立,[303]成功路454巷45弄7號,(03)5999993,http://www.england100.com.tw,46,無,(110),無,有,yes
新竹縣私立古佳幼幼兒園,新竹縣,湖口鄉,私立,[303]汀州街100、102號,(03)5987171,,110,無,(110),有,無,yes
新竹縣私立大同幼兒園,新竹縣,湖口鄉,私立,[303]138巷4之8號,(03)5982655,,60,無,(110),無,有,yes
新竹縣私立小太陽幼兒園,新竹縣,湖口鄉,私立,[303]湖中路16號,(03)5691817,www.sunnygarden.com.tw,546,110-112,(110),有,無,yes
新竹縣私立精英幼兒園,新竹縣,湖口鄉,私立,[303]德和路一巷8號,(03)5991340,,110,110-112,(110),有,有,yes
新竹縣私立湖口鄉示範幼兒園（新竹縣湖口鄉公所委託新竹縣私立佳佳幼兒園辦理）,新竹縣,湖口鄉,私立,[303]工業一路83號,(03)5985943,http://blog.sina.com.tw/hukoukid/,330,110-112,(110),無,有,yes
新竹縣私立綠森林幼兒園,新竹縣,湖口鄉,私立,[303]湖中路223號,(03)5902997,www.greenforest.com.tw,132,無,(110),有,有,yes
新竹縣私立士林幼兒園,新竹縣,湖口鄉,私立,[303]忠孝路61號2-3樓,(03)5903388,新竹縣湖口鄉忠孝路61號,60,無,(110),無,無,yes
新竹縣私立古佳正幼兒園,新竹縣,湖口鄉,私立,[303]民族街243號,(03)6992988,,150,無,(110),有,無,yes
新竹縣私立故事島幼兒園,新竹縣,湖口鄉,私立,[303]達生路350號,(03)5993796,,90,無,(110),有,無,yes
新竹縣私立宏儒幼兒園,新竹縣,湖口鄉,私立,[303]民生街211號,(03)5901345,,12,110-112,(110),無,有,yes
新竹縣私立偉大人物幼兒園,新竹縣,湖口鄉,私立,[303]達生路627號,(03)5908881,,105,無,(110),無,無,yes
財團法人新竹縣天主教耶穌聖心烏蘇拉傳教修女會附設新竹縣私立聖心幼兒園,新竹縣,湖口鄉,私立,[303]民族街142號之一,(03)5993231,,123,110-112,(110),無,有,yes
財團法人新竹縣天主教耶穌聖心烏蘇拉傳教修女會附設新竹縣私立博愛幼兒園,新竹縣,湖口鄉,私立,[303]瑞安街24號,(03)5971116,,129,無,(110),無,無,yes
新竹縣私立張遇文幼兒園,新竹縣,湖口鄉,私立,[303]達生路626號,(03)6992613,hsinhuchekwen@gmail.com,82,110-112,(110),無,無,yes
新竹縣私立張遇幼兒園,新竹縣,湖口鄉,私立,[303]達生路632號,(03)6992255,hsinhuchek@gmail.com,114,110-112,(110),無,無,yes
新竹縣新豐鄉山崎國民小學附設幼兒園,新竹縣,新豐鄉,公立,[304]新興路291號,(03)5574789,,60,無,(110),無,無,yes
新竹縣新豐鄉埔和國民小學附設幼兒園,新竹縣,新豐鄉,公立,[304]466號,(03)5686672,,30,無,(110),無,無,yes
新竹縣新豐鄉立幼兒園,新竹縣,新豐鄉,公立,[304]忠一街216號,(03)5574713,http://www.hchfe.gov.tw,86,無,(110),無,無,yes
新竹縣新豐鄉立幼兒園重興分班,新竹縣,新豐鄉,公立,[304]萃豐路11號,(03)5596085,http://www.hchfe.gov.tw,180,無,(110),無,無,yes
新竹縣新豐鄉立幼兒園中崙分班,新竹縣,新豐鄉,公立,[304]37號,(03)5994547,http://www.hchfe.gov.tw,30,無,(110),無,無,yes
新竹縣新豐鄉福興國民小學附設幼兒園,新竹縣,新豐鄉,公立,[304]108號,(03)5680964,,30,無,(110),無,無,yes
新竹縣新豐鄉新豐國民小學附設幼兒園,新竹縣,新豐鄉,公立,[304]明德巷13號,(03)5571021,http://www.hfes.hcc.edu.tw/front/bin/home.phtml,60,無,(110),無,無,yes
新竹縣新豐鄉松林國民小學附設幼兒園,新竹縣,新豐鄉,公立,[304]松林街99號,(03)5573601#845,,30,無,(110),無,無,yes
新竹縣新豐鄉瑞興國民小學附設幼兒園,新竹縣,新豐鄉,公立,[304]63號,(03)5680490#10,304新竹縣新豐鄉瑞興村4鄰63號,30,無,(110),無,無,yes
新竹縣私立史坦納幼兒園,新竹縣,新豐鄉,私立,[304]中興路128號,(03)5599566,grace8519@yahoo.com,60,110-112,(110),無,無,yes
新竹縣私立小博士幼兒園,新竹縣,新豐鄉,私立,[304]永寧街30號,(03)5573073,,120,無,(110),無,無,yes
新竹縣私立新向幼兒園,新竹縣,新豐鄉,私立,[304]長春路97號,(03)5577098,http://www.5577098.woby.tw/,60,無,(110),無,無,yes
新竹縣私立喜悅幼兒園,新竹縣,新豐鄉,私立,[304]忠三街28號,(03)5575599,http://www.grow.org.tw,90,無,(110),無,無,yes
新竹縣私立古佳育幼兒園,新竹縣,新豐鄉,私立,[304]尚仁街68號,(03)5598019,,136,無,(110),有,無,yes
新竹縣私立愛丁堡幼兒園,新竹縣,新豐鄉,私立,[304]忠孝路85號,(03)5595988,http://www.edinburgh-school.com.tw,120,110-112,(110),無,有,yes
新竹縣私立張逸文幼兒園,新竹縣,新豐鄉,私立,[304]忠一街6號,(03)5576789,,120,無,(110),無,無,yes
新竹縣私立古佳立幼兒園,新竹縣,新豐鄉,私立,[304]建興路二段791之1號,(03)5590985,新竹縣新豐鄉建興路二段791之1號,74,無,(110),無,無,yes
新竹縣私立美德幼兒園,新竹縣,新豐鄉,私立,[304]福德街39號1-3樓,(03)5577111,,60,110-112,(110),無,有,yes
新竹縣私立學府幼兒園,新竹縣,新豐鄉,私立,[304]博學街115號,(03)5590099,,29,110-112,(110),無,無,yes
新竹縣私立莎士比亞幼兒園,新竹縣,新豐鄉,私立,[304]孝六街22號,(03)5577058,,151,無,(110),無,無,yes
新竹縣私立童言童語幼兒園,新竹縣,新豐鄉,私立,[304]忠一街19號,(03)5578872,,90,無,(110),無,無,yes
新竹縣私立天籟森林幼兒園,新竹縣,新豐鄉,私立,[304]建興路一段198-39號,(03)5591789,,330,無,(110),無,無,yes
新竹縣聚集德非營利幼兒園(社團法人臺灣琉璃光幼兒教育協會申請辦理),新竹縣,新豐鄉,非營利,[304]福德街3號,(03)5576131,http://www.jjds.com.tw/,100,無,(110),無,無,yes
新竹縣新豐非營利幼兒園(委託明新學校財團法人設立之明新科技大學辦理),新竹縣,新豐鄉,非營利,[304]成德街36號,(03)5590810,,60,無,(110),無,無,yes
新竹縣新埔鎮新星國民小學附設幼兒園,新竹縣,新埔鎮,公立,[305]民生街28號,(03)5880401#301,http://tw.class.uschoolnet.com/class/?csid=css000000153995,30,無,(110),無,無,yes
新竹縣新埔鎮新埔國民小學附設幼兒園,新竹縣,新埔鎮,公立,[305]中正路366號,(03)5886160,http:/www.hpes.hcc.edu.tw,60,無,(110),無,無,yes
新竹縣新埔鎮立幼兒園,新竹縣,新埔鎮,公立,[305]照鏡30-2號,(03)5898187,,60,無,(110),無,無,yes
新竹縣新埔鎮立幼兒園文山分班,新竹縣,新埔鎮,公立,[305]文華路11巷9號,(03)5888920,,40,無,(110),無,無,yes
新竹縣新埔鎮枋寮國民小學附設幼兒園,新竹縣,新埔鎮,公立,[305]義民路2段350號,(03)5882081#106,,60,無,(110),無,無,yes
新竹縣私立興盛幼兒園,新竹縣,新埔鎮,私立,[305]環南街435巷11號,(03)5891254,http://tw.myblog.yahoo.com/shing_shen/profile,148,110-112,(110),無,有,yes
新竹縣私立芮蒂幼兒園,新竹縣,新埔鎮,私立,[305]中正路122號,(03)5882122,ready.woby.com.tw,66,110-112,(110),無,無,yes
新竹縣私立貝爾實驗幼兒園,新竹縣,新埔鎮,私立,[305]中正路706號,(03)5886735,,73,110-112,(110),有,有,yes
新竹縣私立祐昇幼兒園,新竹縣,新埔鎮,私立,[305]文德路三段140巷36號,(03)5891480,yousheng.topschool.com.tw,64,無,(110),無,有,yes
新竹縣私立仁美幼兒園,新竹縣,新埔鎮,私立,[305]和平街311號1、2樓,(03)5889586,,70,110-112,(110),無,無,yes
新竹縣私立親愛幼兒園,新竹縣,新埔鎮,私立,[305]關埔路水車頭段727巷31弄18號,(03)5883717,,60,110-112,(110),無,無,yes
新竹縣私立源興幼兒園,新竹縣,新埔鎮,私立,[305]義民路一段123號,(03)5881444,,74,110-112,(110),有,有,yes
新竹縣私立檸檬樹幼兒園,新竹縣,新埔鎮,私立,[305]褒忠路91號,(03)5887699,http://lemontree-school.woby.com.tw,155,無,(110),無,有,yes
財團法人至陽教育基金會附設新竹縣私立照海幼兒園,新竹縣,新埔鎮,私立,[305]福德街561號,(03)5881201,,118,無,(110),無,無,yes
新竹縣關西鎮關西國民小學附設幼兒園,新竹縣,關西鎮,公立,[306]中山路126號,(03)5872028,http://www.gses.hcc.edu.tw/bin/home.php,60,無,(110),無,無,yes
新竹縣關西鎮東安國民小學附設幼兒園,新竹縣,關西鎮,公立,[306]中山東路40號,(03)5873390,https://sites.google.com/a/taes.hcc.edu.tw/yoyo2001/,30,無,(110),無,無,yes
新竹縣關西鎮玉山國民小學附設幼兒園,新竹縣,關西鎮,公立,[306]25號,(03)5476349#27,http://www.yses.hcc.edu.tw,30,無,(110),無,無,yes
新竹縣關西鎮東光國民小學附設幼兒園,新竹縣,關西鎮,公立,[306]十六張190號,(03)5877437,,30,無,(110),無,無,yes
新竹縣關西鎮石光國民小學附設幼兒園,新竹縣,關西鎮,公立,[306]石岡子386號,(03)5860882,http://www.skes.hcc.edu.tw/,30,無,(110),無,無,yes
新竹縣關西鎮坪林國民小學附設幼兒園,新竹縣,關西鎮,公立,[306]坪林11號,(03)5868457,,30,無,(110),無,無,yes
新竹縣關西鎮錦山國民小學附設幼兒園,新竹縣,關西鎮,公立,[306]107號,(03)5478681,http://www.jses.hcc.edu.tw/,30,無,(110),無,無,yes
新竹縣私立愛加倍幼兒園,新竹縣,關西鎮,私立,[306]十六張158之1號,(03)5871918,,90,110-112,(110),無,有,yes
新竹縣私立中國兒童幼兒園,新竹縣,關西鎮,私立,"[306]忠孝街69號1,2,3樓",(03)5171021,,102,110-112,(110),有,無,yes
新竹縣私立立人幼兒園,新竹縣,關西鎮,私立,[306]北平路102號,(03)5871670,,60,110-112,(110),無,有,yes
新竹縣私立關高幼兒園,新竹縣,關西鎮,私立,[306]中山東路2號,(03)5872049#268,,40,110-112,(110),無,無,yes
新竹縣芎林鄉芎林國民小學附設幼兒園,新竹縣,芎林鄉,公立,[307]文山路288號,(03)5923766,https://dyna2.hcc.edu.tw/campus/web/index1.php?wid=2455,30,無,(110),無,無,yes
新竹縣芎林鄉碧潭國民小學附設幼兒園,新竹縣,芎林鄉,公立,[307]福昌街90號,(03)5923191,http://ptkids.pixnet.net/blog,30,無,(110),無,無,yes
新竹縣芎林鄉立幼兒園,新竹縣,芎林鄉,公立,[307]文山路290號2樓,(03)5921135#91,www.cyonglin.gov.tw,60,無,(110),無,無,yes
新竹縣芎林鄉立幼兒園五華分班,新竹縣,芎林鄉,公立,[307]鹿寮坑105-1號,(03)5931740,,30,無,(110),無,無,yes
新竹縣私立光明園幼兒園,新竹縣,芎林鄉,私立,[307]倒別牛1之6號,(03)5926408,,120,無,(110),無,無,yes
新竹縣私立台大幼兒園,新竹縣,芎林鄉,私立,[307]文山路688巷13號,(03)5928679,,90,110-112,(110),無,有,yes
財團法人天主教耶穌肋傷女修會附設新竹縣私立孝愛幼兒園,新竹縣,芎林鄉,私立,[307]文山路488號,(03)5923142,,120,110-112,(110),無,無,yes
新竹縣寶山鄉新城國民小學附設幼兒園,新竹縣,寶山鄉,公立,[308]寶新路二段475號,(03)5762707#101,www.scps.hcc.edu.tw,30,無,(110),無,無,yes
新竹縣寶山鄉寶山國民小學附設幼兒園,新竹縣,寶山鄉,公立,[308]寶山路2段130號,(03)5761390#2004,,30,無,(110),無,無,yes
新竹縣寶山鄉雙溪國民小學附設幼兒園,新竹縣,寶山鄉,公立,[308]雙園路二段310號,(03)5202151#218,http://www.ssps.hcc.edu.tw,30,無,(110),無,無,yes
新竹縣寶山鄉立幼兒園,新竹縣,寶山鄉,公立,[308]新湖路二段26號,(03)5761508,無,15,無,(110),無,無,yes
