reg_no,reg_docno,reg_date,title,owner,city,town,type,address,floor,size,size_in,size_out,tel,url,count_approved,shuttle,pre_public,is_free5,is_after,penalty,has_slip
府教特字字第1095022450號,府教學字第13952號,2000/03/20,嘉義市西區北園國民小學附設幼兒園,吳長頴,嘉義市,嘉義市,公立,[600]北社尾路168號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2382158,http://www.cy.edu.tw/pykd/,196,無,無,(110),無,無,yes
府教特字第1105020428號,89府教特字第38679號,2000/06/12,嘉義市西區育人國民小學附設幼兒園,楊家豪,嘉義市,嘉義市,公立,[600]育人路211號,1樓,530平方公尺,230平方公尺,300平方公尺,(05)2866271,https://eduweb.cy.edu.tw/?home=yreskids,106,無,無,(110),無,無,yes
府教特字第1105021854號,89府教特字第64810號,2000/09/04,嘉義市東區民族國民小學附設幼兒園,陳文瑜,嘉義市,嘉義市,公立,[600]民族路235號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2222113#211,,90,無,無,(110),無,無,yes
府教幼字第1051511693號,府教四字第47152號,1959/08/31,嘉義市立復國幼兒園,陳玉如,嘉義市,嘉義市,公立,[600]公明路37之1號,3樓,"5,027.37平方公尺","3,011.8平方公尺","2,015.57平方公尺",(05)2710552,http://www.fukoo.cy.edu.tw/,360,無,無,(110),無,無,yes
府教特字字第1091512627號,89府教特字第64810號,2000/09/04,嘉義市東區蘭潭國民小學附設幼兒園,邱榮輝,嘉義市,嘉義市,公立,[600]小雅路419號,1樓,396.41平方公尺,276.41平方公尺,120平方公尺,(05)2763492#26,http://163.27.59.3/~dyna/dyna/menu/index.php?account=ltsunny,90,無,無,(110),無,無,yes
府教特字第1105333128號,府教特字第1091514192號,2020/08/31,嘉義市東區嘉北國民小學附設幼兒園,蔡英仁,嘉義市,嘉義市,公立,[600]嘉北街65號,1樓,977.05平方公尺,213.43平方公尺,763.62平方公尺,(05)2757091#230,https://sites.google.com/gm.cpes.cy.edu.tw/kindergarten/%E9%A6%96%E9%A0%81,90,無,無,(110),無,無,yes
無字第無號,無字第無號,2020/12/01,國立嘉義特殊教育學校幼兒部,許碧雲,嘉義市,嘉義市,公立,[600]世賢路2段123號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2858549,,0,無,無,無,無,無,yes
府教幼字第1031508234號,90府教特字第30653號,2001/04/19,嘉義市私立想像幼兒園,陳盛南,嘉義市,嘉義市,私立,[600]世賢路三段401號,1.2樓,"1,365.92平方公尺",912.88平方公尺,453.04平方公尺,(05)2837939,www.imagine.com.tw,127,"		",無,(110),無,無,yes
府教特字第1101521678號,87府教國字第66021號,1998/08/27,嘉義市私立孩得堡幼兒園,陳慧郁,嘉義市,嘉義市,私立,[600]自由路211號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2340059,,179,"		",110-112,(110),有，人數：35,無,yes
府教特字第1015015324號,嘉市府社福字第0910010546號,2002/01/31,嘉義市私立林肯幼兒園,何昱孚,嘉義市,嘉義市,私立,[600]維新路191號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2741111,,120,無,110-112,(110),無,有,yes
府教特字第1101509118號,教育廳叁柒申鱼教四字第1972號,1948/05/03,財團法人嘉義市私立榮光幼兒園,園所網址：,嘉義市,嘉義市,私立,[600]共和路236號,1樓、2樓、3樓,"1,259.91平方公尺",764.99平方公尺,494.92平方公尺,(05)2222717,,150,無,無,(110),無,無,yes
府教特字第1071514917號,嘉府教國字第45691號,1982/06/30,嘉義市私立和睦幼兒園,鍾煥龍,嘉義市,嘉義市,私立,[600]過溪91號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2393346,,150,"		",110-112,(110),無,無,yes
府教幼字第1041504315號,府社福字第0920002314號,2003/01/27,私立東吳高級工業家事職業學校附設嘉義市幼兒園,賴建源,嘉義市,嘉義市,私立,[600]宣信街252號,一樓,"2,946.97平方公尺","2,614.56平方公尺",332.41平方公尺,(05)2228007,http://www.dwvs.cy.edu.tw,180,無,無,(110),無,無,yes
府教幼字第106150274號,府社福字第0950082436號,2006/07/03,嘉義市私立銘華幼兒園,楊凱庭,嘉義市,嘉義市,私立,[600]軍輝路100號1-3樓,1~3樓,102平方公尺,102平方公尺,無使用樓層：,(05)2397602,,20,無,無,(110),無,有,yes
府教特字第1011505425號,府教特字第0940111251號,2005/10/12,嘉義市私立貝萊登幼兒園,李琇如,嘉義市,嘉義市,私立,[600]林森東路539號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2752988,tina081783@yahoo.com.tw,100,"		",110-112,(110),無,無,yes
府教特字第1071503148號,73嘉市府教國字第39173號,1984/08/01,財團法人天主教聖言會附設嘉義市私立輔仁幼兒園,園所網址：,嘉義市,嘉義市,私立,[600]吳鳳南路268號,一，二樓,"6,659平方公尺",976.04平方公尺,"5,682.96平方公尺",(05)2287228,,150,無,無,(110),無,無,yes
府教特字第1011509311號,89.府教國字第96號,2000/01/01,嘉義市私立種子幼兒園,王秋華,嘉義市,嘉義市,私立,[600]大雅路二段386巷18號,1-3,"1,618.64平方公尺",918.87平方公尺,699.77平方公尺,(05)2719229,,200,"		",無,(110),無,無,yes
府教特字第1011505832號,76府教國字第8160號,1987/02/19,嘉義市私立愛兒幼兒園,李淑愛,嘉義市,嘉義市,私立,[600]重慶路307號,1,555.27平方公尺,129平方公尺,426.27平方公尺,(05)2355814,http://blog.xuite.net/aier/aa,90,無,110-112,(110),無,有,yes
府教特字第1015020756號,84府教國字第8547號,1995/02/09,嘉義市私立東之寶幼兒園,林秋惠,嘉義市,嘉義市,私立,[600]大雅路一段368巷72號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2763077,http://bingo.woby.com.tw/,120,"		",110-112,(110),無,無,yes
府教特字第1011505547號,89府教特字第91978號,2000/12/01,嘉義市私立吉尼爾幼兒園,羅志銘,嘉義市,嘉義市,私立,[600]世賢路一段578號,1層,"2,998.1平方公尺",899.75平方公尺,"2,098.35平方公尺",(05)2813272,www.genius-kids.com,150,"		",無,(110),無,無,yes
府教特字第1071518811號,89府教特字第24836號,2000/04/01,嘉義市私立愛兒堡幼兒園,劉佳宜,嘉義市,嘉義市,私立,[600]世賢路二段67號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2339888,,100,"		",無,(110),無,有,yes
府教特字第1011512732號,86府教國字第60897號,1997/08/01,嘉義市私立雨果幼兒園,洪芬郁,嘉義市,嘉義市,私立,[600]博東路238號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2755595,http://www.hugokids.com.tw,240,無,無,(110),無,無,yes
府教特字第1011505541號,嘉府教國字第33913號,1978/04/07,財團法人天主教會嘉義教區附設嘉義市私立景仁幼兒園,園所網址：,嘉義市,嘉義市,私立,[600]忠孝路505號,2,"2,733.08平方公尺",834.16平方公尺,"1,358.42平方公尺",(05)2766011,http://www.jinlon.woby.tw/,180,"		",110-112,(110),無,無,yes
府教特字第1011506353號,嘉市府教國字第56765號,1984/11/09,財團法人天主教會嘉義教區附設嘉義市私立仁愛幼兒園,園所網址：,嘉義市,嘉義市,私立,[600]林森東路635號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2769424,http://www.loxa.edu.tw/classwed.html?=13261,90,"		",110-112,(110),無,無,yes
府教特字第1011505824號,嘉市府社福字第4249號,2000/01/18,嘉義市私立小狀元幼兒園,黃攀營,嘉義市,嘉義市,私立,[600]信義路83巷21號,2樓,649平方公尺,321平方公尺,328平方公尺,(05)2831252,,120,無,110-112,(110),無,無,yes
府教特字第1015022275號,府社福字第0970148375號,2008/11/21,嘉義市私立綠光森林幼兒園,王江海,嘉義市,嘉義市,私立,[600]北社尾674之5號,1-3,167.17平方公尺,163.14平方公尺,無使用樓層：,(05)2372969,,31,無,無,(110),無,無,yes
府教幼字第1041502800號,嘉市府教國字第6896號,1986/02/25,嘉義市私立育光幼兒園,蔡爾泰,嘉義市,嘉義市,私立,[600]康樂街360號,1,"1,083.89平方公尺",609.4平方公尺,474.49平方公尺,(05)2221851,,90,"		",無,(110),無,有,yes
府教幼字第1061508408號,76府教國字第60724號,1987/11/04,嘉義市私立佳寶幼兒園,鄭豐甫,嘉義市,嘉義市,私立,[600]新建街95巷12號,2樓,"1,421.61平方公尺",940.07平方公尺,481.54平方公尺,(05)2859515,嘉義市西區新建街95巷12號,150,無,110-112,(110),無,有,yes
府教特字第1091519571號,嘉市府社福字第60272號,2000/08/14,嘉義市私立諾爾堡幼兒園,謝義齡,嘉義市,嘉義市,私立,[600]大雅路一段858巷36號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2759951,,180,"		",無,(110),無,有,yes
府教特字第1015024167號,嘉府教國字第55497號,1953/12/12,財團法人天主教會嘉義教區附設嘉義市私立正義幼兒園,園所網址：,嘉義市,嘉義市,私立,[600]民生北路92號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2224185,http://www.Cheng-yi.woby.tw,180,"		",110-112,(110),無,無,yes
府教特字第1101512383號,嘉市府社福字第021號,1986/04/15,嘉義市私立北興幼兒園,許雪謹,嘉義市,嘉義市,私立,[600]海口寮路119號,1樓,803.15平方公尺,300.15平方公尺,503平方公尺,(05)2326131,,84,無,110-112,(110),有，人數：3,無,yes
府教特字第1071508922號,嘉市府教國字第063257號,1984/12/14,嘉義市私立桑尼種子幼兒園,王建翔,嘉義市,嘉義市,私立,[600]吳鳳南路319號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2167117,,150,"		",110-112,(110),無,有,yes
府教特字第1071501105號,嘉市府社福字第45227號,1998/06/18,嘉義市私立磐石幼兒園,吳碧芳,嘉義市,嘉義市,私立,[600]國華街138號,3樓以下,455.68平方公尺,275.68平方公尺,180平方公尺,(05)2243725,,56,無,110-112,(110),無,無,yes
府教特字第1071510543號,73嘉市府教國字第22403號,1984/04/30,嘉義市私立信義幼兒園,黃裕盛,嘉義市,嘉義市,私立,[600]漢口路163號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2353693,,120,無,110-112,(110),無,無,yes
府教特字第1011509747號,嘉市府教國字第17785號,1984/04/03,嘉義市私立慈幼幼兒園,翁文重,嘉義市,嘉義市,私立,[600]林森東路269巷56號,1樓至2樓,"2,328.1平方公尺",503.25平方公尺,"1,824.85平方公尺",(05)2760272,,90,無,110-112,(110),無,無,yes
府教特字第1101512447號,嘉市府社福字第78680號,2000/10/13,嘉義市私立忠樺幼兒園,陳國輝,嘉義市,嘉義市,私立,[600]松江三街52號,1樓、2樓、3樓,916.24平方公尺,468.84平方公尺,447.4平方公尺,(05)2328889,,160,"		",110-112,(110),無,有,yes
府教特字第1011510419號,80府教國字第043865號,1991/09/10,嘉義市私立育志幼兒園,竇瑜芬,嘉義市,嘉義市,私立,[600]長榮街142號,2F,"1,833.17平方公尺",653.26平方公尺,"1,179.91平方公尺",(05)2780271,sun64611@yahoo.com.tw,150,"		",110-112,(110),無,無,yes
府教特字第1071513192號,78府教國字第30102號,1989/05/25,嘉義市私立幼華幼兒園,許育綺,嘉義市,嘉義市,私立,[600]友忠路721號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2328958,,120,"		",110-112,(110),無,無,yes
府教特字第1011511201號,嘉府教二字第71380號,1977/09/14,財團法人中華基督教嘉義浸信會附設嘉義市私立慈光幼兒園,園所網址：,嘉義市,嘉義市,私立,[600]文化路81號,地上1樓,"1,406平方公尺",721.17平方公尺,684.83平方公尺,(05)2286731,http://tzukung.topschool.com.tw/,180,無,無,(110),無,無,yes
府教特字第1081506389號,府社福字第0920002119號,2003/01/09,戴德森醫療財團法人職工福利委員會附設嘉義市私立嘉基幼兒園,巫文安,嘉義市,嘉義市,私立,[600]台斗街263之33之1號,1,"1,110.5平方公尺",543.82平方公尺,566.68平方公尺,(05)2765041#7334,http://cych.topschool.com.tw/,80,無,110-112,(110),無,無,yes
府教特字第1015044645號,嘉市府社福字第0910067394號,2002/07/29,嘉義市私立大能力幼兒園,仲平萍,嘉義市,嘉義市,私立,[600]仁愛路142號,1-2樓,"3,259.31平方公尺","1,577.1平方公尺","1,682.21平方公尺",(05)2369906,,180,"		",無,(110),無,無,yes
府教特字第1011512249號,嘉市府社福字第0910105741號,2002/11/22,嘉義市私立教之道幼兒園,陳鴻賓,嘉義市,嘉義市,私立,[600]遠東街128號,1-3F,"1,239.24平方公尺",665.03平方公尺,553.82平方公尺,(05)2814618,,282,"		",110-112,(110),無,有,yes
府教特字第1011513277號,82嘉市府社福字第7007號,1993/02/12,嘉義市私立精英幼兒園,何秋香,嘉義市,嘉義市,私立,[600]泰瑞四街3號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2330001,,100,無,110-112,(110),無,有,yes
府教幼字第1051500455號,87府教國字第55210號,1998/07/01,嘉義市私立小魚幼兒園,黃永隆,嘉義市,嘉義市,私立,[600]台斗街41號,1樓至2樓,612.58平方公尺,459平方公尺,153.58平方公尺,(05)2710505,,60,無,無,(110),無,有,yes
府教特字第1081513044號,嘉市府社福字第70655號,1999/09/16,嘉義市私立佳北幼兒園,王雪芬,嘉義市,嘉義市,私立,[600]忠孝路572之11號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2760111,http://jarbay.topschool.com.tw,60,無,無,(110),無,無,yes
府教特字第1101520658號,嘉市府教國字第578號,1985/01/16,嘉義市私立中正幼兒園,江明哲,嘉義市,嘉義市,私立,[600]中山路123號,3,"1,575.86平方公尺",959.79平方公尺,616.07平方公尺,(05)2785534,,120,"		",110-112,(110),無,有,yes
府教特字第1015050214號,嘉市府社福字第6464號,1998/01/26,嘉義市私立百合幼兒園,黃永隆,嘉義市,嘉義市,私立,[600]蘭州四街89號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2864747,,100,無,無,(110),無,無,yes
府教特字第1011514534號,嘉市府社福字第035號,1996/04/23,嘉義市私立小叮噹幼兒園,吳順龍,嘉義市,嘉義市,私立,[600]通化二街53號,1~3,289平方公尺,228平方公尺,61平方公尺,(05)2335560,,44,無,110-112,(110),有，人數：10,有,yes
府教特字第1091511959號,嘉府教二字第22981號,1974/04/02,財團法人台灣聖公會附設嘉義市私立聖彼得幼兒園,園所網址：,嘉義市,嘉義市,私立,[600]興中街8號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2272653,http://spk2272653.wix.com/stpeter,270,"		",無,(110),無,無,yes
府教特字第1101508188號,嘉市府社福字第45170號,1996/06/28,嘉義市私立中國娃娃幼兒園,謝琦緣,嘉義市,嘉義市,私立,[600]博東路152巷32號,1,"1,353平方公尺",436.6平方公尺,905.1平方公尺,(05)2757697,,143,"		",110-112,(110),無,無,yes
府教特字第1081513155號,嘉市府社福字第016號,1984/05/10,嘉義市私立恩光幼兒園,李雯苑,嘉義市,嘉義市,私立,[600]光華路39號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2283166,http://blog.xuite.net/shine_idea/blog,55,無,110-112,(110),無,無,yes
府教幼字第1031517599號,府社福字第0960094712號,2007/06/06,嘉義市私立天欣幼兒園,蔡博仁,嘉義市,嘉義市,私立,[600]吳鳳南路547巷2號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2222558,,71,無,無,(110),無,有,yes
府教特字第1111506362號,89府教特字第85524號,2000/11/01,嘉義市私立伯士鹿幼兒園,張永清,嘉義市,嘉義市,私立,[600]世賢路二段361號,1樓、2樓,"2,246.79平方公尺","1,195.29平方公尺",744.16平方公尺,(05)2837700,http://www.bossdeer.com.tw/website/,196,無,無,(110),無,無,yes
府教特字第1011516268號,府教特字第1011515767號,2012/11/27,嘉義市私立優肯幼兒園,鄭文良,嘉義市,嘉義市,私立,[600]啟明路3號、垂楊路2之1號,1-3樓,"1,261平方公尺","1,037.47平方公尺",223.53平方公尺,(05)2716600,,144,"		",無,(110),無,無,yes
府教特字第1091502796號,府教國字第60596號,1984/04/12,嘉義市私立美的幼兒園,江保樺,嘉義市,嘉義市,私立,[600]八德路160號,1樓2樓,"1,020.15平方公尺",645.64平方公尺,374.51平方公尺,(05)2315951,http://blog.xuite.net/bowjinn.5951,162,"		",110-112,(110),無,有,yes
府教幼字第1061500531號,府教幼字第1051516066號,2016/11/09,嘉義市私立優上美幼兒園,鄭秀琴,嘉義市,嘉義市,私立,[600]上海路266號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2863219,嘉義市西區新西里11鄰上海路266號,47,無,無,(110),無,有,yes
府教特字第1091506300號,府教特字第1091506300號,2020/04/22,嘉義市私立華特幼兒園,王秋華,嘉義市,嘉義市,私立,[600]大雅路二段234巷27號,1樓、2樓,"1,454.62平方公尺",624.68平方公尺,621.69平方公尺,(05)2715229,,145,無,無,(110),無,無,yes
府教特字第1101513064號,嘉市府社福字第49221號,2001/06/13,國立嘉義高級家事職業學校員工子女非營利幼兒園(委託社團法人幼兒教保協會辦理),林以凱,嘉義市,嘉義市,非營利,[600]體育路7號,2,"1,366.97平方公尺",406.97平方公尺,960平方公尺,(05)2278169,,80,無,無,無,無,無,yes
府教特字第1101511071號,府教幼字第1051507841號,2016/05/31,嘉義市小橘子非營利幼兒園（委託財團法人伊甸社會福利基金會辦理）,園所網址：,嘉義市,嘉義市,非營利,[600]德安路10號,幼童專用車：,室內總面積：室外活動空間總面積：,室外活動空間總面積：無,無使用樓層：,(05)2910270,,90,無,無,(110),無,無,yes
府教特字第1101511538號,府教特字第1075003438號,2018/02/01,嘉義市銀河非營利幼兒園(委託社團法人東台灣幼兒教保專業促進協會辦理),黃春玉,嘉義市,嘉義市,非營利,[600]垂楊路241號,1樓、2樓,742.36平方公尺,442.36平方公尺,300平方公尺,(05)2162369,嘉義市東區豐年里垂楊路241號,90,無,無,(110),無,無,yes
府教特字第1081513153號,府教特字第1081511023號,2019/07/24,嘉義市橡木子非營利幼兒園(委託財團法人福智文教基金會辦理),陳全成,嘉義市,嘉義市,非營利,[600]博東路262號,1樓,"1,041.43平方公尺",630.79平方公尺,410.64平方公尺,(05)2772601,,90,無,無,(110),無,無,yes
