title,city,town,type,address,tel,url,count_approved,pre_public,is_free5,is_after,penalty,has_slip
高雄市私立奧斯福爾幼兒園,高雄市,苓雅區,私立,[802]建國一路356號1樓至2樓、建國一路358巷16號1樓,(07)2222219,,156,無,(110),無,有,yes
高雄市私立康澤幼兒園,高雄市,苓雅區,私立,[802]惠安街32號,(07)2269468,http://www.kangdze.com.tw,420,無,(110),無,無,yes
高雄市政府員工消費合作社附設高雄市私立幼兒園,高雄市,苓雅區,私立,[802]民權一路85號1樓,(07)3300853,http://www.kaocoop.com.tw,60,110-112,(110),無,無,yes
財團法人高雄市基督教青年會附設高雄市私立英明幼兒園,高雄市,苓雅區,私立,[802]英明路166號1至2樓,(07)7137466#207,http://kh.ymca.org.tw,90,無,(110),無,無,yes
高雄市私立巧生慈幼兒園,高雄市,苓雅區,私立,[802]永靖街88號,(07)3336799,http://charm-love.topschool.com.tw,240,無,(110),無,無,yes
高雄市私立普津幼兒園,高雄市,苓雅區,私立,[802]廣州一街91號1.2樓,(07)7261094,,60,110-112,(110),無,無,yes
高雄市私立感恩幼兒園,高雄市,苓雅區,私立,[802]家齊路7號,(07)7229383,,60,110-112,(110),無,有,yes
高雄市私立康吉爾幼兒園,高雄市,苓雅區,私立,[802]武智街100號,(07)7164636,,72,110-112,(110),無,無,yes
高雄市私立四季幼兒園,高雄市,苓雅區,私立,[802]仁德街149號1至3樓,(07)3386912,http://www.wretch.cc/blog/sihji,55,110-112,(110),有,有,yes
高雄市私立傑尼爾幼兒園,高雄市,苓雅區,私立,[802]廣州一街125號,(07)7110031,www.genikid.com.tw/genioz,360,無,(110),無,有,yes
高雄市私立貝斯特藝術幼兒園,高雄市,苓雅區,私立,[802]尚志街9號1-2樓,(07)2227555,http：//203.70.181.54,130,110-112,(110),無,無,yes
高雄市私立佳學幼兒園,高雄市,苓雅區,私立,[802]成功一路128號1至2樓,(07)2696862,,30,110-112,(110),無,無,yes
高雄市私立佳兒幼兒園,高雄市,苓雅區,私立,[802]林泉街80巷1號1-2樓,(07)7229211,高雄市苓雅區林泉街80巷1號,30,無,(110),無,無,yes
高雄市私立快樂夏綠蒂幼兒園,高雄市,苓雅區,私立,[802]安樂路26號1-3樓,(07)7118850,,165,無,(110),有,有,yes
私立復華高級中學附設高雄市幼兒園,高雄市,苓雅區,私立,[802]民權一路42號1至2樓,(07)3327772,http://163.32.63.66/~fhk/,260,無,(110),無,無,yes
財團法人天主教聖母無原罪方濟傳教修女會附設高雄市私立樂仁幼兒園,高雄市,苓雅區,私立,[802]五福三路149號,(07)2317001,http://www.lojen.com.tw,360,無,(110),無,有,yes
高雄市私立創世紀幼兒園,高雄市,苓雅區,私立,[802]福建街223巷3號、8號、10號,(07)3315828,,80,無,(110),無,無,yes
高雄市私立福瑞斯特國際藝術幼兒園,高雄市,苓雅區,私立,[802]憲政路199號,(07)2236302,,366,無,(110),無,有,yes
高雄市英明非營利幼兒園,高雄市,苓雅區,非營利,[802]英明路147號,(07)7160076,,272,無,(110),無,無,yes
高雄市鹽埕區光榮國民小學附設幼兒園,高雄市,鹽埕區,公立,[803]大智路150號,(07)5514549#502,www.kjes.kh.edu.tw,30,無,(110),無,無,yes
高雄市鹽埕區忠孝國民小學附設幼兒園,高雄市,鹽埕區,公立,[803]大智路71號,(07)5514887#214,高市鹽埕區大智路71號,76,無,(110),無,無,yes
高雄市鹽埕區鹽埕國民小學附設幼兒園,高雄市,鹽埕區,公立,[803]五福四路183號,(07)5210626#702,www.yacps.kh.edu.tw,30,無,(110),無,無,yes
高雄市私立鹽光幼兒園,高雄市,鹽埕區,私立,[803]瀨南街57號,(07)5513438,http://blog.xuite.net/jane4226/blog,300,無,(110),無,無,yes
高雄市私立可倈蒙幼兒園,高雄市,鹽埕區,私立,[803]大智路112-1號1~3樓,(07)5317722,,129,110-112,(110),有,有,yes
高雄市私立美僑幼兒園,高雄市,鹽埕區,私立,[803]大智路54號1-2樓,(07)5519079,,35,110-112,(110),無,無,yes
高雄市私立恆青幼兒園,高雄市,鹽埕區,私立,[803]建國四路222號2樓之1、2樓之2、3樓之1、3樓之2及夾層,(07)5324666,,185,110-112,(110),無,有,yes
高雄市鹽埕非營利幼兒園,高雄市,鹽埕區,非營利,[803]五福四路183號,(07)5215199,,106,無,(110),無,無,yes
高雄市鼓山區九如國民小學附設幼兒園,高雄市,鼓山區,公立,[804]九如四路763號,(07)5317186#120,http://www.jrps.kh.edu.tw,60,無,(110),無,無,yes
高雄市鼓山區中山國民小學附設幼兒園,高雄市,鼓山區,公立,[804]美術東二路252號,(07)5505850#8415,http://www.csps.kh.edu.tw/,60,無,(110),無,無,yes
高雄市鼓山區內惟國民小學附設幼兒園,高雄市,鼓山區,公立,[804]內惟路73號,(07)5515405#7013,http://ma.nwps.kh.edu.tw,60,無,(110),無,無,yes
高雄市鼓山區鼓山國民小學附設幼兒園,高雄市,鼓山區,公立,[804]臨海二路50號,(07)5217795#110,http://www.kusps.kh.edu.tw/,60,無,(110),無,無,yes
高雄市鼓山區鼓岩國民小學附設幼兒園,高雄市,鼓山區,公立,[804]河邊街155號,(07)5326940,http://class.kh.edu.tw/14836,76,無,(110),無,無,yes
高雄市鼓山區壽山國民小學附設幼兒園,高雄市,鼓山區,公立,[804]鼓山二路37巷38弄24號,(07)5514393#615,http://www.ssps.kh.edu.tw/kidweb,30,無,(110),無,無,yes
高雄市鼓山區龍華國民小學附設幼兒園,高雄市,鼓山區,公立,[804]大順一路858號,(07)5553086#15,http://www.lhps.kh.edu.tw/indexch.html,120,無,(110),無,無,yes
高雄市私立怡青幼兒園,高雄市,鼓山區,私立,[804]銘傳路56巷2號,(07)5820278,http://yi-ching.ieschool.com.tw/,150,110-112,(110),無,無,yes
高雄市私立振才幼兒園,高雄市,鼓山區,私立,[804]九如四路1793號,(07)5850868,http://tw.myblog.yahoo.com/a5850868,120,110-112,(110),無,有,yes
高雄市私立天才幼兒園,高雄市,鼓山區,私立,[804]鼓山三路50巷9弄9號,(07)5616418,,174,110-112,(110),無,無,yes
財團法人福智文教基金會附設高雄市私立妙慧幼兒園,高雄市,鼓山區,私立,[804]華榮路630巷1號1-2樓,(07)5227765,,75,110-112,(110),無,無,yes
高雄市私立天主教道明幼兒園,高雄市,鼓山區,私立,[804]中華一路107號,(07)5529519,,300,無,(110),無,無,yes
高雄市私立諾貝爾明誠幼兒園,高雄市,鼓山區,私立,[804]明誠三路705號,(07)5532628,http://www.nobelschool.com.tw,210,無,(110),無,有,yes
高雄市私立佳齊幼兒園,高雄市,鼓山區,私立,[804]中華一路304號,(07)5521216,,38,無,(110),無,無,yes
高雄市私立龍泉幼兒園,高雄市,鼓山區,私立,[804]鼓山三路92之2、92之3號,(07)5512086,http://long-quan.topschool.com.tw/,160,110-112,無,無,有,yes
高雄市私立麥米倫幼兒園,高雄市,鼓山區,私立,[804]華夏路8號,(07)5500099,,323,無,(110),無,無,yes
高雄市私立皇佳幼兒園,高雄市,鼓山區,私立,[804]美術東八街66號,(07)5555553,http://jiashin3.ieschool.com.tw/,150,無,(110),無,無,yes
高雄市私立黛安娜幼兒園,高雄市,鼓山區,私立,[804]臨海二路41之1號2樓,(07)5336969,,37,110-112,(110),無,無,yes
高雄市私立黑皮尼斯幼兒園,高雄市,鼓山區,私立,[804]美術東六街27號1樓,(07)5555138,,90,無,(110),無,有,yes
高雄市私立景竹幼兒園,高雄市,鼓山區,私立,[804]華榮路37號1樓,(07)5533741,http://nai-mi.samq.com.tw/index.php?page=aboutus.htm,84,110-112,(110),無,無,yes
私立大榮高級中學附設高雄市幼兒園,高雄市,鼓山區,私立,[804]翠華路267號1至2樓,(07)5336746,,72,無,(110),無,無,yes
國立中山大學附設高雄市私立幼兒園,高雄市,鼓山區,私立,[804]蓮海路70號,(07)5252000#5950,,79,無,(110),無,無,yes
高雄市私立一二三幼兒園,高雄市,鼓山區,私立,[804]南屏路542號1至2樓,(07)5228880,,60,無,(110),無,無,yes
財團法人高雄市私立慰親幼兒園,高雄市,鼓山區,私立,[804]雄峰路43號,(07)5826571,,90,110-112,(110),無,無,yes
高雄市私立品恩幼兒園,高雄市,鼓山區,私立,[804]大順一路978號,(07)5503356,kidcastle658@gmail.com,196,無,(110),無,有,yes
高雄市私立文森凱莉幼兒園,高雄市,鼓山區,私立,[804]美術南三路316號,(07)5529565,,143,無,(110),無,無,yes
高雄市私立何嘉仁高美館幼兒園,高雄市,鼓山區,私立,[804]美術南二路228號1樓,(07)5502959,高雄市鼓山區美術南二路228號,165,無,(110),無,無,yes
高雄市私立大榮中學附設高雄市私立高美幼兒園,高雄市,鼓山區,私立,[804]大榮街2號,(07)5210367,,165,無,(110),無,無,yes
高雄市私立宏學幼兒園,高雄市,鼓山區,私立,[804]華欣路21號1-2樓,(07)5227367,,196,110-112,(110),無,有,yes
高雄市私立麗澤幼兒園,高雄市,鼓山區,私立,[804]裕誠路1998號1-2樓,(07)5520304,高雄市私立麗澤幼兒園,170,110-112,(110),無,有,yes
高雄市中山非營利幼兒園(委託社團法人高雄市婦幼培訓關懷協會辦理),高雄市,鼓山區,非營利,[804]雄峰路18號,(07)5886090,,244,無,(110),無,無,yes
高雄市旗津區中洲國民小學附設幼兒園,高雄市,旗津區,公立,[805]旗津二路275號,(07)5712225#714,http://www.chucps.kh.edu.tw/,76,無,(110),無,無,yes
高雄市旗津區旗津國民小學附設幼兒園,高雄市,旗津區,公立,[805]中洲三路623號,(07)5715133#753,http://www.chijps.kh.edu.tw/,90,無,(110),無,無,yes
高雄市私立小恐龍幼兒園,高雄市,旗津區,私立,[805]旗津三路832號,(07)5721927,,46,無,(110),有,無,yes
高雄市私立平原幼兒園,高雄市,旗津區,私立,[805]旗津二路202之1號,(07)5715670,,88,110-112,(110),無,無,yes
財團法人天主教會高雄教區附設高雄市私立海星幼兒園,高雄市,旗津區,私立,[805]中洲二路462號,(07)5712014,http://sea-star.topschool.com.tw/,160,無,(110),無,有,yes
高雄市私立旗津小恐龍幼兒園,高雄市,旗津區,私立,[805]旗津二路586號1-2樓,(07)5713355,,50,無,(110),無,無,yes
高雄市前鎮區前鎮國民小學附設幼兒園,高雄市,前鎮區,公立,[806]新生路200號,(07)8212448#115,www.qzps.edu.kh.tw,120,無,(110),無,無,yes
高雄市前鎮區獅甲國民小學附設幼兒園,高雄市,前鎮區,公立,[806]中山三路45號,(07)3311465#811,,60,無,(110),無,無,yes
高雄市前鎮區瑞豐國民小學附設幼兒園,高雄市,前鎮區,公立,[806]瑞隆路100號,(07)7110846#2104,,136,無,(110),無,無,yes
高雄市前鎮區明正國民小學附設幼兒園,高雄市,前鎮區,公立,[806]明道路2號,(07)8127537#19,http://mail.mcps.kh.edu.tw/~db1065/wenchen/kids.htm,152,無,(110),無,無,yes
高雄市前鎮區復興國民小學附設幼兒園,高雄市,前鎮區,公立,[806]民權二路331號,(07)3351784#770,www.fhps.kh.edu.tw/,166,無,(110),無,無,yes
高雄市前鎮區愛群國民小學附設幼兒園,高雄市,前鎮區,公立,[806]二聖二路194號,(07)3320323#780,,166,無,(110),無,無,yes
高雄市前鎮區佛公國民小學附設幼兒園,高雄市,前鎮區,公立,[806]后平路135號,(07)8229801#19,http://www.fokps.kh.edu.tw,76,無,(110),無,無,yes
高雄市前鎮區仁愛國民小學附設幼兒園,高雄市,前鎮區,公立,[806]新衙路93號,(07)8414911#805,,60,無,(110),無,無,yes
高雄市前鎮區民權國民小學附設幼兒園,高雄市,前鎮區,公立,[806]沱江街200號,(07)5367177#150,@mchps.kh.edu.tw,90,無,(110),無,無,yes
高雄市前鎮區鎮昌國民小學附設幼兒園,高雄市,前鎮區,公立,[806]樹人路261號,(07)8116575#815,,60,無,(110),無,無,yes
高雄市前鎮區紅毛港國民小學附設幼兒園,高雄市,前鎮區,公立,[806]明鳳七街1號,(07)7917608#315,http://www.hsps.kh.edu.tw,30,無,(110),無,無,yes
高雄市前鎮區樂群國民小學附設幼兒園,高雄市,前鎮區,公立,[806]育樂路61號,(07)7225846#771,http://www.lcps.kh.edu.tw/main.htm,90,無,(110),無,無,yes
高雄市前鎮區光華國民小學附設幼兒園,高雄市,前鎮區,公立,[806]廣西路57號,(07)7222846#27,www.khps.edu.tw,120,無,(110),無,無,yes
高雄市前鎮區瑞祥國民小學附設幼兒園,高雄市,前鎮區,公立,[806]班超路20號,(07)7221212,https://affairs.kh.edu.tw/5838,76,無,(110),無,無,yes
高雄市私立嘉惠幼兒園,高雄市,前鎮區,私立,[806]汕頭街42號,(07)7230873,htto://www.hinet.net,90,110-112,(110),無,無,yes
高雄市私立中興幼兒園,高雄市,前鎮區,私立,[806]公正路105之1號1-2樓,(07)7618586,,130,無,(110),無,無,yes
高雄市私立聖文幼兒園,高雄市,前鎮區,私立,[806]翠享北路281號,(07)8138669,http://sunwin3q.blogkids.net/,120,無,(110),無,有,yes
高雄市私立松柏幼兒園,高雄市,前鎮區,私立,[806]明正三街32號,(07)8213388,http://sone-bo.topschool.com.tw,150,110-112,(110),無,有,yes
高雄市私立文文幼兒園,高雄市,前鎮區,私立,[806]翠亨北路279號1樓,(07)8111168,http://sunwin3q.blogkids.net/,50,無,(110),無,無,yes
高雄市私立愛迪生幼兒園,高雄市,前鎮區,私立,[806]瑞隆路436之1號1-2樓,(07)7250949,,170,無,(110),有,無,yes
高雄市私立地球村幼兒園,高雄市,前鎮區,私立,[806]鎮海七街16號,(07)8311611,,75,無,(110),無,無,yes
高雄市私立前鎮心心幼兒園,高雄市,前鎮區,私立,[806]中華五路1322號,(07)3356500,,60,110-112,(110),無,無,yes
高雄市私立格銳幼兒園,高雄市,前鎮區,私立,[806]鄭和南路452號,(07)3308898,great9508@hotmail.com,76,無,(110),有,無,yes
高雄市私立學成幼兒園,高雄市,前鎮區,私立,[806]英德街784巷39號,(07)7518705#15,,90,110-112,(110),無,無,yes
高雄市私立國民幼兒園,高雄市,前鎮區,私立,[806]實業路51號,(07)8123603,http://www.guomin.woby.tw/,70,無,(110),無,有,yes
高雄市私立興學幼兒園,高雄市,前鎮區,私立,[806]佛佑路210巷18號,(07)8111979,,132,110-112,(110),無,有,yes
高雄市私立碧優庭幼兒園,高雄市,前鎮區,私立,[806]保泰路39號,(07)7249587,,145,110-112,(110),無,有,yes
高雄市私立童話幼兒園,高雄市,前鎮區,私立,[806]后安路100號,(07)8220185,,75,無,(110),有,無,yes
高雄市私立立賢幼兒園,高雄市,前鎮區,私立,[806]樹人路130號,(07)8123456,8123456.woby.com.tw,90,110-112,(110),無,有,yes
高雄市私立偉立幼兒園,高雄市,前鎮區,私立,[806]民興街2號2樓,(07)5362071,,80,無,(110),無,無,yes
高雄市私立冠冠幼兒園,高雄市,前鎮區,私立,[806]瑞祥街167號,(07)7216263,,160,110-112,(110),有,無,yes
高雄市私立宏志幼兒園,高雄市,前鎮區,私立,[806]天山路10巷9號,(07)3327789,,42,無,(110),無,無,yes
高雄市私立林森幼兒園,高雄市,前鎮區,私立,[806]林森三路33號1樓及33-5號2樓,(07)3386911,,82,110-112,(110),無,有,yes
高雄市私立宏馨幼兒園,高雄市,前鎮區,私立,[806]武慶一路230號,(07)7215519,,55,110-112,(110),無,無,yes
高雄市私立永祥幼兒園,高雄市,前鎮區,私立,[806]瑞孝街77號、79號,(07)7513632,http://ys.woby.tw/,170,無,(110),有,無,yes
高雄市私立善導幼兒園,高雄市,前鎮區,私立,[806]瑞隆路356號,(07)7256424,,150,110-112,(110),無,無,yes
高雄市前鎮非營利幼兒園（委託高雄市教保人員職業工會辦理）,高雄市,前鎮區,非營利,[806]新衙路17號,(07)8218522,,122,無,(110),無,無,yes
高雄市瑞豐非營利幼兒園（委託社團法人東台灣幼兒教保專業促進協會辦理）,高雄市,前鎮區,非營利,[806]瑞北路136之1號,(089)236260,,272,無,無,無,無,no
高雄市興仁非營利幼兒園（委託社團法人高雄市佳欣幼兒發展學會辦理）,高雄市,前鎮區,非營利,[806]德昌路345號,(07)8121688,,76,無,無,無,無,no
高雄市獅甲非營利幼兒園(委託財團法人高雄市私立復華高級中學辦理),高雄市,前鎮區,非營利,[806]中山三路43號,(07)3327772,,304,無,無,無,無,no
高雄市三民區正興國民小學附設幼兒園,高雄市,三民區,公立,[807]大豐二路20號,(07)3845206#716,http://www.jsps.kh.edu.tw,90,無,(110),無,無,yes
高雄市三民區東光國民小學附設幼兒園,高雄市,三民區,公立,[807]黃興路206號,(07)3839350,,76,無,(110),無,無,yes
高雄市三民區莊敬國民小學附設幼兒園,高雄市,三民區,公立,[807]大昌一路200號,(07)3813210#5023,高雄市三民區大昌一路200號,152,無,(110),無,無,yes
高雄市三民區獅湖國民小學附設幼兒園,高雄市,三民區,公立,[807]鼎金後路495號,(07)3424782#6015,,120,無,(110),無,無,yes
高雄市三民區三民國民小學附設幼兒園,高雄市,三民區,公立,[807]建國三路216號,(07)2810378#808,,90,無,(110),無,無,yes
高雄市三民區博愛國民小學附設幼兒園,高雄市,三民區,公立,[807]十全一路202號,(07)3110708#71,http://www.paps.kh.edu.tw/office/baby/,120,無,(110),無,無,yes
高雄市三民區愛國國民小學附設幼兒園,高雄市,三民區,公立,[807]十全一路1號,(07)3161191#203,www.akps.kh.edu.tw,120,無,(110),無,無,yes
高雄市三民區十全國民小學附設幼兒園,高雄市,三民區,公立,[807]十全二路162號,(07)3214366#115,http://www.scps.kh.edu.tw/,90,無,(110),無,無,yes
高雄市三民區鼎金國民小學附設幼兒園,高雄市,三民區,公立,[807]鼎山街375號,(07)3836330#713,http://www.djps.kh.edu.tw/,180,無,(110),無,無,yes
高雄市三民區河濱國民小學附設幼兒園,高雄市,三民區,公立,[807]市中一路339號,(07)2211408#315,http：//www.xhpps.kh.edu.tw,166,無,(110),無,無,yes
高雄市三民區陽明國民小學附設幼兒園,高雄市,三民區,公立,[807]義德路52號,(07)3851916#666,,152,無,(110),無,無,yes
高雄市三民區河堤國民小學附設幼兒園,高雄市,三民區,公立,[807]裕誠路3號,(07)3436556#816,高雄市三民區裕誠路3號,30,無,(110),無,無,yes
高雄市私立保羅幼兒園,高雄市,三民區,私立,[807]褒揚街276號1樓,(07)3837050,paulkindergarten.blogkids.net,88,110-112,(110),有,無,yes
高雄市私立義華幼兒園,高雄市,三民區,私立,[807]應安街112號,(07)3834406,,90,無,(110),無,有,yes
高雄市私立何嘉仁幼兒園,高雄市,三民區,私立,[807]澄和路16號,(07)3929678,,150,無,(110),無,有,yes
高雄市私立聖愛幼兒園,高雄市,三民區,私立,[807]建興路392號,(07)3823614,www.hotmail.com,90,無,(110),無,無,yes
高雄市私立育祥幼兒園,高雄市,三民區,私立,[807]光武路72號,(07)3809855,,135,110-112,(110),無,無,yes
高雄市私立諾亞幼兒園,高雄市,三民區,私立,[807]立志街154巷28號1.2樓,(07)3835889,,75,無,(110),無,無,yes
高雄市私立克萊能幼兒園,高雄市,三民區,私立,[807]教仁路2號1-2樓,(07)3926238,,200,110-112,(110),無,無,yes
高雄市私立民族幼兒園,高雄市,三民區,私立,[807]建德路210巷18號,(07)3963767,,300,110-112,(110),無,無,yes
高雄市私立圓山幼兒園,高雄市,三民區,私立,[807]九如一路548巷59弄11號,(07)3837166,http://bowjinn-060.topschool.com.tw/,240,110-112,(110),無,無,yes
高雄市私立真善美幼兒園,高雄市,三民區,私立,[807]鼎力路377號,(07)3429075,,220,無,(110),無,無,yes
高雄市私立小山幼兒園,高雄市,三民區,私立,[807]撫順街41號,(07)3155393,www.wretch.cc/blog/Little,70,無,(110),有,無,yes
高雄市私立友愛幼兒園,高雄市,三民區,私立,[807]大豐一路140號,(07)3800593,,80,110-112,(110),無,有,yes
高雄市私立麥克大衛幼兒園,高雄市,三民區,私立,[807]延吉街121巷1-1號,(07)3840299,,165,110-112,(110),無,無,yes
高雄市私立來來幼兒園,高雄市,三民區,私立,[807]慶雲街45號,(07)3845175,,60,無,(110),無,無,yes
高雄市私立禾苗幼兒園,高雄市,三民區,私立,[807]建元路9巷1號,(07)3925071,,37,無,(110),有,有,yes
高雄市私立童年綠地幼兒園,高雄市,三民區,私立,[807]堅如路46號,(07)3957665,http://www.kidgarden.topschool.com.tw,480,無,(110),無,有,yes
高雄市私立芝加哥幼兒園,高雄市,三民區,私立,[807]華德街39號2樓,(07)3890771,高雄市三民區華德街39號2樓,40,無,(110),無,無,yes
高雄市私立芝加哥建昌幼兒園,高雄市,三民區,私立,[807]建昌路31號2樓,(07)3890771,,40,110-112,(110),無,有,yes
高雄市私立亞特蘭幼兒園,高雄市,三民區,私立,[807]皓東路68號,(07)3836634,http://atlant.blogkids.net/,270,110-112,(110),無,有,yes
高雄市私立優群米爾頓幼兒園,高雄市,三民區,私立,[807]中華二路60號,(07)3233009,,120,110-112,(110),無,無,yes
高雄市私立資和幼兒園,高雄市,三民區,私立,[807]萬全街1號,(07)3210697,http://www.tzuho.com.tw,150,無,(110),無,無,yes
高雄市私立美佳園幼兒園,高雄市,三民區,私立,[807]臥龍路23巷20號,(07)3846316,www.bowjinn.com.tw/homepage/Default.asp,120,110-112,(110),無,有,yes
高雄市私立康乃爾幼兒園,高雄市,三民區,私立,[807]大褔街168號,(07)3957975,http://3957975.uschool.com.tw,120,110-112,(110),無,有,yes
高雄市私立咪咪幼兒園,高雄市,三民區,私立,[807]凱歌路183號,(07)2231719,http://www.humanely.com.tw,112,110-112,(110),無,有,yes
高雄市私立東東幼兒園,高雄市,三民區,私立,[807]安東街119巷1、3、5號,(07)3213853,,120,110-112,(110),無,無,yes
財團法人國聖文教基金會附設高雄市私立聖馨國際幼兒園,高雄市,三民區,私立,[807]同盟二路19、21、21-2號1、2樓及21-1號2樓,(07)3120988,http://sunskid.ieschool.com.tw,150,無,(110),無,無,yes
高雄市私立常春藤幼兒園,高雄市,三民區,私立,[807]義華路68號,(07)3928366#7,,210,無,(110),無,有,yes
財團法人台灣聖公會附設高雄市私立聖保羅幼兒園,高雄市,三民區,私立,[807]自強一路200號,(07)2217627,http://stpaul.topschool.com.tw,120,無,(110),無,有,yes
高雄市私立大來幼兒園,高雄市,三民區,私立,[807]鼎中路111號,(07)3426699,,180,110-112,(110),無,無,yes
高雄市私立圓美幼兒園,高雄市,三民區,私立,[807]建德路63號,(07)3855125,,60,110-112,(110),無,無,yes
財團法人私立高雄醫學大學附設高雄市私立高醫幼兒園,高雄市,三民區,私立,[807]自忠街69號,(07)3121101#7504,http://kmu.topschool.com.tw/,54,無,(110),無,無,yes
高雄市私立哈拿幼兒園,高雄市,三民區,私立,[807]民族一路543巷18號,(07)3456345,,42,110-112,(110),無,無,yes
高雄市私立禾園幼兒園,高雄市,三民區,私立,[807]興隆街69號,(07)3909558,,35,110-112,(110),無,無,yes
高雄市私立小專家幼兒園,高雄市,三民區,私立,[807]九如一路280號,(07)3868486,,38,110-112,(110),無,無,yes
財團法人聖徒會附設高雄市私立曉明幼兒園,高雄市,三民區,私立,[807]遼寧二街91號,(07)3121785,http://www.3121785.woby.tw,120,110-112,(110),無,無,yes
高雄市私立妙行幼兒園,高雄市,三民區,私立,[807]十全一路36巷18號,(07)3210696,,88,110-112,(110),無,無,yes
高雄市私立采靈豆幼兒園,高雄市,三民區,私立,[807]莊敬路1號,(07)3923308,,52,110-112,(110),有,有,yes
高雄市私立新蒙幼兒園,高雄市,三民區,私立,[807]大中一路121號,(07)3425052,http://www.mmresc.com.tw/,42,無,(110),無,無,yes
財團法人中華民國佛教慈濟慈善事業基金會附設高雄市私立高雄大愛幼兒園,高雄市,三民區,私立,[807]河堤南路50號,(07)3987667#4560,,210,無,(110),無,無,yes
高雄市私立吉的堡金恩幼兒園,高雄市,三民區,私立,[807]光武路7號,(07)3807575,,300,無,(110),無,有,yes
高雄市私立華頓中都幼兒園,高雄市,三民區,私立,[807]德裕街28號1樓,(07)3230435,,397,無,(110),無,有,yes
高雄市私立華威幼兒園,高雄市,三民區,私立,[807]建德路204巷15弄26號,(07)3926697,,160,110-112,(110),無,無,yes
高雄市平等非營利幼兒園(委託財團法人彭婉如文教基金會辦理),高雄市,三民區,非營利,[807]平等路197號,(07)3806384,,106,無,(110),無,無,yes
