title,city,town,type,address,tel,url,count_approved,pre_public,is_free5,is_after,penalty,has_slip
基隆市私立培利園幼兒園,基隆市,信義區,私立,[201]深溪路55巷48號,(02)24660417,,120,110-112,(110),無,無,yes
基隆市私立森美幼兒園,基隆市,信義區,私立,[201]深溪路141、143、145號,(02)24683535,,134,110-112,(110),無,無,yes
基隆市私立啟賢幼兒園,基隆市,信義區,私立,"[201]正信路24之54號,24之55號",(02)24651788,,30,110-112,(110),無,無,yes
基隆市私立嘉美幼兒園,基隆市,信義區,私立,[201]深溪路66號1-3樓,(02)24663786,,33,無,(110),無,無,yes
基隆市私立薇莘幼兒園,基隆市,信義區,私立,[201]孝東路108號1樓,(02)24680769,,150,無,(110),無,無,yes
基隆市信義非營利幼兒園(委託社團法人台北市教保人員協會辦理),基隆市,信義區,非營利,[201]東信路4號,(02)24650418,,136,無,(110),無,無,yes
基隆市中正區和平國民小學附設幼兒園,基隆市,中正區,公立,[202]和一路84巷26號,(02)24621477#60,http://www.hpps.kl.edu.tw,60,無,(110),無,無,yes
基隆市中正區正濱國民小學附設幼兒園,基隆市,中正區,公立,[202]祥豐街216號,(02)24635552#61,http://www.cbps.kl.edu.tw/,90,無,(110),無,無,yes
基隆市中正區忠孝國民小學附設幼兒園,基隆市,中正區,公立,[202]中正路656巷150號,(02)24622934#60,http://csps-kl.ushool.com.tw,30,無,(110),無,無,yes
基隆市中正區中正國民小學附設幼兒園,基隆市,中正區,公立,[202]中船路36巷4號,(02)24223064#60,https://reurl.cc/7evzVN,152,無,(110),無,無,yes
基隆市中正區八斗國民小學附設幼兒園,基隆市,中正區,公立,[202]北寧路396巷52號,(02)24696797,,106,無,(110),無,無,yes
基隆市立安心幼兒園八斗分班,基隆市,中正區,公立,[202]八斗街57號2樓,(02)24692665,http://211.79.129.118/school/web/index.php,100,無,(110),無,無,yes
基隆市私立小太陽幼兒園,基隆市,中正區,私立,[202]義一路87號2樓之2、2樓之3、,(02)24234000,,62,110-112,(110),無,無,yes
基隆市私立何佳仁幼兒園,基隆市,中正區,私立,[202]信二路276號,(02)24211628,,160,無,(110),無,有,yes
基隆市私立培利安幼兒園,基隆市,中正區,私立,[202]新豐街510號1、2樓,(02)24601212,,60,110-112,(110),無,無,yes
基隆市私立海大幼兒園,基隆市,中正區,私立,[202]新豐街251巷9弄1號,(02)24697979,,40,110-112,(110),無,無,yes
財團法人天主教會台北教區附設基隆市私立亨利幼兒園,基隆市,中正區,私立,[202]祥豐街43號,(02)24620215,,90,無,(110),無,無,yes
基隆市私立資優幼兒園,基隆市,中正區,私立,[202]正義路2巷42號,(02)24253228,http://tw.myblog.yahoo.com/goodboy24253228,30,無,(110),無,無,yes
基隆市私立愷昀幼兒園,基隆市,中正區,私立,[202]正義路2巷40號2樓、40、41號3樓,(02)24253228,,42,無,(110),無,無,yes
基隆市成長非營利幼兒園(委託財團法人成長文教基金會辦理),基隆市,中正區,非營利,[202]正榮街88號,(02)24620830,,122,無,(110),無,無,yes
國立海洋科技博物館員工子女非營利幼兒園(委託社團法人金字塔幼兒教育研究學會辦理),基隆市,中正區,非營利,[202]北寧路367號,(02)24690367,,75,無,無,無,無,yes
基隆市中山區仙洞國民小學附設幼兒園,基隆市,中山區,公立,[203]仁安街141號,(02)24262012,,91,無,(110),無,無,yes
基隆市中山區港西國民小學附設幼兒園,基隆市,中山區,公立,[203]中山一路291巷45號,(02)24243032,http://www.gsps.kl.edu.tw/School_Web/main.php,60,無,(110),無,無,yes
基隆市中山區中山國民小學附設幼兒園,基隆市,中山區,公立,[203]通仁街28號,(02)24223053#64,www.cshps.kl.edu.tw,30,無,(110),無,無,yes
基隆市中山區中和國民小學附設幼兒園,基隆市,中山區,公立,[203]中和路64號,(02)24371751#60,https://jweb.kl.edu.tw/Homepage.php?teacher_id=1298&inpage=cmain,60,無,(110),無,無,yes
基隆市中山區德和國民小學附設幼兒園,基隆市,中山區,公立,[203]文化路164號,(02)24278095#60,http://210.240.25.1/~kinder/,76,無,(110),無,無,yes
基隆市中山區中華國民小學附設幼兒園,基隆市,中山區,公立,[203]中華路46巷26號,(02)24257800,https://sites.google.com/gm.kl.edu.tw/the-subsidiary-preschool-of-jh/%E9%A6%96%E9%A0%81home-page,75,無,(110),無,無,yes
輔仁大學學校財團法人基隆市輔大聖心高級中學附設私立幼兒園,基隆市,中山區,私立,[203]西定路166號,(02)24277281,http://kids.shes.kl.edu.tw/,120,無,(110),無,無,yes
基隆市私立蒙特梭利幼兒園,基隆市,中山區,私立,[203]德安路79之4號,(02)24373916,,60,無,(110),無,無,yes
基隆市私立愛米爾幼兒園,基隆市,中山區,私立,[203]中和路70巷1號,(02)24371212,,120,110-112,(110),無,無,yes
基隆市私立向日葵幼兒園,基隆市,中山區,私立,[203]中和路97之1、97之2號2樓,(02)24379900,,40,110-112,(110),無,無,yes
私立經國管理暨健康學院附設基隆市幼兒園,基隆市,中山區,私立,[203]復興路336號,(02)24372093#605,http://b026.cku.edu.tw/front/bin/home.phtml,100,110-112,(110),無,無,yes
基隆市私立自立幼兒園,基隆市,中山區,私立,[203]復興路212巷19弄4、6、8、10、12、14號1樓,(02)24371285,,120,110-112,(110),無,無,yes
基隆市中山非營利幼兒園(委託財團法人伊甸社會福利基金會辦理),基隆市,中山區,非營利,[203]通仁街28號,(02)24253109,,152,無,(110),無,無,yes
基隆市安樂區建德國民小學附設幼兒園,基隆市,安樂區,公立,[204]安和一街392號,(02)24334216#1060,http://tw.class.uschoolnet.com/class/?csid=css000000216858,106,無,(110),無,無,yes
基隆市安樂區武崙國民小學附設幼兒園,基隆市,安樂區,公立,[204]武崙街203號,(02)24310018#61,http://www.wlps.kl.edu.tw/47,106,無,(110),無,無,yes
基隆市安樂區長樂國民小學附設幼兒園,基隆市,安樂區,公立,[204]樂利三街30巷123號,(02)24322765#65,https://www.facebook.com/%E5%9F%BA%E9%9A%86%E9%95%B7%E6%A8%82%E9%99%84%E5%B9%BC-1837914489829066,152,無,(110),無,無,yes
基隆市安樂區隆聖國民小學附設幼兒園,基隆市,安樂區,公立,[204]武隆街107號,(02)24311480#60,https://www.facebook.com/profile.php?id=100054228664347,60,無,(110),無,無,yes
基隆市立建德幼兒園,基隆市,安樂區,公立,[204]安和一街7號,(02)24316118#29,http://www.jdkg.kl.edu.tw,240,無,(110),無,無,yes
基隆市安樂區西定國民小學附設幼兒園,基隆市,安樂區,公立,[204]新西街1號,(02)24223856#61,,106,無,(110),無,無,yes
基隆市安樂區安樂國民小學附設幼兒園,基隆市,安樂區,公立,[204]安一路177巷23號1-2樓,(02)24220814#60,https://jweb.kl.edu.tw/1253,166,無,(110),無,無,yes
基隆市立安心幼兒園,基隆市,安樂區,公立,[204]麥金路482之1號,(02)24303200#10,https://askg.kl.edu.tw/,200,無,(110),無,無,yes
基隆市立安心幼兒園中崙分班,基隆市,安樂區,公立,[204]基金二路3巷7號1-2樓,(02)24328761,http://211.79.129.118/school/web/index.php,55,無,(110),無,無,yes
基隆市私立一丫一丫幼兒園,基隆市,安樂區,私立,[204]基金一路208巷176號,(02)24343399,http://yaya24343399.topschool.com.tw,225,無,(110),有,無,yes
基隆市私立安琪兒幼兒園,基隆市,安樂區,私立,[204]基金一路135巷13號,(02)24332095,無,40,110-112,(110),無,有,yes
基隆市私立長樂森林幼兒園,基隆市,安樂區,私立,[204]基金一路121巷36之1號,(02)24324298,,40,110-112,(110),無,無,yes
基隆市私立耶魯幼兒園,基隆市,安樂區,私立,[204]武嶺街247之6-10，213之5-9，215，215之1-5號,(02)24312177,http://yalenursery.topschool.com.tw/,240,無,(110),無,有,yes
基隆市私立親親幼兒園,基隆市,安樂區,私立,[204]麥金路230、232、234號1樓至3樓,(02)24312121,http://www.ching.com.tw,237,無,(110),無,有,yes
基隆市私立長春藤幼兒園,基隆市,安樂區,私立,[204]樂利三街8巷33號1樓,(02)24331819,,50,110-112,(110),無,有,yes
基隆市私立德寶幼兒園,基隆市,安樂區,私立,"[204]樂利二街62巷235,236號1樓",(02)24330189,sunny168699@yahoo.com.tw,60,無,(110),無,無,yes
基隆市私立嘉成幼兒園,基隆市,安樂區,私立,[204]基金三路52之6、7號1-2樓,(02)24333938,,67,無,(110),無,無,yes
基隆市私立長庚森林幼兒園,基隆市,安樂區,私立,[204]基金一路208巷186、190號1樓,(02)24324188,,76,110-112,(110),無,無,yes
基隆市私立城上城幼兒園,基隆市,安樂區,私立,[204]麥金路201號2、3樓,(02)24311188,,180,無,(110),無,有,yes
基隆市武崙非營利幼兒園(委託社團法人臺灣兒童教育發展協會辦理),基隆市,安樂區,非營利,[204]基金二路3巷1號,(02)24319991,,152,無,(110),無,無,yes
基隆市暖暖區暖暖國民小學附設幼兒園,基隆市,暖暖區,公立,[205]暖暖街121號,(02)24592334,https://nnps.kl.edu.tw/,106,無,(110),無,無,yes
基隆市立過港幼兒園,基隆市,暖暖區,公立,[205]過港路56號,(02)24581815#30,https://kgkg.kl.edu.tw/,240,無,(110),無,無,yes
基隆市暖暖區碇內國民小學附設幼兒園,基隆市,暖暖區,公立,[205]源遠路258號,(02)24581300#61,https://dinps.kl.edu.tw/,76,無,(110),無,無,yes
基隆市暖暖區暖江國民小學附設幼兒園,基隆市,暖暖區,公立,[205]寧靜街3號1-2樓,(02)24574348#20,,60,無,(110),無,無,yes
基隆市私立小象幼兒藝術幼兒園,基隆市,暖暖區,私立,[205]暖暖街52號,(02)24596888,,30,110-112,(110),無,有,yes
基隆市私立奇瓦迪幼兒園,基隆市,暖暖區,私立,[205]暖暖街457號1-3樓,(02)24582020,,60,110-112,(110),無,無,yes
基隆市私立幼新幼兒園,基隆市,暖暖區,私立,[205]碇內街5號、5之1號、7號、7之1號1樓,(02)24582988,,80,110-112,(110),無,有,yes
基隆市私立小天使幼兒園,基隆市,暖暖區,私立,[205]過港路214號2-3樓,(02)24593288,,25,110-112,(110),無,無,yes
基隆市私立吉貝兒幼兒園,基隆市,暖暖區,私立,[205]暖碇路153、155號1-2樓,(02)24580023,,68,110-112,(110),有,無,yes
基隆市私立大華幼兒園,基隆市,暖暖區,私立,[205]暖暖街216號,(02)24583046,,30,110-112,(110),無,無,yes
基隆市私立暖心幼兒園,基隆市,暖暖區,私立,[205]暖暖街449號,(02)24582020,,60,110-112,(110),無,無,yes
基隆市暖西非營利幼兒園(委託社團法人台灣幼兒早期教育協會辦理),基隆市,暖暖區,非營利,[205]暖暖街350號,(02)24585060,,122,無,(110),無,無,yes
基隆市立安心幼兒園六堵分班,基隆市,七堵區,公立,[206]工建路104巷17-2號2樓,(02)24515636,http://211.79.129.118/school/web/index.php,80,無,(110),無,無,yes
基隆市立安心幼兒園百福分班,基隆市,七堵區,公立,[206]百一街185號,(02)24528194,https://askg.kl.edu.tw/,80,無,(110),無,無,yes
基隆市七堵區長興國民小學附設幼兒園,基隆市,七堵區,公立,[206]東新街3號,(02)24558901,http://www.cses.kl.edu.tw,106,無,(110),無,無,yes
基隆市七堵區五堵國民小學附設幼兒園,基隆市,七堵區,公立,[206]百一街25號,(02)24511457#60,,106,無,(110),無,無,yes
基隆市七堵區堵南國民小學附設幼兒園,基隆市,七堵區,公立,[206]大德路120號,(02)24511339#60,http://ms1.dnps.kl.edu.tw/xoops/instpage.php?r=1&w=100%&url=ms1.dnps.kl.edu.tw/ann/index.php,60,無,(110),無,無,yes
基隆市七堵區七堵國民小學附設幼兒園,基隆市,七堵區,公立,[206]明德一路184號,(02)24567116#60,http://tw.class.urlifelinks.com/class/?csid=css000000060838,90,無,(110),無,無,yes
基隆市七堵區瑪陵國民小學附設幼兒園,基隆市,七堵區,公立,[206]大成街1號,(02)24565663#60,http://www.mlps.kl.edu.tw/,30,無,(110),無,無,yes
基隆市七堵區復興國民小學附設幼兒園,基隆市,七堵區,公立,[206]華新二街21號,(02)24515601#60,https://jweb.kl.edu.tw/1150,30,無,(110),無,無,yes
基隆市七堵區華興國民小學附設幼兒園,基隆市,七堵區,公立,[206]泰安路34號,(02)24512022#60,http://www.hsps.kl.edu.tw/~c001/,60,無,(110),無,無,yes
基隆市私立小象幼兒園,基隆市,七堵區,私立,[206]崇禮街28號1-3樓,(02)24557788,,31,110-112,(110),無,無,yes
基隆市私立神奇寶貝幼兒園,基隆市,七堵區,私立,[206]南興路90號,(02)24556580,http://tw.myblog.yahoo.com/jw!K2Z36GyRERnUlOPxX2KRKy4tPA--/article?mid=602&pk=%E7%A5%9E%E5%A5%8,40,110-112,(110),無,無,yes
基隆市私立嘉仁幼兒園,基隆市,七堵區,私立,[206]福五街174、174之1、174之2號、174號2樓之1,(02)24518885,,100,無,(110),無,有,yes
基隆市私立名人幼兒園,基隆市,七堵區,私立,[206]百三街89巷2、4號1-2樓,(02)24520661,,116,110-112,(110),無,無,yes
基隆市私立全美幼兒園,基隆市,七堵區,私立,[206]東新街84號,(02)24555555,www.1010may.com,160,無,(110),無,有,yes
基隆市私立貝貝幼兒園,基隆市,七堵區,私立,[206]崇智街27巷26、28號,(02)24565403,,22,110-112,(110),無,無,yes
基隆市私立小象童寶幼兒園,基隆市,七堵區,私立,[206]百六街90、92號1樓,(02)24522288,,55,110-112,(110),無,無,yes
基隆市私立安特幼兒園,基隆市,七堵區,私立,[206]百六街100巷25號1樓,(02)24527782,,23,110-112,(110),無,無,yes
基隆市私立名將幼兒園,基隆市,七堵區,私立,[206]百七街66、70號,(02)24512222,,50,110-112,(110),無,有,yes
基隆市私立艾佛頓幼兒園,基隆市,七堵區,私立,[206]福五街42號,(02)24514281,,25,110-112,(110),無,無,yes
基隆市私立小象文教幼兒園,基隆市,七堵區,私立,[206]明德一路322號,(02)24558877,sharon1004@kimo.com,60,無,(110),無,有,yes
基隆市百福非營利幼兒園(委託財團法人彭婉如文教基金會辦理),基隆市,七堵區,非營利,[206]福五街1號,(02)24525331,https://www.facebook.com/BFchildcare/,136,無,(110),無,無,yes
