title,city,town,type,address,tel,url,count_approved,pre_public,is_free5,is_after,penalty,has_slip
臺東縣海端鄉初來國民小學附設幼兒園,臺東縣,海端鄉,公立,[957]5號,(089)931049,www.clips.ttct.edu.tw,30,無,(110),無,無,yes
臺東縣海端鄉立幼兒園,臺東縣,海端鄉,公立,[957]山界17-3號,(089)931466,,87,無,(110),無,無,yes
臺東縣池上鄉萬安國民小學附設幼兒園,臺東縣,池上鄉,公立,[958]5-2號,(089)862371#307,www.waes.ttct.edu.tw,30,無,(110),無,無,yes
臺東縣池上鄉萬安國民小學附設幼兒園振興分班,臺東縣,池上鄉,公立,[958]36號,(089)951068,http://jnsps.boe.ttct.edu.tw/front/bin/home.phtml,30,無,(110),無,無,yes
臺東縣池上鄉福原國民小學附設幼兒園,臺東縣,池上鄉,公立,[958]中華路17號,(089)864935,,46,無,(110),無,無,yes
臺東縣池上鄉大坡國民小學附設幼兒園,臺東縣,池上鄉,公立,[958]87號,(089)864927,,30,無,(110),無,無,yes
臺東縣東河鄉都蘭國民小學附設幼兒園,臺東縣,東河鄉,公立,[959]431號,(089)531224#301,,30,無,(110),無,無,yes
臺東縣東河鄉北源國民小學附設幼兒園,臺東縣,東河鄉,公立,[959]順那21號,(089)891103#307,www.pyes.ttct.edu.tw；http://www.wretch.cc/blog/beiyuan100,30,無,(110),無,無,yes
臺東縣東河鄉泰源國民小學附設幼兒園,臺東縣,東河鄉,公立,[959]297號,(089)891011#22,,30,無,(110),無,無,yes
臺東縣東河鄉東河國民小學附設幼兒園,臺東縣,東河鄉,公立,[959]35號,(089)896401,http://www.thps.ttct.edu.tw,30,無,(110),無,無,yes
臺東縣東河鄉興隆國民小學附設幼兒園,臺東縣,東河鄉,公立,[959]155號,(089)531283,http://www.slops.ttct.edu.tw/front/bin/home.phtml,30,無,(110),無,無,yes
臺東縣成功鎮三民國民小學附設幼兒園,臺東縣,成功鎮,公立,[961]三民路18號,(089)853672,http://tw.class.urlifelinks.com/class/?csid=css000000018364,30,無,(110),無,無,yes
臺東縣成功鎮三民國民小學附設幼兒園和平分班,臺東縣,成功鎮,公立,[961]跋邊路24號,(089)851941,,30,無,(110),無,無,yes
臺東縣成功鎮忠孝國民小學附設幼兒園,臺東縣,成功鎮,公立,[961]成廣路8號,(089)871109#17,,30,無,(110),無,無,yes
臺東縣成功鎮忠孝國民小學附設幼兒園博愛分班,臺東縣,成功鎮,公立,[961]重安路2號,(089)871216#207,,30,無,(110),無,無,yes
臺東縣成功鎮成功國民小學附設幼兒園,臺東縣,成功鎮,公立,[961]太平路28號,(089)854634,www.cgps.ttct.edu.tw,60,無,(110),無,無,yes
臺東縣成功鎮三仙國民小學附設幼兒園,臺東縣,成功鎮,公立,[961]基翬路16號,(089)853020,,30,無,(110),無,無,yes
臺東縣成功鎮信義國民小學附設幼兒園,臺東縣,成功鎮,公立,[961]都歷路58號,(089)841830,,30,無,(110),無,無,yes
臺東縣成功鎮立幼兒園,臺東縣,成功鎮,公立,[961]上海街1-3號,(089)852230,www.changkang.gov.tw,128,無,(110),無,無,yes
臺東縣私立博愛幼兒園,臺東縣,成功鎮,私立,[961]天津街48巷8-1號,(089)852624,,120,110-112,(110),無,無,yes
臺東縣長濱鄉寧埔國民小學附設幼兒園,臺東縣,長濱鄉,公立,[962]41號,(089)801082#371,,30,無,(110),無,無,yes
臺東縣長濱鄉樟原國民小學附設幼兒園,臺東縣,長濱鄉,公立,[962]7號,(089)881019#221,http://jyps.ttct.edu.tw/,30,無,(110),無,無,yes
臺東縣長濱鄉長濱國民小學附設幼兒園,臺東縣,長濱鄉,公立,[962]11號,(089)832295,,30,無,(110),無,無,yes
臺東縣長濱鄉竹湖國民小學附設幼兒園,臺東縣,長濱鄉,公立,[962]14號,(089)831295,www.jhes.ttct.edu.tw,30,無,(110),無,無,yes
臺東縣長濱鄉三間國民小學附設幼兒園,臺東縣,長濱鄉,公立,[962]16號,(089)831306#216,http://sjps011.tw.class.urlifelinks.com/,30,無,(110),無,無,yes
臺東縣太麻里鄉香蘭國民小學附設幼兒園,臺東縣,太麻里鄉,公立,[963]28號,(089)781505#108,,30,無,(110),無,無,yes
臺東縣太麻里鄉三和國民小學附設幼兒園,臺東縣,太麻里鄉,公立,[963]漁場94號,(089)512291#221,,30,無,(110),無,無,yes
臺東縣太麻里鄉美和國民小學附設幼兒園,臺東縣,太麻里鄉,公立,[963]90號,(089)512848,http://www.mhps.ttct.edu.tw,30,無,(110),無,無,yes
臺東縣太麻里鄉大王國民小學附設幼兒園,臺東縣,太麻里鄉,公立,[963]文化路71號,(089)781342#242,,60,無,(110),無,無,yes
臺東縣太麻里鄉大溪國民小學附設幼兒園,臺東縣,太麻里鄉,公立,[963]大溪85號,(089)761017#37,,30,無,(110),無,無,yes
臺東縣太麻里鄉立幼兒園,臺東縣,太麻里鄉,公立,[963]至善路35號,(089)782807,,90,無,(110),無,無,yes
臺東縣金峰鄉新興國民小學附設幼兒園,臺東縣,金峰鄉,公立,[964]1號,(089)781687#206,,46,無,(110),無,無,yes
臺東縣金峰鄉嘉蘭國民小學附設幼兒園,臺東縣,金峰鄉,公立,[964]嘉蘭132號,(089)751224#51,,15,無,(110),無,無,yes
臺東縣金峰鄉賓茂國民小學附設幼兒園,臺東縣,金峰鄉,公立,[964]68號,(089)771695,,60,無,(110),無,無,yes
臺東縣金峰鄉立幼兒園,臺東縣,金峰鄉,公立,[964]155號,(089)751051,,30,無,(110),無,無,yes
臺東縣金峰鄉介達國民小學附設幼兒園,臺東縣,金峰鄉,公立,[964]正興105之1號,(089)781583#42,,30,無,(110),無,無,yes
臺東縣大武鄉大武國民小學附設幼兒園,臺東縣,大武鄉,公立,[965]民族街2巷49號,(089)790242,www.twps.ttct.edu.tw,30,無,(110),無,無,yes
臺東縣大武鄉尚武國民小學附設幼兒園,臺東縣,大武鄉,公立,[965]學府路7號,(089)790473#28,http://www.swps.ttct.edu.tw/front/bin/home.phtml,30,無,(110),無,無,yes
臺東縣大武鄉大鳥國民小學附設幼兒園,臺東縣,大武鄉,公立,[965]12號,(089)791530#27,http://www.wretch.cc/blog/eva2268,30,無,(110),無,無,yes
臺東縣大武鄉立幼兒園,臺東縣,大武鄉,公立,[965]政通五街6-1號,(089)791721,台東縣大武鄉尚武村政通五街6-1號,80,無,(110),無,無,yes
臺東縣達仁鄉安朔國民小學附設幼兒園,臺東縣,達仁鄉,公立,[966]113號,(089)702593,www.asps.boe.ttct.edu.tw,30,無,(110),無,無,yes
臺東縣達仁鄉安朔國民小學附設幼兒園新化分班,臺東縣,達仁鄉,公立,[966]新化路57號,(089)791747,,15,無,(110),無,無,yes
臺東縣達仁鄉土坂國民小學附設幼兒園,臺東縣,達仁鄉,公立,[966]10號,(089)761655,,30,無,(110),無,無,yes
臺東縣達仁鄉立幼兒園,臺東縣,達仁鄉,公立,[966]106號,(089)761893,,45,無,(110),無,無,yes
