title,city,town,type,address,tel,url,count_approved,pre_public,is_free5,is_after,penalty,has_slip
宜蘭縣頭城鎮頭城國民小學附設幼兒園,宜蘭縣,頭城鎮,公立,[261]開蘭東路71號,(03)9777640#12,http://140.111.153.5/kid23/,76,無,(110),無,無,yes
宜蘭縣頭城鎮立幼兒園,宜蘭縣,頭城鎮,公立,[261]開蘭舊路6號,(03)9779317,,100,無,(110),無,無,yes
宜蘭縣頭城鎮立幼兒園中崙分班,宜蘭縣,頭城鎮,公立,[261]中崙路31號,(03)9777571,,60,無,(110),無,無,yes
宜蘭縣私立狄士尼幼兒園,宜蘭縣,頭城鎮,私立,[261]新忠路36號,(03)9777866,,150,110-112,(110),無,無,yes
宜蘭縣私立育立幼兒園,宜蘭縣,頭城鎮,私立,[261]三和路616巷31弄53號,(03)9887128,,195,110-112,(110),有,無,yes
宜蘭縣私立赫伯特幼兒園,宜蘭縣,頭城鎮,私立,[261]公園路100、102號,(03)9780601,,116,110-112,(110),有,有,yes
國立頭城高級家事商業職業學校附設宜蘭縣私立幼兒園,宜蘭縣,頭城鎮,私立,[261]新興路111號,(03)9778537,,80,110-112,(110),無,無,yes
宜蘭縣私立亞艾幼兒園,宜蘭縣,頭城鎮,私立,[261]沙成路31號,(03)9776656,http://tw.myblog.yahoo.com/ya-ai,110,110-112,(110),有,無,yes
宜蘭縣礁溪鄉三民國民小學附設幼兒園,宜蘭縣,礁溪鄉,公立,[262]十六結路100號,(03)9882271#89,www.smps.ilc.edu.tw,60,無,(110),無,無,yes
宜蘭縣礁溪鄉四結國民小學附設幼兒園,宜蘭縣,礁溪鄉,公立,[262]育英路46號,(03)9284751#112,www.sjes.ilc.edu.tw,30,無,(110),無,無,yes
宜蘭縣礁溪鄉礁溪國民小學附設幼兒園,宜蘭縣,礁溪鄉,公立,[262]礁溪路四段135號,(03)9882047#211,,151,無,(110),無,無,yes
宜蘭縣礁溪鄉立幼兒園,宜蘭縣,礁溪鄉,公立,[262]武暖路10-3號,(03)9304777#106,http://www.9304777,320,無,(110),無,無,yes
宜蘭縣礁溪鄉玉田國民小學附設幼兒園,宜蘭縣,礁溪鄉,公立,[262]茅埔路24號,(03)9882461,,30,無,(110),無,無,yes
宜蘭縣礁溪鄉龍潭國民小學附設幼兒園,宜蘭縣,礁溪鄉,公立,[262]育龍路71號,(03)9284764#207,,30,無,(110),無,無,yes
宜蘭縣壯圍鄉古亭國民小學附設幼兒園,宜蘭縣,壯圍鄉,公立,[263]古亭路81號,(03)9301774,http://www.gtes.ilc.edu.tw/,76,無,(110),無,無,yes
宜蘭縣壯圍鄉立幼兒園,宜蘭縣,壯圍鄉,公立,[263]永美路1段180號,(03)9304246,http://child.jw.gov.tw/,400,無,(110),無,無,yes
宜蘭縣壯圍鄉新南國民小學附設幼兒園,宜蘭縣,壯圍鄉,公立,[263]美福路一段1號,(03)9253337#21,,30,無,(110),無,無,yes
中道學校財團法人宜蘭縣中道高級中學附設宜蘭縣私立中道幼兒園,宜蘭縣,壯圍鄉,私立,[263]中央路三段312巷7號,(03)9306696#178,http//www.cdsh.ilc.edu.tw/,212,無,(110),無,無,yes
宜蘭縣壯圍非營利幼兒園(委託社團法人宜蘭縣蘭陽幼兒教保事業發展協會辦理),宜蘭縣,壯圍鄉,非營利,[263]壯五路55號,(03)9388506,,106,無,(110),無,無,yes
宜蘭縣立內城國民中小學附設幼兒園,宜蘭縣,員山鄉,公立,[264]內城路545號,(03)9221846#291,http://blog.ilc.edu.tw/blog/blog/28341,25,無,(110),無,無,yes
宜蘭縣員山鄉深溝國民小學附設幼兒園,宜蘭縣,員山鄉,公立,[264]惠民路266號,(03)9224870#218,http://www.sges.ilc.edu.tw/,30,無,(110),無,無,yes
宜蘭縣員山鄉員山國民小學附設幼兒園,宜蘭縣,員山鄉,公立,[264]復興路39號,(03)9224061#102,http://blog.ilc.edu.tw/blog/blog/29314/,61,無,(110),無,無,yes
宜蘭縣員山鄉立幼兒園,宜蘭縣,員山鄉,公立,[264]深洲一路42號,(03)9232355#12,http://www.yuanshan.gov.tw,170,無,(110),無,無,yes
宜蘭縣員山鄉同樂國民小學附設幼兒園,宜蘭縣,員山鄉,公立,[264]新城路84-4號,(03)9223543#116,,60,無,(110),無,無,yes
宜蘭縣私立愛德福幼兒園,宜蘭縣,員山鄉,私立,[264]金山西路54號,(03)9232849,,38,無,(110),無,無,yes
財團法人大三鬮慈惠寺附設宜蘭縣私立幼兒園,宜蘭縣,員山鄉,私立,[264]賢德路二段299號,(03)9231729,,130,110-112,(110),無,有,yes
宜蘭縣大湖非營利幼兒園(委託財團法人靖娟兒童安全文教基金會辦理),宜蘭縣,員山鄉,非營利,[264]蜊埤路55號,(03)9229620,,100,無,(110),無,無,yes
宜蘭縣羅東鎮公正國民小學附設幼兒園,宜蘭縣,羅東鎮,公立,[265]公正路199號,(03)9566659#7000,http//www.gjes.ilc.tw,180,無,(110),無,無,yes
宜蘭縣羅東鎮立幼兒園,宜蘭縣,羅東鎮,公立,[265]復興路三段579號,(03)9650084#32,http://www.lotong.gov.tw/preschool/,320,無,(110),無,無,yes
宜蘭縣羅東鎮立幼兒園東安分班,宜蘭縣,羅東鎮,公立,[265]天祥路171號,(03)9574916,,135,無,(110),無,無,yes
宜蘭縣羅東鎮立幼兒園北成分班,宜蘭縣,羅東鎮,公立,[265]北成路二段57巷6號,(03)9610939,,70,無,(110),無,無,yes
宜蘭縣羅東鎮北成國民小學附設幼兒園,宜蘭縣,羅東鎮,公立,[265]北成路一段125號,(03)9615152,http://tw.class.uschoolnet.com/class/?csid=css000000145573,60,無,(110),無,無,yes
宜蘭縣羅東鎮羅東國民小學附設幼兒園,宜蘭縣,羅東鎮,公立,[265]民族路1號,(03)9542342#127,www.lotes.ilc.edu.tw,60,無,(110),無,無,yes
宜蘭縣羅東鎮成功國民小學附設幼兒園,宜蘭縣,羅東鎮,公立,[265]興東南路100號,(03)9531299#701,http://blog.ilc.edu.tw/blog/blog/3084,150,無,(110),無,無,yes
宜蘭縣私立芝蔴村幼兒園,宜蘭縣,羅東鎮,私立,[265]中華路180號,(03)9559668,http://sesame-9559668.topschool.com.tw/,240,110-112,(110),無,無,yes
宜蘭縣私立愛迪生幼兒園,宜蘭縣,羅東鎮,私立,[265]純精路3段188號,(03)9533223,,120,無,(110),無,無,yes
宜蘭縣私立康乃兒幼兒園,宜蘭縣,羅東鎮,私立,[265]東安街136號,(03)9577171,http://king1.topschool.com.tw/,90,110-112,(110),無,無,yes
宜蘭縣私立快樂格林幼兒園,宜蘭縣,羅東鎮,私立,[265]純精路三段160巷17號,(03)9556168,http://www.grimm.org.tw,210,110-112,(110),有,無,yes
宜蘭縣私立小圓圓幼兒園,宜蘭縣,羅東鎮,私立,[265]林森路120號,(03)9541497,,40,110-112,(110),有,無,yes
財團法人天主教蘭陽青年會附設宜蘭縣私立聖音幼兒園,宜蘭縣,羅東鎮,私立,[265]北成路一段189號,(03)9511161#23,http://lycc.org.tw,210,110-112,(110),無,無,yes
宜蘭縣私立光樺幼兒園,宜蘭縣,羅東鎮,私立,[265]中山路一段615巷1號,(03)9505087,http://www.kh9505087.com.tw,120,110-112,(110),無,無,yes
宜蘭縣私立小甜甜幼兒園,宜蘭縣,羅東鎮,私立,[265]南宜二路16號,(03)9546707,,135,110-112,(110),有,有,yes
宜蘭縣私立菩提幼兒園,宜蘭縣,羅東鎮,私立,[265]培英路85號,(03)9512735,http://puti.myweb.hanit.nit,160,110-112,(110),有,無,yes
財團法人羅東高商教育基金會附設宜蘭縣私立幼兒園,宜蘭縣,羅東鎮,私立,[265]中山路四段360號,(03)9516261,http://kid.ltcvs.ilc.edu.tw,140,110-112,(110),有,無,yes
醫療財團法人羅許基金會附設宜蘭縣私立博愛幼兒園,宜蘭縣,羅東鎮,私立,[265]南昌街53巷1號1樓,(03)9549649,,60,110-112,(110),有,無,yes
宜蘭縣私立龍之堡幼兒園,宜蘭縣,羅東鎮,私立,[265]公正路300巷25號,(03)9557685,http://www.ettoday.com/yoyo/ETY066,178,110-112,(110),無,有,yes
宜蘭縣私立愛貝爾幼兒園,宜蘭縣,羅東鎮,私立,[265]陽明路158號,(03)9561672,http://www.nobelkid.com.tw,200,110-112,(110),無,無,yes
宜蘭縣私立菁英幼兒園,宜蘭縣,羅東鎮,私立,[265]純精路三段189號,(03)9558686,http://www.hess.com.tw,120,無,(110),無,無,yes
宜蘭縣私立福爾摩莎幼兒園,宜蘭縣,羅東鎮,私立,[265]四育路126號,(03)9612558,http://formosa.topschool.com.tw,120,110-112,(110),有,無,yes
宜蘭縣私立育霖幼兒園,宜蘭縣,羅東鎮,私立,[265]尚禮街63號,(03)9612069,,110,110-112,(110),有,無,yes
宜蘭縣三星鄉立幼兒園,宜蘭縣,三星鄉,公立,[266]雙和中路92號,(03)9892018#340,,76,無,(110),無,無,yes
宜蘭縣三星鄉立幼兒園拱照分班,宜蘭縣,三星鄉,公立,[266]大湖二路7號,(03)9893166,,50,無,(110),無,無,yes
宜蘭縣三星鄉大洲國民小學附設幼兒園,宜蘭縣,三星鄉,公立,[266]上將路二段500號,(03)9531815,http://tw.pre.uschoolnet.com/school/djes-ilc,30,無,(110),無,無,yes
宜蘭縣三星鄉三星國民小學附設幼兒園,宜蘭縣,三星鄉,公立,[266]三星路五段86號,(03)9892026#23,140.111.158.1,30,無,(110),無,無,yes
宜蘭縣大隱非營利幼兒園(委託財團法人聖母醫護管理專科學校設立之聖母醫護管理專科學校辦理),宜蘭縣,三星鄉,非營利,[266]大隱中路347號,(03)9897083,,76,無,(110),無,無,yes
宜蘭縣大同鄉大同國民小學附設幼兒園,宜蘭縣,大同鄉,公立,[267]朝陽10-9號,(03)9801276,,30,無,(110),無,無,yes
宜蘭縣大同鄉立幼兒園,宜蘭縣,大同鄉,公立,[267]寒溪巷5號,(03)9801083,,46,無,(110),無,無,yes
宜蘭縣大同鄉立幼兒園松羅分班,宜蘭縣,大同鄉,公立,[267]泰雅路二段51號,(03)9801004#109,,46,無,(110),無,無,yes
宜蘭縣大同鄉立幼兒園樂水分班,宜蘭縣,大同鄉,公立,[267]碼崙路46號,(03)9801004#109,,40,無,(110),無,無,yes
宜蘭縣大同鄉立幼兒園四季分班,宜蘭縣,大同鄉,公立,[267]和勳巷2號,(03)9801004#109,,40,無,(110),無,無,yes
宜蘭縣大同鄉四季國民小學附設幼兒園,宜蘭縣,大同鄉,公立,[267]和勳巷1號,(03)9809312#19,,30,無,(110),無,無,yes
宜蘭縣大同鄉四季國民小學附設幼兒園英士分班,宜蘭縣,大同鄉,公立,[267]梵梵巷100號,(03)9801312#22,,30,無,(110),無,無,yes
宜蘭縣大同鄉南山國民小學附設幼兒園,宜蘭縣,大同鄉,公立,[267]埤南巷31之3號,(03)9808042,,61,無,(110),無,無,yes
宜蘭縣大同鄉寒溪國民小學附設幼兒園,宜蘭縣,大同鄉,公立,[267]寒溪巷16號,(03)9517441,https://www.facebook.com/寒溪國小附幼-851306784929148/,30,無,(110),無,無,yes
宜蘭縣五結鄉五結國民小學附設幼兒園,宜蘭縣,五結鄉,公立,[268]五結中路二段88號,(03)9507272#110,宜蘭縣五結鄉五結村五結中路二段88號,90,無,(110),無,無,yes
宜蘭縣五結鄉中興國民小學附設幼兒園,宜蘭縣,五結鄉,公立,[268]中興路三段67號,(03)9544356#21,cseskids.pixnet.net/blog,30,無,(110),無,無,yes
宜蘭縣五結鄉學進國民小學附設幼兒園,宜蘭縣,五結鄉,公立,[268]中正路三段151號,(03)9657949,http://www.shjes.ilc.edu.tw,60,無,(110),無,無,yes
宜蘭縣五結鄉立幼兒園,宜蘭縣,五結鄉,公立,[268]國民中路3-5號,(03)9600755#11,,366,無,(110),無,無,yes
宜蘭縣五結鄉立幼兒園利澤分班,宜蘭縣,五結鄉,公立,[268]親河路一段50號,(03)9502358,,300,無,(110),無,無,yes
宜蘭縣私立華國幼兒園,宜蘭縣,五結鄉,私立,[268]福德路25-7號,(03)9653266,https://goo.gl/s9aa94,91,110-112,(110),無,無,yes
宜蘭縣冬山鄉冬山國民小學附設幼兒園,宜蘭縣,冬山鄉,公立,[269]安中路35號,(03)9593504#3103,http://tses-ilc.uschool.com.tw,76,無,(110),無,無,yes
宜蘭縣冬山鄉順安國民小學附設幼兒園,宜蘭縣,冬山鄉,公立,[269]永興路二段17號,(03)9583445#220,http://www.saps.ilc.edu.tw/,106,無,(110),無,無,yes
宜蘭縣冬山鄉立幼兒園,宜蘭縣,冬山鄉,公立,[269]冬山路98號,(03)9592479#103,,272,無,(110),無,無,yes
宜蘭縣冬山鄉立幼兒園中山分班,宜蘭縣,冬山鄉,公立,[269]新寮路363號,(03)9586210,,330,無,(110),無,無,yes
宜蘭縣冬山鄉立幼兒園群英分班,宜蘭縣,冬山鄉,公立,[269]富英路158號,(03)9604668,,30,無,(110),無,無,yes
宜蘭縣冬山鄉東興國民小學附設幼兒園,宜蘭縣,冬山鄉,公立,[269]東城路316號,(03)9594250,http://tw.class.uschoolnet.com/class/?csid=css000000192650,30,無,(110),無,無,yes
宜蘭縣冬山鄉武淵國民小學附設幼兒園,宜蘭縣,冬山鄉,公立,[269]富農路二段350號,(03)9505971,,30,無,(110),無,無,yes
宜蘭縣冬山鄉廣興國民小學附設幼兒園,宜蘭縣,冬山鄉,公立,[269]梅花路303號,(03)9513484,宜蘭縣冬山鄉梅花路303號,38,無,無,無,無,yes
財團法人天主教靈醫修女會附設宜蘭縣私立瑪利亞幼兒園,宜蘭縣,冬山鄉,私立,[269]義成路三段402號,(03)9583183,http://140.111.153.5/kid52/,202,110-112,(110),有,有,yes
宜蘭縣私立大象幼兒園,宜蘭縣,冬山鄉,私立,[269]中正路50號,(03)9593737,http://elephant.topschool.com.tw,128,110-112,(110),有,無,yes
宜蘭縣私立康軒幼兒園,宜蘭縣,冬山鄉,私立,[269]香南路20號,(03)9595806,http://home.anet.net.tw/kansan/,49,110-112,(110),有,無,yes
宜蘭縣私立慈怡幼兒園,宜蘭縣,冬山鄉,私立,[269]廣興路529巷2弄29號,(03)9511559,,420,110-112,(110),無,無,yes
宜蘭縣私立慈心華德福幼兒園,宜蘭縣,冬山鄉,私立,[269]永興路二段273巷1號,(03)9585188,http://tw.myblog.yahoo.com/jw!Z96cVR2FSUIY.4BSMAW9fA--/archive?l=f&id=7,180,無,(110),無,無,yes
宜蘭縣清溝非營利幼兒園(委託社團法人宜蘭縣小太陽幼兒教育發展協會辦理),宜蘭縣,冬山鄉,非營利,[269]永清路369之2號,(03)9586252,,136,無,(110),無,無,yes
宜蘭縣蘇澳鎮士敏國民小學附設幼兒園,宜蘭縣,蘇澳鎮,公立,[270]光明路8號,(03)9953238,,30,無,(110),無,無,yes
宜蘭縣蘇澳鎮蘇澳國民小學附設幼兒園,宜蘭縣,蘇澳鎮,公立,[270]中山路一段366號,(03)9962312#7000,http://www.saes.ilc.edu.tw/,90,無,(110),無,無,yes
宜蘭縣蘇澳鎮南安國民小學附設幼兒園,宜蘭縣,蘇澳鎮,公立,[270]學府路122號,(03)9962664#103,www.naanes.ilc.edu.tw,90,無,(110),無,無,yes
宜蘭縣蘇澳鎮蓬萊國民小學附設幼兒園,宜蘭縣,蘇澳鎮,公立,[270]南澳路85號,(03)9981062#209,,45,無,(110),無,無,yes
宜蘭縣蘇澳鎮立幼兒園,宜蘭縣,蘇澳鎮,公立,[270]永愛路255巷38號,(03)9903543,http://www.suao.gov.tw,360,無,(110),無,無,yes
財團法人天主教會台北教區附設宜蘭縣私立博愛幼兒園,宜蘭縣,蘇澳鎮,私立,[270]中正路44號,(03)9961908,boai42101607@gmail.com,150,110-112,(110),有,有,yes
宜蘭縣私立惠幼幼兒園,宜蘭縣,蘇澳鎮,私立,[270]志成路15巷14、15號,(03)9964572,,91,無,(110),有,無,yes
宜蘭縣私立欣欣幼兒園,宜蘭縣,蘇澳鎮,私立,[270]忠孝路570號,(03)9902868,,180,無,(110),無,無,yes
宜蘭縣私立薇閣幼兒園,宜蘭縣,蘇澳鎮,私立,[270]新生路1號,(03)9967948,,45,無,(110),無,有,yes
宜蘭縣育英非營利幼兒園（委託社團法人宜蘭縣善集合教育文化學會辦理）,宜蘭縣,蘇澳鎮,非營利,[270]福德路134號,(03)9905309,https://www.facebook.com/%E5%AE%9C%E8%98%AD%E7%B8%A3%E8%82%B2%E8%8B%B1%E9%9D%9E%E7%87%9F%E5%88%A9%E5,76,無,無,無,無,yes
宜蘭縣南澳鄉碧候國民小學附設幼兒園,宜蘭縣,南澳鄉,公立,[272]碧候路自覺巷38號,(03)9982801#221,https://www.facebook.com/bihokids/settings/?tab=settings,30,無,(110),無,無,yes
宜蘭縣南澳鄉澳花國民小學附設幼兒園,宜蘭縣,南澳鄉,公立,[272]中央路19號,(03)9985108#121,http://www.awes.ilc.edu.tw/,45,無,(110),無,無,yes
宜蘭縣南澳鄉東澳國民小學附設幼兒園,宜蘭縣,南澳鄉,公立,[272]蘇花路三段209號,(03)9986217#24,http://www.daes.ilc.edu.tw/,46,無,(110),無,無,yes
宜蘭縣南澳鄉南澳國民小學附設幼兒園,宜蘭縣,南澳鄉,公立,[272]中正路15號,(03)9982696,http://blog.ilc.edu.tw/blog/blog/6189,30,無,(110),無,無,yes
宜蘭縣南澳鄉立幼兒園,宜蘭縣,南澳鄉,公立,[272]大通路112-2號,(03)9984536,http://www.nanao.e-land.gov.tw/iframcontent_edit.php?menu=2551&typeid=2388&typeid2=2459,80,無,(110),無,無,yes
宜蘭縣南澳鄉立幼兒園碧候分班,宜蘭縣,南澳鄉,公立,[272]信義路陽明巷53-2號,(03)9982531,http://www.nanao.e-land.gov.tw/home.php,40,無,(110),無,無,yes
宜蘭縣南澳鄉立幼兒園金岳分班,宜蘭縣,南澳鄉,公立,[272]金岳路1-3號,(03)9982427,http://www.nanao.e-land.gov.tw/home.php,30,無,(110),無,無,yes
宜蘭縣南澳鄉立幼兒園武塔分班,宜蘭縣,南澳鄉,公立,[272]新溪路溫泉巷7-2號,(03)9982426,http://www.nanao.e-land.gov.tw/home.php,30,無,(110),無,無,yes
宜蘭縣南澳鄉立幼兒園金洋分班,宜蘭縣,南澳鄉,公立,[272]博愛路3號,(03)9982721,http://www.nanao.e-land.gov.tw/home.php,30,無,(110),無,無,yes
宜蘭縣南澳鄉金洋國民小學附設幼兒園,宜蘭縣,南澳鄉,公立,[272]金洋路11號,(03)9981486#22,,15,無,(110),無,無,yes
宜蘭縣南澳鄉武塔國民小學附設幼兒園,宜蘭縣,南澳鄉,公立,[272]新溪路1號,(03)9981632,,15,無,(110),無,無,yes
