title,city,town,type,address,tel,url,count_approved,pre_public,is_free5,is_after,penalty,has_slip
花蓮縣私立小天地幼兒園,花蓮縣,花蓮市,私立,[970]長春路53號及55號,(03)8344683,,65,110-112,(110),有,無,yes
花蓮縣私立佳姿幼兒園,花蓮縣,花蓮市,私立,[970]三民街82之6號,(03)8331212,http://jessy.woby.com.tw,238,110-112,(110),有,無,yes
花蓮縣私立妙賢幼兒園,花蓮縣,花蓮市,私立,[970]節約街1號,(03)8361939,,90,110-112,(110),無,無,yes
花蓮縣私立快樂寶貝園幼兒園,花蓮縣,花蓮市,私立,[970]忠義1街28號,(03)8237779,,26,110-112,(110),無,有,yes
花蓮縣私立迦南美地幼兒園,花蓮縣,花蓮市,私立,[970]民權7街12號,(03)8234965,,45,110-112,(110),無,有,yes
花蓮縣私立何嘉仁幼兒園,花蓮縣,花蓮市,私立,[970]博愛街272號1樓,(03)8362795,www.hess.com.tw,89,無,(110),無,無,yes
花蓮縣私立熊熊森林幼兒園,花蓮縣,花蓮市,私立,[970]永興路82號,(03)8228760,,80,110-112,(110),無,無,yes
花蓮縣私立爾雅之家蒙特梭利幼兒園,花蓮縣,花蓮市,私立,[970]富裕五街90號,(03)8466698,,119,110-112,(110),無,無,yes
花蓮縣私立恩典幼兒園,花蓮縣,花蓮市,私立,[970]民權8街5號,(03)8232158,angel.a8@msa.hinet.net,133,110-112,(110),無,無,yes
花蓮縣私立吳甦樂幼兒園,花蓮縣,花蓮市,私立,[970]國富20街6號,(03)8461291,,150,110-112,(110),無,無,yes
財團法人天主教會花蓮教區附設花蓮縣私立明德幼兒園,花蓮縣,花蓮市,私立,[970]中美路168號,(03)8222670,,90,無,(110),無,無,yes
花蓮縣私立三立芳幼兒園,花蓮縣,花蓮市,私立,[970]順興路28號,(03)8239909,,165,110-112,(110),無,無,yes
慈濟學校財團法人慈濟大學附屬高級中學附設花蓮縣私立幼兒園,花蓮縣,花蓮市,私立,[970]介仁街178號,(03)8578819#351,http://www.tces.hlc.edu.tw,180,無,(110),無,無,yes
財團法人中華民國佛教慈濟慈善事業基金會附設花蓮縣私立花蓮大愛幼兒園,花蓮縣,花蓮市,私立,[970]中山路一段3巷182號1樓之7,(02)40510777#4063,,80,無,(110),無,無,yes
花蓮縣私立天使幼兒園,花蓮縣,花蓮市,私立,[970]民權八街3號,(03)8223324,angel.a8@msa.hinet.net,100,110-112,(110),無,無,yes
花蓮縣私立親親蝴蝶城堡幼兒園,花蓮縣,花蓮市,私立,[970]建國路107巷26號,(03)8356088,,120,110-112,(110),無,無,yes
花蓮縣私立魔法森林幼兒園,花蓮縣,花蓮市,私立,[970]重慶路66號,(03)8320666,,180,110-112,(110),無,無,yes
花蓮縣私立親親智慧森林幼兒園,花蓮縣,花蓮市,私立,[970]建林街186號,(03)8356008,花蓮市建林街186號,120,110-112,(110),無,無,yes
社團法人國際兒童教育協會中華民國總會附設花蓮縣私立民勤非營利幼兒園(花蓮縣政府委託辦理),花蓮縣,花蓮市,非營利,[970]縣府新村32號,(03)8225868,,120,無,(110),無,無,yes
花蓮縣新城鄉康樂國民小學附設幼兒園,花蓮縣,新城鄉,公立,[971]康樂一街38號,(03)8265597#28,,30,無,(110),無,無,yes
花蓮縣新城鄉北埔國民小學附設幼兒園,花蓮縣,新城鄉,公立,[971]北埔路170號,(03)8269057,http://210.240.79.100,90,無,(110),無,無,yes
花蓮縣新城鄉立幼兒園,花蓮縣,新城鄉,公立,[971]大漢街396號,(03)8261223,,150,無,(110),無,無,yes
花蓮縣新城鄉新城國民小學附設幼兒園,花蓮縣,新城鄉,公立,[971]博愛路30號,(03)8611006#302,,45,無,(110),無,無,yes
花蓮縣私立培德幼兒園,花蓮縣,新城鄉,私立,[971]嘉里路71號,(03)8262762,,60,110-112,(110),無,無,yes
私立海星高級中學附屬花蓮縣海星幼兒園,花蓮縣,新城鄉,私立,[971]嘉新路36號,(03)8242570,,270,110-112,(110),無,有,yes
花蓮縣秀林鄉銅門國民小學附設幼兒園,花蓮縣,秀林鄉,公立,[972]69號,(03)8641174#204,,30,無,(110),無,無,yes
花蓮縣秀林鄉水源國民小學附設幼兒園,花蓮縣,秀林鄉,公立,[972]111號,(03)8572416,http://210.240.49.194/school/web/index.php,30,無,(110),無,無,yes
花蓮縣秀林鄉文蘭國民小學附設幼兒園,花蓮縣,秀林鄉,公立,[972]米亞丸1號,(03)8641472#30,http://www.wlps.hlc.edu.tw/,30,無,(110),無,無,yes
花蓮縣秀林鄉秀林國民小學附設幼兒園,花蓮縣,秀林鄉,公立,[972]秀林路76號,(03)8611986#102,花蓮縣秀林鄉秀林村秀林路12鄰76號,45,無,(110),無,無,yes
花蓮縣秀林鄉和平國民小學附設幼兒園,花蓮縣,秀林鄉,公立,[972]112號,(03)8681056#17,,30,無,(110),無,無,yes
花蓮縣秀林鄉三棧國民小學附設幼兒園,花蓮縣,秀林鄉,公立,[972]三棧102號,(03)8260330#16,,15,無,(110),無,無,yes
花蓮縣秀林鄉崇德國民小學附設幼兒園,花蓮縣,秀林鄉,公立,[972]72號,(03)8621220#218,,30,無,(110),無,無,yes
花蓮縣秀林鄉富世國民小學附設幼兒園,花蓮縣,秀林鄉,公立,[972]127號,(03)8611431#29,,30,無,(110),無,無,yes
花蓮縣秀林鄉立幼兒園,花蓮縣,秀林鄉,公立,[972]133號,(03)8263213,,45,無,(110),無,無,yes
花蓮縣秀林鄉立幼兒園富世分班,花蓮縣,秀林鄉,公立,[972]富世97-1號,(03)8610951,,60,無,(110),無,無,yes
花蓮縣秀林鄉立幼兒園銅門分班,花蓮縣,秀林鄉,公立,[972]富世56-2號,(03)8641445,,60,無,(110),無,無,yes
花蓮縣秀林鄉立幼兒園水源分班,花蓮縣,秀林鄉,公立,[972]金嵐11-3號,(03)8576441,,45,無,(110),無,無,yes
花蓮縣秀林鄉立幼兒園和平分班,花蓮縣,秀林鄉,公立,[972]和平路101號,(03)8681393,,45,無,(110),無,無,yes
財團法人天主教會花蓮教區附設花蓮縣私立安德幼兒園,花蓮縣,秀林鄉,私立,[972]加灣131號,(03)8260300,http://www.andre.com.tw,90,無,(110),無,無,yes
花蓮縣吉安鄉立幼兒園,花蓮縣,吉安鄉,公立,[973]太昌路204號,(03)8573865,http://www.ji-an.gov.tw/son.htm,360,無,(110),無,無,yes
花蓮縣吉安鄉宜昌國民小學附設幼兒園,花蓮縣,吉安鄉,公立,[973]宜昌一街45號,(03)8544969,,45,無,(110),無,無,yes
花蓮縣吉安鄉光華國民小學附設幼兒園,花蓮縣,吉安鄉,公立,[973]光華二街180號,(03)8421611#28,http://www.khps.hlc.edu.tw/,60,無,(110),無,無,yes
花蓮縣吉安鄉南華國民小學附設幼兒園,花蓮縣,吉安鄉,公立,[973]吉安路6段60號,(03)8525043#218,www.nhps.edu.tw,30,無,(110),無,無,yes
花蓮縣吉安鄉稻香國民小學附設幼兒園,花蓮縣,吉安鄉,公立,[973]稻香路99號,(03)8537355,,60,無,(110),無,無,yes
花蓮縣吉安鄉北昌國民小學附設幼兒園,花蓮縣,吉安鄉,公立,[973]自強路533號,(03)8562619#750,花蓮縣吉安鄉北昌村自強路533號,90,無,(110),無,無,yes
花蓮縣吉安鄉太昌國民小學附設幼兒園,花蓮縣,吉安鄉,公立,[973]明義五街1號,(03)8571746#117,http://www.tacps.hlc.edu.tw/,60,無,(110),無,無,yes
花蓮縣吉安鄉化仁國民小學附設幼兒園,花蓮縣,吉安鄉,公立,[973]東里十一街83號,(03)8528720#108,http://tw.pre.urlifelinks.com/school/huazen,76,無,(110),無,無,yes
花蓮縣吉安鄉吉安國民小學附設幼兒園,花蓮縣,吉安鄉,公立,[973]吉安路2段97號,(03)8523984#107,,60,無,(110),無,無,yes
花蓮縣私立貓頭鷹幼兒園,花蓮縣,吉安鄉,私立,[973]北安街98巷55號,(03)8579538,,60,110-112,(110),無,無,yes
花蓮縣私立台大幼兒園,花蓮縣,吉安鄉,私立,[973]中山路3段656號,(03)8539363,花蓮縣吉安鄉慶豐村中山路三段656號,128,110-112,(110),有,無,yes
花蓮縣私立丫丫幼兒園,花蓮縣,吉安鄉,私立,[973]文化四街14號,(03)8530207,yy.woby.com.tw,60,110-112,(110),無,無,yes
花蓮縣私立欣怡幼兒園,花蓮縣,吉安鄉,私立,[973]文化一街6巷1.2.4號；文化1街4號,(03)8522218,http://www.wretch.cc/album/sinyifamily,121,110-112,(110),無,無,yes
花蓮縣私立健心幼兒園,花蓮縣,吉安鄉,私立,[973]慶北一街214號,(03)8543593,,150,無,(110),無,無,yes
財團法人天主教會花蓮教區附設花蓮縣私立中和幼兒園,花蓮縣,吉安鄉,私立,[973]中華路2段167號,(03)8530496,,53,110-112,(110),無,無,yes
花蓮縣私立小丫幼兒園,花蓮縣,吉安鄉,私立,[973]文化四街18號,(03)8530207,yy.woby.com.tw,58,110-112,(110),無,無,yes
花蓮縣私立芝蔴村幼兒園,花蓮縣,吉安鄉,私立,[973]自強路477號,(03)8578758,,120,110-112,(110),無,無,yes
花蓮縣私立咪咪幼兒園,花蓮縣,吉安鄉,私立,[973]仁里一街131巷6號,(03)8530207,,65,110-112,(110),無,無,yes
花蓮縣私立毛毛虫幼兒園,花蓮縣,吉安鄉,私立,[973]北安街111號,(03)8537950,,150,110-112,(110),有,無,yes
花蓮縣私立幼華幼兒園,花蓮縣,吉安鄉,私立,[973]南埔八街219號,(03)8534050,,90,110-112,(110),無,有,yes
花蓮縣私立森林幼兒園,花蓮縣,吉安鄉,私立,[973]南埔八街200巷9號,(03)8529900,sinyi-family.com.tw,135,110-112,(110),無,無,yes
社團法人國際兒童教育協會中華民國總會附設花蓮縣私立立德非營利幼兒園(花蓮縣政府委託辦理),花蓮縣,吉安鄉,非營利,[973]南埔13街162巷2號,(03)8545122,,120,無,(110),無,無,yes
花蓮縣壽豐鄉豐山國民小學附設幼兒園,花蓮縣,壽豐鄉,公立,[974]中山路41號,(03)8651640#38,http://www.fsnps.hlc.edu.tw,45,無,(110),無,無,yes
花蓮縣壽豐鄉志學國民小學附設幼兒園,花蓮縣,壽豐鄉,公立,[974]中正路120巷10號,(03)8663520,http://www.jsps.hlc.edu.tw,30,無,(110),無,無,yes
花蓮縣壽豐鄉壽豐國民小學附設幼兒園,花蓮縣,壽豐鄉,公立,[974]壽山路37號,(03)8654211,http://www.sfops.hlc.edu.tw/,15,無,(110),無,無,yes
花蓮縣壽豐鄉水璉國民小學附設幼兒園,花蓮縣,壽豐鄉,公立,[974]水璉2街20號,(03)8601228#20,,15,無,(110),無,無,yes
花蓮縣壽豐鄉立幼兒園,花蓮縣,壽豐鄉,公立,[974]仁愛街26號,(03)8651366,,120,無,(110),無,無,yes
花蓮縣壽豐鄉立幼兒園北區分班,花蓮縣,壽豐鄉,公立,[974]平和路43號,(03)8662179,,75,無,(110),無,無,yes
國立東華大學附設花蓮縣私立實驗幼兒園,花蓮縣,壽豐鄉,私立,[974]居南邨101號,(03)8906652,http://www.ndhuk.ndhu.edu.tw,106,110-112,(110),無,無,yes
財團法人天主教會花蓮教區附設花蓮縣私立書樂幼兒園,花蓮縣,壽豐鄉,私立,[974]光榮三街12號,(03)8652014,,120,110-112,(110),無,無,yes
花蓮縣鳳林鎮立幼兒園,花蓮縣,鳳林鎮,公立,[975]公正街8號,(03)8763192,http://www.fonglin.gov.tw/,90,無,(110),無,無,yes
花蓮縣鳳林鎮林榮國民小學附設幼兒園,花蓮縣,鳳林鎮,公立,[975]永安街2號,(03)8771024#13,http://210.240.92.2/94kindergarten/index.htm,30,無,(110),無,無,yes
花蓮縣鳳林鎮長橋國民小學附設幼兒園,花蓮縣,鳳林鎮,公立,[975]長橋路2號,(03)8751654,,15,無,(110),無,無,yes
花蓮縣鳳林鎮鳳林國民小學附設幼兒園,花蓮縣,鳳林鎮,公立,[975]中正路二段1號,(03)8762031#117,http://www.flips.hlc.edu.tw/,45,無,(110),無,無,yes
花蓮縣鳳林鎮大榮國民小學附設幼兒園,花蓮縣,鳳林鎮,公立,[975]復興路85號,(03)8763904#20,http://210.240.86.130/xoops/,30,無,(110),無,無,yes
花蓮縣鳳林鎮鳳仁國民小學附設幼兒園,花蓮縣,鳳林鎮,公立,[975]光復路94號,(03)8762201,http://www.fjps.hlc.edu.tw/,38,無,無,無,無,yes
花蓮縣私立愛彌兒幼兒園,花蓮縣,鳳林鎮,私立,[975]中正路2段296號,(03)8764166,,30,無,(110),無,有,yes
花蓮縣光復鄉太巴塱國民小學附設幼兒園,花蓮縣,光復鄉,公立,[976]中正路二段23號,(03)8701134,,30,無,(110),無,無,yes
花蓮縣光復鄉光復國民小學附設幼兒園,花蓮縣,光復鄉,公立,[976]中山路3段75號,(03)8704220,花蓮縣光復鄉中山路3段75號,45,無,(110),無,無,yes
花蓮縣光復鄉立幼兒園,花蓮縣,光復鄉,公立,[976]中山路一段216巷8號,(03)8701107,,70,無,(110),無,無,yes
花蓮縣光復鄉大進國民小學附設幼兒園,花蓮縣,光復鄉,公立,[976]糖廠街4號,(03)8701049#19,,45,無,(110),無,無,yes
花蓮縣豐濱鄉豐濱國民小學附設幼兒園,花蓮縣,豐濱鄉,公立,[977]民族街5號,(03)8791111#10,,30,無,(110),無,無,yes
花蓮縣豐濱鄉靜浦國民小學附設幼兒園,花蓮縣,豐濱鄉,公立,[977]靜浦64號,(03)8781021#18,http://210.240.94.66/,15,無,(110),無,無,yes
花蓮縣豐濱鄉新社國民小學附設幼兒園,花蓮縣,豐濱鄉,公立,[977]150號,(03)8711138#18,,15,無,(110),無,無,yes
花蓮縣瑞穗鄉富源國民小學附設幼兒園,花蓮縣,瑞穗鄉,公立,[978]學士路30號,(03)8811963,http://www.fyps.hlc.edu.tw(,30,無,(110),無,無,yes
花蓮縣瑞穗鄉瑞北國民小學附設幼兒園,花蓮縣,瑞穗鄉,公立,[978]中正北路2段35號,(03)8873576,http://kindergarten.uclass.com.tw,30,無,(110),無,無,yes
花蓮縣瑞穗鄉奇美國民小學附設幼兒園,花蓮縣,瑞穗鄉,公立,[978]47號,(03)8991077#18,http:www.gmps.hlc.edu.tw/,15,無,(110),無,無,yes
花蓮縣瑞穗鄉瑞美國民小學附設幼兒園,花蓮縣,瑞穗鄉,公立,[978]中山2段389號,(03)8872014#26,http://www.zmeps.hlc.edu.tw,30,無,(110),無,無,yes
花蓮縣瑞穗鄉瑞穗國民小學附設幼兒園,花蓮縣,瑞穗鄉,公立,[978]溫泉路一段19號,(03)8876366#22,http://www.zshps.hlc.edu.tw/,45,無,(110),無,無,yes
花蓮縣瑞穗鄉立幼兒園,花蓮縣,瑞穗鄉,公立,[978]祥北路2段25號,(03)8872885,無,100,無,(110),無,無,yes
花蓮縣萬榮鄉明利國民小學附設幼兒園,花蓮縣,萬榮鄉,公立,[979]明村35號,(03)8751048#12,http://www.mlps.hlc.edu.tw/,30,無,(110),無,無,yes
花蓮縣萬榮鄉立幼兒園,花蓮縣,萬榮鄉,公立,[979]明利13-3號,(03)8751446,,50,無,(110),無,無,yes
花蓮縣萬榮鄉立幼兒園南區分班,花蓮縣,萬榮鄉,公立,[979]紅葉10號,(03)8875661,,50,無,(110),無,無,yes
花蓮縣萬榮鄉見晴國民小學附設幼兒園,花蓮縣,萬榮鄉,公立,[979]見晴89號,(03)8771574#17,花蓮縣萬榮鄉見晴村見晴89號,30,無,(110),無,無,yes
花蓮縣萬榮鄉西林國民小學附設幼兒園,花蓮縣,萬榮鄉,公立,[979]114號,(03)8771064#220,http://slt.slps.hlc.edu.tw/xoopsU/,30,無,(110),無,無,yes
花蓮縣萬榮鄉紅葉國民小學附設幼兒園,花蓮縣,萬榮鄉,公立,[979]4號,(03)8872784#27,http://www.hyps.edu.tw,30,無,(110),無,無,yes
花蓮縣玉里鎮高寮國民小學附設幼兒園,花蓮縣,玉里鎮,公立,[981]高寮92號,(03)8851078,http://www.glps.hlc.edu.tw/,30,無,(110),無,無,yes
花蓮縣玉里鎮松浦國民小學附設幼兒園,花蓮縣,玉里鎮,公立,[981]212號,(03)8851131#16,http://210.240.46.10/forum_subject_list.asp?id=62&forum_type=幼稚園,30,無,(110),無,無,yes
花蓮縣玉里鎮春日國民小學附設幼兒園,花蓮縣,玉里鎮,公立,[981]泰林95號,(03)8872628#39,,30,無,(110),無,無,yes
花蓮縣玉里鎮樂合國民小學附設幼兒園,花蓮縣,玉里鎮,公立,[981]新民41號,(03)8980041,http://tw.pre.uschoolnet.com/school/lhps-hlc,30,無,(110),無,無,yes
花蓮縣玉里鎮長良國民小學附設幼兒園,花蓮縣,玉里鎮,公立,[981]163號,(03)8801171#31,http://www.clps.hlc.edu.tw,30,無,(110),無,無,yes
花蓮縣玉里鎮玉里國民小學附設幼兒園,花蓮縣,玉里鎮,公立,[981]莊敬路8號,(03)8886121#12,https://www.facebook.com/YULIKIDS/,76,無,(110),無,無,yes
花蓮縣玉里鎮三民國民小學附設幼兒園,花蓮縣,玉里鎮,公立,[981]118號,(03)8841183#27,,30,無,(110),無,無,yes
花蓮縣玉里鎮中城國民小學附設幼兒園,花蓮縣,玉里鎮,公立,[981]中山路一段1號,(03)8881178,,90,無,(110),無,無,yes
花蓮縣玉里鎮源城國民小學附設幼兒園,花蓮縣,玉里鎮,公立,[981]水源62號,(038)882290#30,,30,無,(110),無,無,yes
花蓮縣玉里鎮大禹國民小學附設幼兒園,花蓮縣,玉里鎮,公立,[981]225號,(038)883274#271,,30,無,(110),無,無,yes
花蓮縣私立怡兒寶幼兒園,花蓮縣,玉里鎮,私立,[981]城西1街29號,(03)8883692,year-bao-woby.com.tw,60,110-112,(110),有,無,yes
花蓮縣私立真善美幼兒園,花蓮縣,玉里鎮,私立,[981]大同路53號及大同路47之2號,(03)8887028,,50,無,(110),有,有,yes
財團法人北部台灣基督長老教會東部中會玉里教會附設花蓮縣私立和平幼兒園,花蓮縣,玉里鎮,私立,[981]復興街4號,(03)8882277,hoping53@gmail.com,90,110-112,(110),無,無,yes
花蓮縣卓溪鄉立山國民小學附設幼兒園,花蓮縣,卓溪鄉,公立,[982]90號,(03)8842392,http://210.240.64.8/,30,無,(110),無,無,yes
花蓮縣卓溪鄉太平國民小學附設幼兒園,花蓮縣,卓溪鄉,公立,[982]2號,(03)8841359#15,http://www.tpps.hlc.edu.tw/,15,無,(110),無,無,yes
花蓮縣卓溪鄉古風國民小學附設幼兒園,花蓮縣,卓溪鄉,公立,[982]崙天18號,(03)8846058#47,http://www.gfps.hlc.edu.tw/web/kindergarten,30,無,(110),無,無,yes
花蓮縣卓溪鄉卓清國民小學附設幼兒園,花蓮縣,卓溪鄉,公立,[982]清水6號,(03)8801163#20,http://www.zcps.hlc.edu.tw/,15,無,(110),無,無,yes
花蓮縣卓溪鄉卓溪國民小學附設幼兒園,花蓮縣,卓溪鄉,公立,[982]中正72號,(03)8883514#118,http://210.240.64.130,30,無,(110),無,無,yes
花蓮縣卓溪鄉立幼兒園,花蓮縣,卓溪鄉,公立,[982]79-1號,(03)8883118#20,http://www.zhuo-xi.gov.tw,30,無,(110),無,無,yes
花蓮縣卓溪鄉立幼兒園山里分班,花蓮縣,卓溪鄉,公立,[982]山里31-5號,(03)8841077,http://www.zhuo-xi.gov.tw,30,無,(110),無,無,yes
花蓮縣卓溪鄉崙山國民小學附設幼兒園,花蓮縣,卓溪鄉,公立,[982]12號,(03)8841350,http://www.lsaps.hlc.edu.tw/,30,無,(110),無,無,yes
花蓮縣富里鄉東竹國民小學附設幼兒園,花蓮縣,富里鄉,公立,[983]富田3號,(03)8821914,,30,無,(110),無,無,yes
花蓮縣富里鄉明里國民小學附設幼兒園,花蓮縣,富里鄉,公立,[983]16號,(03)8846003#16,www.mrps.hlc.edu.tw,15,無,(110),無,無,yes
花蓮縣富里鄉富里國民小學附設幼兒園,花蓮縣,富里鄉,公立,[983]永安街52號,(03)8831042#15,www.fulps.hlc.edu.tw,30,無,(110),無,無,yes
花蓮縣富里鄉東里國民小學附設幼兒園,花蓮縣,富里鄉,公立,[983]道化路74號,(03)8861161#17,,30,無,(110),無,無,yes
花蓮縣富里鄉學田國民小學附設幼兒園,花蓮縣,富里鄉,公立,[983]光明路1號,(03)8831324#18,http://www.stps.hlc.edu.tw/,15,無,(110),無,無,yes
花蓮縣富里鄉永豐國民小學附設幼兒園,花蓮縣,富里鄉,公立,[983]永豐路84號,(03)8831195,,15,無,(110),無,無,yes
財團法人天主教會花蓮教區附設花蓮縣私立欣欣幼兒園,花蓮縣,富里鄉,私立,[983]中山路31號,(03)8830059,,60,110-112,(110),無,無,yes
