title,city,town,type,address,tel,url,count_approved,pre_public,is_free5,is_after,penalty,has_slip
南投縣私立清華幼兒園,南投縣,南投市,私立,[540]彰南路二段754巷51號,(049)2257779,,30,110-112,(110),無,無,yes
南投縣私立學揚幼兒園,南投縣,南投市,私立,[540]中興路245之1號,(049)2201698,http://xueyang.topschool.com.tw,167,110-112,(110),無,無,yes
有限責任南投縣南崗勞工消費合作社附設南投縣私立南崗幼兒園,南投縣,南投市,私立,[540]自立一路一號,(049)2250257,https://www.facebook.com/nangunpreschool,390,110-112,(110),無,無,yes
南投縣私立格林幼兒園,南投縣,南投市,私立,[540]菓稟路72號,(049)2203966,http://www.greenkids.com.tw/,170,110-112,(110),有,無,yes
財團法人南投基督長老教會附設南投縣私立長愛幼兒園,南投縣,南投市,私立,[540]府南路二街2號,(049)2220025,,180,110-112,(110),無,無,yes
財團法人天主教會台中教區附設南投縣私立聖愛幼兒園,南投縣,南投市,私立,[540]文昌街27號,(049)2229844,butterflykimo@yahoo.com.tw,200,110-112,(110),無,無,yes
國家發展委員會附設南投縣私立中興幼兒園,南投縣,南投市,私立,[540]光華四路一街21號,(049)2332563,,190,110-112,(110),無,無,yes
南投縣私立愛因斯坦幼兒園,南投縣,南投市,私立,[540]彰南路一段673號,(049)2222360,,200,110-112,(110),有,無,yes
南投縣私立培優幼兒園,南投縣,南投市,私立,[540]營北路51號,(049)2371448,,158,110-112,(110),無,無,yes
南投縣私立新南投弘明幼兒園,南投縣,南投市,私立,[540]嘉和一路120號,(049)2230732,,60,無,(110),無,無,yes
南投縣私立華陽幼兒園,南投縣,南投市,私立,[540]華陽路658號,(049)2252916,,120,110-112,(110),無,無,yes
財團法人三之三生命教育基金會附設南投縣私立德興非營利幼兒園(南投縣政府委託辦理),南投縣,南投市,非營利,[540]中興路200號,(049)2392718,,106,無,(110),無,無,yes
南投縣營盤非營利幼兒園(委託財團法人三之三生命教育基金會辦理),南投縣,南投市,非營利,[540]營盤路136號,(049)2313899,,106,無,(110),無,無,yes
南投縣中寮鄉爽文國民小學附設幼兒園,南投縣,中寮鄉,公立,[541]龍南路159號,(049)2602102,http://163.22.130.130,30,無,(110),無,無,yes
南投縣中寮鄉永樂國民小學附設幼兒園,南投縣,中寮鄉,公立,[541]永樂路88號,(049)2694084,,30,無,(110),無,無,yes
南投縣中寮鄉中寮國民小學附設幼兒園,南投縣,中寮鄉,公立,[541]永平路316號,(049)2691322#202,,60,無,(110),無,無,yes
南投縣中寮鄉清水國民小學附設幼兒園,南投縣,中寮鄉,公立,[541]瀧林巷3號,(049)2601079,http://tw.school.urlifelinks.com/?id=es00001647,30,無,(110),無,無,yes
南投縣中寮鄉永康國民小學附設幼兒園,南投縣,中寮鄉,公立,[541]仙峰巷44號,(049)2691455#17,南投縣中寮鄉永福村仙峰巷44號,60,無,(110),無,無,yes
南投縣草屯鎮炎峰國民小學附設幼兒園,南投縣,草屯鎮,公立,[542]中興路101號,(049)2314395,,90,無,(110),無,無,yes
南投縣草屯鎮僑光國民小學附設幼兒園,南投縣,草屯鎮,公立,[542]稻香路20-2號,(049)2333684#201,,60,無,(110),無,無,yes
南投縣草屯鎮中原國民小學附設幼兒園,南投縣,草屯鎮,公立,[542]坪腳巷20號,(049)2554631,,30,無,(110),無,無,yes
南投縣草屯鎮新庄國民小學附設幼兒園,南投縣,草屯鎮,公立,[542]新庄三路32號,(049)2333104#71,http://ms1.xzps.ntct.edu.tw/,60,無,(110),無,無,yes
南投縣草屯鎮雙冬國民小學附設幼兒園,南投縣,草屯鎮,公立,[542]中正路34號,(049)2571362#34,http://163.22.149.9/school/web/index.php,30,無,(110),無,無,yes
南投縣草屯鎮草屯國民小學附設幼兒園,南投縣,草屯鎮,公立,[542]玉屏路210號,(049)2362007#191,,60,無,(110),無,無,yes
南投縣草屯鎮虎山國民小學附設幼兒園,南投縣,草屯鎮,公立,[542]新生路76號,(049)2337997,http://163.22.121.129/index.html,30,無,(110),無,無,yes
南投縣草屯鎮碧峰國民小學附設幼兒園,南投縣,草屯鎮,公立,[542]立人路439號,(049)2326656,http://www.pfps.ntct.edu.tw,45,無,(110),無,無,yes
南投縣草屯鎮敦和國民小學附設幼兒園,南投縣,草屯鎮,公立,[542]敦和路72-6號,(049)2311038,,60,無,(110),無,無,yes
南投縣草屯鎮立幼兒園,南投縣,草屯鎮,公立,[542]復興路475號,(049)2322663#10,,450,無,(110),無,無,yes
南投縣草屯鎮北投國民小學附設幼兒園,南投縣,草屯鎮,公立,[542]文教巷43號,(049)2333614,,60,無,(110),無,無,yes
南投縣私立卡帕及幼幼兒園,南投縣,草屯鎮,私立,[542]碧山路723-35號,(049)2380488,https://www.facebook.com/%E5%8D%97%E6%8A%95%E7%B8%A3%E7%A7%81%E7%AB%8B%E5%8D%A1%E5%B8%95%E5%8F%8A%E5,150,無,(110),無,無,yes
南投縣私立欣慧幼兒園,南投縣,草屯鎮,私立,[542]防汎路18-8號,(049)2304384,www.shinhuey.com,146,110-112,(110),有,無,yes
南投縣私立黃柱陳樣幼兒園,南投縣,草屯鎮,私立,[542]碧山路445號及445之1號,(049)2354733,,240,無,(110),有,無,yes
南投縣私立真善美幼兒園,南投縣,草屯鎮,私立,[542]碧山路618號,(049)2333446,http://www.csmas.com.tw,240,無,(110),有,無,yes
南投縣私立耕讀園幼兒園,南投縣,草屯鎮,私立,[542]虎山路648巷14弄9號,(049)2301970,,25,110-112,(110),無,無,yes
南投縣私立小博士幼兒園,南投縣,草屯鎮,私立,[542]中正路255-1號,(049)2550357,,110,110-112,(110),無,無,yes
南投縣私立向日葵幼兒園,南投縣,草屯鎮,私立,[542]富昌路132號,(049)2550737,www.sunflowers.com.tw,226,無,(110),無,無,yes
南投縣私立大蘋果幼兒園,南投縣,草屯鎮,私立,[542]碧山路1145-1號,(049)2323161,http://bigapple.topschool.com.tw/,97,110-112,(110),無,無,yes
南投縣私立優蓓仕幼兒園,南投縣,草屯鎮,私立,[542]大成街71號,(049)2304180,http://www.youbest.com.tw,259,110-112,(110),有,無,yes
南投縣私立育仁幼兒園,南投縣,草屯鎮,私立,[542]富林路三段119號,(049)2350365,http://yu-ren.ylkc.com.tw,100,110-112,(110),無,無,yes
南投縣私立辰星幼兒園,南投縣,草屯鎮,私立,[542]正興街168號,(049)2337409,,80,110-112,(110),無,無,yes
南投縣私立蜜雪兒幼兒園,南投縣,草屯鎮,私立,[542]日新街306號,(049)2357988,,150,110-112,(110),無,無,yes
南投縣私立小天使幼兒園,南投縣,草屯鎮,私立,[542]富昌路103、105號,(049)2553712#201,,112,110-112,(110),無,無,yes
南投縣私立弘明幼兒園,南投縣,草屯鎮,私立,[542]碧峰路438巷161號,(049)2365780,http://kid.holdmean.org.tw/,120,無,(110),無,無,yes
南投縣私立衛斯理幼兒園,南投縣,草屯鎮,私立,[542]碧山路723-29號,(049)2302255,http://www.wesley.com.tw/,270,110-112,(110),有,無,yes
南投縣私立協同幼兒園,南投縣,草屯鎮,私立,[542]民權東街20巷2號,(049)2329341,,90,無,(110),無,無,yes
南投縣私立約克幼兒園,南投縣,草屯鎮,私立,[542]博愛路8號,(049)2561589,http://www.blog.yam.com/york2010,30,110-112,(110),無,無,yes
南投縣私立育德幼兒園,南投縣,草屯鎮,私立,[542]碧山路1108號,(049)2330226,,132,110-112,(110),無,無,yes
南投縣私立格瑞特幼兒園,南投縣,草屯鎮,私立,[542]登輝路336號,(049)2562006,,130,110-112,(110),無,無,yes
南投縣私立光隆幼兒園,南投縣,草屯鎮,私立,[542]稻香路18-49號,(049)2380868,,140,110-112,(110),無,無,yes
南投縣私立蒲公英幼兒園,南投縣,草屯鎮,私立,[542]碧山南路171巷12弄32號,(049)2307380,https://zh-tw.facebook.com/%E5%8D%97%E6%8A%95%E7%B8%A3%E7%A7%81%E7%AB%8B%E8%92%B2%E5%85%AC%E8%8B%B1%,80,無,(110),無,無,yes
南投縣私立柏克萊幼兒園,南投縣,草屯鎮,私立,[542]富林路一段579號,(049)2339338,http://www.facebook.com/berkeley579,60,110-112,(110),無,有,yes
南投縣私立優秀幼兒園,南投縣,草屯鎮,私立,[542]太平路1段317號,(049)2312396,,45,無,(110),無,無,yes
南投縣富功非營利幼兒園(委託財團法人宏觀文教基金會辦理),南投縣,草屯鎮,非營利,[542]中正路567號,(049)2560961,,106,無,(110),無,無,yes
南投縣國姓鄉北港國民小學附設幼兒園,南投縣,國姓鄉,公立,[544]國姓路63號,(049)2461673,,60,無,(110),無,無,yes
南投縣國姓鄉北山國民小學附設幼兒園,南投縣,國姓鄉,公立,[544]中正路4段119之1號,(049)2451935#27,,30,無,(110),無,無,yes
南投縣國姓鄉福龜國民小學附設幼兒園,南投縣,國姓鄉,公立,[544]長壽巷83號,(049)2724029,,30,無,(110),無,無,yes
南投縣國姓鄉國姓國民小學附設幼兒園,南投縣,國姓鄉,公立,[544]國姓路311號,(049)2721018#29,http://www.facebook.com/GuoXingGuoXiaoFuYou,90,無,(110),無,無,yes
南投縣國姓鄉長流國民小學附設幼兒園,南投縣,國姓鄉,公立,[544]大長路559號,(049)2431006#35,http://163.22.122.2,30,無,(110),無,無,yes
南投縣國姓鄉南港國民小學附設幼兒園,南投縣,國姓鄉,公立,[544]南港路112-8號,(049)2452998,http://163.22.123.181/dyna/menu/index.php?account=nursery,15,無,(110),無,無,yes
南投縣私立明德幼兒園,南投縣,國姓鄉,私立,[544]成功街388號,(049)2724828,,98,110-112,(110),無,無,yes
南投縣埔里鎮忠孝國民小學附設幼兒園,南投縣,埔里鎮,公立,[545]守城路28號,(049)2930582,http://ms1.csops.ntct.edu.tw,30,無,(110),無,無,yes
南投縣埔里鎮水尾國民小學附設幼兒園,南投縣,埔里鎮,公立,[545]永豐路92號,(049)2932506#267,http://www.sups.ntct.edu.tw,30,無,(110),無,無,yes
南投縣埔里鎮愛蘭國民小學附設幼兒園,南投縣,埔里鎮,公立,[545]鐵山路7號,(049)2912514,http://www.alps.ntct.edu.tw/,90,無,(110),無,無,yes
南投縣埔里鎮溪南國民小學附設幼兒園,南投縣,埔里鎮,公立,[545]珠生路68號,(049)2904517,163.22.138.1,30,無,(110),無,無,yes
南投縣埔里鎮南光國民小學附設幼兒園,南投縣,埔里鎮,公立,[545]中正路251號,(049)2982025#800,http：//163.22.70.2,180,無,(110),無,無,yes
南投縣埔里鎮育英國民小學附設幼兒園,南投縣,埔里鎮,公立,[545]育英街20號,(049)2982144#25或28,http://www.yyes.ntct.edu.tw/,90,無,(110),無,無,yes
南投縣埔里鎮史港國民小學附設幼兒園,南投縣,埔里鎮,公立,[545]獅子路9號,(049)2931521,163.22.101.129,30,無,(110),無,無,yes
南投縣埔里鎮太平國民小學附設幼兒園,南投縣,埔里鎮,公立,[545]西安路三段167巷35號,(049)2931385,,60,無,(110),無,無,yes
南投縣埔里鎮埔里國民小學附設幼兒園,南投縣,埔里鎮,公立,[545]西康路127號,(049)2982034#075,http://www.ples.ntct.edu.tw/,90,無,(110),無,無,yes
南投縣埔里鎮立幼兒園,南投縣,埔里鎮,公立,[545]大城路10-1號,(049)2995375#116,,510,無,(110),有,無,yes
南投縣私立大樹幼兒園,南投縣,埔里鎮,私立,[545]東興三街266號,(049)2985668,learning_tree77@yahoo.com.tw,65,110-112,(110),有,無,yes
南投縣私立親子田幼兒園,南投縣,埔里鎮,私立,[545]隆生路96之18號,(049)2902288,t10852t10852@yahoo.com.tw,300,110-112,(110),有,無,yes
南投縣私立小叮噹幼兒園,南投縣,埔里鎮,私立,[545]青田街38號,(049)2982024,,90,110-112,(110),無,無,yes
南投縣私立信愛幼兒園,南投縣,埔里鎮,私立,[545]中山路二段253號,(049)2422610,http://hsin-ai.topschool.com.tw/,210,110-112,(110),無,有,yes
南投縣私立文心幼兒園,南投縣,埔里鎮,私立,[545]安四街165號,(049)2915123,埔里鎮安四街165號,120,110-112,(110),無,有,yes
南投縣私立愛迪生幼兒園,南投縣,埔里鎮,私立,[545]東榮路226號,(049)2986666,,120,110-112,(110),無,無,yes
南投縣私立培幼幼兒園,南投縣,埔里鎮,私立,[545]大城路1-28號,(049)2901721,,90,110-112,(110),無,無,yes
南投縣私立童心幼兒園,南投縣,埔里鎮,私立,[545]中正三路130號,(049)2982416,,90,110-112,(110),無,無,yes
南投縣私立福祿貝爾幼兒園,南投縣,埔里鎮,私立,[545]東榮路386號,(049)2989646,,75,110-112,(110),無,無,yes
南投縣私立貝林幼兒園,南投縣,埔里鎮,私立,[545]大城路222號,(049)2911438,,30,110-112,(110),無,有,yes
南投縣私立小太陽幼兒園,南投縣,埔里鎮,私立,[545]水裡巷86號,(049)2911808,,152,110-112,(110),無,無,yes
南投縣私立加拿大幼兒園,南投縣,埔里鎮,私立,[545]隆生路102號,(049)2903977,,150,110-112,(110),無,無,yes
南投縣大成非營利幼兒園(委託財團法人三之三生命教育基金會辦理),南投縣,埔里鎮,非營利,[545]中山路三段565號,(049)2916905,www.3-3life.org,106,無,(110),無,無,yes
南投縣仁愛鄉互助國民小學附設幼兒園,南投縣,仁愛鄉,公立,[546]中華路19號,(049)2941016#20,http://www.hgps.ntct.edu.tw/php/xoops/,60,無,(110),無,無,yes
南投縣仁愛鄉仁愛國民小學附設幼兒園,南投縣,仁愛鄉,公立,[546]山農巷5號,(049)2803963,,30,無,(110),無,無,yes
南投縣仁愛鄉都達國民小學附設幼兒園,南投縣,仁愛鄉,公立,[546]法觀路17號,(049)2970903,http://163.22.102.130/,38,無,(110),無,無,yes
南投縣仁愛鄉發祥國民小學附設幼兒園,南投縣,仁愛鄉,公立,[546]光復巷24號,(049)2955030#23,http://www.fsnps.ntct.edu.tw/school/,15,無,(110),無,無,yes
南投縣仁愛鄉力行國民小學附設幼兒園,南投縣,仁愛鄉,公立,[546]新望洋67號,(049)2955078#21,,30,無,(110),無,無,yes
南投縣仁愛鄉力行國民小學附設幼兒園翠巒分班,南投縣,仁愛鄉,公立,[546]翠巒路26號,(04)25960165,http://163.22.143.2/new2/modules/tinyevent/,15,無,(110),無,無,yes
南投縣仁愛鄉紅葉國民小學附設幼兒園,南投縣,仁愛鄉,公立,[546]仁盛路70號,(049)2955075,,30,無,(110),無,無,yes
南投縣仁愛鄉親愛國民小學附設幼兒園,南投縣,仁愛鄉,公立,[546]高平路3號,(049)2974033#30,http://ms1.caps.ntct.edu.tw/,60,無,(110),無,無,yes
南投縣仁愛鄉南豐國民小學附設幼兒園,南投縣,仁愛鄉,公立,[546]楓林路3號,(049)2920037,163.22.124.1,45,無,(110),無,無,yes
南投縣仁愛鄉中正國民小學附設幼兒園,南投縣,仁愛鄉,公立,[546]平等巷114號,(049)2925114,http://163.22.92.129/school/menu/index.php,60,無,(110),無,無,yes
南投縣仁愛鄉廬山國民小學附設幼兒園,南投縣,仁愛鄉,公立,[546]中華巷19號,(049)2970385#20,http://ms1.lsps.ntct.edu.tw/NewsList.aspx,45,無,(110),無,無,yes
南投縣仁愛鄉春陽國民小學附設幼兒園,南投縣,仁愛鄉,公立,[546]永樂巷58號,(049)2803681,,60,無,(110),無,無,yes
南投縣仁愛鄉萬豐國民小學附設幼兒園,南投縣,仁愛鄉,公立,[546]清華巷8號,(049)2974123#129,163.22.140.1,30,無,(110),無,無,yes
南投縣仁愛鄉清境國民小學附設幼兒園,南投縣,仁愛鄉,公立,[546]定遠新村24號,(049)2803671,http://tw.pre.urlifelinks.com/school/cgps-ntct,45,無,(110),無,無,yes
南投縣仁愛鄉法治國民小學附設幼兒園,南投縣,仁愛鄉,公立,[546]界山巷6號,(049)2977061,http://163.22.119.130/,60,無,(110),無,無,yes
南投縣仁愛鄉合作國民小學附設幼兒園,南投縣,仁愛鄉,公立,[546]平生路23號,(049)2970063,,30,無,(110),無,無,yes
南投縣名間鄉中山國民小學附設幼兒園,南投縣,名間鄉,公立,[551]名松路一段294號,(049)2582380,,30,無,(110),無,無,yes
南投縣名間鄉僑興國民小學附設幼兒園,南投縣,名間鄉,公立,[551]彰南路259號,(049)2731974,163.22.141.129,30,無,(110),無,無,yes
南投縣名間鄉名間國民小學附設幼兒園,南投縣,名間鄉,公立,[551]彰南路220號,(049)2735936,http://www.mces.ntct.edu.tw/,45,無,(110),無,無,yes
南投縣名間鄉新街國民小學附設幼兒園,南投縣,名間鄉,公立,[551]彰南路375號,(049)2223534,http://163.22.82.130/,60,無,(110),無,無,yes
南投縣名間鄉立幼兒園,南投縣,名間鄉,公立,[551]名松路一段81號,(049)2732902,,300,無,(110),無,無,yes
南投縣名間鄉立幼兒園大庄分班,南投縣,名間鄉,公立,[551]大廈巷82-4號,(049)2272791,,60,無,(110),無,無,yes
南投縣名間鄉立幼兒園松嶺分班,南投縣,名間鄉,公立,[551]豐柏路38號,(049)2583032,,60,無,(110),無,無,yes
南投縣私立寶仁幼兒園,南投縣,名間鄉,私立,[551]頂廍巷1-8、1-9號,(049)2738747,,350,110-112,(110),無,無,yes
南投縣私立山姆叔叔幼兒園,南投縣,名間鄉,私立,[551]頂部巷2之37號,(049)2735373,,180,無,(110),無,無,yes
南投縣私立主人翁幼兒園,南投縣,名間鄉,私立,[551]彰南路50-15號,(049)2735235,http：//www.woby.jru.com.tw,100,110-112,(110),無,無,yes
南投縣集集鎮集集國民小學附設幼兒園,南投縣,集集鎮,公立,[552]育才街147號,(049)2761174,http://163.22.80.1/jiji.htm,30,無,(110),無,無,yes
南投縣集集鎮立幼兒園,南投縣,集集鎮,公立,[552]成功路207號,(049)2760472,http://www.chi-chi.gov.tw/content/index.asp?m=1&m1=14&m2=60&gp=48,200,無,(110),無,無,yes
南投縣水里鄉新興國民小學附設幼兒園,南投縣,水里鄉,公立,[553]新興巷15號,(049)2811187,http://www.sseps.ntct.edu.tw/,30,無,(110),無,無,yes
南投縣水里鄉水里國民小學附設幼兒園,南投縣,水里鄉,公立,[553]民族路151號,(049)2770014#219,,75,無,(110),無,無,yes
南投縣水里鄉立幼兒園,南投縣,水里鄉,公立,[553]萬壽巷43號,(049)2773845,,265,無,(110),無,無,yes
南投縣私立小名人幼兒園,南投縣,水里鄉,私立,[553]民族路102號,(049)2776066,,80,110-112,(110),無,無,yes
南投縣魚池鄉東光國民小學附設幼兒園,南投縣,魚池鄉,公立,[555]慶隆巷36號,(049)2880584#128,,45,無,(110),無,無,yes
南投縣魚池鄉新城國民小學附設幼兒園,南投縣,魚池鄉,公立,[555]通文巷7-1號,(049)2896212,http://tw.myblog.yahoo.com/kids-me,30,無,(110),無,無,yes
南投縣魚池鄉頭社國民小學附設幼兒園,南投縣,魚池鄉,公立,[555]平和巷105號,(049)2861237,http://www.tsps.ntct.edu.tw,45,無,(110),無,無,yes
南投縣魚池鄉魚池國民小學附設幼兒園,南投縣,魚池鄉,公立,[555]瓊文巷41號,(049)2895537#82,,60,無,(110),無,無,yes
南投縣魚池鄉明潭國民小學附設幼兒園,南投縣,魚池鄉,公立,[555]中山路190號,(049)2855045#100,163.22.118.2,30,無,(110),無,無,yes
南投縣魚池鄉共和國民小學附設幼兒園,南投縣,魚池鄉,公立,[555]五馬巷57-1號,(049)2880608,,15,無,(110),無,無,yes
南投縣魚池鄉五城國民小學附設幼兒園,南投縣,魚池鄉,公立,[555]華龍巷1-2號,(049)2896455#70,163.22.95.191,30,無,(110),無,無,yes
南投縣魚池鄉伊達邵國民小學附設幼兒園,南投縣,魚池鄉,公立,[555]中正路211巷1號,(049)2850441,http://163.22.145.130/html/,38,無,(110),無,無,yes
南投縣私立名仁幼兒園,南投縣,魚池鄉,私立,[555]秀水巷32-1號,(049)2897890,,100,110-112,(110),無,無,yes
南投縣私立育智幼兒園,南投縣,魚池鄉,私立,[555]文武巷1-13號,(049)2898406,,133,110-112,(110),有,無,yes
南投縣信義鄉人和國民小學附設幼兒園,南投縣,信義鄉,公立,[556]民生巷3號,(049)2773259,,30,無,(110),無,無,yes
南投縣信義鄉潭南國民小學附設幼兒園,南投縣,信義鄉,公立,[556]和平巷49號,(049)2742822,,45,無,(110),無,無,yes
南投縣信義鄉久美國民小學附設幼兒園,南投縣,信義鄉,公立,[556]美信巷54號,(049)2831506#17,,30,無,(110),無,無,yes
南投縣信義鄉地利國民小學附設幼兒園,南投縣,信義鄉,公立,[556]開信巷17號,(049)2741254#20,http://ms1.dlps.ntct.edu.tw/,30,無,(110),無,無,yes
南投縣信義鄉羅娜國民小學附設幼兒園,南投縣,信義鄉,公立,[556]信筆巷73號,(049)2831327,ms1.lnps.ntct.edu.tw,30,無,(110),無,無,yes
南投縣信義鄉雙龍國民小學附設幼兒園,南投縣,信義鄉,公立,[556]光復巷4號,(049)2741325#127,http://www.sles.ntct.edu.tw,30,無,(110),無,無,yes
南投縣信義鄉豐丘國民小學附設幼兒園,南投縣,信義鄉,公立,[556]高平巷77號,(049)2791723#27,http://www.fcps.ntct.edu.tw/,15,無,(110),無,無,yes
南投縣信義鄉愛國國民小學附設幼兒園,南投縣,信義鄉,公立,[556]愛國巷108號,(049)2791465,http://msl.akps.ntct.edu.tw/,30,無,(110),無,無,yes
南投縣信義鄉信義國民小學附設幼兒園,南投縣,信義鄉,公立,[556]玉山路24號,(049)2792043,http://163.22.68.130,30,無,(110),無,無,yes
南投縣信義鄉希娜巴嵐國民小學附設幼兒園,南投縣,信義鄉,公立,[556]新鄉路80號,(049)2831591#20,ms1.sses.ntct.edu.tw/,30,無,(110),無,無,yes
南投縣信義鄉桐林國民小學附設幼兒園,南投縣,信義鄉,公立,[556]太平巷18號,(049)2701483#27,http://www.tlps.ntct.edu.tw/,30,無,(110),無,無,yes
南投縣信義鄉東埔國民小學附設幼兒園,南投縣,信義鄉,公立,[556]開高巷63號,(049)2701340,http://163.22.119.61,30,無,(110),無,無,yes
南投縣信義鄉同富國民小學附設幼兒園,南投縣,信義鄉,公立,[556]同和巷4號,(049)2701503#13,http://163.22.108.129,60,無,(110),無,無,yes
南投縣信義鄉隆華國民小學附設幼兒園,南投縣,信義鄉,公立,[556]民和巷65-6號,(049)2701478#11,http://ms1.lwps.ntct.edu.tw/,30,無,(110),無,無,yes
南投縣信義鄉立幼兒園,南投縣,信義鄉,公立,[556]愛國巷113-2號,(049)2792547,,60,無,(110),無,無,yes
南投縣信義鄉立幼兒園青雲分班,南投縣,信義鄉,公立,[556]開信巷1-1號,(049)2741848,,30,無,(110),無,無,yes
南投縣信義鄉立幼兒園雙龍分班,南投縣,信義鄉,公立,[556]光復巷32號,(049)2741849,,30,無,(110),無,無,yes
南投縣信義鄉立幼兒園羅娜分班,南投縣,信義鄉,公立,[556]信筆巷30號,(049)2831485,,45,無,(110),無,無,yes
南投縣信義鄉立幼兒園同富分班,南投縣,信義鄉,公立,[556]同和巷112-1號,(049)2701801,,45,無,(110),無,無,yes
南投縣信義鄉立幼兒園人和分班,南投縣,信義鄉,公立,[556]民生巷24-1號,(049)2774801,,30,無,(110),無,無,yes
南投縣竹山鎮竹山國民小學附設幼兒園,南投縣,竹山鎮,公立,[557]向學街32號,(049)2645462,,60,無,(110),無,無,yes
南投縣竹山鎮瑞竹國民小學附設幼兒園,南投縣,竹山鎮,公立,[557]鯉南路251號,(049)2711024#227,http://tw.class.urlifelinks.com/class/?csid=css000000006382,30,無,(110),無,無,yes
南投縣竹山鎮延平國民小學附設幼兒園,南投縣,竹山鎮,公立,[557]集山路2段1161號,(049)2642450#511,http://163.22.116.131:100/,30,無,(110),無,無,yes
南投縣竹山鎮雲林國民小學附設幼兒園,南投縣,竹山鎮,公立,[557]大明路666號,(049)2643321#380,,60,無,(110),無,無,yes
南投縣竹山鎮立幼兒園,南投縣,竹山鎮,公立,[557]向學街27號,(049)2630290,,240,無,(110),無,無,yes
南投縣竹山鎮立幼兒園中央分班,南投縣,竹山鎮,公立,[557]集山路一段955號,(049)2624928,,60,無,(110),無,無,yes
南投縣竹山鎮社寮國民小學附設幼兒園,南投縣,竹山鎮,公立,[557]集山路一段1723號,(049)2622020#202,,60,無,(110),無,無,yes
南投縣私立保進東海幼兒園,南投縣,竹山鎮,私立,[557]大忠路32號,(049)2647745,http://tunghai.ylkc.com.tw,280,110-112,(110),有,無,yes
