reg_no,reg_docno,reg_date,title,owner,city,town,type,address,floor,size,size_in,size_out,tel,url,count_approved,shuttle,pre_public,is_free5,is_after,penalty,has_slip
府教學前字第1010053064號,89府社福字第8900016232號,2000/02/25,苗栗縣私立民喬幼兒園,方信淳,苗栗縣,竹南鎮,私立,[350]龍山路25-1號,1,276平方公尺,140平方公尺,136平方公尺,(037)621137,,15,,無,,無,有,yes
府教學前字第1060221320號,府教學前字第0990192909號,2010/10/15,苗栗縣私立藝禾幼兒園,劉建財,苗栗縣,竹南鎮,私立,[350]科學路27號,1-2,"4,186平方公尺","2,392平方公尺","1,794平方公尺",(037)680779,http://www.spreadingseed.com.tw/,269,"		",無,,無,有,yes
府教學前字第11000147358號,府社福字第0950033074號,2006/03/16,苗栗縣私立高爾夫幼兒園,謝其霖,苗栗縣,竹南鎮,私立,[350]尖山18-25號,1樓,"2,523.39平方公尺",230平方公尺,"2,293.39平方公尺",(037)582326,qaz582326@gmail.com,80,"		",110-112,,無,有,yes
府教學前字第1060027467號,府教特字第7016號,2003/07/18,苗栗縣私立夏禾幼兒園,劉建財,苗栗縣,竹南鎮,私立,[350]萬大街22號,1,736平方公尺,371平方公尺,365平方公尺,(037)469779,http://www.learningseed.com.tw/action.php,90,"		",無,,無,無,yes
府教學前字第1010062329號,80府社福字第133475號,1991/12/20,苗栗縣私立永一幼兒園,陳賢孝,苗栗縣,竹南鎮,私立,[350]博愛街396號,1,"1,481平方公尺",340平方公尺,"1,041平方公尺",(037)463355,yungyi.topschool.com.tw,120,"		",110-112,,有，人數：20,無,yes
府教學前字第1010068013號,89府社福字第8900008670號,2000/01/27,苗栗縣私立惠揚幼兒園,鍾得水,苗栗縣,竹南鎮,私立,[350]忠義街97號,1-2,304.65平方公尺,116.36平方公尺,188.29平方公尺,(037)471669,http://wellyoung.urb.com.tw,77,"		",110-112,,有，人數：30,無,yes
府教學前字第1090080041號,府社福字第0920086786號,2003/09/02,苗栗縣私立惠揚小耶魯幼兒園,鍾得水,苗栗縣,竹南鎮,私立,[350]自由街135號,1,718.42平方公尺,431.05平方公尺,287.37平方公尺,(037)471669,Http://wellyoung.urb.com.tw,145,"		",110-112,,無,無,yes
府教學前字第1040189016號,82府社福字第3346號,1993/01/06,苗栗縣私立奇奇幼兒園,江保樺,苗栗縣,竹南鎮,私立,[350]勤興街69號,1-2,"2,095.9平方公尺",206.45平方公尺,"1,889.45平方公尺",(037)472498,http://chichi.topschool.com.tw,100,,110-112,,無,有,yes
府教學前字第1020050618號,府社福字第0930123121號,2004/11/12,苗栗縣私立康乃爾幼兒園,黃耀寬,苗栗縣,竹南鎮,私立,[350]開元路350號,1,704.92平方公尺,422.95平方公尺,281.97平方公尺,(037)551859,,160,"		",110-112,,無,無,yes
府教學前字第1070172422號,88府社福字第8800089104號,1999/10/21,苗栗縣私立妙妙成長幼兒園,魏綉鳳,苗栗縣,竹南鎮,私立,[350]開元路848號,1樓、2樓,"1,623.96平方公尺","1,023.19平方公尺",600.77平方公尺,(037)462650,http://tw.myblog.yahoo.com/jw!GudE3f2FBxJjM8YJtYziNc5Nrg--,150,,110-112,,無,有,yes
府教學前字第1020228756號,府教特字第82080號,2001/09/07,苗栗縣私立巧兒幼兒園,江保樺,苗栗縣,竹南鎮,私立,[350]勤興街78巷88號,1-2,"1,557.42平方公尺",727.06平方公尺,830.36平方公尺,(037)471590,httP://www.joer.com.tw,150,"		",110-112,,無,無,yes
府教學前字第1080128905號,府教國字第62707號,1985/07/08,苗栗縣私立佳佳幼兒園,李雪子,苗栗縣,竹南鎮,私立,[350]龍山路162號,1-2,"1,032.73平方公尺",379.67平方公尺,653.06平方公尺,(037)623417,,104,"		",110-112,,無,有,yes
府教學前字第1010078827號,府勞社福字第0980135302號,2009/08/11,苗栗縣私立風車幼兒園,王平西,苗栗縣,竹南鎮,私立,[350]山佳56-1號,1-2,"1,774.47平方公尺",806.23平方公尺,968.24平方公尺,(037)620808,,230,"		",110-112,,有，人數：30,有,yes
府教學前字第1010117556號,89府社福字第8900045429號,2000/06/09,苗栗縣私立珍珍蘿蔓幼兒園,陳秀珍,苗栗縣,竹南鎮,私立,[350]開元路660、662號,1,"2,949.89平方公尺",517.76平方公尺,"2,432.13平方公尺",(037)470943,,200,"		",110-112,,無,無,yes
府教學前字第1010098603號,91府社福字第9100023347號,2002/03/18,苗栗縣私立如興幼兒園,紀美惠,苗栗縣,竹南鎮,私立,[350]建國路260號,1-3,879.71平方公尺,768.9平方公尺,110.81平方公尺,(037)476109,yoyo53127@yahoo.com.tw,138,,110-112,,有，人數：20,無,yes
府教學前字第1010162302號,府教國字第8716號,1984/01/30,苗栗縣私立群林幼兒園,陳碧華,苗栗縣,竹南鎮,私立,[350]光復路385巷7號,1,"1,649.6平方公尺",164.96平方公尺,"1,484.64平方公尺",(037)636934,http://www.chyun-lin.com.tw,60,"		",110-112,,無,無,yes
府教學前字第1010162303號,府勞社福字第0980017095號,2009/02/03,苗栗縣私立群立幼兒園,蔡政曄,苗栗縣,竹南鎮,私立,[350]環市路三段349號,1-3,814.82平方公尺,712.98平方公尺,101.84平方公尺,(037)636934,http://www.chyun-lin.com.tw,160,,110-112,,有，人數：30,無,yes
府教學前字第1020215692號,府社福字第0920038433號,2003/04/23,苗栗縣私立史丹佛幼兒園,羅賴燈,苗栗縣,竹南鎮,私立,[350]光華北路177號,1-3,"1,854.44平方公尺","1,235.61平方公尺",618.83平方公尺,(037)613333,,310,"		",無,,有，人數：60,無,yes
府教學前字第1010184206號,89府社福字第8900046249號,2000/06/13,苗栗縣私立青欣幼兒園,黃文龍,苗栗縣,竹南鎮,私立,[350]新民街32號,1-2,226.7平方公尺,156.8平方公尺,69.9平方公尺,(037)470408,chingshin_nursey@yahoo.com.tw,40,,110-112,,無,無,yes
府教學前字第1010252479號,府社福字第9100112318號,2002/11/26,苗栗縣私立瑞彼特幼兒園,鍾宏彥,苗栗縣,竹南鎮,私立,[350]和興路189巷1-10號,1,995.45平方公尺,398.18平方公尺,597.27平方公尺,(037)583358,,120,"		",110-112,,有，人數：20,無,yes
府教學前字第1080147837號,府教學前字第1080147837號,2019/07/31,苗栗縣私立康乃薾幼兒園,黃耀寬,苗栗縣,竹南鎮,私立,[350]全天路108巷70號,1樓,"2,319.5平方公尺",798.22平方公尺,"1,521.28平方公尺",(037)551578,,270,"		",110-112,,無,有,yes
府教學前字第1080357716號,府教學前字第1080357716號,2019/11/15,苗栗縣私立真心幼兒園,黃金龍,苗栗縣,竹南鎮,私立,[350]科專七路171巷76號,1樓、2樓、3樓,"2,011.15平方公尺","1,374.89平方公尺",440.59平方公尺,(037)586169,,210,"		",無,,無,無,yes
府教學前字第1110137639號,府社福字第0950008672號,2006/01/17,苗栗縣國衛院員工子女非營利幼兒園（財團法人國家衛生研究院申請辦理）,梁賡義,苗栗縣,竹南鎮,非營利,[350]科研路39號,1樓,"308,043平方公尺",581.21平方公尺,318.8平方公尺,(037)206166#39958,http://kidsbb.nhri.org.tw,100,,110-112,,無,無,no
府教學前字第1090130840號,府社福字第0970176705號,2008/11/17,苗栗縣新南非營利幼兒園（委託財團法人幼兒教育基金會辦理）,張碧娟,苗栗縣,竹南鎮,非營利,[350]五谷街2號,1樓,"1,718.65平方公尺",718.65平方公尺,566.25平方公尺,(037)622922,評鑑情形：,90,,無,,無,無,no
府教學前字第1080145861號,府教學前字第1080145861號,2019/08/01,苗栗縣海口非營利幼兒園（委託社團法人苗栗縣惠揚關懷協會辦理）,張鳳英,苗栗縣,竹南鎮,非營利,[350]保福路20號,1樓、2樓,"4,526.08平方公尺",367.79平方公尺,"4,158.29平方公尺",(037)481907,評鑑情形：,90,,無,,無,無,no
府教學前字第1090143436號,府教學前字第1090143436號,2020/08/01,苗栗縣竹興非營利幼兒園（委託社團法人臺灣亞洲學前教育培訓協會辦理）,趙婉娟,苗栗縣,竹南鎮,非營利,[350]竹圍街27號,1樓,"2,491.32平方公尺",288.64平方公尺,"2,202.68平方公尺",(037)461580,評鑑情形：,90,,無,,無,無,no
府教學前字第1100142248號,府教學前字第1100142248號,2021/08/01,苗栗縣照南非營利幼兒園（委託明新學校財團法人設立之明新科技大學辦理）,劉國偉,苗栗縣,竹南鎮,非營利,[350]光復路331號,1樓、2樓,"2,415.68平方公尺","1,022.68平方公尺","1,393平方公尺",(037)466399,評鑑情形：,120,,無,,無,無,no
府教學前字第1100142085號,府教學前字第1100142085號,2021/08/01,苗栗縣山佳非營利幼兒園（委託社團法人新竹縣遠見多元教育發展協會辦理）,劉浩瑄,苗栗縣,竹南鎮,非營利,[350]龍山路三段39號,2樓,"1,605.61平方公尺","1,119.85平方公尺",485.76平方公尺,(037)636262,評鑑情形：,120,,無,,無,無,no
府教學前字第1090171461D號,90府教特字第9000039411號,2001/05/07,苗栗縣頭份市永貞國民小學附設幼兒園,柯淑瓊,苗栗縣,頭份市,公立,[351]永貞路一段335號,1樓,"24,291平方公尺",315平方公尺,"23,976平方公尺",(037)637972,http://tw.pre.urlifelinks.com/school/yes-mlc,90,,無,,無,無,yes
府教學前字第1060159529號,府教特字第0920036164號,2003/04/22,苗栗縣頭份市后庄國民小學附設幼兒園,劉敏珍,苗栗縣,頭份市,公立,[351]文化街20號,1樓,300平方公尺,180平方公尺,120平方公尺,(037)594697,https://class.tn.edu.tw/modules/tad_web/action.php?WebID=1147,30,,無,,無,無,yes
府教學前字第1090172475A號,府教特字第9100043720號,2002/05/14,苗栗縣頭份市尖山國民小學附設幼兒園,李鴻明,苗栗縣,頭份市,公立,[351]尖豐路305號,1樓,"24,125平方公尺",216.18平方公尺,"23,908.82平方公尺",(037)624080,http://pub.mlc.edu.tw/index.jsp?unitid=002653,60,,無,,無,無,yes
府教學前字第1080158111號,府教學前字第1080158111號,2019/08/01,苗栗縣頭份市信德國民小學附設幼兒園,黃文昭,苗栗縣,頭份市,公立,[351]信德路58號,1樓,"6,004.5平方公尺",340.5平方公尺,"5,664平方公尺",(037)602880#212,,30,,無,,無,無,yes
府教學前字第1090161524號,府教學前字第1080158281號,2019/08/01,苗栗縣頭份市新興國民小學附設幼兒園,謝植岡,苗栗縣,頭份市,公立,[351]水源路157號,1樓,"1,125.99平方公尺",181.99平方公尺,944平方公尺,(037)663855#51,,60,,無,,無,無,yes
府教學前字第1100163234號,府教學前字第1100163234號,2021/08/01,苗栗縣頭份市頭份國民小學附設幼兒園,徐禮安,苗栗縣,頭份市,公立,[351]中正路219號,1樓、2樓、3樓,"10,356.64平方公尺","1,386.55平方公尺","8,970.09平方公尺",(037)662050,,120,,無,,無,無,yes
府教學前字第1110041341號,71府教國字第57330號,1982/07/13,苗栗縣私立欣欣幼兒園,,苗栗縣,頭份市,私立,[351]山下街135巷22號,1樓,"4,811平方公尺",891平方公尺,"3,920平方公尺",(037)668576,,350,"		",110-112,,有，人數：10,無,yes
府教學前字第1010060684號,91府社福字第9100000524號,2002/01/03,苗栗縣私立牧羊幼兒園,陳淑瑜,苗栗縣,頭份市,私立,[351]上埔路83巷285號,1,"3,557平方公尺",314平方公尺,"3,243平方公尺",(037)661991,http://www.webdo.com.tw/muyun168/,150,"		",無,,無,有,yes
府教學前字第1110101247A號,府社福字第0940014005號,2005/02/01,社團法人中華民國文教產業發展暨補習服務品保協會附設苗栗縣私立頭份幼兒園（苗栗縣頭份市公所委託辦理）,張義雄,苗栗縣,頭份市,私立,[351]下東興78-5號,2樓、1-2,"4,068平方公尺","2,048.78平方公尺","2,019.22平方公尺",(037)695280,,320,"		",110-112,,無,無,yes
府教學前字第1080100722號,87府社福字第8700057685號,1998/08/13,苗栗縣私立啊囉哈幼兒園,黃瓊珠,苗栗縣,頭份市,私立,[351]東田街172號,1-3,944.32平方公尺,577.78平方公尺,366.54平方公尺,(037)623893,https://www.facebook.com/alohapreschool,170,"		",無,,有，人數：30,有,yes
府教學前字第1010062324號,89府社福字第8900055683號,2000/07/13,苗栗縣私立真正幼兒園,黃金龍,苗栗縣,頭份市,私立,[351]水源路359號,1-3,606.27平方公尺,439.19平方公尺,97.97平方公尺,(037)691291,,110,"		",110-112,,無,無,yes
府教學前字第1010128051號,89府社福字第8900072159號,2000/09/02,苗栗縣私立百合幼兒園,陳淑桃,苗栗縣,頭份市,私立,[351]自立街55號,1-3,372.14平方公尺,231.89平方公尺,140.25平方公尺,(037)666517,,50,"		",110-112,,無,有,yes
府教學前字第1010053058號,府社福字第9100080592號,2002/08/30,苗栗縣私立中大幼兒園,黃陳貴妹,苗栗縣,頭份市,私立,[351]信三街12巷18號,1,204.37平方公尺,204.37平方公尺,,(037)676212,,50,"		",110-112,,無,無,yes
府教學前字第1020105066號,府教國字第8800050297號,1999/06/09,苗栗縣私立明欣幼兒園,謝桂英,苗栗縣,頭份市,私立,[351]土牛8-1號,1-2,966平方公尺,616平方公尺,350平方公尺,(037)680298,http://msk.topschool.com.tw/,105,"		",110-112,,無,無,yes
府教學前字第1020001541號,府教國字第93646號,1990/09/13,苗栗縣私立名人幼兒園,蘇月媚,苗栗縣,頭份市,私立,[351]信東路291巷27號,1樓,"2,611平方公尺",495.84平方公尺,"2,115.16平方公尺",(037)664619,http://mingren.urb.com.tw,170,"		",110-112,,無,無,yes
府教學前字第1100178728號,府勞社福字第0990186434號,2010/10/07,苗栗縣私立巧園幼兒園,葉芳妤,苗栗縣,頭份市,私立,[351]長安街1號,1-2,581.13平方公尺,435.86平方公尺,145.27平方公尺,(037)689336,https://joyuankid.topschool.tw/Home/Main,127,"		",110-112,,無,有,yes
府教學前字第1010100795號,府社福字第0920021869號,2003/03/10,苗栗縣私立瑪奇兒幼兒園,楊淑惠,苗栗縣,頭份市,私立,[351]尖豐路370巷48號,1樓、2樓,235.09平方公尺,176.32平方公尺,58.77平方公尺,(037)627586,,50,"		",110-112,,無,無,yes
府教學前字第1010089302號,88府社福字第8800085640號,1999/10/05,苗栗縣私立全人幼兒園,黃信銘,苗栗縣,頭份市,私立,[351]信東路291巷32號,1樓,833.25平方公尺,316.54平方公尺,514.71平方公尺,(037)594055,,190,"		",110-112,,有，人數：30,無,yes
府教學前字第1070183781號,府勞社福字第0990229529號,2010/12/08,苗栗縣私立成功幼兒園,陳朝軒,苗栗縣,頭份市,私立,[351]明新街89號,2,743.78平方公尺,743.78平方公尺,,(037)684266,http://www.chienkuokids.com/,180,"		",110-112,,無,有,yes
府教學前字第1040046943號,91府社福字第9100042254號,2002/05/13,苗栗縣私立荳荳幼兒園,張榮興,苗栗縣,頭份市,私立,[351]大同路204號,1,177.57平方公尺,106.54平方公尺,71.03平方公尺,(037)676886,,46,,無,,無,無,yes
府教學前字第1100153250號,77府教國字第20375號,1988/03/07,苗栗縣私立巧一幼兒園,黃佑捷,苗栗縣,頭份市,私立,[351]東興路162、168號及東民路83號,1-2,"1,514.56平方公尺",873.56平方公尺,641平方公尺,(037)673683,http://www.joey.com.tw,199,"		",110-112,,無,無,yes
府教學前字第1080094402號,86府教國字第106482號,1997/08/28,苗栗縣私立建國幼兒園,陳朝軒,苗栗縣,頭份市,私立,[351]明新街89號,1,"2,407.45平方公尺","1,444.47平方公尺",962.98平方公尺,(037)684268,,180,"		",110-112,,無,無,yes
府教學前字第1010210212號,88府社福字第8800004014號,1999/01/13,苗栗縣私立小太陽幼兒園,盧偉強,苗栗縣,頭份市,私立,[351]信德路443、449號,一層樓,458.93平方公尺,226.1平方公尺,232.83平方公尺,(037)601747,http://tw.myblog.yahoo.com/jw!chpe.lyeGQPevgZqk6bRR4ffTvjWDoc-,120,,無,,無,無,yes
府教學前字第1080157081號,府教學前字第1020268437號,2013/12/31,苗栗縣私立杜威幼兒園,鍾宏明,苗栗縣,頭份市,私立,[351]永貞路二段310號,1樓、2樓、1,"1,262.14平方公尺",460.31平方公尺,760.9平方公尺,(037)639038,,120,"		",111-112,,無,有,yes
府教學前字第1040029985號,府教學前字第1040029985號,2015/02/09,苗栗縣私立優優幼兒園,李人龍,苗栗縣,頭份市,私立,[351]大同路77巷21、23號,1樓,826平方公尺,341.5平方公尺,432.27平方公尺,(037)672887,,67,"		",110-112,,無,有,yes
府教學前字第1090100509號,府教學前字第1050153998號,2016/07/26,苗栗縣私立維果幼兒園,蔡佳樺,苗栗縣,頭份市,私立,[351]中華路1412巷40號,1樓、2樓,"1,170.26平方公尺",753.26平方公尺,417平方公尺,(037)590368,,116,"		",110-112,,無,有,yes
府教學前字第1080179167號,府教學前字第1060021462號,2017/02/06,苗栗縣私立芝麻村幼兒園,陳妘妘,苗栗縣,頭份市,私立,[351]信東路2段151號,1樓,"1,927.24平方公尺",582.43平方公尺,"1,344.81平方公尺",(037)670227,苗栗縣頭份市信東路二段151號,170,"		",110-112,,無,有,yes
府教學前字第1080375473號,府教學前字第1070254998號,2018/12/26,苗栗縣私立諾爾堡幼兒園,蔡粵揚,苗栗縣,頭份市,私立,[351]中華路1412巷40之1號,1樓、2樓,"1,165.62平方公尺",758.62平方公尺,407平方公尺,(037)590368,,120,"		",110-112,,無,有,yes
府教學前字第1110124423號,府教學前字第1080144935號,2019/08/01,苗栗縣斗煥非營利幼兒園（委託社團法人苗栗縣嬰幼兒閱讀推廣協會辦理）,林逸盈,苗栗縣,頭份市,非營利,[351]中正二路221號,1樓,"1,010.22平方公尺",257.4平方公尺,752.82平方公尺,(037)680577,評鑑情形：,90,,無,,無,無,no
府教學前字第1080149816號,府教學前字第1080144922號,2019/08/01,苗栗縣僑善非營利幼兒園（委託財團法人福榮融合教育推廣基金會辦理）,吳淑美,苗栗縣,頭份市,非營利,[351]中正一路395號,1樓,"1,607.72平方公尺",402.72平方公尺,"1,205平方公尺",(037)680639,評鑑情形：,90,,無,,無,無,no
府教學前字第1100142133號,府教學前字第1100142133號,2021/08/01,苗栗縣后庄非營利幼兒園（委託社團法人幼兒教保協會辦理）,林以凱,苗栗縣,頭份市,非營利,[351]合興街36號,1樓、2樓,"6,671.1平方公尺","2,908.54平方公尺","3,762.56平方公尺",(037)669804,評鑑情形：,300,,無,,無,無,no
府教學前字第1100142259號,府教學前字第1100142259號,2021/08/01,苗栗縣六合非營利幼兒園（委託明新學校財團法人設立之明新科技大學辦理）,劉國偉,苗栗縣,頭份市,非營利,[351]民族路252號,1樓、2樓,"3,073.46平方公尺","1,680.46平方公尺","1,393平方公尺",(037)690990,評鑑情形：,180,,無,,無,無,no
府教學前字第1090171511A號,府教特字第0960053255號,2007/04/11,苗栗縣三灣鄉三灣國民小學附設幼兒園,葉維寬,苗栗縣,三灣鄉,公立,[352]中山路49號,1樓,344平方公尺,125平方公尺,219平方公尺,(037)831006#2016,http://www.loxa.edu.tw/classweb.html?webId=10338,60,,無,,無,無,yes
府教學前字第1110089477號,府勞社福字第0980131928號,1999/09/01,苗栗縣三灣鄉立幼兒園,李乙廷,苗栗縣,三灣鄉,公立,[352]肚兜角22號,1樓、2樓、3樓,"4,109平方公尺",559.24平方公尺,"3,549.76平方公尺",(037)832880#15,,105,"		",無,,無,無,yes
府教學前字第1050185275號,府教特字第0920036164號,2003/04/22,苗栗縣南庄鄉蓬萊國民小學附設幼兒園,林恩惠,苗栗縣,南庄鄉,公立,[353]紅毛館118號,1樓,"8,436平方公尺",131平方公尺,"8,305平方公尺",(037)823385#16,http://web.penla.mlc.edu.tw,30,"		",無,,無,無,yes
府教學前字第1050185288號,府教特字第0940060809號,2005/05/30,苗栗縣南庄鄉田美國民小學附設幼兒園,黃勝全,苗栗縣,南庄鄉,公立,[353]田美191號,1樓,"1,890平方公尺",140平方公尺,"1,750平方公尺",(037)822445#13,,30,"		",無,,無,無,yes
府教學前字第1030182087號,府教特字第0930046681號,2004/05/12,苗栗縣南庄鄉東河國民小學附設幼兒園,高清菊,苗栗縣,南庄鄉,公立,[353]東興新邨132號,1樓,"8,047平方公尺",126平方公尺,"7,921平方公尺",(037)823423#205,https://donghe.mlc.edu.tw/Home/Index.php,30,"		",無,,無,無,yes
府教學前字第1080160062號,府教特字第0940034165號,2005/03/28,苗栗縣南庄鄉南埔國民小學附設幼兒園,林緯志,苗栗縣,南庄鄉,公立,[353]大南埔134號,1樓,"10,875平方公尺",165平方公尺,"10,706.95平方公尺",(037)822324#17,http://www.nanpues.mlc.edu.tw/,30,"		",無,,無,無,yes
府教學前字第1030182084號,75府教國字第116199號,1986/12/19,苗栗縣南庄鄉南庄國民小學附設幼兒園,日智衡,苗栗縣,南庄鄉,公立,[353]文化路3號,1樓,"13,597平方公尺",315平方公尺,"13,282平方公尺",(037)823141,http://pub.mlc.edu.tw/index.jsp?unitid=003473,60,"		",無,,無,無,yes
府教學前字第1090071393號,府勞社福字第0980131930號,2004/07/30,苗栗縣南庄鄉立幼兒園,羅春蓮,苗栗縣,南庄鄉,公立,[353]中正路6巷10號,1樓、2樓、3樓,"1,945.34平方公尺",619.17平方公尺,"1,326.17平方公尺",(037)825322,,90,"		",無,,無,無,yes
府教學前字第1040182553號,75府教國字第116198號,1986/12/19,苗栗縣獅潭鄉獅潭國民小學附設幼兒園,吳素玲,苗栗縣,獅潭鄉,公立,[354]新店129號,1樓,"3,024平方公尺",180平方公尺,"2,844平方公尺",(037)931949,http://163.19.212.222/,30,"		",無,,無,無,yes
府教學前字第1060159551號,府教特字第8900049548號,2000/05/21,苗栗縣獅潭鄉豐林國民小學附設幼兒園,黃君婷,苗栗縣,獅潭鄉,公立,[354]八角林56號,1樓,"1,420平方公尺",120平方公尺,"1,300平方公尺",(037)931664,http://www.fl.mlc.edu.tw/modules/news/,30,"		",無,,無,無,yes
府教學前字第1050190637號,府教特字第0960053255號,2007/04/11,苗栗縣後龍鎮成功國民小學附設幼兒園,黃俊杰,苗栗縣,後龍鎮,公立,[356]水尾104-1號,1樓,"1,344平方公尺",180平方公尺,"1,164平方公尺",(037)722211#24,http://tw.yoshioris.com/school.,30,,無,,無,無,yes
府教學前字第1070153944號,府教學前字第0990021610號,2010/02/02,苗栗縣立新港國民中小學附設幼兒園,吳雲道,苗栗縣,後龍鎮,公立,[356]校椅二路168號,1樓,"1,173平方公尺",310.5平方公尺,862.5平方公尺,(037)722547#271,http://tw.class.uschoolnet.com/class/?csid=css000000121909,90,,無,,無,無,yes
府教學前字第1090171511C號,府教特字第0930046681號,2004/05/12,苗栗縣後龍鎮外埔國民小學附設幼兒園,李祖輝,苗栗縣,後龍鎮,公立,[356]外埔18-9號,1樓,"14,077平方公尺",141.5平方公尺,"13,885平方公尺",(037)431809#37,www.wp.mlc.edu.tw,60,,無,,無,無,yes
府教學前字第1070155895號,府教特字第8900048672號,2000/06/20,苗栗縣後龍鎮中和國民小學附設幼兒園,紀介五,苗栗縣,後龍鎮,公立,[356]崎頂152號,1樓,"8,376平方公尺",270平方公尺,"8,106平方公尺",(037)921451#16,http:pub.mlc.edu.tw/index.jsp?unitid=003697,30,,無,,無,無,yes
府教學前字第1080158083號,府教學前字第1080158083號,2019/08/01,苗栗縣後龍鎮龍坑國民小學附設幼兒園,彭國楨,苗栗縣,後龍鎮,公立,[356]158號,1樓,"5,806.52平方公尺",172.02平方公尺,"5,634.5平方公尺",(037)722027#20,,30,,無,,無,無,yes
府教學前字第1090171140B號,府教學前字第1090171140B號,2020/08/01,苗栗縣後龍鎮海寶國民小學附設幼兒園,楊曼華,苗栗縣,後龍鎮,公立,[356]網絃52-2號,1樓,"1,785.9平方公尺",155.96平方公尺,"1,629.94平方公尺",(037)431235#20,,30,,無,,無,無,yes
府教學前字第1090171140C號,府教學前字第1090171140C號,2020/08/01,苗栗縣後龍鎮大山國民小學附設幼兒園,徐慶宏,苗栗縣,後龍鎮,公立,[356]下灣寶庄109號,1樓,"4,560.04平方公尺",125.64平方公尺,"4,434.4平方公尺",(037)432784,,30,,無,,無,無,yes
府教學前字第1090171140D號,府教學前字第1090171140D號,2020/08/01,苗栗縣後龍鎮同光國民小學附設幼兒園,張傳源,苗栗縣,後龍鎮,公立,[356]同興94號,1樓,"3,908.99平方公尺",145.49平方公尺,"3,763.5平方公尺",(037)450738,,30,,無,,無,無,yes
府教學前字第1050163962號,府社福字第0930088172號,2004/08/23,苗栗縣私立森杰幼兒園,陳芷葇,苗栗縣,後龍鎮,私立,[356]重德新村95號,1,818平方公尺,162平方公尺,656平方公尺,(037)730186,,90,"		",110-112,,無,無,yes
府教學前字第1010062327號,91府社福字第9100030690號,2002/04/09,苗栗縣私立小米吉幼兒園,吳秀財,苗栗縣,後龍鎮,私立,[356]忠孝路85號,1,"1,182.22平方公尺",499.12平方公尺,683.1平方公尺,(037)729981,,169,"		",110-112,,無,無,yes
