title,city,town,type,address,tel,url,count_approved,pre_public,is_free5,is_after,penalty,has_slip
桃園市平鎮區新勢國民小學附設幼兒園,桃園市,平鎮區,公立,[324]延平路一段181號,(03)4930108,,90,無,(110),無,無,yes
桃園市平鎮區復旦國民小學附設幼兒園,桃園市,平鎮區,公立,[324]廣平街1號,(03)4917491#216,,90,無,(110),無,無,yes
桃園市平鎮區平興國民小學附設幼兒園,桃園市,平鎮區,公立,[324]廣泰路168號,(03)4029323#811,,90,無,(110),無,無,yes
桃園市平鎮區山豐國民小學附設幼兒園,桃園市,平鎮區,公立,[324]中豐路山頂段375巷45號,(03)4691784#651,,120,無,(110),無,無,yes
桃園市立平鎮國民中學附設幼兒園,桃園市,平鎮區,公立,[324]振興路2號,(03)4572150#160,,90,無,(110),無,無,yes
桃園市平鎮區新榮國民小學附設幼兒園,桃園市,平鎮區,公立,[324]中原路88號,(03)2806200#630,,60,無,(110),無,無,yes
桃園市私立明原蒙特梭利幼兒園,桃園市,平鎮區,私立,[324]民族路二段193巷15弄57(1樓)、59號(1-2樓),(03)4911249,324桃園縣平鎮市民族路二段193巷15弄57(1樓)、59號(1-2樓),38,無,(110),無,無,yes
桃園市私立海頓幼兒園,桃園市,平鎮區,私立,[324]雙榮路59號,(03)4908787,haydn.topschool.com.tw,635,110-112,(110),有,有,yes
桃園市私立普利斯堡幼兒園,桃園市,平鎮區,私立,[324]延平路二段430巷30弄21號,(03)4029370,,120,無,(110),無,有,yes
桃園市私立長青幼兒園,桃園市,平鎮區,私立,[324]湧光路2巷13弄23、25號1樓及27號1樓至3樓,(03)4696496,http://www.kid-school.tw/,127,110-112,(110),無,無,yes
桃園市私立新光幼兒園,桃園市,平鎮區,私立,[324]正義路70、72、74號,(03)4582250,http://shinkuan.blogkids.net/,30,110-112,(110),無,無,yes
桃園市私立美爾頓幼兒園,桃園市,平鎮區,私立,[324]新光路四段177號,(03)4396622,http://melton.topschool.com.tw/,157,無,(110),無,無,yes
桃園市私立南勢快樂斑比蒙氏幼兒園,桃園市,平鎮區,私立,[324]天津街146號、146-2號1樓,(03)4395587,,159,110-112,(110),有,無,yes
桃園市私立模範生幼兒園,桃園市,平鎮區,私立,[324]中豐路山頂段251巷17號及17之1號,(03)4691990,http://www.woby.com.tw/baby3/Main.asp,65,110-112,(110),無,無,yes
桃園市私立聖揚幼兒園,桃園市,平鎮區,私立,[324]陸橋南路159巷50號、52號1-3樓,(03)4823848,,270,110-112,(110),有,無,yes
桃園市私立樂學幼兒園,桃園市,平鎮區,私立,[324]中豐路山頂段375巷3.5.7號1-2樓,(03)4699288,http://meihua.topschool.com.tw,65,110-112,(110),無,有,yes
桃園市私立史丹佛幼兒園,桃園市,平鎮區,私立,[324]金陵路2段338號,(03)4581100,www.standford.topschool.com.tw,266,無,(110),無,有,yes
桃園市私立快樂斑比幼兒園,桃園市,平鎮區,私立,[324]廣平街18巷25號,(03)4921647,,90,110-112,(110),無,無,yes
桃園市私立休仕頓幼兒園,桃園市,平鎮區,私立,[324]關爺北路140巷8號1-2樓,(03)4679999,http://houston.topschool.com.tw,288,110-112,(110),有,無,yes
桃園市私立天韻幼兒園,桃園市,平鎮區,私立,[324]中豐路341巷14弄6之1號,(03)4580475,http://tianyun101-woby.com.tw/,45,無,(110),無,無,yes
桃園市私立忠政幼兒園,桃園市,平鎮區,私立,[324]平東路305號,(03)4503764,,30,110-112,(110),無,無,yes
桃園市私立亞碩幼兒園,桃園市,平鎮區,私立,[324]環南路66巷18弄14衖23、25、27號1樓,(03)4929806,http://www.yasou.com.tw,30,無,(110),無,無,yes
桃園市私立家安幼兒園,桃園市,平鎮區,私立,[324]湧光路136巷219號,(03)4698153,,283,110-112,(110),無,無,yes
桃園市私立日揚幼兒園,桃園市,平鎮區,私立,[324]平東路68巷10、12號,(03)4505876,,150,110-112,(110),無,有,yes
桃園市私立何嘉仁平鎮幼兒園,桃園市,平鎮區,私立,[324]環南路三段53號1-2樓,(03)4579669,http://www.hess.com.tw,90,無,(110),無,有,yes
桃園市私立大方幼兒園,桃園市,平鎮區,私立,[324]龍安路133巷25號,(03)4506688,http://dafang.topschool.com.tw,87,無,(110),無,有,yes
桃園市私立諾亞方舟幼兒園,桃園市,平鎮區,私立,[324]龍泉一街42號,(03)4679758,,223,無,(110),無,無,yes
桃園市私立幼幼家幼兒園,桃園市,平鎮區,私立,[324]德育路二段340號1樓,(03)2841238,,104,110-112,(110),無,無,yes
桃園市私立柏學幼兒園,桃園市,平鎮區,私立,[324]中庸路201巷10號1樓,(03)4397320,,80,110-112,(110),無,有,yes
桃園市私立文化幼兒園,桃園市,平鎮區,私立,[324]文化街259號,(03)4028889,http://culture.woby.tw,150,無,(110),無,有,yes
桃園市私立尼爾長頸鹿幼兒園,桃園市,平鎮區,私立,[324]南華街96巷15號,(03)4397756,http://nial.topschool.com.tw,480,無,(110),有,無,yes
桃園市私立華岡幼兒園,桃園市,平鎮區,私立,[324]廣成街116巷3號,(03)4932200,,60,無,(110),無,有,yes
桃園市私立政欣幼兒園,桃園市,平鎮區,私立,[324]東光路157號,(03)4504318,http://www.baby.wep.tw,60,無,(110),無,無,yes
桃園市私立小奶爸幼兒園,桃園市,平鎮區,私立,[324]工業南路53巷30弄2號1-2樓,(03)4194396,http://s-nipa.woby.com.tw,45,110-112,(110),無,無,yes
桃園市私立愛心幼兒園,桃園市,平鎮區,私立,[324]平等路82號,(03)4507358,,60,110-112,(110),無,有,yes
桃園市私立威士登國際幼兒園,桃園市,平鎮區,私立,[324]工業東路57號1-2樓,(03)4191234,,40,無,(110),無,無,yes
桃園市私立明子園幼兒園,桃園市,平鎮區,私立,[324]文化街68巷6號1-3樓,(03)4945172,http://means.urb.com.tw,100,無,無,有,有,yes
桃園市私立富棋幼兒園,桃園市,平鎮區,私立,[324]興安路118巷8號、10號,(03)4391025,,179,110-112,(110),有,無,yes
桃園市私立大全幼兒園,桃園市,平鎮區,私立,[324]工業南路39-1號1樓,(03)4690153,http://daquan.topschool.com.tw/,60,110-112,(110),無,無,yes
桃園市私立大群幼兒園,桃園市,平鎮區,私立,[324]新富街117號1樓,(03)4599756,,209,110-112,(110),有,無,yes
桃園市私立安宜幼兒園,桃園市,平鎮區,私立,[324]金華街133、135及137號1樓至2樓,(03)4583920,,124,無,(110),無,有,yes
桃園市私立明子幼兒園,桃園市,平鎮區,私立,[324]復旦路二段186巷69號1-2樓,(03)2810489,,166,無,(110),無,無,yes
桃園市私立唯崧幼兒園,桃園市,平鎮區,私立,[324]環南路三段106號1-2樓,(03)4686935,,326,110-112,(110),無,無,yes
桃園市新華非營利幼兒園（委託財團法人三之三生命教育基金會辦理）,桃園市,平鎮區,非營利,[324]平東路168號,(03)4500875,,90,無,(110),無,無,yes
桃園市平興非營利幼兒園（委託社團法人中華民國城鄉形象協會辦理）,桃園市,平鎮區,非營利,[324]環南路300號,(03)4919908,,136,無,(110),無,無,yes
桃園市龍潭區武漢國民小學附設幼兒園,桃園市,龍潭區,公立,[325]武漢路100號,(03)4792873#560,,90,無,(110),無,無,yes
桃園市龍潭區德龍國民小學附設幼兒園,桃園市,龍潭區,公立,[325]聖亭路八德段451巷140號,(03)4792524#120,http://www.tles.tyc.edu.tw/nursery/,30,無,(110),無,無,yes
桃園市龍潭區三和國民小學附設幼兒園,桃園市,龍潭區,公立,[325]龍新路三和段1356號,(03)4792154#670,,30,無,(110),無,無,yes
桃園市龍潭區龍星國民小學附設幼兒園,桃園市,龍潭區,公立,[325]中正路269號,(03)4797299#120,,30,無,(110),無,無,yes
桃園市龍潭區龍潭國民小學附設幼兒園,桃園市,龍潭區,公立,[325]南龍路13號,(03)4792014#222,http://www.ltes.tyc.edu.tw/index01.htm桃園縣立龍潭國小附設幼稚園,90,無,(110),無,無,yes
桃園市立龍潭幼兒園,桃園市,龍潭區,公立,[325]聖亭路八德段66號,(03)4091515#15,,270,無,(110),無,無,yes
桃園市立龍潭幼兒園聖亭分班,桃園市,龍潭區,公立,[325]干城路19巷26、28號,(03)4808762,,60,無,(110),無,無,yes
桃園市立龍潭幼兒園中正分班,桃園市,龍潭區,公立,[325]龍華路526巷55之1號,(03)4797392,,60,無,(110),無,無,yes
桃園市立龍潭幼兒園烏林分班,桃園市,龍潭區,公立,[325]中豐路401號,(03)4797814,,45,無,(110),無,無,yes
桃園市立龍潭幼兒園三林分班,桃園市,龍潭區,公立,[325]三角林37號,(03)4797826,,45,無,(110),無,無,yes
桃園市立龍潭幼兒園高原分班,桃園市,龍潭區,公立,[325]中原路3段56號,(03)4718713,,75,無,(110),無,無,yes
桃園市龍潭區雙龍國民小學附設幼兒園,桃園市,龍潭區,公立,[325]神龍路346號,(03)4991888#66,,60,無,(110),無,無,yes
桃園市龍潭區龍源國民小學附設幼兒園,桃園市,龍潭區,公立,[325]深窩子16-1號,(03)4717149#320,http://www.lyes.tyc.edu.tw,60,無,(110),無,無,yes
桃園市龍潭區三坑國民小學附設幼兒園,桃園市,龍潭區,公立,[325]永昌路51巷85號,(03)4713627#310,http://tw.class.uschoolnet.com/class/?csid=css000000224095,30,無,(110),無,無,yes
桃園市龍潭區石門國民小學附設幼兒園,桃園市,龍潭區,公立,[325]文化路188號,(03)4711752#640,,60,無,(110),無,無,yes
桃園市龍潭區潛龍國民小學附設幼兒園,桃園市,龍潭區,公立,[325]中豐路401號,(03)4792153#650,,90,無,(110),無,無,yes
桃園市龍潭區高原國民小學附設幼兒園,桃園市,龍潭區,公立,[325]高原路568號,(03)4717009#630,,60,無,(110),無,無,yes
桃園市私立仁愛幼兒園,桃園市,龍潭區,私立,[325]中興路211巷42號,(03)4798181,http://jen-ai.topschool.com.tw/,90,110-112,(110),無,無,yes
桃園市私立日春幼兒園,桃園市,龍潭區,私立,[325]龍華路242巷8號1樓,(03)4795025,,30,無,(110),無,無,yes
國家中山科學研究院附設桃園市私立逸光幼兒園,桃園市,龍潭區,私立,[325]八德路1號1樓及桃園市龍潭區佳安里31鄰知恥路3號1樓,(03)4713682#11,yikunkg.woby.com.tw,268,無,(110),有,無,yes
桃園市私立頂尖幼兒園,桃園市,龍潭區,私立,[325]干城路196巷8號,(03)4803895,,229,無,(110),無,有,yes
桃園市私立健行幼兒園,桃園市,龍潭區,私立,[325]健行路450號,(03)4995550,http://chingshin.blogkids.net/,252,無,(110),有,有,yes
桃園市私立莘莘幼兒園,桃園市,龍潭區,私立,[325]成功路111號,(03)4895109,www.ettoday.com.tw/yoyo,230,110-112,(110),有,有,yes
桃園市私立愛兒群龍潭幼兒園,桃園市,龍潭區,私立,[325]福龍路3段369號,(03)4995999,www.lovelykids.com.tw,120,無,(110),無,無,yes
桃園市私立芃芃森林幼兒園,桃園市,龍潭區,私立,[325]大順路296號,(03)4092799,http://pon-pon.topschool.com.tw/,421,110-112,(110),無,無,yes
桃園市私立翰林長頸鹿幼兒園,桃園市,龍潭區,私立,[325]金龍路350之1號,(03)4899123,http://hanling.topschool..com.tw,90,無,(110),無,無,yes
桃園市私立嘉煌幼兒園,桃園市,龍潭區,私立,[325]五福街23號1-2樓,(03)4995221,,180,無,(110),無,有,yes
