point,area,type,months,total1,total2,monthly1,monthly2,total3
宜蘭縣宜蘭市凱旋國民小學附設幼兒園,宜蘭市,公立,9,24896,200,2766,22,24896
宜蘭縣宜蘭市力行國民小學附設幼兒園,宜蘭市,公立,9,24896,0,2766,0,24896
宜蘭縣宜蘭市南屏國民小學附設幼兒園,宜蘭市,公立,9,24896,0,2766,0,24896
宜蘭縣宜蘭市宜蘭國民小學附設幼兒園,宜蘭市,公立,9,24896,200,2766,22,24896
宜蘭縣宜蘭市立幼兒園,宜蘭市,公立,11,40700,3300,3700,300,40700
宜蘭縣宜蘭市立幼兒園東園分班,宜蘭市,公立,11,40700,3300,3700,300,40700
宜蘭縣宜蘭市立幼兒園金六結分班,宜蘭市,公立,11,40700,3300,3700,300,40700
宜蘭縣礁溪鄉礁溪國民小學附設幼兒園,礁溪鄉,公立,9,24896,200,2766,22,24896
宜蘭縣礁溪鄉立幼兒園,礁溪鄉,公立,11,37500,5500,3409,500,37500
宜蘭縣私立亞艾幼兒園,頭城鎮,準公共化,12,101400,9000,8450,750,101400
宜蘭縣私立何嘉仁幼兒園,宜蘭市,私立,12,185210,0,15434,0,185210
宜蘭縣私立光樺幼兒園,羅東鎮,準公共化,12,123552,52800,10296,4400,123552
宜蘭縣私立加楓幼兒園,宜蘭市,私立,12,240000,41400,20000,3450,240000
宜蘭縣私立培爾傑特幼兒園,宜蘭市,私立,12,126000,0,10500,0,126000
宜蘭縣私立大象幼兒園,冬山鄉,準公共化,12,121440,9000,10120,750,121440
宜蘭縣私立安康幼兒園,宜蘭市,私立,12,139200,26400,11600,2200,139200
宜蘭縣私立安琪卡幼兒園,宜蘭市,準公共化,12,115228,9000,9602,750,115228
宜蘭縣私立小圓圓幼兒園,羅東鎮,準公共化,12,118004,9000,9834,750,118004
宜蘭縣私立小甜甜幼兒園,羅東鎮,準公共化,12,113112,9000,9426,750,113112
宜蘭縣私立康乃兒幼兒園,羅東鎮,準公共化,12,150520,9000,12543,750,150520
宜蘭縣私立康軒幼兒園,冬山鄉,準公共化,12,105244,9000,8770,750,105244
宜蘭縣私立快樂格林幼兒園,羅東鎮,準公共化,12,125568,9000,10464,750,125568
宜蘭縣私立惠幼幼兒園,蘇澳鎮,私立,12,91200,0,7600,0,91200
宜蘭縣私立愛德福幼兒園,員山鄉,私立,12,151392,19200,12616,1600,151392
宜蘭縣私立愛貝爾幼兒園,羅東鎮,準公共化,12,144480,16800,12040,1400,144480
宜蘭縣私立愛迪生幼兒園,羅東鎮,私立,12,236000,41400,19667,3450,236000
宜蘭縣私立慈心華德福幼兒園,冬山鄉,私立,11,158700,22000,14427,2000,158700
宜蘭縣私立慈怡幼兒園,冬山鄉,準公共化,12,101884,9000,8490,750,101884
宜蘭縣私立新華國幼兒園,五結鄉,準公共化,12,158400,9000,13200,750,158400
宜蘭縣私立欣欣幼兒園,蘇澳鎮,私立,12,122000,6720,10167,560,122000
宜蘭縣私立狄士尼幼兒園,頭城鎮,準公共化,12,125400,9000,10450,750,125400
宜蘭縣私立福爾摩莎幼兒園,羅東鎮,準公共化,12,140204,9000,11684,750,140204
宜蘭縣私立育立幼兒園,頭城鎮,準公共化,12,128196,9000,10683,750,128196
宜蘭縣私立育霖幼兒園,羅東鎮,準公共化,12,117384,9000,9782,750,117384
宜蘭縣私立菁英幼兒園,羅東鎮,私立,12,181610,24000,15134,2000,181610
宜蘭縣私立菩提幼兒園,羅東鎮,準公共化,12,113280,9000,9440,750,113280
宜蘭縣私立華國幼兒園,五結鄉,準公共化,12,136176,12000,11348,1000,136176
宜蘭縣私立諾貝爾幼兒園,宜蘭市,準公共化,12,139400,16800,11617,1400,139400
宜蘭縣私立赫伯特幼兒園,頭城鎮,準公共化,12,122964,9000,10247,750,122964
宜蘭縣私立達文西幼兒園,宜蘭市,準公共化,12,127700,9000,10642,750,127700
宜蘭縣私立長春藤幼兒園,宜蘭市,私立,12,202460,19200,16872,1600,202460
宜蘭縣私立龍之堡幼兒園,羅東鎮,準公共化,12,144596,39600,12050,3300,144596
宜蘭縣私立康寶爾幼兒園,宜蘭市,準公共化,12,146760,9000,12230,750,146760
宜蘭縣私立芝蔴村國際幼兒園,宜蘭市,準公共化,12,180000,18000,15000,1500,180000
宜蘭縣私立芝蔴村幼兒園,羅東鎮,準公共化,12,148600,18000,12383,1500,148600
宜蘭縣羅東鎮北成國民小學附設幼兒園,羅東鎮,公立,9,24896,200,2766,22,24896
宜蘭縣羅東鎮成功國民小學附設幼兒園,羅東鎮,公立,9,24896,0,2766,0,24896
宜蘭縣羅東鎮立幼兒園,羅東鎮,公立,11,43400,0,3945,0,43400
宜蘭縣羅東鎮立幼兒園北成分班,羅東鎮,公立,11,43400,0,3945,0,43400
宜蘭縣羅東鎮羅東國民小學附設幼兒園,羅東鎮,公立,9,24896,0,2766,0,24896
宜蘭縣蘇澳鎮南安國民小學附設幼兒園,蘇澳鎮,公立,9,24896,0,2766,0,24896
宜蘭縣蘇澳鎮立幼兒園,蘇澳鎮,公立,11,54200,3850,4927,350,54200
宜蘭縣蘇澳鎮蘇澳國民小學附設幼兒園,蘇澳鎮,公立,9,24896,0,2766,0,24896
宜蘭縣頭城鎮立幼兒園,頭城鎮,公立,11,35800,0,3255,0,35800
宜蘭縣頭城鎮立幼兒園中崙分班,頭城鎮,公立,11,35800,2200,3255,200,35800
宜蘭縣頭城鎮頭城國民小學附設幼兒園,頭城鎮,公立,9,24896,0,2766,0,24896
財團法人台灣基督長老教會宜蘭教會附設宜蘭縣私立愛育幼兒園,宜蘭市,私立,12,123200,14400,10267,1200,123200
財團法人大三鬮慈惠寺附設宜蘭縣私立幼兒園,員山鄉,準公共化,12,95864,9000,7989,750,95864
財團法人天主教宜蘭救主修女會附設宜蘭縣私立汎米亞幼兒園,宜蘭市,私立,12,123800,0,10317,0,123800
財團法人天主教會台北教區附設宜蘭縣私立博愛幼兒園,蘇澳鎮,準公共化,12,110460,0,9205,0,110460
財團法人天主教蘭陽青年會附設宜蘭縣私立聖音幼兒園,羅東鎮,準公共化,12,119244,9000,9937,750,119244
財團法人天主教靈醫修女會附設宜蘭縣私立瑪利亞幼兒園,冬山鄉,準公共化,12,90188,40800,7516,3400,90188
醫療財團法人羅許基金會附設宜蘭縣私立博愛幼兒園,羅東鎮,準公共化,12,113576,9000,9465,750,113576
