reg_no,reg_docno,reg_date,title,owner,city,town,type,address,floor,size,size_in,size_out,tel,url,count_approved,shuttle,pre_public,is_free5,is_after,penalty,has_slip
新北府教幼字第1131157759板橋088之3號,87北府教三字第273753號,1998/09/04,新北市板橋區溪洲國民小學附設幼兒園,陳志鉉,新北市,板橋區,公立,[220]金門街289號,1樓,660平方公尺,300平方公尺,360平方公尺,(02)26867705#81,http://sips015.blogspot.com/,120,,無,,無,無,yes
新北府教幼字第1111673680板橋0067之3號,89北府教幼字第268681號,2000/07/19,新北市立江翠國民中學附設幼兒園,林裕國,新北市,板橋區,公立,[220]松江街63-2號,,,,,(02)22518007#280,http://www.ctjh.ntpc.edu.tw,210,,無,,無,無,yes
新北府教幼字第10800063599板橋0077之3號,86北府教三字第343820號,1997/09/10,新北市板橋區板橋國民小學附設幼兒園,華志仁,新北市,板橋區,公立,[220]文化路一段23號,1樓,"1,080平方公尺",540平方公尺,540平方公尺,(02)29686834#860,http://tw.class.uschoolnet.com/class/?csid=css000000153402,180,,無,,無,無,yes
新北府教幼字第1131157759板橋0074之4號,83北府教二字第049879號,1994/02/15,新北市板橋區江翠國民小學附設幼兒園,柯志賢,新北市,板橋區,公立,[220]文化路二段413號,1樓、2樓,"1,839平方公尺","1,479平方公尺",360平方公尺,(02)22506374,https://www.ctes.ntpc.edu.tw/p/426-1000-22.php,150,,無,,無,無,yes
新北府教幼字第108000359板橋0070之4號,85北府教三字第414114號,1996/11/22,新北市板橋區大觀國民小學附設幼兒園,吳國銘,新北市,板橋區,公立,[220]大觀路一段30號,1樓,"2,424.98平方公尺",990.19平方公尺,"1,434.79平方公尺",(02)29603373#880,http://163.20.6.1/default.asp,210,,無,,無,無,yes
新北府教幼字第1080003599板橋0071之1號,北府教幼字第0970938494號,1963/02/26,新北市板橋區中山國民小學附設幼兒園,陳學添,新北市,板橋區,公立,[220]大觀路二段59巷31號,1樓,"1,360.43平方公尺",805.87平方公尺,554.56平方公尺,(02)22755313#181,http://tw.myblog.yahoo.com/jw!9F6pukqIAx.LUF4yzBHQufo-,180,,無,,無,無,yes
新北府教幼字第1131157759板橋0081之3號,86北府教三字第352917號,1997/09/17,新北市板橋區重慶國民小學附設幼兒園,許清林,新北市,板橋區,公立,[220]廣和街31號,1樓,715平方公尺,535平方公尺,180平方公尺,(02)29565592#501,http://www.cges.ntpc.edu.tw/,60,,無,,無,無,yes
新北府教幼字第1041548680板橋0073之2號,84北府教一字第17056號,1995/01/16,新北市板橋區文德國民小學附設幼兒園,李慧美,新北市,板橋區,公立,[220]英士路179號,1樓,"1,030平方公尺",670平方公尺,360平方公尺,(02)22577193#36,http://teacher.wdps.tpc.edu.tw/child/,120,,無,,無,無,yes
新北府教幼字第1131157759板橋0083之2號,86北府教三字第343817號,1997/09/11,新北市板橋區海山國民小學附設幼兒園,謝治平,新北市,板橋區,公立,[220]漢生東路280號,1樓,"1,246平方公尺",666平方公尺,580平方公尺,(02)29545725#545,http://www.hsps.ntpc.edu.tw/kindergarten.htm,90,,無,,無,無,yes
新北府教幼字第10800033599板橋0079之5號,84北府教三字第333341號,1995/09/11,新北市板橋區信義國民小學附設幼兒園,陳桂蘭,新北市,板橋區,公立,[220]四川路二段245巷60號,,,,,(02)89667817#171,https://sites.google.com/thyes.ntpc.edu.tw/xinyikindy,212,,無,,無,無,yes
新北府教幼字第1080003599,88北府教三字第363735號,1999/09/28,新北市立重慶國民中學附設幼兒園,蔡安繕,新北市,板橋區,公立,[220]國慶路221號,1樓、2樓,"1,395平方公尺",845平方公尺,550平方公尺,(02)29543001#602,http://tw.class.uschoolnet.com/class/?csid=css000000160567,180,,無,,無,無,yes
新北府教幼字第1080003599板橋0063之2號,北府社兒字第0910110438號,1970/01/01,新北市立板橋幼兒園,林語蓁,新北市,板橋區,公立,[220]中正路375巷48號,,,,,02-29682497,http://daycare.ntpc.edu.tw/web/banqiao/,126,,無,,無,無,yes
新北府教幼字第1080003599板橋0066之3號,北府社兒字第0910110438號,1981/08/01,新北市立板橋幼兒園新民分班,,新北市,板橋區,公立,[220]懷德街235巷2號,,,,,(02)22558468,,93,,無,,無,無,yes
新北府教幼字第108003599板橋0065之2號,北府社兒字第0910110438號,1993/08/01,新北市立板橋幼兒園和平分班,,新北市,板橋區,公立,[220]重慶路355號,,,,,02-29646945,,93,,無,,無,無,yes
新北府教幼字第1080003599板橋0072之4號,83北府教二字第049875號,1994/02/15,新北市板橋區文聖國民小學附設幼兒園,沈玉芬,新北市,板橋區,公立,[220]文聖街86號,,,,,(02)22530782#628,http://www.wses.ntpc.edu.tw//,212,,無,,無,無,yes
新北府教幼字第1080003599板橋0089之4號,88北府教三字第330593號,1999/08/30,新北市立溪崑國民中學附設幼兒園,徐淑敏,新北市,板橋區,公立,[220]大觀路三段50巷30號,1樓、2樓,"1,250平方公尺",932平方公尺,318平方公尺,(02)26869727#500,http://www.ckjhs.ntpc.edu.tw/,136,,無,,無,無,yes
新北府教幼字第1131157759板橋0075之4號,82北府教二字第374787號,1993/11/08,新北市板橋區沙崙國民小學附設幼兒園,徐福海,新北市,板橋區,公立,[220]篤行路二段132號,1樓,"1,344平方公尺",756平方公尺,588平方公尺,(02)26812764#851,http://tw.myblog.yahoo.com/sharon_preschool,196,,無,,無,無,yes
新北府教幼字第1080003599板橋0086之1號,82北府教二字第406019號,1993/11/05,新北市板橋區新埔國民小學附設幼兒園,陳維穎,新北市,板橋區,公立,[220]陽明街206號,1樓,"1,009.722平方公尺",649.722平方公尺,360平方公尺,(02)22571830#682,http://163.20.77.4/kid/,120,,無,,無,無,yes
新北府教幼字第1080003599板橋0084之3號,83北府教二字第244914號,1993/07/21,新北市板橋區國光國民小學附設幼兒園,梁榮仁,新北市,板橋區,公立,[220]中正路325巷30號,1樓,"3,948.24平方公尺","1,486.24平方公尺","2,462平方公尺",(02)29680611#518,https://sites.google.com/a/kkes.ntpc.edu.tw/xin-bei-shi-guo-guang-guo-xiao-you-er-yuan,210,,無,,無,有,yes
新北府教幼字第1080003599板橋0087之2號,88北府教三字第353609號,1999/09/16,新北市立新埔國民中學附設幼兒園,郭月秀,新北市,板橋區,公立,[220]新海路181號,1樓、2樓,"2,046平方公尺","1,105平方公尺",941平方公尺,(02)22572275#288,https://www.hpjh.ntpc.edu.tw/,240,,無,,無,無,yes
新北府教幼字第1131157759板橋0090之5號,83北府教一字第401101號,1994/11/15,新北市板橋區實踐國民小學附設幼兒園,范振倫,新北市,板橋區,公立,[220]實踐路93巷51號,1樓、2樓,"1,766.08平方公尺","1,071平方公尺",695.08平方公尺,(02)29531233#700,http://wap.sjps.ntpc.edu.tw/,256,,無,,無,無,yes
新北府教幼字第1111673680板橋0069之4號,87北府教三字第303301號,1998/09/25,新北市板橋區埔墘國民小學附設幼兒園,劉能賢,新北市,板橋區,公立,[220]永豐街42之8號,1樓、2樓、3樓,"1,710平方公尺",900平方公尺,810平方公尺,(02)29616690#282,https://www.pces.ntpc.edu.tw/,286,,無,,無,無,yes
北府教幼字第1011259620板橋0003號,六五北府社三字第65107540號,1976/02/16,新北市私立忠孝幼兒園,鄧雲楨,新北市,板橋區,私立,[220]忠孝路忠義巷19弄9、11號,1樓2間,287平方公尺,174.8平方公尺,79.49平方公尺,(02)29621696,,60,,113-115,,無,無,yes
北府教幼字第1011259620板橋0013號,北府社兒字第0981089032號,2010/01/05,新北市私立寶貝媽咪幼兒園,莊筑涵,新北市,板橋區,私立,[220]莊敬路46號2樓之2,2,300.96平方公尺,300.96平方公尺,,(02)82529955,https://babymommy.topschool.tw/Home/Main,60,,無,,無,有,yes
新北府教幼字第1011259620板橋0012之1號,北府教幼字第0940687136號,2005/10/03,新北市私立愛唯兒幼兒園,郭枝盈,新北市,板橋區,私立,[220]大同街50巷18號1、2、3樓,3,"1,917平方公尺","1,183平方公尺",734平方公尺,(02)82512888,http://www.lovewill.com.tw,180,"		",無,,無,有,yes
北府教幼字第101259620板橋0001號,82北府社三字第82172554號,1993/05/12,新北市私立幼祥幼兒園,陳庚申,新北市,板橋區,私立,[220]中正路360巷45、47、49號1樓,1,422平方公尺,306平方公尺,116平方公尺,(02)29667509,http://youshine.topschool.com.tw,84,"		",無,,無,有,yes
新北府教幼字第1041548680板橋0010之2號,70北府社三字第70076786號,1981/02/15,新北市私立小奈米幼兒園,江明哲,新北市,板橋區,私立,[220]四川路2段23之1、23之2、25之1、25之2號2、3樓,2樓至3樓,335.68平方公尺,260.27平方公尺,75.41平方公尺,(02)89664504,,95,,113-115,,無,有,yes
北府教幼字第1011259620板橋0014號,北府社兒字第0920480188號,2003/07/29,新北市私立凱思莉幼兒園,蔡依伶,新北市,板橋區,私立,[220]文聖街137號1樓、夾層、b1,,,,,(02)82521364,,28,,無,,無,無,yes
新北府教幼字第1111673680板橋0005之2號,88北府社兒字第88139793號,1999/03/22,新北市私立省思幼兒園,黃瓊滿,新北市,板橋區,私立,[220]篤行路三段玉平巷101號1樓,1,140.06平方公尺,140.06平方公尺,,(02)26758864,,40,,無,,無,有,yes
北府教幼字第1011259620板橋0011號,66北府教二字第016259號,1977/01/20,新北市私立光星幼兒園,羅錫賢,新北市,板橋區,私立,[220]文化路一段188巷26號,1樓,163平方公尺,78平方公尺,85平方公尺,(02)22570779,,60,,無,,無,無,yes
北府教幼字第1011259620板橋0021號,71北府教二字第137212號,1982/07/12,新北市私立育樂幼兒園,林紫駖,新北市,板橋區,私立,[220]民權路260巷1弄14、16號1樓,一樓,528.94平方公尺,363.64平方公尺,165.3平方公尺,(02)29653936,,90,"		",無,,無,有,yes
北府教幼字第1011259620板橋0018號,87北府社四字第87088044號,1998/03/24,新北市私立晨暘幼兒園,陳麗萍,新北市,板橋區,私立,[220]文化路一段270巷3弄3、5、7、9號1、2樓,1-2,516.47平方公尺,516.47平方公尺,,(02)22587399,,140,"		",無,,無,有,yes
北府教幼字第1011259620板橋0022號,北府社兒字第0930427651號,2004/06/07,陽光森林文教股份有限公司臺北縣分公司附設新北市私立陽光小子幼兒園,呂麗華,新北市,板橋區,私立,[220]三民路二段215號1、2樓,2,219.58平方公尺,219.58平方公尺,,(02)29555576,,62,"		",無,,無,有,yes
新北府教幼字第1080003599板橋0006之1號,68北府社三字第68048204號,1979/03/07,新北市私立道安幼兒園,陳紗,新北市,板橋區,私立,[220]大明街15巷15、17、19號1樓及15巷15號2樓、15巷17之1號2樓、15巷19之1號2樓,一樓、二樓,322平方公尺,260.14平方公尺,,(02)29520475,,70,,113-115,,無,無,yes
北府教幼字第1011259620板橋0004號,北府社兒字第0930056997號,2004/01/30,新北市私立悅嘉幼兒園,陳皆興,新北市,板橋區,私立,[220]雙十路二段149號2樓,2樓,"2,156平方公尺","2,156平方公尺",,(02)82586747,www.yueh-chia.idv.tw,74,,無,,無,無,yes
北府教幼字第1011259620板橋0017號,70北府社三字第70096124號,1981/03/01,新北市私立立信幼兒園,謝瑞珠,新北市,板橋區,私立,[220]國泰街75巷49、51、53號1樓,,,,,(02)29527172,,57,,113-115,,有，人數：19,有,yes
北府教幼字第1011259620板橋0009號,85北府社四字第279474號,1996/08/02,新北市私立雙成幼兒園,黃龍德,新北市,板橋區,私立,[220]縣民大道三段133巷22號1樓,1樓,215.32平方公尺,81平方公尺,83.92平方公尺,(02)22535056,http：//shanchen.pckids.com.tw/,40,,113-115,,無,無,yes
北府教幼字第1011259620板橋0020號,72北府社三字第72099852號,1983/02/01,新北市私立忠山幼兒園,楊忠山,新北市,板橋區,私立,[220]中正路275巷62弄1、3、5號1樓,1,259.27平方公尺,180.76平方公尺,78.51平方公尺,(02)29676813,,57,,113-115,,無,有,yes
北府教幼字第1011259620板橋0024號,74北府社三字第74023151號,1985/01/17,新北市私立幼暉幼兒園,林昆恭,新北市,板橋區,私立,[220]民族路289巷2號1樓,1,162.98平方公尺,86.28平方公尺,76.7平方公尺,(02)29621247,http://yu-hui.topschool.com.tw/,46,"		",無,,無,無,yes
新北府教幼字第1080003599板橋0033之2號,69北府社三字第69020877號,1979/12/01,新北市私立遠東幼兒園,陳佩瑩,新北市,板橋區,私立,[220]成功路33號1樓,1,133.57平方公尺,112.71平方公尺,20.86平方公尺,(02)29541784,,37,,113-115,,無,無,yes
北府教幼字第1011259620板橋0023之1號,北府社兒字第0960510578號,2007/07/31,新北市私立愛唯揚幼兒園,郭文哲,新北市,板橋區,私立,[220]大同街97號1、2、3樓,3,246.24平方公尺,246.24平方公尺,,(02)82512555,,70,"		",無,,無,有,yes
新北府教幼字第1041548680板橋0026之2號,89北府社兒字第89140011號,2000/04/10,財團法人台北市中華基督教青年會附設新北市私立板新幼兒園,黃文聰,新北市,板橋區,私立,[220]板新路27號1、2、3樓,1樓、2樓、3樓,329.29平方公尺,329.29平方公尺,,(02)29637400,新北市板橋區板新路27號1~3樓,94,,無,,無,無,yes
北府教幼字第1011259620板橋0028之1號,北府社兒字第0920052597號,2003/01/30,新北市私立蘇格拉底幼兒園,王淑蓮,新北市,板橋區,私立,[220]莒光路211號2、3樓,2樓至3樓,352.36平方公尺,352.36平方公尺,,(02)82585511,,100,"		",無,,無,有,yes
北府教幼字第1011259620板橋0036號,72北府社三字第72081076號,1983/01/01,新北市私立大業幼兒園,林玉惠,新北市,板橋區,私立,[220]重慶路278巷17號1樓,,,,,(02)29555614,,40,,113-115,,無,無,yes
新北府教幼字第1131157759板橋0032之2號,72北府社三字第72365415號,1983/08/01,新北市私立鴻園幼兒園,拾聚億,新北市,板橋區,私立,[220]長安街331巷77、79號1、2樓,1-2樓,276平方公尺,276平方公尺,,(02)66375979,,50,,113-115,,無,有,yes
北府教幼字第1011259620板橋0027之1號,86北府社四字第86103201號,1997/03/20,新北市私立培揚幼兒園,賴建愷,新北市,板橋區,私立,[220]貴興路62、64號1樓,1,133.41平方公尺,133.41平方公尺,,(02)29535289,,38,,113-115,,無,有,yes
北府教幼字第1011259620板橋0030號,北府社兒字第0930602126號,2004/08/27,新北市私立福音幼兒園,張復民,新北市,板橋區,私立,[220]民族路8號2樓,2樓,294.84平方公尺,233.33平方公尺,,(02)29518767,http://www.facebook.com/loveourkids,60,,無,,無,有,yes
新北府教幼字第1080003599板橋0040之1號,北府社兒字第0980253851號,2009/04/20,新北市私立艾維恩四維幼兒園,許為庠,新北市,板橋區,私立,[220]四維路257號2樓,2,218.33平方公尺,218.33平方公尺,,(02)82586899,,61,,113-115,,有，人數：11,有,yes
北府教幼字第1011259620板橋0025之1號,北府社兒字第0920427813號,2003/06/30,新北市私立緹家寶幼兒園,陳偉豪,新北市,板橋區,私立,[220]新海路416號1、2、3樓,,,,,(02)22512872,tjb.kidz.com.tw,68,,無,,有，人數：8,有,yes
北府教幼字第1011259620板橋0043號,65北府社三字第65107442號,1976/10/23,新北市私立小康幼兒園,涂福增,新北市,板橋區,私立,[220]長安街138巷7弄36、38號1、2樓,1.2樓,290.4平方公尺,168.43平方公尺,,(02)29512112,shirley.blogkids.net,48,,113-115,,無,無,yes
新北府教幼字第1041548680板橋0037之1號,70北府教二字第009356號,1981/01/20,新北市私立和平幼兒園,薛艷珠,新北市,板橋區,私立,[220]民權路202巷17弄70號,1F,648.51平方公尺,216.78平方公尺,431.73平方公尺,(02)29671237,,180,"		",無,,無,有,yes
北府教幼字第1011259620板橋0042號,64北府社三字第64412332號,1975/03/01,新北市私立致理幼兒園,陳碧容,新北市,板橋區,私立,[220]介壽街80號,1樓,235平方公尺,84平方公尺,151平方公尺,(02)22573270#28,,56,,113-115,,無,無,yes
新北府教幼字第1011259620板橋0044之1號,57北府教二字第143538號,1968/12/17,財團法人新北市大觀書社附設新北市私立大觀幼兒園,,新北市,板橋區,私立,[220]西門街5號,1層,"2,714平方公尺","1,570.37平方公尺","1,143.63平方公尺",(02)29685028,,360,,無,,無,無,yes
新北府教幼字第1131157759板橋0058之1號,北府社兒字第0940819963號,2005/11/22,新北市私立雨農幼兒園,陳明紅,新北市,板橋區,私立,[220]雨農路27巷2號2樓,2,587.7平方公尺,587.7平方公尺,,(02)22519395,,168,"		",無,,無,有,yes
新北府教幼字字第1111673680板橋0041之1號,北府社兒字第0980312961號,2009/04/29,新北市私立童心幼兒園,周慶寧,新北市,板橋區,私立,[220]文化路一段188巷30號1樓,1樓,149.3平方公尺,149.3平方公尺,,(02)22590779,,41,,無,,有，人數：3,無,yes
北府教幼字第1011259620板橋0045號,88北府社四字第88028024號,1999/01/18,新北市私立漢林堡幼兒園,簡明珠,新北市,板橋區,私立,[220]光正街12-1號,2,180.16平方公尺,142.19平方公尺,,(02)29683688,hlb.pckids.com.tw,34,,113-115,,無,無,yes
新北府教幼字第1131157759板橋0049之1號,88北府社四字第88457221號,1999/11/25,新北市私立童苑幼兒園,莊美珍,新北市,板橋區,私立,[220]南雅南路二段144巷57號1、2樓,"1,2樓",244.45平方公尺,170.4平方公尺,74.05平方公尺,(02)89666002,ton-yuan.topschool.tw/,38,,113-115,,無,無,yes
北府教幼字第1011259620板橋0046號,北府社兒字第0990238193號,2010/03/29,新北市私立嘉穎幼兒園,王淑如,新北市,板橋區,私立,[220]文化路二段92號1樓、92號2樓、92之1號1樓,1,691.33平方公尺,691.33平方公尺,,(02)22590745,,190,"		",無,,無,有,yes
北府教幼字第1011259620板橋0048號,90北府社兒字第90033076號,2001/01/18,新北市私立艾法薇爾幼兒園,俞佩樺,新北市,板橋區,私立,[220]雙十路二段85號1樓及87號1樓、87號2樓,85號1樓,"1,502.695平方公尺",910.19平方公尺,,(02)82511545,,218,"		",無,,無,有,yes
北府教幼字第1011259620板橋0050號,北府社兒字第0910275715號,2002/06/05,新北市私立嘉盛幼兒園,武榮財,新北市,板橋區,私立,[220]實踐路76之1號2樓、76之2號3樓,2樓至3樓,316.48平方公尺,316.48平方公尺,,(02)89533958,,84,"		",無,,無,有,yes
北府教幼字第1011259620板橋0047號,73北府教二字第148555號,1984/06/13,新北市私立田園幼兒園,江保樺,新北市,板橋區,私立,[220]信義路279巷19-2號、19-3號,2,"1,694.24平方公尺",483.36平方公尺,"1,210.88平方公尺",(02)29542929,,60,"		",無,,無,無,yes
北府教幼字第1011259620板橋0054號,89北府社兒字第493593號,2000/12/21,新北市私立喬幼光明幼兒園,林煌傑,新北市,板橋區,私立,[220]光明街68號1樓、68之1號2樓,一樓,372.86平方公尺,301.89平方公尺,70.97平方公尺,(02)29637600,,93,"		",無,,無,無,yes
北府教幼字第1011259620板橋0038號,88北府社四字第88149720號,1999/04/19,新北市私立喬幼幼兒園,李江莉,新北市,板橋區,私立,[220]光明街72號、72之1號、74號、74之1號,一樓二樓,404.58平方公尺,311.83平方公尺,,(02)29637600,,80,"		",無,,無,無,yes
北府教幼字第1011259620板橋0128之1號,北府社兒字第0990957002號,2010/12/13,新北市私立寶貝媽咪資優幼兒園,莊筑涵,新北市,板橋區,私立,[220]莊敬路46號2樓之3,2,365.82平方公尺,365.82平方公尺,,(02)82529955#31,https://22525056.topschool.tw/Home/Main,74,,無,,無,無,yes
北府教幼字第1011259620板橋0051號,90北府社兒字第90033075號,2001/01/18,新北市私立康園幼兒園,莊璧如,新北市,板橋區,私立,[220]文聖街89巷17號2樓、19號3樓,2樓至3樓,203.78平方公尺,203.78平方公尺,,(02)82586586,,58,,無,,無,無,yes
新北府教幼字字第1041548680板橋0053之1號,64北府社三字第64195231號,1974/01/01,新北市私立幸福幼兒園,陳楊淑惠,新北市,板橋區,私立,[220]幸福路32巷2弄2號1樓、4號1樓,1樓,229.09平方公尺,144.81平方公尺,84.28平方公尺,(02)22566301,,65,,113-115,,無,有,yes
北府教幼字第1011259620板橋0055號,82北府社三字第82161934號,1993/05/04,新北市私立恬馨幼兒園,林庭安,新北市,板橋區,私立,[220]篤行路二段67巷5號1樓、77巷3號1樓及2樓,1-2樓,425.49平方公尺,323.06平方公尺,102.43平方公尺,(02)26828878,http://tyanshin.topschool.com.tw/,120,"		",無,,有，人數：14,無,yes
北府教幼字第1011259620板橋0019號,北府教幼字第1011307278號,2012/04/16,新北市私立悅淨幼兒園,傅麗娜,新北市,板橋區,私立,[220]東門街30之2號1樓之66、67、68、69,1,131.06平方公尺,114.18平方公尺,,(02)89681060,,32,,113-115,,無,無,yes
北府教幼字第1011259620板橋0109號,88北府社四字第88165932號,1999/05/03,新北市私立智翔幼兒園,葉惠玲,新北市,板橋區,私立,[220]陽明街134號及136號1樓、2樓,1.2,"4,473.899平方公尺","4,473.899平方公尺",,(02)22596441,,50,,113-115,,無,有,yes
北府教幼字第1011259620板橋0056號,北府社兒字第0910551534號,2002/09/10,新北市私立大恩幼兒園,卓佳淑,新北市,板橋區,私立,[220]介壽街23號及25號1樓,1,148.6平方公尺,148.6平方公尺,,(02)22585685,,42,,113-115,,無,無,yes
新北府教幼字第1080003599板橋0057之2號,64北府社三字第64182879號,1975/01/01,新北市私立大同幼兒園,周沛慈,新北市,板橋區,私立,[220]自由路26巷24號及26號1樓,1,231.59平方公尺,150.18平方公尺,81.41平方公尺,(02)22556104,,66,,無,,無,無,yes
北府教幼字第1011259620板橋0102號,89北府社兒字第89238805號,2000/06/20,新北市私立吉智幼兒園,廖文銘,新北市,板橋區,私立,[220]存德街20號1樓、2樓、3樓、存德街20之1號1樓及2樓,,,,,(02)26822201,,158,"		",無,,無,無,yes
北府教幼字第1011259620板橋0059號,北府社兒字第0920511004號,2003/08/13,新北市私立優兒幼兒園,簡美淑,新北市,板橋區,私立,[220]成都街103號1樓,1樓,105.18平方公尺,84.88平方公尺,20.3平方公尺,(02)29627559,,29,,113-115,,無,無,yes
北府教幼字第1011259620板橋0136號,北府社兒字第0930448491號,2004/06/15,新北市私立喬一幼兒園,林銘聰,新北市,板橋區,私立,[220]三民路一段120號2樓、122號2樓及126號2樓,2F,589.57平方公尺,589.57平方公尺,,(02)89513738,,100,"		",無,,無,有,yes
北府教幼字第1011259620板橋0052號,北府社兒字第0920519329號,2003/08/10,新北市私立科見板橋幼兒園,侯光玲,新北市,板橋區,私立,[220]中山路一段69號2樓及3樓,2.3,486.16平方公尺,486.16平方公尺,,(02)89517548,,138,"		",無,,無,有,yes
北府教幼字第1011259620板橋0129號,北府社兒字第0940517562號,2005/07/13,新北市私立卡爾斯登幼兒園,吳淦鴻,新北市,板橋區,私立,[220]莊敬路42號1樓、2樓及3樓,1樓至3樓,252.15平方公尺,252.15平方公尺,,(02)82532319,,60,,無,,無,有,yes
