reg_no,reg_docno,reg_date,title,owner,city,town,type,address,floor,size,size_in,size_out,tel,url,count_approved,shuttle,pre_public,is_free5,is_after,penalty,has_slip
府教特字第1010186769號,府社婦字第09401771670號,2005/12/13,財團法人中華民國佛教慈濟慈善事業基金會附設花蓮縣私立花蓮大愛幼兒園,,花蓮縣,花蓮市,私立,[970]中山路一段3巷182號1樓之7,1,385.4平方公尺,385.4平方公尺,,(02)40510777#4063,,80,,無,,無,無,yes
府教特字第1010210145號,75府民社字第39102號,1997/04/01,花蓮縣私立天使幼兒園,劉祝冠,花蓮縣,花蓮市,私立,[970]民權八街3號,1-2樓,363.2211平方公尺,279.8211平方公尺,83.4平方公尺,(03)8223324,,100,"		",110-112,,無,無,yes
府教特字第1020044700號,府教國字第50828號,1981/07/31,花蓮縣私立親親蝴蝶城堡幼兒園,陳碧連,花蓮縣,花蓮市,私立,[970]建國路107巷26之1號,1,938.8平方公尺,208.12平方公尺,730.68平方公尺,(03)8356088#2225,,120,,110-112,,無,無,yes
府教特字第1080123442號,府教特字第1070092587號,2018/06/03,花蓮縣私立魔法森林幼兒園,宋兆蓉,花蓮縣,花蓮市,私立,[970]重慶路66號,1樓、2樓、3樓,"1,606.53平方公尺",999.43平方公尺,607.1平方公尺,(03)8320666,,180,,110-112,,無,無,yes
府教特字第1090015695號,府教特字第1090015695號,2020/02/05,花蓮縣私立親親智慧森林幼兒園,陳首帆,花蓮縣,花蓮市,私立,[970]建林街186號,,,,,(03)8356008#2225,花蓮市建林街186號,120,,110-112,,無,無,yes
府教特字第1110166885B號,府教特字第1110148342號,2022/08/01,國軍退除役官兵輔導委員會花蓮榮家職場互助教保服務中心(委託社團法人金字塔幼兒教育研究學會辦理),陳淑芳,花蓮縣,花蓮市,私立,[970]府前路29號,,,,,(03)8220829,評鑑情形：,50,,無,,無,無,no
府教特字第11100166885C號,府教特字第1110148675號,2022/08/01,財政部國有財產署北區分署花蓮辦事處職場互助教保服務中心(委託社團法人台灣玩具圖書館協會辦理),葉國芳,花蓮縣,花蓮市,私立,[970]明禮路131號右棟3樓,,,,,(03)8310583,評鑑情形：,50,,無,,無,無,no
府教特字第1120015371號,府教特字第1120015371號,2023/02/01,臺灣花蓮地方檢察署職場互助教保服務中心(委託社團法人金字塔幼兒教育研究學會辦理),陳淑芳,花蓮縣,花蓮市,私立,[970]府前路15號,3樓,487.05平方公尺,487.05平方公尺,,(03)8230138,kidsplace15h@gmail.com,60,,無,,無,無,no
府教特字第1120233750號,府社婦字第09700162540號,2008/01/25,花蓮縣民勤非營利幼兒園(委託社團法人國際兒童教育協會中華民國總會辦理),張孝筠,花蓮縣,花蓮市,非營利,[970]縣府新村32號,1樓、2樓、3樓,660.23平方公尺,429.94平方公尺,230.29平方公尺,(03)8225868,評鑑情形：,120,,無,,無,無,no
府教特字第1070243416號,府教特字第09400810730號,2005/08/29,花蓮縣新城鄉康樂國民小學附設幼兒園,蔣淑芳,花蓮縣,新城鄉,公立,[971]康樂一街38號,1,225平方公尺,135平方公尺,90平方公尺,(03)8265597#28,,30,,無,,無,無,yes
府教特字第1110241793號,府教國字第61203號,1987/07/24,花蓮縣新城鄉北埔國民小學附設幼兒園,陳俊能,花蓮縣,新城鄉,公立,[971]北埔路170號,1樓、2樓,"2,199.52平方公尺","1,791.52平方公尺",408平方公尺,(03)8264624,http://210.240.79.100,120,,無,,無,無,yes
府教特字第1080086418號,府社婦字第1000050802號,2005/08/29,花蓮縣新城鄉立幼兒園,何禮臺,花蓮縣,新城鄉,公立,[971]大漢街396號,3樓,"2,701.091平方公尺",351.821平方公尺,"2,349.27平方公尺",(03)8261223,,150,"		",無,,無,無,yes
府教特字第1100182632號,府教特字第1010189571號,2012/08/01,花蓮縣新城鄉新城國民小學附設幼兒園,黃麗花,花蓮縣,新城鄉,公立,[971]博愛路30號,1樓,221.4平方公尺,131.4平方公尺,90平方公尺,(03)8611006#302,,45,,無,,無,無,yes
府教特字第1020109202號,府國教字第4733號,1985/01/12,財團法人天主教會花蓮教區附設花蓮縣私立培德幼兒園,黃兆明,花蓮縣,新城鄉,私立,[971]嘉里路71號,2,967.1平方公尺,275.1平方公尺,692平方公尺,(03)8262762,,60,"		",110-112,,無,無,yes
府教特字字第1090100082號,府教國字第86745號,1981/01/08,私立海星高級中學附屬花蓮縣海星幼兒園,古崇孝,花蓮縣,新城鄉,私立,[971]嘉新路36號,1樓、2樓,"3,327.92平方公尺","2,037.04平方公尺","1,290.88平方公尺",(03)8242570,,270,"		",110-112,,無,有,yes
府教特字第1120175626號,府教特字第09400923330號,2005/08/01,花蓮縣秀林鄉銅門國民小學附設幼兒園,許順欽,花蓮縣,秀林鄉,公立,[972]69號,,,,,(03)8641174#204,,30,,無,,無,無,yes
府教特字第1050170647號,府教特字第09400923330號,2005/08/29,花蓮縣秀林鄉水源國民小學附設幼兒園,余展輝,花蓮縣,秀林鄉,公立,[972]111號,1樓,381平方公尺,291平方公尺,90平方公尺,(03)8572416,http://210.240.49.194/school/web/index.php,30,,無,,無,無,yes
府教特字第1120175626號,87府教學字第091613號,1996/08/01,花蓮縣秀林鄉文蘭國民小學附設幼兒園,蘇漢彬,花蓮縣,秀林鄉,公立,[972]米亞丸1號,1,366.34平方公尺,276.34平方公尺,90平方公尺,(03)8641472#30,http://www.wlps.hlc.edu.tw/,30,"		",無,,無,無,yes
府教特字第1090156795號,74府教國字第65749號,1985/08/07,花蓮縣秀林鄉秀林國民小學附設幼兒園,鍾蕙伃,花蓮縣,秀林鄉,公立,[972]秀林路76號,1,402.08平方公尺,267.08平方公尺,135平方公尺,(03)8611393#102,花蓮縣秀林鄉秀林村秀林路12鄰76號,45,,無,,無,無,yes
府教特字第1070243416號,87府教學字第091613號,1998/08/06,花蓮縣秀林鄉和平國民小學附設幼兒園,艾石生,花蓮縣,秀林鄉,公立,[972]112號,1樓,330平方公尺,240平方公尺,90平方公尺,(03)8681056#17,,30,,無,,無,無,yes
府教特字第1080207924號,府教特字第09500348500號,2006/03/07,花蓮縣秀林鄉三棧國民小學附設幼兒園,張炳仁,花蓮縣,秀林鄉,公立,[972]三棧102號,,,,,(03)8260330#106,,15,,無,,無,無,yes
府教特字第1100182632號,府教特字第09400810730號,2005/08/01,花蓮縣秀林鄉崇德國民小學附設幼兒園,謝易成,花蓮縣,秀林鄉,公立,[972]72號,1,198.624平方公尺,108.624平方公尺,90平方公尺,(03)8621220#207,,30,,無,,無,無,yes
府教特字第1100182632號,府教特字第1010190073號,2012/08/01,花蓮縣秀林鄉富世國民小學附設幼兒園,鄭嘉毅,花蓮縣,秀林鄉,公立,[972]127號,1F,155.25平方公尺,65.25平方公尺,90平方公尺,(03)8611431#29,,30,,無,,無,無,yes
府教特字第1120225317號,考台銓法四字第1395332號,1996/11/13,花蓮縣秀林鄉立幼兒園,王玫瑰,花蓮縣,秀林鄉,公立,[972]133號,1樓,217.5平方公尺,157.5平方公尺,60平方公尺,(03)8263213,,45,"		",無,,無,無,yes
府教特字第1120225317號,87府社福字第072530號,1998/06/26,花蓮縣秀林鄉立幼兒園富世分班,,花蓮縣,秀林鄉,公立,[972]富世97-1號,"1,2",209.25平方公尺,180平方公尺,29.25平方公尺,(03)8610951,,60,"		",無,,無,無,yes
府教特字第1120225317號,府社婦字第1000086257號,2011/05/19,花蓮縣秀林鄉立幼兒園銅門分班,,花蓮縣,秀林鄉,公立,[972]富世56-2號,"1,2",328.75平方公尺,180平方公尺,148.75平方公尺,(03)8641445,,60,"		",無,,無,無,yes
府教特字第1120225317號,府社婦字第0980122118號,2009/07/24,花蓮縣秀林鄉立幼兒園水源分班,,花蓮縣,秀林鄉,公立,[972]金嵐11-3號,1,"1,288.13平方公尺",210平方公尺,"1,078.13平方公尺",(03)8576441,,45,,無,,無,無,yes
府教特字第1120225317號,府社婦字第1000222726號,1996/12/17,花蓮縣秀林鄉立幼兒園和平分班,,花蓮縣,秀林鄉,公立,[972]和平路101號,1,422.58平方公尺,80.58平方公尺,342平方公尺,(03)8681393,,45,"		",無,,無,無,yes
府教特字第1020044188號,府國教字第127017號,1976/11/02,財團法人天主教會花蓮教區附設花蓮縣私立安德幼兒園,,花蓮縣,秀林鄉,私立,[972]加灣131號,1樓,"1,474.46平方公尺",384.31平方公尺,"1,090.15平方公尺",(03)8260300,http://www.andre.com.tw,90,"		",110-112,,無,無,yes
府教特字第1080086418號,府社婦字第0990041914號,1996/08/10,花蓮縣吉安鄉立幼兒園,游淑貞,花蓮縣,吉安鄉,公立,[973]太昌路204號,,,,,(03)8573865,http://www.ji-an.gov.tw/son.htm,360,,無,,無,無,yes
府教特字第1100182632號,府教國字第66827號,1975/11/01,花蓮縣吉安鄉宜昌國民小學附設幼兒園,丁嘉琦,花蓮縣,吉安鄉,公立,[973]宜昌一街45號,1,225平方公尺,135平方公尺,90平方公尺,(03)8544969,,45,,無,,無,無,yes
府教特字第1100182632號,府教特字第09500348500號,2006/03/07,花蓮縣吉安鄉光華國民小學附設幼兒園,張世璿,花蓮縣,吉安鄉,公立,[973]光華二街180號,1樓,559.52平方公尺,379.52平方公尺,180平方公尺,(03)8421611#28,http://www.khps.hlc.edu.tw/,60,,無,,無,無,yes
府教特字第1120175626號,74府教國字第65749號,1985/08/07,花蓮縣吉安鄉南華國民小學附設幼兒園,吳惠貞,花蓮縣,吉安鄉,公立,[973]吉安路6段60號,1,547.11平方公尺,457.11平方公尺,90平方公尺,(03)8525043#218,www.nhps.edu.tw,30,,無,,無,無,yes
府教特字第1120183687號,83府教國字第59356號,1994/06/11,花蓮縣吉安鄉稻香國民小學附設幼兒園,陳慈芳,花蓮縣,吉安鄉,公立,[973]稻香路99號,1樓,548.7平方公尺,323.7平方公尺,225平方公尺,(03)8537355,花蓮縣吉安鄉稻香路99號,75,,無,,無,無,yes
府教特字第1070243416號,府教國字第50862號,1981/08/04,花蓮縣吉安鄉北昌國民小學附設幼兒園,陳俊雄,花蓮縣,吉安鄉,公立,[973]自強路533號,1樓,514.44平方公尺,289.44平方公尺,225平方公尺,(03)8562619#750,花蓮縣吉安鄉北昌村自強路533號,90,,無,,無,無,yes
府教特字第1090156795號,府教國字第65749號,1985/08/07,花蓮縣吉安鄉太昌國民小學附設幼兒園,吳昌葦,花蓮縣,吉安鄉,公立,[973]明義五街1號,1,337.72平方公尺,247.72平方公尺,90平方公尺,(03)8571746#112,http://www.tacps.hlc.edu.tw/,60,,無,,無,無,yes
府教特字第1100182632號,府教國字第22782號,1978/10/12,花蓮縣吉安鄉化仁國民小學附設幼兒園,邱忠信,花蓮縣,吉安鄉,公立,[973]東里十一街83號,1樓,434.9平方公尺,299.9平方公尺,135平方公尺,(03)8528720#109,http://tw.pre.urlifelinks.com/school/huazen,76,,無,,無,無,yes
府教特字第1120077808號,府教特字第1010204714號,2012/08/01,花蓮縣吉安鄉吉安國民小學附設幼兒園,孫承偉,花蓮縣,吉安鄉,公立,[973]吉安路2段97號,1樓、2樓,568.5464平方公尺,340.5464平方公尺,228平方公尺,(03)8523996,,76,,無,,無,無,yes
府教特字第1010227983號,府社婦字第09200765870號,2003/07/04,花蓮縣私立貓頭鷹幼兒園,龍輝,花蓮縣,吉安鄉,私立,[973]北安街98巷55號,1,"1,397.79平方公尺",283.2平方公尺,"1,114.59平方公尺",(03)8579538,,60,,110-112,,無,無,yes
府教字第1010018954號,(82)府社福字第83679號,1993/08/09,花蓮縣私立台大幼兒園,鄭燕卿,花蓮縣,吉安鄉,私立,[973]中山路3段656號,1樓至1樓,448.85平方公尺,234.21平方公尺,214.64平方公尺,(03)8539363,花蓮縣吉安鄉慶豐村中山路三段656號,128,,110-112,,有，人數：19,無,yes
府教特字第1010067235號,府教國字第31483號,2001/03/22,花蓮縣私立丫丫幼兒園,林千琳,花蓮縣,吉安鄉,私立,[973]文化四街14號,,,,,(03)8530207,yy.woby.com.tw,60,,110-112,,無,無,yes
府教特字第1010059608號,(87)府社福字第085117號,1998/07/21,花蓮縣私立欣怡幼兒園,宋兆蓉,花蓮縣,吉安鄉,私立,[973]文化一街6巷1.2.4號；文化1街4號,1.2.3,425.8985平方公尺,309.2085平方公尺,116.69平方公尺,(03)8522218,http://www.wretch.cc/album/sinyifamily,121,,110-112,,無,無,yes
府教特字第1010066295號,(85)府社福字第67728號,1996/06/03,花蓮縣私立健心幼兒園,陳英桃,花蓮縣,吉安鄉,私立,[973]慶北一街214號,1-2,"1,216.3平方公尺",632.4平方公尺,583.9平方公尺,(03)8543593,,150,"		",無,,無,無,yes
府教特字第1020044187號,府教國字第10635號,1985/01/31,財團法人天主教會花蓮教區附設花蓮縣私立中和幼兒園,,花蓮縣,吉安鄉,私立,[973]中華路2段167號,,,,,(03)8530496,,53,,110-112,,無,無,yes
府教特字第1010116551號,(83)府社福證字第114214號,1994/11/01,花蓮縣私立小丫幼兒園,魏小惠,花蓮縣,吉安鄉,私立,[973]文化四街18號,,,,,(03)8530207,yy.woby.com.tw,58,"		",110-112,,無,無,yes
府教特字第1100051205號,府教國字第125132號,1996/11/01,花蓮縣私立芝蔴村幼兒園,王子敏,花蓮縣,吉安鄉,私立,[973]自強路477號,2樓、2,"1,091.07平方公尺",538.72平方公尺,552.35平方公尺,(03)8578758,,120,,110-112,,無,無,yes
府教特字第1060149576號,府社婦字第09100849240號,2002/08/26,花蓮縣私立咪咪幼兒園,林千琪,花蓮縣,吉安鄉,私立,[973]仁里一街131巷6號,3,228.65平方公尺,183.9平方公尺,44.75平方公尺,(03)8530207,,65,,110-112,,無,無,yes
府教特字第1060184224號,府社婦字第0970104356號,2008/07/14,花蓮縣私立毛毛虫幼兒園,陳宜玲,花蓮縣,吉安鄉,私立,[973]北安街111號,,,,,(03)8537950,,150,,110-112,,有，人數：30,無,yes
府教特字第1100213835號,府教國字第76038號,1983/10/17,花蓮縣私立幼華幼兒園,李陽吾,花蓮縣,吉安鄉,私立,[973]南埔八街219號,1樓,"2,964平方公尺",781.4平方公尺,"2,182.6平方公尺",(03)8534050,,120,,110-112,,無,有,yes
府教特字第1020184453號,府教特字第1020184453號,2013/10/31,花蓮縣私立森林幼兒園,宋兆蓉,花蓮縣,吉安鄉,私立,[973]南埔八街200巷9號,1-2,"1,789.12平方公尺",785.86平方公尺,"1,003.26平方公尺",(03)8529900,sinyi-family.com.tw,135,,110-112,,無,無,yes
府教特字第1110166885A號,府教特字第1110148313號,2022/08/01,中華郵政公司吉安仁里郵局職場互助教保服務中心(委託財團法人台灣省花蓮縣私立海星高級中學辦理),陳昭德,花蓮縣,吉安鄉,私立,[973]中正路一段48號,1樓,627.5平方公尺,274.1平方公尺,353.4平方公尺,(03)8530755,評鑑情形：,60,,無,,無,無,no
府教特字第1120233750號,府社婦字第0970098077號,2008/07/01,花蓮縣立德非營利幼兒園(委託社團法人國際兒童教育協會中華民國總會辦理),張孝筠,花蓮縣,吉安鄉,非營利,[973]南埔13街162巷2號,1-3,"2,335.12平方公尺","1,265.12平方公尺","1,070平方公尺",(03)8545122,評鑑情形：,120,,無,,無,無,no
府教特字第1100182632號,府教特字第09400810730號,2005/06/09,花蓮縣壽豐鄉豐山國民小學附設幼兒園,謝燕惠,花蓮縣,壽豐鄉,公立,[974]中山路41號,1,388.3平方公尺,298.3平方公尺,90平方公尺,(03)8651640#390,http://www.fsnps.hlc.edu.tw,45,,無,,無,無,yes
府教特字第1110178784號,68府教國字第68127號,1978/10/24,花蓮縣壽豐鄉志學國民小學附設幼兒園,薛明仁,花蓮縣,壽豐鄉,公立,[974]中正路120巷10號,,,,,(03)8663520,http://www.jsps.hlc.edu.tw,30,,無,,無,無,yes
府教特字第1110186681號,府教國字第60914號,1974/10/05,花蓮縣壽豐鄉壽豐國民小學附設幼兒園,周春玉,花蓮縣,壽豐鄉,公立,[974]壽山路37號,1,219.6平方公尺,129.6平方公尺,90平方公尺,(03)8654211,http://www.sfops.hlc.edu.tw/,23,,無,,無,無,yes
府教特字第0980041975號,府教特字第0980041975號,2009/03/17,花蓮縣壽豐鄉水璉國民小學附設幼兒園,呂俊宏,花蓮縣,壽豐鄉,公立,[974]水璉2街20號,1,114.32平方公尺,69.32平方公尺,45平方公尺,(03)8601228#20,,15,,無,,無,無,yes
府教特字第1120048284號,府社婦字第1000080890號,1996/07/11,花蓮縣壽豐鄉立幼兒園,曾淑懿,花蓮縣,壽豐鄉,公立,[974]仁愛街26號,3,981.5平方公尺,740平方公尺,241.5平方公尺,(03)8651366,,120,"		",無,,無,無,yes
府教特字第1120048284號,府社婦字第1000210034號,1996/07/11,花蓮縣壽豐鄉立幼兒園北區分班,,花蓮縣,壽豐鄉,公立,[974]平和路43號,1樓,624.28平方公尺,369.31平方公尺,254.97平方公尺,(03)8662179,,75,"		",無,,無,無,yes
府教特字第1100044947號,88府教國字第066120號,1999/06/25,國立東華大學附設花蓮縣私立實驗幼兒園,趙涵㨗,花蓮縣,壽豐鄉,私立,[974]居南邨101號,一樓,"9,180平方公尺",808.14平方公尺,"8,371.86平方公尺",(03)8906652,https://ndhuk.com/,106,,110-112,,無,無,yes
府教特字第1010168787號,府國教字第37251號,1998/04/04,財團法人天主教會花蓮教區附設花蓮縣私立書樂幼兒園,,花蓮縣,壽豐鄉,私立,[974]光榮三街12號,,,,,(03)8652014,,120,"		",110-112,,無,無,yes
府教特字第1120048284號,府社婦字第1000222728號,1996/08/27,花蓮縣鳳林鎮立幼兒園,林建平,花蓮縣,鳳林鎮,公立,[975]公正街8號,3樓,"1,352.32平方公尺",717.26平方公尺,635.06平方公尺,(03)8763192,http://www.fonglin.gov.tw/,90,,無,,無,無,yes
府教特字第1120175626號,府教特字第09400810730號,2005/06/09,花蓮縣鳳林鎮林榮國民小學附設幼兒園,許傳方,花蓮縣,鳳林鎮,公立,[975]永安街2號,,,,,(03)8771024#13,http://210.240.92.2/94kindergarten/index.htm,30,,無,,無,無,yes
府教特字第1110178784號,府教特字第09400810730號,2005/06/09,花蓮縣鳳林鎮長橋國民小學附設幼兒園,許熒真,花蓮縣,鳳林鎮,公立,[975]長橋路2號,1,112.5平方公尺,67.5平方公尺,45平方公尺,(03)8751654#2205,,15,,無,,無,無,yes
府教特字第1100247495號,府教國字第67940號,1985/08/16,花蓮縣鳳林鎮鳳林國民小學附設幼兒園,李國清,花蓮縣,鳳林鎮,公立,[975]中正路二段1號,1樓,479平方公尺,129平方公尺,350平方公尺,(03)8762031#117,http://www.flips.hlc.edu.tw/,60,,無,,無,無,yes
府教特字第1050170647號,府教特字第09400810730號,2005/06/09,花蓮縣鳳林鎮大榮國民小學附設幼兒園,劉鳳英,花蓮縣,鳳林鎮,公立,[975]復興路85號,,,,,(03)8763904#20,http://210.240.86.130/xoops/,30,,無,,無,無,yes
府教特字第1100182632號,府教特字第1100150668號,2021/08/10,花蓮縣鳳林鎮鳳仁國民小學附設幼兒園,曾淑珍,花蓮縣,鳳林鎮,公立,[975]光復路94號,1樓,243.1平方公尺,129.1平方公尺,114平方公尺,(03)8762201,,38,,無,,無,無,yes
府教特字第1110177291號,府教特字第1110177291號,2022/08/01,花蓮縣鳳林鎮北林國民小學附設幼兒園,朱天德,花蓮縣,鳳林鎮,公立,[975]平園路32號,,,,,(03)8762554#20,http://www.blps.hlc.edu.tw/,30,,無,,無,無,yes
府教特字第1010121132號,府社福字第090872號,2005/08/31,花蓮縣私立愛彌兒幼兒園,魏秀玲,花蓮縣,鳳林鎮,私立,[975]中正路2段296號,1-2樓,105.19平方公尺,84.99平方公尺,20.2平方公尺,(03)8764166,,30,,110-112,,無,有,yes
