reg_no,reg_docno,reg_date,title,owner,city,town,type,address,floor,size,size_in,size_out,tel,url,count_approved,shuttle,pre_public,is_free5,is_after,penalty,has_slip
基府教前參字第1090246813號,基府社福貳字第0950129851號,2006/12/08,基隆市私立哈博士幼兒園,林翠華,基隆市,信義區,私立,[201]深美街175號1-3樓,1樓至3樓,911.32平方公尺,811.96平方公尺,99.36平方公尺,(02)24682222,http://hapos.ieschool.com.tw,120,"		",無,,無,無,yes
基府教前參字第1100203335號,四十三年基府教國字第05040號,1954/08/01,財團法人天主教會台北教區基隆市私立若石幼兒園,,基隆市,信義區,私立,[201]信一路66號,1樓至2樓,"2,581平方公尺","1,053平方公尺","1,528平方公尺",(02)24223485,http://joseph35.topschool.com.tw/,300,"		",無,,無,無,yes
基府教前參字第1050220394號,基府教國字第020881號,2000/03/14,基隆市私立培利園幼兒園,鄭雯芳,基隆市,信義區,私立,[201]深溪路55巷48號,1樓,648平方公尺,318平方公尺,330平方公尺,(02)24660417,,120,"		",110-112,,無,無,yes
基府教前參字第1090236920A號,基府社福貳字第0950029866號,2006/03/21,基隆市私立森美幼兒園,舒逸雲,基隆市,信義區,私立,[201]深溪路141、143、145號,1樓至3樓,620.64平方公尺,545.04平方公尺,75.6平方公尺,(02)24683535,,134,"		",110-112,,無,無,yes
基府教前參字第1100223661號,基府社福字第48081號,1986/08/22,基隆市私立啟賢幼兒園,宋玉華,基隆市,信義區,私立,"[201]正信路24之54號,24之55號",1樓、1樓,143.09平方公尺,143.09平方公尺,,(02)24651788,,30,,110-112,,無,無,yes
基府教前參字第10200144420號,基府教前參字第10200144420號,2013/01/30,基隆市私立嘉美幼兒園,張燕妮,基隆市,信義區,私立,[201]深溪路66號1-3樓,1樓至3樓,180.62平方公尺,145.7平方公尺,34.92平方公尺,(02)24663786,,33,,無,,無,無,yes
基府教前參字第1070252381號,基府教前參字第1070252381號,2018/12/05,基隆市私立薇莘幼兒園,梁淑華,基隆市,信義區,私立,[201]孝東路108號1樓,,,,,(02)24680769,,150,"		",無,,無,有,yes
基府教前參字第1110238309號,基府教前參字第1110238309號,2022/08/15,基隆市陽明海運職場互助教保服務中心(委託社團法人臺灣兒童教育發展協會辦理),劉昆彥,基隆市,信義區,私立,[201]信一路150號3樓,,,,,(02)24252669,評鑑情形：,25,,無,,無,無,no
基府教前貳字第1100235727號,基府教前參字第1060242794號,2017/09/26,基隆市信義非營利幼兒園(委託社團法人台北市教保人員協會辦理),陳亮吟,基隆市,信義區,非營利,[201]東信路4號,,,,,(02)24650418,評鑑情形：,136,,無,,無,無,no
基府教前參字第1110239985號,（七六）基府教國字第27530號,1987/06/08,基隆市中正區和平國民小學附設幼兒園,莊士杰,基隆市,中正區,公立,[202]和一路84巷26號,1樓、1樓,"1,055平方公尺",455平方公尺,600平方公尺,(02)24621477#60,http://www.hpps.kl.edu.tw,76,,無,,無,無,yes
基府教前參字第1110238642C號,基府教國字第045644號,1996/06/06,基隆市中正區正濱國民小學附設幼兒園,王佩蘭,基隆市,中正區,公立,[202]祥豐街216號,,,,,(02)24635552#61,http://www.cbps.kl.edu.tw/,90,,無,,無,無,yes
基府教前參字第1110238642D號,基府教國字第002497號,1997/01/10,基隆市中正區忠孝國民小學附設幼兒園,那昇華,基隆市,中正區,公立,[202]中正路656巷150號,1樓,242平方公尺,130平方公尺,112平方公尺,(02)24622934#60,http://csps-kl.ushool.com.tw,30,,無,,無,無,yes
基府教前參字第1110239799號,基府教國字第52670號,1974/08/26,基隆市中正區中正國民小學附設幼兒園,李欣蓉,基隆市,中正區,公立,[202]中船路36巷4號,1樓、2樓,"1,242.94平方公尺",968.1平方公尺,274.84平方公尺,(02)24223064#60,https://reurl.cc/7evzVN,152,,無,,無,無,yes
基府教前參字第1110239729號,八四基府教國字第044138號,1995/05/25,基隆市中正區八斗國民小學附設幼兒園,羅世彬,基隆市,中正區,公立,[202]北寧路396巷52號,1樓、2樓,"1,382.8平方公尺",982.8平方公尺,400平方公尺,(02)24696797,,152,,無,,無,無,yes
基府教前參字第1090240746B2號,基府社福字第850000號,1996/05/13,基隆市立安心幼兒園八斗分班,,基隆市,中正區,公立,[202]八斗街57號2樓,2樓,386.37平方公尺,386.37平方公尺,,(02)24692665,http://211.79.129.118/school/web/index.php,100,,無,,無,無,yes
基府教前參字第1010171996號,基府社福字第115623號,1999/12/09,基隆市私立小太陽幼兒園,游淑貞,基隆市,中正區,私立,[202]義一路87號2樓之2、2樓之3、,1樓至2樓,269.55平方公尺,269.55平方公尺,,(02)24234000,,62,"		",110-112,,無,無,yes
基府教前參字第1010171398號,基府社福字第050156號,2000/07/17,基隆市私立何佳仁幼兒園,秦鴻筠,基隆市,中正區,私立,[202]信二路276號,1樓至3樓,811.88平方公尺,811.88平方公尺,,(02)24211628,,160,"		",無,,無,有,yes
基府教前貳字第1030234413號,基府社福字第050157號,2002/05/23,基隆市私立培利安幼兒園,鄭曉玫,基隆市,中正區,私立,[202]新豐街510號1、2樓,1樓、2樓,288.79平方公尺,226.73平方公尺,,(02)24601212,,60,"		",110-112,,無,有,yes
基府教前參字第1010171993號,基府社福字第075178號,2001/08/23,基隆市私立海大幼兒園,林家安,基隆市,中正區,私立,[202]新豐街251巷9弄1號,1樓至2樓,186.42平方公尺,186.42平方公尺,,(02)24697979,,40,"		",110-112,,無,無,yes
基府教前參字第1100203352號,基府教國字第18290號,1969/04/16,財團法人天主教會台北教區附設基隆市私立亨利幼兒園,洪山川,基隆市,中正區,私立,[202]祥豐街43號,1樓,803平方公尺,539平方公尺,264平方公尺,(02)24620215,,90,"		",無,,無,無,yes
基府教前參字第1020151434號,基府社福字第0920008412號,2003/01/30,基隆市私立資優幼兒園,林文心,基隆市,中正區,私立,[202]正義路2巷42號,,,,,(02)24253228,http://tw.myblog.yahoo.com/goodboy24253228,30,"		",無,,無,無,yes
基府教前貳字第1030219636號,基府教前貳字第1030219636號,2014/05/16,基隆市私立愷昀幼兒園,林文心,基隆市,中正區,私立,[202]正義路2巷40號2樓、40、41號3樓,,,,,(02)24253228,,42,"		",無,,無,無,yes
基府教前參字第1110238349號,基府教前參字第1110238349號,2022/08/15,臺灣港務股份有限公司基隆港職場互助教保服務中心(委託社團法人台灣幼兒早期教育協會辦理),劉百純,基隆市,中正區,私立,[202]東海街1號地下1樓,,,,,(02)24280805,評鑑情形：,60,,無,,無,無,no
基府教前參字第1110247373號,基府教前參字第1110247373號,2022/10/01,行政院農業委員會水產試驗所職場互助教保服務中心(委託財團法人中華民國唐氏症基金會辦理),林正俠,基隆市,中正區,私立,[202]和一路199號,,,,,(02)24622101#2107,https://www.facebook.com/tfrinmoj,30,,無,,無,無,no
基府教前貳字第1100218742B號,基府教前貳字第1100218742B號,2021/05/01,基隆市成長非營利幼兒園(委託財團法人成長文教基金會辦理),許樊曼儂,基隆市,中正區,非營利,[202]正榮街88號,,,,,(02)24620830,評鑑情形：,122,"		",無,,無,無,no
基府教前參字第1100233610號,基府教前參字第1100233610號,2021/07/28,國立海洋科技博物館員工子女非營利幼兒園(委託社團法人金字塔幼兒教育研究學會辦理),陳淑芳,基隆市,中正區,非營利,[202]北寧路367號,1樓,967.05平方公尺,690.51平方公尺,276.54平方公尺,(02)24690367,評鑑情形：,75,,無,,無,無,no
基府教前貳字第1100238681A號,八六基府教國字第002497號,1997/01/10,基隆市中山區仙洞國民小學附設幼兒園,江照男,基隆市,中山區,公立,[203]仁安街141號,,,,,(02)24262012,,91,,無,,無,無,yes
基府教前參字第1090240746F號,基府教國字第045644號,1996/06/06,基隆市中山區港西國民小學附設幼兒園,吳哲銘,基隆市,中山區,公立,[203]中山一路291巷45號,1樓,836平方公尺,392平方公尺,228平方公尺,(02)24243032,http://www.gsps.kl.edu.tw/School_Web/main.php,60,,無,,無,無,yes
基府教前貳字第1100238681J號,八四基府教國字第044138號,1995/05/25,基隆市中山區中山國民小學附設幼兒園,劉汶琪,基隆市,中山區,公立,[203]通仁街28號,,,,,(02)24223053#64,www.cshps.kl.edu.tw,30,,無,,無,無,yes
基府教前貳字第1100238681I號,基府教國字第071991號,1999/07/29,基隆市中山區中和國民小學附設幼兒園,賴麗雯,基隆市,中山區,公立,[203]中和路64號,1樓,"2,087平方公尺",87平方公尺,"2,000平方公尺",(02)24371751#60,https://jweb.kl.edu.tw/Homepage.php?teacher_id=1298&inpage=cmain,60,,無,,無,無,yes
基府教前貳字第1100238681G號,八九基府教國字第107484號,2000/12/04,基隆市中山區德和國民小學附設幼兒園,賴鴻吳,基隆市,中山區,公立,[203]文化路164號,1樓,644.7平方公尺,504平方公尺,140.7平方公尺,(02)24278095#60,http://210.240.25.1/~kinder/,76,,無,,無,無,yes
基府教前貳字第1100238681B號,（87）基府教國字第062680號,1998/07/02,基隆市中山區中華國民小學附設幼兒園,詹麗娟,基隆市,中山區,公立,[203]中華路46巷26號,1樓,794.43平方公尺,641.43平方公尺,153平方公尺,(02)24257800,https://sites.google.com/gm.kl.edu.tw/the-subsidiary-preschool-of-jh/%E9%A6%96%E9%A0%81home-page,75,,無,,無,無,yes
基府教前貳字第1100240074號,（五一）基府教國字第22933號,1962/06/02,輔仁大學學校財團法人基隆市輔大聖心高級中學附設私立幼兒園,孔令堅,基隆市,中山區,私立,[203]西定路166號,1樓至2樓,"5,479平方公尺","3,315平方公尺","2,164平方公尺",(02)24277281,http://kids.shes.kl.edu.tw/,120,,無,,無,無,yes
基府教前參字第1110252839號,(79)基府社福字第64607號,1990/11/03,基隆市私立蒙特梭利幼兒園,賴秀琴,基隆市,中山區,私立,[203]復興路259巷9、10號2樓,1樓至2樓,317.72平方公尺,177.72平方公尺,140平方公尺,(02)24373916,,80,"		",無,,無,無,yes
基府教前參字第1010171413號,基府社福字第2930號,1995/05/15,基隆市私立愛米爾幼兒園,鄭剛仁,基隆市,中山區,私立,[203]中和路70巷1號,1樓至2樓,608.41平方公尺,422.14平方公尺,186.27平方公尺,(02)24371212,,120,"		",110-112,,無,無,yes
基府教前參字第1010171394號,基府社福字第050171號,2002/01/28,基隆市私立向日葵幼兒園,葉雅婷,基隆市,中山區,私立,[203]中和路97之1、97之2號2樓,2樓,155.18平方公尺,155.18平方公尺,,(02)24379900,,40,,110-112,,無,有,yes
基府教前貳字第1100238669號,基府社福字第094345號,1994/11/25,私立經國管理暨健康學院附設基隆市幼兒園,翁進坪,基隆市,中山區,私立,[203]復興路336號,1樓至2樓,500.1平方公尺,380.1平方公尺,120平方公尺,(02)24372093#605,http://b026.cku.edu.tw/front/bin/home.phtml,100,"		",110-112,,無,無,yes
基府教前參字第1010172009號,基府教國字第19695號,1982/04/17,基隆市私立自立幼兒園,游玉鶴,基隆市,中山區,私立,[203]復興路212巷19弄4、6、8、10、12、14號1樓,1樓,631平方公尺,378平方公尺,253平方公尺,(02)24371285,,120,"		",110-112,,無,無,yes
基府教前貳字第1100218742C號,基府教前貳字第1100218742C號,2021/05/01,基隆市中山非營利幼兒園(委託財團法人伊甸社會福利基金會辦理),羅紀琼,基隆市,中山區,非營利,[203]通仁街28號,,,,,(02)24253109,評鑑情形：,152,"		",無,,無,無,no
基府教前貳字第1100238681E號,（八八）基府教國字第071991號,1999/07/29,基隆市安樂區建德國民小學附設幼兒園,胡宗光,基隆市,安樂區,公立,[204]安和一街392號,1樓、2樓,485平方公尺,390平方公尺,95平方公尺,(02)24334216#1060,http://tw.class.uschoolnet.com/class/?csid=css000000216858,106,,無,,無,無,yes
基府教前參字第1090240746N號,八六基府教國字第000012號,1997/01/13,基隆市安樂區武崙國民小學附設幼兒園,楊坤祥,基隆市,安樂區,公立,[204]武崙街203號,1樓,660平方公尺,360平方公尺,300平方公尺,(02)24310018#61,http://www.wlps.kl.edu.tw/47,106,,無,,無,無,yes
基府教前參字第1090240746O號,八八基府教國字第028745號,1999/03/30,基隆市安樂區長樂國民小學附設幼兒園,林維彬,基隆市,安樂區,公立,[204]樂利三街30巷123號,1樓、2樓,"1,851.84平方公尺","1,395.84平方公尺",456平方公尺,(02)24322765#65,https://www.facebook.com/%E5%9F%BA%E9%9A%86%E9%95%B7%E6%A8%82%E9%99%84%E5%B9%BC-1837914489829066,152,,無,,無,無,yes
基府教前參字第1110238642A號,（八八）基府教國字第071991號,1999/07/29,基隆市安樂區隆聖國民小學附設幼兒園,王春奎,基隆市,安樂區,公立,[204]武隆街107號,1樓、2樓,681.07平方公尺,415.63平方公尺,265.44平方公尺,(02)24311480#60,https://www.facebook.com/profile.php?id=100054228664347,60,,無,,無,無,yes
基府教前貳字第1040234605號,七十教四字第12191號,1981/01/19,基隆市立建德幼兒園,江舒昇,基隆市,安樂區,公立,[204]安和一街7號,地下1樓至地上2樓,"5,144平方公尺","2,507平方公尺","2,637平方公尺",(02)24316118#29,http://www.jdkg.kl.edu.tw,240,"		",無,,無,無,yes
基府教前參字第1090240746M號,八六基府教國字第002497號,1997/01/10,基隆市安樂區西定國民小學附設幼兒園,陳立國,基隆市,安樂區,公立,[204]新西街1號,1樓至2樓,"2,875平方公尺",375平方公尺,"2,500平方公尺",(02)24223856#61,,106,,無,,無,無,yes
雞府教前參字第1100279699號,（45）基府教學字第8059號,1956/08/01,基隆市安樂區安樂國民小學附設幼兒園,蕭玉盞,基隆市,安樂區,公立,[204]安一路177巷23號1-2樓,1樓、2樓,"1,796.55平方公尺","1,433.32平方公尺",363.23平方公尺,(02)24220814#60,https://jweb.kl.edu.tw/1253,166,,無,,無,無,yes
基府教前參字第1090240746B號,基府社福字第850000號,1996/05/13,基隆市立安心幼兒園,林滋貴,基隆市,安樂區,公立,[204]麥金路482之1號,1樓至2樓,"1,356.41平方公尺","1,356.41平方公尺",,(02)24303200#10,https://askg.kl.edu.tw/,200,"		",無,,無,無,yes
基府教前參字第1010171390號,基府社福字第0920031148號,2003/04/07,基隆市私立一丫一丫幼兒園,林素昭,基隆市,安樂區,私立,[204]基金一路208巷176號,地下1樓至4樓,"1,517.18平方公尺","1,214.18平方公尺",303平方公尺,(02)24343399,http://yaya24343399.topschool.com.tw,225,"		",無,,有，人數：25,無,yes
基府教前參字第1010171396號,基府社福貳字第0930098298號,2004/09/17,基隆市私立安琪兒幼兒園,黃靜麗,基隆市,安樂區,私立,[204]基金一路135巷13號,1樓,184平方公尺,184平方公尺,,(02)24332095,,40,,110-112,,無,有,yes
基府教前參字第1090229611號,基府社福字第050160號,2000/09/19,基隆市私立長樂森林幼兒園,高培順,基隆市,安樂區,私立,[204]基金一路121巷36之1號,1樓至2樓,202.25平方公尺,202.25平方公尺,,(02)24324298,,40,"		",110-112,,無,無,yes
基府教前參字第1050220359號,基府社福字第050141號,1998/10/12,基隆市私立耶魯幼兒園,王沛姿,基隆市,安樂區,私立,[204]武嶺街247之6-10，213之5-9，215，215之1-5號,1樓,"1,372.25平方公尺","1,372.25平方公尺",,(02)24312177,http://yalenursery.topschool.com.tw/,240,"		",無,,無,有,yes
基府教前貳字第1050237051號,基府教國字第021666號,1982/04/26,基隆市私立親親幼兒園,劉碧珠,基隆市,安樂區,私立,[204]麥金路230、232、234號1樓至3樓,,,,,(02)24312121,http://www.ching.com.tw,237,"		",無,,無,有,yes
基府教前貳字第1080276244號,基府社福字第009049號,2002/01/28,基隆市私立長春藤幼兒園,陳淑芬,基隆市,安樂區,私立,[204]樂利三街8巷33號1樓,1樓至2樓,343.81平方公尺,209.96平方公尺,133.85平方公尺,(02)24331819,,50,"		",110-112,,無,有,yes
基府教前參字第1010177695號,基府社福字第050172號,2002/05/06,基隆市私立德寶幼兒園,楊寶珠,基隆市,安樂區,私立,"[204]樂利二街62巷235,236號1樓",1樓,341.06平方公尺,341.06平方公尺,,(02)24330189,sunny168699@yahoo.com.tw,60,"		",無,,無,無,yes
基府教前參字第1020161368號,基府教前參字第1020161368號,2013/05/31,基隆市私立嘉成幼兒園,蔡慧絹,基隆市,安樂區,私立,[204]基金三路52之6、7號1-2樓,1-2樓,436.36平方公尺,311.62平方公尺,124.74平方公尺,(02)24333938,,67,"		",無,,無,無,yes
基府教前參字第1020175178號,基府教前參字第1020175178號,2013/09/03,基隆市私立長庚森林幼兒園,高培順,基隆市,安樂區,私立,[204]基金一路208巷186、190號1樓,1樓,483.11平方公尺,388.17平方公尺,94.94平方公尺,(02)24324188,,76,"		",110-112,,無,有,yes
基府教前貳字第1080254492號,基府教前貳字第1080254492號,2019/08/29,基隆市私立城上城幼兒園,廖洋,基隆市,安樂區,私立,[204]麥金路201號2、3樓,,,,,(02)24311188,,180,"		",無,,無,有,yes
基府教前參字第1110234191號,基府教前參字第1110234191號,2022/08/01,經濟部工業局大武崙(兼瑞芳)工業區服務中心職場互助教保服務中心(委託社團法人臺灣兒童教育發展協會辦理),劉昆彥,基隆市,安樂區,私立,[204]武訓街59號1樓,,,,,(02)24313233,評鑑情形：,20,,無,,無,無,no
基府教前貳字第1100218742D號,基府教前貳字第1100218742D號,2021/05/01,基隆市武崙非營利幼兒園(委託社團法人臺灣兒童教育發展協會辦理),劉昆彥,基隆市,安樂區,非營利,[204]基金二路3巷1號,1樓、2樓、3樓,"1,914.37平方公尺","1,628.21平方公尺",249.69平方公尺,(02)24319991,評鑑情形：,152,"		",無,,無,無,no
基府教前貳字第1100238681H號,八八基府教國字第028745號,1999/03/30,基隆市暖暖區暖暖國民小學附設幼兒園,彭雪峯,基隆市,暖暖區,公立,[205]暖暖街121號,1樓,"1,911平方公尺",311平方公尺,"1,600平方公尺",(02)24592334,https://nnps.kl.edu.tw/,106,,無,,無,無,yes
基府教前參字第1090240746A號,基府教國字第045644號,1996/06/06,基隆市立過港幼兒園,簡美秀,基隆市,暖暖區,公立,[205]過港路56號,1樓至3樓,"1,415平方公尺",869平方公尺,546平方公尺,(02)24581815#30,https://kgkg.kl.edu.tw/,240,"		",無,,無,無,yes
基府教前貳字第1100238681F號,八六基府教國字第002497號,1997/01/10,基隆市暖暖區碇內國民小學附設幼兒園,黃正昆,基隆市,暖暖區,公立,[205]源遠路258號,1樓,729.83平方公尺,429.83平方公尺,300平方公尺,(02)24581300#61,https://dinps.kl.edu.tw/,76,,無,,無,無,yes
基府教前參字第1110239731A號,基府教前參字第1060238706號,2017/08/01,基隆市暖暖區暖江國民小學附設幼兒園,張兆文,基隆市,暖暖區,公立,[205]寧靜街3號1-2樓,,,,,(02)24574348#20,,60,,無,,無,無,yes
基府教前參字第1010160451號,基府社福貳字第0920040392號,2003/05/02,基隆市私立小象幼兒藝術幼兒園,鄭永祥,基隆市,暖暖區,私立,[205]暖暖街52號,1樓,157.47平方公尺,141.63平方公尺,,(02)24596888,,30,"		",110-112,,無,有,yes
基府教前參字第1070255308號,基府社福字第050154號,2000/03/07,基隆市私立奇瓦迪幼兒園,廖洋,基隆市,暖暖區,私立,[205]暖暖街457號1-3樓,1樓至3樓,332.11平方公尺,232.74平方公尺,99.37平方公尺,(02)24582020,,60,,110-112,,無,無,yes
基府教前參字第1010160448號,基府社福字第50151號,2000/01/12,基隆市私立幼新幼兒園,高艷秋,基隆市,暖暖區,私立,[205]碇內街5號、5之1號、7號、7之1號1樓,,,,,(02)24582988,,80,"		",110-112,,無,有,yes
基府教前參字第1010160409號,基府社福字第050175號,2002/07/02,基隆市私立小天使幼兒園,林淑珠,基隆市,暖暖區,私立,[205]過港路214號2-3樓,2樓至3樓,158.14平方公尺,158.14平方公尺,,(02)24593288,,25,"		",110-112,,無,無,yes
基府教前貳字第1040214240號,基府社福字第050147號,2004/04/06,基隆市私立吉貝兒幼兒園,黃進聰,基隆市,暖暖區,私立,[205]暖碇路153、155號1-2樓,1樓至2樓,289.13平方公尺,289.13平方公尺,,(02)24580023,,68,,110-112,,有，人數：15,無,yes
基府教前參字第1010160397號,基府社福字第35563號,1994/05/30,基隆市私立大華幼兒園,劉彩娥,基隆市,暖暖區,私立,[205]暖暖街216號,1,171.72平方公尺,81.69平方公尺,90.03平方公尺,(02)24583046,,30,"		",110-112,,無,無,yes
基府教前參字第1090236920C號,基府教國字第090118號,1994/11/10,基隆市私立暖心幼兒園,陳瑄霆,基隆市,暖暖區,私立,[205]暖暖街449號,1樓至2樓,341.44平方公尺,210.59平方公尺,130.85平方公尺,(02)24582020,,60,"		",110-112,,無,無,yes
基府教前貳字第1100230204號,基府教前貳字第1100218742A號,2021/05/01,基隆市暖西非營利幼兒園(委託社團法人台灣幼兒早期教育協會辦理),劉百純,基隆市,暖暖區,非營利,[205]暖暖街350號,,,,,(02)24585060,評鑑情形：,122,,無,,無,無,no
基府教前參字第1090240746B4號,基府社福字第850000號,1996/05/13,基隆市立安心幼兒園六堵分班,,基隆市,七堵區,公立,[206]工建路104巷17-2號2樓,2樓,291.15平方公尺,291.15平方公尺,,(02)24515636,http://211.79.129.118/school/web/index.php,80,,無,,無,無,yes
基府教前參字第1090240746B3號,基府社福字第850000號,1996/05/13,基隆市立安心幼兒園百福分班,,基隆市,七堵區,公立,[206]百一街185號,1樓,291.05平方公尺,291.05平方公尺,,(02)24528194,https://askg.kl.edu.tw/,80,,無,,無,無,yes
基府教前參字第1110239784號,基府教國字第048280號,1993/06/28,基隆市七堵區長興國民小學附設幼兒園,鄭兆斌,基隆市,七堵區,公立,[206]東新街3號,1樓,928.65平方公尺,686.55平方公尺,242.1平方公尺,(02)24558901,http://www.cses.kl.edu.tw,122,,無,,無,無,yes
基府教前貳字第1100238681D號,八三基府教國字第015205號,1994/03/04,基隆市七堵區五堵國民小學附設幼兒園,李健銘,基隆市,七堵區,公立,[206]百一街25號,1、2樓,994平方公尺,676平方公尺,318平方公尺,(02)24511457#60,,106,,無,,無,無,yes
基府教前參字第1110239730號,基府教國字第071991號,1999/07/29,基隆市七堵區堵南國民小學附設幼兒園,胡智強,基隆市,七堵區,公立,[206]大德路120號,1樓,520平方公尺,178平方公尺,342平方公尺,(02)24511339#60,http://ms1.dnps.kl.edu.tw/xoops/instpage.php?r=1&w=100%&url=ms1.dnps.kl.edu.tw/ann/index.php,76,,無,,無,無,yes
基府教前參字第1110239770號,（87）基府教國字第062680號,1998/07/02,基隆市七堵區七堵國民小學附設幼兒園,林志彥,基隆市,七堵區,公立,[206]明德一路184號,1樓、2樓,"1,268.1平方公尺",424.1平方公尺,844平方公尺,(02)24567116#60,http://tw.class.urlifelinks.com/class/?csid=css000000060838,106,,無,,無,無,yes
