reg_no,reg_docno,reg_date,title,owner,city,town,type,address,floor,size,size_in,size_out,tel,url,count_approved,shuttle,pre_public,is_free5,is_after,penalty,has_slip
高市教幼字第10836968100號,高市教四字第76860號,1950/08/01,高雄市鹽埕區光榮國民小學附設幼兒園,郭人瑞,高雄市,鹽埕區,公立,[803]大智路150號,,,,,(07)5514549#502,www.kjes.kh.edu.tw,30,,無,,無,無,yes
高市教幼字第11136112000號,高市教國字第13432號,1974/02/23,高雄市鹽埕區忠孝國民小學附設幼兒園,陳宜亨,高雄市,鹽埕區,公立,[803]大智路71號,1樓,"1,601.58平方公尺",898.42平方公尺,703.16平方公尺,(07)5514887#214,高市鹽埕區大智路71號,76,,無,,無,無,yes
高市教幼字第11136034800號,高市教國字第013821號,1974/02/23,高雄市鹽埕區鹽埕國民小學附設幼兒園,方朝郁,高雄市,鹽埕區,公立,[803]五福四路183號,1,"1,319.99平方公尺",203.4平方公尺,"1,116.59平方公尺",(07)5210626#702,www.yacps.kh.edu.tw,30,,無,,無,無,yes
高市教幼字第10930666700號,75高市教育三字第24970號,1986/08/22,高雄市私立鹽光幼兒園,,高雄市,鹽埕區,私立,[803]瀨南街57號,1-3樓,"3,404.22平方公尺","1,492.22平方公尺","1,912平方公尺",(07)5513438,http://blog.xuite.net/jane4226/blog,300,"		",無,,無,無,yes
高市教幼字第10138123300號,高市社局五字第0950028676號,2006/08/31,高雄市私立可倈蒙幼兒園,劉友中,高雄市,鹽埕區,私立,[803]大智路112-1號1~3樓,1.2.3樓,583.08平方公尺,583.08平方公尺,,(07)5317722,,129,,110-112,,有，人數：64,有,yes
高市教幼字第10138113800號,高市社局五字第29873號,1998/10/28,高雄市私立美僑幼兒園,歐淑華,高雄市,鹽埕區,私立,[803]大智路54號1-2樓,1樓至2樓,165.16平方公尺,139.3平方公尺,25.86平方公尺,(07)5519079,,35,,110-112,,無,無,yes
高市教幼字第10138751700號,高市府社五字第34261號,2001/08/29,高雄市私立恆青幼兒園,陳慧玟,高雄市,鹽埕區,私立,[803]建國四路222號2樓之1、2樓之2、3樓之1、3樓之2及夾層,2-3,654.13平方公尺,284.13平方公尺,370平方公尺,(07)5324666,,185,,110-112,,無,有,yes
高市教幼字第10938315400號,高市教幼字第10835257900號,2019/07/31,高雄市鹽埕非營利幼兒園,郭家妃,高雄市,鹽埕區,非營利,[803]五福四路183號,1樓、2樓,"1,286.81平方公尺",902.4平方公尺,384.41平方公尺,(07)5215199,評鑑情形：,106,,無,,無,無,no
高市教幼字第10534971600號,83高市教三字第20604號,1994/07/18,高雄市鼓山區九如國民小學附設幼兒園,陳菁萍,高雄市,鼓山區,公立,[804]九如四路763號,,,,,(07)5317186#120,http://www.jrps.kh.edu.tw,60,,無,,無,無,yes
高市教幼字字第10830629700號,69高市教育三字第5426號,1980/01/11,高雄市鼓山區中山國民小學附設幼兒園,蕭木川,高雄市,鼓山區,公立,[804]美術東二路252號,一樓,"1,991.58平方公尺",429.93平方公尺,"1,561.65平方公尺",(07)5505850#8414,http://www.csps.kh.edu.tw/,60,,無,,無,無,yes
高市教幼字第10735353600號,高市教國字第073660號,1973/08/30,高雄市鼓山區內惟國民小學附設幼兒園,林家任,高雄市,鼓山區,公立,[804]內惟路73號,1,923.59平方公尺,272.55平方公尺,651.04平方公尺,(07)5515405#7013,https://affairs.kh.edu.tw/2255,60,,無,,無,無,yes
高市教幼字第10635543400號,高市教國字第089077號,1973/10/31,高雄市鼓山區鼓山國民小學附設幼兒園,高玉山,高雄市,鼓山區,公立,[804]臨海二路50號,1樓,"1,621.07平方公尺",382.38平方公尺,"1,238.69平方公尺",(07)5217795#110,http://www.kusps.kh.edu.tw/,60,,無,,無,無,yes
高市教幼字第10937894200號,高市教三字第0970036449(補)號,1946/10/25,高雄市鼓山區鼓岩國民小學附設幼兒園,翁志祥,高雄市,鼓山區,公立,[804]河邊街155號,1,"2,170.47平方公尺",270平方公尺,"1,900.47平方公尺",(07)5326940,http://class.kh.edu.tw/14836,76,,無,,無,無,yes
高市教幼字第11135965300號,高市教三字第0970036449(補)號,1963/09/01,高雄市鼓山區壽山國民小學附設幼兒園,蔡駿暉,高雄市,鼓山區,公立,[804]鼓山二路37巷38弄24號,1樓,"2,139.92平方公尺",315.36平方公尺,"1,824.56平方公尺",(07)5514393#615,http://www.ssps.kh.edu.tw/kidweb,30,,無,,無,無,yes
高市教幼字第10535050700號,68高市教育三字第3910號,1979/09/22,高雄市鼓山區龍華國民小學附設幼兒園,張瑞宜,高雄市,鼓山區,公立,[804]大順一路858號,1-2樓,"1,914.59平方公尺",560平方公尺,"1,354.59平方公尺",(07)5553086#15,http://www.lhps.kh.edu.tw/indexch.html,120,,無,,無,無,yes
高市教幼字第10132880000號,高市教育三字第8266號,1990/03/26,高雄市私立怡青幼兒園,黃永斌,高雄市,鼓山區,私立,[804]銘傳路56巷2號,1樓至3樓,796.74平方公尺,428.74平方公尺,368平方公尺,(07)5820278,http://yi-ching.ieschool.com.tw/,150,"		",110-112,,無,無,yes
高市教幼字第10133371800號,74高市教育三字第21750號,1985/08/10,高雄市私立振才幼兒園,周芳進,高雄市,鼓山區,私立,[804]九如四路1793號,,,,,(07)5850868,http://tw.myblog.yahoo.com/a5850868,120,"		",110-112,,無,有,yes
高市教幼字第11035482100號,75高市教育三字字第2862號,1986/01/30,高雄市私立天才幼兒園,,高雄市,鼓山區,私立,[804]鼓山三路50巷9弄9號,1~2樓,649.83平方公尺,390.99平方公尺,258.84平方公尺,(07)5616418,,174,"		",110-112,,無,無,yes
高市教幼字第10638612600號,高市府社五字第29651號,2001/07/30,財團法人福智文教基金會附設高雄市私立妙慧幼兒園,盧克宙,高雄市,鼓山區,私立,[804]華榮路630巷1號1-2樓,,,,,(07)5227765,,75,,110-112,,無,無,yes
高市教幼字第11034514300號,74高市教育三字第22057號,1985/08/13,高雄市私立天主教道明幼兒園,任君宇,高雄市,鼓山區,私立,[804]中華一路107號,,,,,(07)5529519,,300,"		",無,,無,無,yes
高市教幼字第10135115700號,高市教三字第0930031023號,2004/10/04,高雄市私立諾貝爾明誠幼兒園,黃芳珍,高雄市,鼓山區,私立,[804]明誠三路705號,1~3F,"1,278.85平方公尺",805.11平方公尺,473.74平方公尺,(07)5532628,http://www.nobelschool.com.tw,210,"		",無,,無,有,yes
高市教幼字第10135094500號,高市府社五字第44694號,2001/11/08,高雄市私立佳齊幼兒園,陳琦樺,高雄市,鼓山區,私立,[804]中華一路304號,一樓至二樓,151.38平方公尺,117.03平方公尺,34.35平方公尺,(07)5521216,,38,,無,,無,有,yes
高市教幼字第10136736400號,高市社局四字第24777號,1997/09/27,高雄市私立龍泉幼兒園,李謝清香,高雄市,鼓山區,私立,[804]鼓山三路92之2、92之3號,1~2樓,"1,094.11平方公尺",739.49平方公尺,354.62平方公尺,(07)5512086,http://long-quan.topschool.com.tw/,160,"		",110-112,,無,有,yes
高市教幼字第10938035100號,高市教三字第0920025549號,2003/07/31,高雄市私立麥米倫幼兒園,台麗娟,高雄市,鼓山區,私立,[804]華夏路8號,1樓-2樓,"2,235.2平方公尺","1,471.6平方公尺",763.6平方公尺,(07)5500099,,323,"		",無,,無,無,yes
高市教幼字第10933717000號,高市教三字第0970024716號,2010/09/07,高雄市私立皇佳幼兒園,余宗熹,高雄市,鼓山區,私立,[804]美術東八街66號,1樓,"1,048.02平方公尺",522.27平方公尺,525.75平方公尺,(07)5555553,http://jiashin3.ieschool.com.tw/,150,,111-112,,無,無,yes
高市教幼字第10135299800號,高市社局五字第18180號,1998/07/13,高雄市私立黛安娜幼兒園,張來喜,高雄市,鼓山區,私立,[804]臨海二路41之1號2樓,2樓,194.8平方公尺,194.8平方公尺,,(07)5336969,,37,,110-112,,無,無,yes
高市教幼字第10136880100號,高市社局五字第0990001014號,2010/01/07,高雄市私立黑皮尼斯幼兒園,劉禹彤,高雄市,鼓山區,私立,[804]美術東六街27號1樓,1樓,584.82平方公尺,252.76平方公尺,332.06平方公尺,(07)5555138,,90,,無,,無,有,yes
高市教幼字第10635682300號,高市府社五字第0930018084號,2004/03/30,高雄市私立景竹幼兒園,羅景讚,高雄市,鼓山區,私立,[804]華榮路37號1樓,,,,,(07)5533741,http://nai-mi.samq.com.tw/index.php?page=aboutus.htm,84,,110-112,,無,無,yes
高市教幼字第10138854500號,高市社局五字第22876號,1998/08/20,私立大榮高級中學附設高雄市幼兒園,李振登,高雄市,鼓山區,私立,[804]翠華路267號1至2樓,一樓至二樓,545平方公尺,240平方公尺,305平方公尺,(07)5336746,,72,"		",無,,無,有,yes
高市教幼字第10137990700號,高市社局五字第22373號,1999/07/29,高雄市私立一二三幼兒園,何克宇,高雄市,鼓山區,私立,[804]南屏路542號1至2樓,,,,,(07)5228880,,60,,無,,無,無,yes
高市教幼字第10139121300號,高市府社福字第083299號,1969/11/01,財團法人高雄市私立慰親幼兒園,,高雄市,鼓山區,私立,[804]雄峰路43號,,,,,(07)5826571,,90,,110-112,,無,有,yes
高市教幼字第10931607300號,高市教幼字第10339016100號,2014/12/27,高雄市私立品恩幼兒園,楊明潭,高雄市,鼓山區,私立,[804]大順一路978號,,,,,(07)5503356,kidcastle658@gmail.com,196,"		",無,,無,有,yes
高市教幼字第10431289700號,高市教幼字第10431289700號,2015/03/05,高雄市私立文森凱莉幼兒園,楊承鑫,高雄市,鼓山區,私立,[804]美術南三路316號,,,,,(07)5529565,,143,"		",無,,無,無,yes
高市教幼字第10531016000號,高市教幼字第10531016000號,2016/02/23,高雄市私立何嘉仁高美館幼兒園,黃俊賢,高雄市,鼓山區,私立,[804]美術南二路228號1樓,1樓,"1,319.827平方公尺",748.2平方公尺,571.627平方公尺,(07)5502959,高雄市鼓山區美術南二路228號,165,"		",無,,無,無,yes
高市教幼字第10635975400號,高市教幼字第10635975400號,2017/09/12,高雄市私立大榮中學附設高雄市私立高美幼兒園,張簡助立,高雄市,鼓山區,私立,[804]大榮街2號,1樓、2樓,"2,190.09平方公尺","1,381.25平方公尺",808.84平方公尺,(07)5210367,,165,,無,,無,無,yes
高市教幼字第10830171200號,高市教幼字字第10737621900號,2018/12/10,高雄市私立宏學幼兒園,黃琬淇,高雄市,鼓山區,私立,[804]華欣路21號1-2樓,,,,,(07)5227367,,196,"		",110-112,,無,有,yes
高市教幼字第10935404800號,高市教幼字第10935404800號,2020/07/10,高雄市私立麗澤幼兒園,陳盈儒,高雄市,鼓山區,私立,[804]裕誠路1998號1-2樓,,,,,(07)5520304,高雄市私立麗澤幼兒園,170,"		",110-112,,無,有,yes
高市教幼字第11135840500號,高市教育三字第20431號,1985/07/30,國立中山大學員工子女非營利幼兒園(委託社團法人高雄市中山大學西灣育苗創生協會辦理),陳宗巖,高雄市,鼓山區,非營利,[804]蓮海路70號,1樓,"3,022.56平方公尺",288.36平方公尺,"2,734.2平方公尺",(07)5252000#5950,評鑑情形：,79,,無,,無,無,no
高市教幼字第11037398200號,高市教幼字第10835280700號,2019/08/07,高雄市中山非營利幼兒園(委託社團法人高雄市婦幼培訓關懷協會辦理),張文強,高雄市,鼓山區,非營利,[804]雄峰路18號,,,,,(07)5886090,評鑑情形：,244,,無,,無,無,no
高市教幼字第10937805900號,高市教國字第87397號,1976/10/01,高雄市旗津區中洲國民小學附設幼兒園,蕭淑美,高雄市,旗津區,公立,[805]旗津二路275號,1樓,862.08平方公尺,292.84平方公尺,569.24平方公尺,(07)5712225#714,http://www.chucps.kh.edu.tw/,76,,無,,無,無,yes
高市教幼字第10535142400號,63高市府教國字第015326號,1974/02/26,高雄市旗津區旗津國民小學附設幼兒園,楊勝任,高雄市,旗津區,公立,[805]中洲三路623號,1樓,"1,482.9平方公尺",279.48平方公尺,"1,203.42平方公尺",(07)5715133#753,http://www.chijps.kh.edu.tw/,90,,無,,無,無,yes
高市教幼字第10136250100號,高市社局五字第0950042762號,2006/12/21,高雄市私立小恐龍幼兒園,毛昭智,高雄市,旗津區,私立,[805]旗津三路832號,1-2,181.39平方公尺,181.39平方公尺,,(07)5721927,,46,"		",無,,有，人數：18,無,yes
高市教幼字第10137996800號,高市社局五字第0930023655號,2004/08/13,高雄市私立平原幼兒園,林翠須,高雄市,旗津區,私立,[805]旗津二路202之1號,1-2,394.83平方公尺,254.88平方公尺,139.95平方公尺,(07)5715670,,88,"		",110-112,,無,無,yes
高市教幼字第10137994600號,70高市社局三字第12223號,1981/07/17,財團法人天主教會高雄教區附設高雄市私立海星幼兒園,,高雄市,旗津區,私立,[805]中洲二路462號,1樓和2樓,"1,280.4平方公尺",429平方公尺,851.4平方公尺,(07)5712014,http://sea-star.topschool.com.tw/,160,"		",110-112,,無,有,yes
高市教幼字字第10438647800號,高市教幼字字第10438647800號,2015/12/29,高雄市私立旗津小恐龍幼兒園,毛昭智,高雄市,旗津區,私立,[805]旗津二路586號1-2樓,1樓、2樓,274.78平方公尺,168.65平方公尺,106.13平方公尺,(07)5713355,,50,,無,,無,無,yes
高市教幼字第11036312000號,高市教國字第97143號,1974/11/02,高雄市前鎮區前鎮國民小學附設幼兒園,謝惠君,高雄市,前鎮區,公立,[806]新生路200號,1樓,"3,058.08平方公尺",286.3平方公尺,"2,771.78平方公尺",(07)8212448#115,www.qzps.edu.kh.tw,120,,無,,無,無,yes
高市教幼字第10534849200號,高市教四字第9031號,1954/09/01,高雄市前鎮區獅甲國民小學附設幼兒園,陳明勇,高雄市,前鎮區,公立,[806]中山三路45號,1樓,794.28平方公尺,171.2平方公尺,623.08平方公尺,(07)3311465#811,,60,,無,,無,無,yes
高市教幼字第11036825300號,高市教國字第59678號,1977/06/28,高雄市前鎮區瑞豐國民小學附設幼兒園,曾振興,高雄市,前鎮區,公立,[806]瑞隆路100號,1樓,"2,002.74平方公尺",705.6平方公尺,"1,297.14平方公尺",(07)7110846#2101,,136,,無,,無,無,yes
高市教幼字第10937271500號,高市教國字第82439號,1977/08/28,高雄市前鎮區明正國民小學附設幼兒園,張俊民,高雄市,前鎮區,公立,[806]明道路2號,1-2樓,"2,295.24平方公尺",502.46平方公尺,"1,792.78平方公尺",(07)8127537#19,http://mail.mcps.kh.edu.tw/~db1065/wenchen/kids.htm,152,,無,,無,無,yes
高市教幼字第11036466100號,高市教國字第8225號,1975/09/11,高雄市前鎮區復興國民小學附設幼兒園,蔡進元,高雄市,前鎮區,公立,[806]民權二路331號,1樓,"1,830.39平方公尺",450平方公尺,"1,380.39平方公尺",(07)3351784#770,www.fhps.kh.edu.tw/,166,,無,,無,無,yes
高市教幼字第10937271600號,高市教國字第65793號,1975/07/31,高雄市前鎮區愛群國民小學附設幼兒園,劉文溪,高雄市,前鎮區,公立,[806]二聖二路194號,1樓、2樓,"4,051.98平方公尺",623.68平方公尺,"3,428.3平方公尺",(07)3320323#780,https://affairs.kh.edu.tw/5859,166,,無,,無,無,yes
高市教幼字第11031158900號,高市四維教幼字第1000008251號,2011/02/17,高雄市前鎮區佛公國民小學附設幼兒園,林國隆,高雄市,前鎮區,公立,[806]后平路135號,1樓、2樓,"1,015.3平方公尺",346.47平方公尺,668.83平方公尺,(07)8229801#19,http://www.fokps.kh.edu.tw,76,,無,,無,無,yes
高市教幼字第10635655000號,高市教國字第84066號,1975/09/18,高雄市前鎮區仁愛國民小學附設幼兒園,陳炫佚,高雄市,前鎮區,公立,[806]新衙路93號,1樓,"1,702.89平方公尺",183.6平方公尺,"1,519.29平方公尺",(07)8414911#805,,60,,無,,無,無,yes
高市教幼字第10936552100號,高市教三字第0970036449(補)號,2003/08/01,高雄市前鎮區民權國民小學附設幼兒園,周譽峰,高雄市,前鎮區,公立,[806]沱江街200號,1樓,"1,264.86平方公尺",393.52平方公尺,871.34平方公尺,(07)5367177#150,@mchps.kh.edu.tw,90,,無,,無,無,yes
