reg_no,reg_docno,reg_date,title,owner,city,town,type,address,floor,size,size_in,size_out,tel,url,count_approved,shuttle,pre_public,is_free5,is_after,penalty,has_slip
府教幼字第1110197731號,府教國字第92637號,1994/08/31,嘉義縣梅山鄉太平國民小學附設幼兒園,何素勤,嘉義縣,梅山鄉,公立,[603]大坪4號,1樓,474.06平方公尺,234.06平方公尺,240平方公尺,(05)2571042,http://tw.class.uschoolnet.com,30,,無,,無,無,yes
府教幼字第1120218763號,府教特字第91039059號,2002/04/12,嘉義縣梅山鄉仁和國民小學附設幼兒園太和分,曾炫鈞,嘉義縣,梅山鄉,公立,[603]蛤里味18號,1樓,327.3平方公尺,61.3平方公尺,266平方公尺,(05)2661069,http://tw.class.uschoolnet.com/class/?csid=css000000217118,30,,無,,無,無,yes
府教幼字第1120199603號,府教國字第50535號,1996/05/07,嘉義縣梅山鄉太興國民小學附設幼兒園,陳佩君,嘉義縣,梅山鄉,公立,[603]太興4號,2樓,457.36平方公尺,228.36平方公尺,229平方公尺,(05)2571087#40,http://www.tses.cyc.edu.tw,30,,無,,無,無,yes
府教特字第1070174457號,府教國字第10967號,1988/02/13,嘉義縣梅山鄉瑞峰國民小學附設幼兒園,陳月珍,嘉義縣,梅山鄉,公立,[603]生毛樹19號之1,2樓,910.76平方公尺,224.76平方公尺,686平方公尺,(05)2501204#11,www.rfps.cyc.edu.tw,30,,無,,無,無,yes
府教幼字第1080176530號,府教國字第50535號,1996/08/01,嘉義縣梅山鄉瑞里國民小學附設幼兒園,陳弘宜,嘉義縣,梅山鄉,公立,[603]幼葉林112號,1F,566.3平方公尺,266.3平方公尺,300平方公尺,(05)2501020#13,,30,,無,,無,無,yes
府教幼字第1100066386號,府教特字第0960145464號,2007/10/18,嘉義縣私立愛森堡幼兒園,簡坤男,嘉義縣,梅山鄉,私立,[603]健康街239號,,,,,(05)2627345,,120,"		",110-112,,無,無,yes
府教特字第1070174515號,府教國字第77875號,1994/07/25,嘉義縣竹崎鄉中興國民小學附設幼兒園,莊新國,嘉義縣,竹崎鄉,公立,[604]石棹10號之1,1樓,"1,549.96平方公尺",125.62平方公尺,"1,424.34平方公尺",(05)2561021,www.cses.cyc.edu.tw,30,,無,,無,無,yes
府教幼字第1120202530號,府教國字第81088號,1985/10/18,嘉義縣竹崎鄉內埔國民小學附設幼兒園,吳沛珊,嘉義縣,竹崎鄉,公立,[604]元興路2號,1樓、2樓,"3,281平方公尺",656.2平方公尺,"2,624.8平方公尺",(05)2541108#10,https://www.npps.cyc.edu.tw/,90,,無,,無,無,yes
府教幼字第1100181355號,府教國字第33892號,1995/03/27,嘉義縣竹崎鄉光華國民小學附設幼兒園,楊素花,嘉義縣,竹崎鄉,公立,[604]柑仔宅10號,1樓,190平方公尺,64平方公尺,126平方公尺,(05)2561074,,30,,無,,無,無,yes
府教幼字第1100181578號,府教特字第0920061570號,2003/05/09,嘉義縣竹崎鄉龍山國民小學附設幼兒園,翁瑞隆,嘉義縣,竹崎鄉,公立,[604]水道頭70號,2樓,372平方公尺,152平方公尺,220平方公尺,(05)2612843#17,http://tw.pre.urlifelinks.com/school/lsps-cyc,30,,無,,無,無,yes
府教特字第1080008740號,考台銓中一字第5025614號,2000/05/24,嘉義縣竹崎鄉立竹崎幼兒園,曾亮哲,嘉義縣,竹崎鄉,公立,[604]竹民路268號,2樓,"7,455.43平方公尺","2,162.88平方公尺","5,292.55平方公尺",(05)2111583,,390,"		",無,,無,無,yes
府教幼字第1110175378號,府教特字第1010052055號,2012/08/01,嘉義縣竹崎鄉中和國民小學附設幼兒園,呂佳芸,嘉義縣,竹崎鄉,公立,[604]奮起湖215號,,,,,(05)2561013,,30,,無,,無,無,yes
府教幼字第1090172577號,府教幼字第1080178199號,2019/08/01,嘉義縣竹崎鄉鹿滿國民小學附設幼兒園,翁俊忠,嘉義縣,竹崎鄉,公立,[604]鹿鳴路2號,1樓,300平方公尺,212.22平方公尺,87.78平方公尺,(05)2611472#221,,38,,無,,無,無,yes
府教幼字第1110086911號,府教幼字第1100290537號,2022/08/01,嘉義縣竹崎鄉圓崇國民小學附設幼兒園,陳玥臻,嘉義縣,竹崎鄉,公立,[604]灣橋387巷28號,,,,,(05)2790508,https://www.ytps.cyc.edu.tw/,30,,無,,無,無,yes
府教幼字第1110283360號,85府教國字第117464號,1996/10/04,財團法人天主教會嘉義教區附設嘉義縣私立聖嬰幼兒園,,嘉義縣,竹崎鄉,私立,[604]復興路45號,二樓,"1,816平方公尺",720平方公尺,"1,096平方公尺",(05)2614418,http://www.sheng-ing.woby.tw/,90,"		",110-112,,無,無,yes
府教特字第1010206909號,79府教國字第32385號,1990/05/25,嘉義縣私立學英幼兒園,劉欣璇,嘉義縣,竹崎鄉,私立,[604]中正路48巷1號,一樓,586.82平方公尺,132.38平方公尺,454.44平方公尺,(05)2614659,,60,"		",無,,無,有,yes
府教特字第1010059897號,嘉府社福字第97779號,1985/12/31,嘉義縣私立聖愛幼兒園,王雅伶,嘉義縣,竹崎鄉,私立,[604]埤堂23巷82號,1樓,827平方公尺,339平方公尺,488平方公尺,(05)2790145,,120,"		",110-112,,無,無,yes
府教幼字字第1080163490號,府社福字第0920120244號,2003/09/30,嘉義縣私立優生幼兒園,賴博雍,嘉義縣,竹崎鄉,私立,[604]民生路71巷1-1號,,,,,(05)2615759,http://www.yoursun.topschool.com.tw,166,"		",110-112,,有，人數：30,無,yes
府教幼字第1090195959號,府教特字第0940047854號,2005/04/01,嘉義縣阿里山鄉十字國民小學附設幼兒園,許秀卿,嘉義縣,阿里山鄉,公立,[605]十字路16號,1樓,221.66平方公尺,96.66平方公尺,125平方公尺,(05)2511087#21,http://www.shtps.cyc.edu.tw/modules/tad_web/index.php?WebID=6,30,,無,,無,無,yes
府教幼字第1090195972號,府教國字第40243號,2001/04/19,嘉義縣立阿里山國民中小學附設幼兒園,邱獻萱,嘉義縣,阿里山鄉,公立,[605]樂野31號,1樓,887平方公尺,165平方公尺,722平方公尺,(05)2561180#60,,30,,無,,無,無,yes
府教幼字第1100181413號,府教國字第15639號,1985/03/11,嘉義縣阿里山鄉香林國民小學附設幼兒園,賴忠和,嘉義縣,阿里山鄉,公立,[605]西阿里山40號,1,298平方公尺,126平方公尺,172平方公尺,(05)2679713,http://www.slps.cyc.edu.tw/modules/news/,30,,無,,無,無,yes
府教幼字第1120191942號,府教特字第0920061570號,2003/05/09,嘉義縣阿里山鄉茶山國民小學附設幼兒園,黃興聖,嘉義縣,阿里山鄉,公立,[605]茶山74號,1樓,472平方公尺,96平方公尺,376平方公尺,(05)2513014,,30,,無,,無,無,yes
府教幼字第1100186117號,府教特字第0990036149號,2010/02/24,嘉義縣阿里山鄉達邦國民小學附設幼兒園,林進富,嘉義縣,阿里山鄉,公立,[605]達邦1號,1,"11,334.1平方公尺",413.1平方公尺,"10,921平方公尺",(05)2511017,,68,,無,,無,無,yes
府教幼字第1100186117號,府教特字第0940047854號,2005/04/01,嘉義縣阿里山鄉達邦國民小學附設幼兒園里佳分班,,嘉義縣,阿里山鄉,公立,[605]里佳52號,1,220平方公尺,70平方公尺,150平方公尺,(05)2511128,,30,,無,,無,無,yes
府教幼字第1100192024號,府教國字第29944號,1997/04/15,嘉義縣豐山實驗教育學校附設幼兒園,梁俊彥,嘉義縣,阿里山鄉,公立,[605]石鼓盤47號,1樓,390平方公尺,90平方公尺,300平方公尺,(05)2661071#19,www.fsees.cyc.edu.tw,30,,無,,無,無,yes
府教幼字第1090188970號,府教特字第1010035472號,2012/08/01,嘉義縣阿里山鄉山美國民小學附設幼兒園,洪榮正,嘉義縣,阿里山鄉,公立,[605]山美61號,2,"1,024.9平方公尺",124.9平方公尺,900平方公尺,(05)2586403,嘉義縣阿里山鄉山美村4鄰61號,30,,無,,無,無,yes
府教幼字第1120028064號,89府人一字第8561號,2000/02/19,嘉義縣阿里山鄉立阿里山幼兒園,高瑞芳,嘉義縣,阿里山鄉,公立,[605]78號,,,,,(05)2562547#150,http://www.alishan.gov.tw/,30,,無,,無,無,yes
府教幼字第1120028064號,89府人一字第8561號,2000/02/19,嘉義縣阿里山鄉立阿里山幼兒園來吉分班,,嘉義縣,阿里山鄉,公立,[605]96號,110,336.8平方公尺,110平方公尺,226.8平方公尺,(05)2661512,http://www.alishan.gov.tw/,30,,無,,無,無,yes
府教幼字第11200211581號,府人一字第30626號,1996/03/26,嘉義縣中埔鄉立中埔幼兒園,李碧雲,嘉義縣,中埔鄉,公立,[606]部後5-6號,1-2,"4,542.83平方公尺","1,188.61平方公尺","3,354.22平方公尺",(05)2538588#26,,240,"		",無,,無,無,yes
府教幼字第11200211581號,府人一字第30626號,2011/03/29,嘉義縣中埔鄉立中埔幼兒園中埔分班,,嘉義縣,中埔鄉,公立,[606]中埔130-5號,1-2,"1,372.73平方公尺",732.73平方公尺,640平方公尺,(05)2534464,,150,,無,,無,無,yes
府教幼字第1120099058號,府人一字第30626號,1996/03/26,嘉義縣中埔鄉立中埔幼兒園三和分班,,嘉義縣,中埔鄉,公立,[606]和興路91號,1樓,"11,467.97平方公尺",199.335平方公尺,"2,300.9平方公尺",(05)2300003,,60,,無,,無,無,yes
府教幼字第1110310303號,府教國字第77875號,1994/07/25,嘉義縣中埔鄉中山國民小學附設幼兒園,黃柏嘉,嘉義縣,中埔鄉,公立,[606]石硦22號,1樓,"1,743平方公尺",126平方公尺,"1,617平方公尺",(05)2531231#42,http://www.csps.cyc.edu.tw/modules/tad_web/index.php?WebID=1,38,,無,,無,無,yes
府教幼字第1100174379號,府教國字第89666號,1996/08/02,嘉義縣中埔鄉中埔國民小學附設幼兒園,林俊良,嘉義縣,中埔鄉,公立,[606]中正路1號,1樓,"1,080平方公尺",360平方公尺,720平方公尺,(05)2531003,,76,,無,,無,無,yes
府教幼字第1110178733號,府教國字第33892號,1995/03/27,嘉義縣中埔鄉社口國民小學附設幼兒園,蔡素美,嘉義縣,中埔鄉,公立,[606]廍後8號,1樓、2樓,639平方公尺,270平方公尺,369平方公尺,(05)2537786,http://child.shkps.cyc.edu.tw/,38,,無,,無,無,yes
府教幼字第1120186919號,府教國字第13674號,1986/02/24,嘉義縣中埔鄉頂六國民小學附設幼兒園,吳淑茹,嘉義縣,中埔鄉,公立,[606]頂山門25號,1,"2,746平方公尺","1,702平方公尺","1,044平方公尺",(05)2394042#71,http://tw.class.uschoolnet.com/class/?csid=css000000243601,38,,無,,無,無,yes
府教幼字第1100174899號,府教特字第1050018215號,2016/08/01,嘉義縣中埔鄉同仁國民小學附設幼兒園,林曜輝,嘉義縣,中埔鄉,公立,[606]同仁24號,1樓,435平方公尺,135平方公尺,300平方公尺,(05)2531205,http://css000000243599.tw.class.uschoolnet.com/,38,,無,,無,無,yes
府教幼字第1120180788號,府教幼字第1120106162號,2023/08/01,嘉義縣中埔鄉和興國民小學附設幼兒園,周濟仁,嘉義縣,中埔鄉,公立,[606]和興路91號,,,,,(05)2306717#28,https://www.hhps.cyc.edu.tw/,30,,無,,無,無,yes
府教特字第1010206912號,85府教國字第30161號,1996/03/16,嘉義縣私立名人幼兒園,吳明見,嘉義縣,中埔鄉,私立,[606]永樂新村321-5號,1,"1,612.47平方公尺",575.99平方公尺,"1,036.48平方公尺",(05)2399301,http://www.mrkg.cyc.edu.tw/,150,"		",110-112,,無,有,yes
府教特字第1010059893號,府社婦幼字第0950024702號,2006/01/27,嘉義縣私立全美幼兒園,林逸蘋,嘉義縣,中埔鄉,私立,[606]中山路五段813號,1-2,838.32平方公尺,449.18平方公尺,389.14平方公尺,(05)2396532,ping60528@yahoo.com.tw,150,"		",110-112,,無,無,yes
府教特字第1020079202號,府教特字第0970120504號,2008/08/20,嘉義縣私立新藝幼兒園,羅應增,嘉義縣,中埔鄉,私立,[606]13-1號,一樓至二樓,"2,104.77平方公尺",708.75平方公尺,"1,396.02平方公尺",(05)2536076,,60,,110-112,,無,有,yes
府教幼字第1110206952號,府教國字第15693號,1985/03/11,嘉義縣立大埔國民中小學附設幼兒園,陳育恬,嘉義縣,大埔鄉,公立,[607]大埔57號,1樓、1,"1,416平方公尺",216平方公尺,"1,200平方公尺",(05)2521014#350,http://www.dpjes.cyc.edu.tw/,84,,無,,無,無,yes
府教幼字第1110182189號,府教國字第079478號,1980/11/03,嘉義縣水上鄉忠和國民小學附設幼兒園,連國欽,嘉義縣,水上鄉,公立,[608]檳榔樹角35號,1~2樓,"12,790平方公尺",220平方公尺,"12,570平方公尺",(05)2890365#25,www.jhps.cyc.edu.tw,30,,無,,無,無,yes
府教幼字第1120194233號,府教特字第0920061570號,2003/05/09,嘉義縣水上鄉南靖國民小學附設幼兒園,曾俊銘,嘉義縣,水上鄉,公立,[608]南靖糖廠46號,1樓,"2,626平方公尺",126平方公尺,"2,500平方公尺",(05)2682004#20,http://www.njps.cyc.edu.tw,76,,無,,無,無,yes
府教幼字第1100186119號,府教國字第8856號,1988/02/05,嘉義縣水上鄉柳林國民小學附設幼兒園,黃瀅嘉,嘉義縣,水上鄉,公立,[608]柳仔林92號,1樓,"2,405平方公尺",405平方公尺,"2,000平方公尺",(05)2685696,http://www.llps.cyc.edu.tw,90,,無,,無,無,yes
府教幼字第11200168554號,83府人一字第168773號,1994/12/30,嘉義縣水上鄉立水上幼兒園,林緗亭,嘉義縣,水上鄉,公立,[608]2-1號,,,,,(05)2601011,,90,,無,,無,無,yes
府教幼字第11200168554號,83府人一字第168773號,1994/12/30,嘉義縣水上鄉立水上幼兒園大崙分班,,嘉義縣,水上鄉,公立,[608]111號,1樓,724.68平方公尺,484.68平方公尺,240平方公尺,(05)3717532,,30,,無,,無,無,yes
府教幼字第11200168554號,83府人一字第168773號,1994/12/30,嘉義縣水上鄉立水上幼兒園三和分班,,嘉義縣,水上鄉,公立,[608]榮典路100號,1樓,"10,963平方公尺",426平方公尺,"10,537平方公尺",(05)2862802,,60,,無,,無,無,yes
府教幼字第11200168554號,83府人一字第168773號,1994/12/30,嘉義縣水上鄉立水上幼兒園三界分班,,嘉義縣,水上鄉,公立,[608]153-1號,1樓,"2,067.78平方公尺",222.17平方公尺,500平方公尺,(05)2300469,,40,,無,,無,無,yes
府教幼字第11200168554號,83府人一字第168773號,1994/12/30,嘉義縣水上鄉立水上幼兒園忠和分班,,嘉義縣,水上鄉,公立,[608]檳榔樹角35號,1樓,834.96平方公尺,594.96平方公尺,240平方公尺,(05)2891869,,60,,無,,無,無,yes
府教幼字第11200168554號,83府人一字第168773號,1994/12/30,嘉義縣水上鄉立水上幼兒園寬士分班,,嘉義縣,水上鄉,公立,[608]柳仔林92號,1樓,668平方公尺,168平方公尺,500平方公尺,(05)2681742,,40,,無,,無,無,yes
府教幼字第1120180781號,府教幼字第1120106162號,2023/08/01,嘉義縣水上鄉成功國民小學附設幼兒園,林松潔,嘉義縣,水上鄉,公立,[608]153號,,,,,(05)2393485,https://www.ckps.cyc.edu.tw/,30,,無,,無,無,yes
府教幼字字第1090034185號,86府教國字第7756號,1997/01/20,嘉義縣私立幼勝幼兒園,江明哲,嘉義縣,水上鄉,私立,[608]中興路59號,1,"2,909平方公尺",984平方公尺,"1,925平方公尺",(05)2689959,http://bowjinn-058.topschool.com.tw/,180,"		",110-112,,無,有,yes
府教特字第1010206906號,72府教國字第37434號,1983/06/02,嘉義縣私立慈愛幼兒園,顏淑惠,嘉義縣,水上鄉,私立,[608]中和路312號,一樓至二樓,983平方公尺,470平方公尺,513平方公尺,(05)2601759,,60,,110-112,,無,無,yes
府教特字第1010206914號,府教國字第48575號,1998/04/22,嘉義縣私立寶貝王國幼兒園,黃昭夫,嘉義縣,水上鄉,私立,[608]華林街48號,2,"2,408平方公尺",681平方公尺,"1,727平方公尺",(05)2680116,http://www.bkkg.cyc.edu.tw/,120,,110-112,,無,有,yes
府教特字第1010280869號,嘉府社福字第45174號,1988/06/14,嘉義縣私立幼能幼兒園,鄭美月,嘉義縣,水上鄉,私立,[608]新進街28號,一樓至三樓,"3,608.63平方公尺","2,800.87平方公尺",807.76平方公尺,(05)2603333,http://www.wretch.cc/album/yuneng,360,"		",無,,有，人數：60,有,yes
府教特字第1020211635號,府教特字第0950130109號,2006/09/20,嘉義縣私立一之一幼兒園,江亭儀,嘉義縣,水上鄉,私立,[608]中正路127號,1樓,"2,461平方公尺",846.98平方公尺,"1,614.02平方公尺",(05)2682311,,60,,無,,無,有,yes
府教特字第1010314630號,嘉府社福字第81915號,1986/10/23,嘉義縣私立幼安幼兒園,鄔兆芬,嘉義縣,水上鄉,私立,[608]紅毛寮1號之150,一樓,"2,173平方公尺",464.89平方公尺,"1,708.11平方公尺",(05)2890011,,90,"		",110-112,,無,無,yes
府教幼字第1080176525號,府教特字第0078843號,2002/06/25,嘉義縣鹿草鄉下潭國民小學附設幼兒園,闕菊,嘉義縣,鹿草鄉,公立,[611]下潭196號,1樓,447平方公尺,147平方公尺,300平方公尺,(05)3650880,http://www.htps.cyc.edu.tw/,38,,無,,無,無,yes
府教幼字第1100184985號,府教國字第15267號,1988/04/01,嘉義縣鹿草鄉後塘國民小學附設幼兒園,蔡志榮,嘉義縣,鹿草鄉,公立,[611]毛蟹行11號,1摟,"4,150平方公尺",150平方公尺,"4,000平方公尺",(05)3752548,www.htes.cyc.edu.tw,38,,無,,無,無,yes
府教幼字第1120196344號,府教特字第1070175331號,2018/08/01,嘉義縣鹿草鄉鹿草國民小學附設幼兒園,陳振興,嘉義縣,鹿草鄉,公立,[611]長壽路221號,1樓,"10,313.18平方公尺","3,370.87平方公尺","6,942.31平方公尺",(05)3752004#315,,38,,無,,無,無,yes
府教特字第1060089674號,府教特字第0930106203號,2004/08/20,嘉義縣私立愛迪生幼兒園,黃正雄,嘉義縣,鹿草鄉,私立,[611]圓山路216巷12號,2,"4,118平方公尺",793平方公尺,"3,325平方公尺",(05)3751708,edison.topschool.com.tw,150,"		",110-112,,無,無,yes
府教特字第1010216836號,府教特字第0053075號,2002/04/24,嘉義縣私立迪士妮幼兒園,江合財,嘉義縣,鹿草鄉,私立,[611]山子腳2號,1.2樓,"1,516平方公尺","1,056平方公尺",460平方公尺,(05)3755315,,90,"		",110-112,,無,無,yes
府教幼字第1110187389號,府教國字第91039059號,2002/04/12,嘉義縣太保市太保國民小學附設幼兒園,陳志光,嘉義縣,太保市,公立,[612]太保31號,1樓,619.2平方公尺,221.4平方公尺,397.8平方公尺,(05)2949031#82,tbps@mail.cyc.edu.tw,30,,無,,無,無,yes
府教幼字第1110187383號,府教特字第0980052826號,2009/04/01,嘉義縣太保市南新國民小學附設幼兒園,莊政道,嘉義縣,太保市,公立,[612]中山路一段140號,1樓、2樓,600平方公尺,300平方公尺,300平方公尺,(05)2373005#225,http://www.nsps.cyc.edu.tw/,120,,無,,無,無,yes
府教幼字第1110177563號,府教學字第051054號,2001/05/09,嘉義縣太保市新埤國民小學附設幼兒園,陳怡君,嘉義縣,太保市,公立,[612]新埤214號,1,787平方公尺,264平方公尺,523平方公尺,(05)3613736,www.spps.cyc.edu.tw,90,,無,,無,無,yes
府教幼字第1110308779號,嘉府社福字第75557號,2000/07/20,嘉義縣私立一二三幼兒園,陳惠雪,嘉義縣,太保市,私立,[612]新安六街66號,1樓,428平方公尺,174平方公尺,254平方公尺,(05)3611409,http://123.topshool.com.tw,60,"		",110-112,,無,有,yes
府教特字第1010226129號,嘉府社福字第68375號,1986/10/04,嘉義縣私立智群幼兒園,李秋嵐,嘉義縣,太保市,私立,[612]86之3號,3,"2,626.66平方公尺","1,430.56平方公尺","1,196.1平方公尺",(05)3714659,http://www.wretch.cc/blog/CCMK,170,"		",110-112,,無,有,yes
府教特字第1010213940號,嘉府社福字第143096號,1999/12/10,嘉義縣私立哈佛幼兒園,朱禮檠,嘉義縣,太保市,私立,[612]太保47-32號,1,"2,560平方公尺",725.47平方公尺,"1,834.53平方公尺",(05)3716223,http://hvkg.topschool.com.tw,180,"		",110-112,,有，人數：30,無,yes
府教幼字第1100186645號,嘉府社福字第13226號,1998/02/05,嘉義縣私立米羅幼兒園,江明哲,嘉義縣,太保市,私立,[612]麻太路42號,1樓,"1,922.11平方公尺",479.87平方公尺,"1,442.24平方公尺",(05)2385712,http://milou.topschool.com.tw,130,,110-112,,無,無,yes
府教特字第1010279007號,府社婦幼字第0940120442號,2005/09/14,嘉義縣私立明日萌幼兒園,許柏琦,嘉義縣,太保市,私立,[612]春珠168號之5,一樓,"1,353平方公尺",504.3平方公尺,848.7平方公尺,(05)3717209,,120,,110-112,,有，人數：30,無,yes
府教幼字第1110255974號,府教幼字第1110255974號,2022/10/17,嘉義縣警察局職場互助教保服務中心（委託社團法人中華宏觀專業幼童教保福利學會辦理）,蕭芳華,嘉義縣,太保市,私立,[612]祥和一路東段3號,,,,,(05)3622979,評鑑情形：,20,,無,,無,無,no
府教幼字第1120085678號,申篠南府字第21350號,1948/09/17,嘉義縣朴子市大同國民小學附設幼兒園,吳順發,嘉義縣,朴子市,公立,[613]大同路239號,,,,,(05)2949036#051,,150,,無,,無,無,yes
府教幼字第1120196764號,府教國字第52063號,1988/08/08,嘉義縣朴子市大鄉國民小學附設幼兒園,曾南薰,嘉義縣,朴子市,公立,[613]大槺榔560號,,,,,(05)3792952,http://www.dsps.cyc.edu.tw,38,,無,,無,無,yes
府教幼字第1120196854號,台南縣政府西灰教學字第7009號,1946/10/01,嘉義縣朴子市朴子國民小學附設幼兒園,李春輝,嘉義縣,朴子市,公立,[613]山通路11號,1樓,"1,062.3平方公尺",299.8平方公尺,762.5平方公尺,(05)3792032#123,http://www.loxa.edu.tw/classweb.html?teacher=cyc-pt32,68,,無,,無,無,yes
府教幼字第1110138427號,府教特字第0078843號,2002/05/07,嘉義縣朴子市松梅國民小學附設幼兒園,黃志強,嘉義縣,朴子市,公立,[613]牛挑灣345號,1樓、1樓,466.92平方公尺,279平方公尺,187.92平方公尺,(05)3691083,http://www.loxa.edu.tw/classweb.html?teacher=cyc-smps012,38,,無,,無,無,yes
府教幼字第1110182211號,府教特字第0114880號,2002/09/19,嘉義縣朴子市祥和國民小學附設幼兒園,陳志峰,嘉義縣,朴子市,公立,[613]祥和二路西段9號,1-3,"4,986.69平方公尺","2,613.19平方公尺","2,373.5平方公尺",(05)3621428,http/:www.shps.cyc.edu.tw/,196,,無,,無,無,yes
府教幼字第1100175317號,府教國字第10294號,1988/02/09,嘉義縣朴子市雙溪國民小學附設幼兒園,徐英傑,嘉義縣,朴子市,公立,[613]雙溪口30號,1樓,"9,588平方公尺",169平方公尺,"2,100平方公尺",(05)3795549#16,http://www.ssps.cyc.edu.tw,30,,無,,無,無,yes
府教幼字第1110132924號,85府社福字第140461號,1996/12/02,嘉義縣朴子市立朴子幼兒園,吳品叡,嘉義縣,朴子市,公立,[613]34號之3,1樓,486.51平方公尺,327.59平方公尺,140平方公尺,(05)3694075,,76,,無,,無,無,yes
府教幼字第1110023781號,85府社福字第140461號,1996/12/02,嘉義縣朴子市立朴子幼兒園松梅分班,,嘉義縣,朴子市,公立,[613]345號,1樓.2樓,349.79平方公尺,281.58平方公尺,68.21平方公尺,(05)3694085,,38,,無,,無,無,yes
府教特字第1040237367號,府教國字第92375號,1981/01/03,台灣基督長老教會朴子教會附設嘉義縣私立東明幼兒園,林振發,嘉義縣,朴子市,私立,[613]光復路45號,1-3樓,"4,879.6平方公尺","1,286.52平方公尺","3,593.08平方公尺",(05)3791860,https://dongming.topschool.tw,180,"		",110-112,,無,無,yes
府教幼字字第1080263722號,47府教四字第44727號,1958/10/18,財團法人朴子高明寺附設嘉義縣私立高明幼兒園,,嘉義縣,朴子市,私立,[613]山通路73號,1-3樓,"2,695.15平方公尺",886.15平方公尺,"1,809平方公尺",(05)3702053,http://kmkg.topschool.com.tw,210,"		",110-112,,無,無,yes
府教幼字第1120220299號,88府教國字第10471號,1999/01/27,嘉義縣私立資優生幼兒園,王沛儒,嘉義縣,朴子市,私立,[613]大同路356-1號及358號,1樓、2樓,"1,831.47平方公尺",837.6平方公尺,993.87平方公尺,(05)3799311,http://talented.topschool.com.tw/,238,"		",110-112,,無,無,yes
府教幼字第1120240182號,嘉府嘉教二字第19084號,1976/03/22,財團法人天主教會嘉義教區附設嘉義縣私立曉明幼兒園,,嘉義縣,朴子市,私立,[613]開元路391號,1-2,"1,487平方公尺",751平方公尺,736平方公尺,(05)3798864,http://www.shiao-ming.woby.tw/main.aspx,180,"		",110-112,,無,無,yes
府教特字第1020019891號,府教國字第33453號,1994/04/06,嘉義縣私立藍天幼兒園,黃意超,嘉義縣,朴子市,私立,[613]天星新村116號,"1,2樓","2,010.2平方公尺","1,054.98平方公尺",955.22平方公尺,(05)3798088,www.lankg.cyc.edu.tw,150,"		",無,,無,無,yes
