reg_no,reg_docno,reg_date,title,owner,city,town,type,address,floor,size,size_in,size_out,tel,url,count_approved,shuttle,pre_public,is_free5,is_after,penalty,has_slip
南市教特（一）字第10360459249號,南市教國字第26425號,1989/12/19,臺南市私立武聖幼兒園,龔森,臺南市,中西區,私立,[700]武聖路151巷49弄5號,一樓及二樓,972.71平方公尺,458.42平方公尺,514.29平方公尺,(06)2593083,,105,"		",110-112,,無,有,yes
南市教幼字第1010604364號,南市社福字第02919號,1985/02/15,臺南市私立寶寶幼兒園,顏姜金葉,臺南市,中西區,私立,[700]南寧街12號,1樓、2樓,188.6平方公尺,188.6平方公尺,,(06)2133177,,40,,110-112,,無,無,yes
南市教幼字第1010570723號,南市社福字第37046號,1997/11/20,臺南市私立知多幼兒園,陳少琦,臺南市,中西區,私立,[700]大埔街73號,1-2層,338平方公尺,258.85平方公尺,,(06)2148988,http://abc-school.com.tw,80,,無,,無,無,yes
南市教特(一)字第1070783186號,南市社福字第02920號,1985/02/15,社團法人台南市基督教青年會附設臺南市私立青年會幼兒園,陳振傑,臺南市,中西區,私立,[700]民生路二段200號,1樓+2樓,837.48平方公尺,634平方公尺,203.48平方公尺,(06)2267756,www.ymca-tainan.org.tw/sccc/,129,,無,,無,有,yes
南市教幼字第1010638035號,南市社福字第034019號,1999/10/19,臺南市私立愛迪生資優幼兒園,謝文欽,臺南市,中西區,私立,[700]頂美二街48巷16號,平面,"1,957.72平方公尺",473.59平方公尺,"1,484.13平方公尺",(06)3584200,http://edison-tainan.topschool.com.tw,200,"		",110-112,,無,有,yes
南市教特(一)字第1080869898號,南市社兒字第019281號,2000/03/29,臺南市私立新大華幼兒園,陳建益,臺南市,中西區,私立,[700]府緯街72巷2號、4號,1-2樓,161.63平方公尺,161.63平方公尺,,(06)2145176,,42,,110-112,,無,有,yes
南市教幼字第1010871754號,南市社福字第05611號,1993/03/03,臺南市私立哈佛蒙特梭利幼兒園,謝富雀,臺南市,中西區,私立,[700]樹林街二段340號,1樓至2樓,566.41平方公尺,413.21平方公尺,153.2平方公尺,(06)2137188,httpl//www.harvking.com.tw,80,,無,,無,無,yes
南市教特(一)字第1040763032號,南市教特(一)字第1040763032號,2015/08/13,臺南市私立哈佛蒙特梭利幼兒園小小分班,,臺南市,中西區,私立,[700]樹林街二段205號之1,1樓,911.29平方公尺,146.96平方公尺,764.33平方公尺,(06)2137188,http://www.harvking.com.tw,45,,無,,無,無,yes
南市教特(一)字第1111019922號,南市教字第06826號,1960/02/22,財團法人中華基督教衛理公會附設臺南市私立衛理幼兒園,,臺南市,中西區,私立,[700]健康路一段368號,一樓至二樓,"3,104.88平方公尺","2,252.38平方公尺",852.5平方公尺,(06)2141722,https://www.facebook.com/a2141722/,360,,110-112,,無,無,yes
南市教特(一)字第1111450008號,南市教特(一)字第1101116828號,2021/09/14,國立臺南生活美學館職場互助教保服務中心(委託財團法人彭婉如文教基金會辦理),郭淑雅,臺南市,中西區,私立,[700]府前路2段301號4樓,2樓,258平方公尺,241.14平方公尺,,(06)2981016,評鑑情形：,60,,無,,無,無,no
南市教特(一)字第1110950441號,南市教特(一)字第1110950441號,2022/07/28,臺灣土地銀行臺南分行職場互助教保服務中心(委託社團法人臺灣兒童及少年福利促進學會辦理),沈繻淯,臺南市,中西區,私立,[700]中正路26號3樓,,,,,(06)2233086,評鑑情形：,60,,無,,無,無,no
南市教特(一)字第1080859381號,南市教特字第09212520440號,2003/04/24,臺南市東區大同國民小學附設幼兒園,李素珍,臺南市,東區,公立,[701]榮譽街30號,1樓,483平方公尺,240平方公尺,243平方公尺,(06)2157589#862,http://spc.tn.edu.tw/k100,60,,無,,無,無,yes
南市教特(一)字第1111127459號,南市教特字第09812550860號,2009/08/06,臺南市東區東光國民小學附設幼兒園,林義順,臺南市,東區,公立,[701]東光路一段39號,,,,,(06)2376534#722,http://www.tkes.tn.edu.tw,166,,無,,無,無,yes
南市教特(一)字第1111127459號,南市教國字第20516號,1999/06/24,臺南市東區崇明國民小學附設幼兒園,王海秀,臺南市,東區,公立,[701]崇明路698號,,,,,(06)2673330#1002,https://kid.cmes.tn.edu.tw/,68,,無,,無,無,yes
南市教特(一)字第1040719719號,南市教國字第42895號,1977/08/20,臺南市東區博愛國民小學附設幼兒園,張慧芬,臺南市,東區,公立,[701]前鋒路100號,1樓、2樓,"1,319平方公尺",545平方公尺,774平方公尺,(06)2361723,spc.tn.edu.tw/k011,90,,無,,無,無,yes
南市教特(一)字第1080859381號,南市教國字第20516號,1999/06/24,臺南市東區崇學國民小學附設幼兒園,洪榮進,臺南市,東區,公立,[701]崇學路98號,1樓,715平方公尺,302平方公尺,413平方公尺,(06)2689951#123,spc.tn.edu.tw/k013,60,,無,,無,無,yes
南市教特(一)字第1101058403D號,南市教國字第20516號,1999/06/24,臺南市東區復興國民小學附設幼兒園,陳茂盛,臺南市,東區,公立,[701]裕文路60號,1樓,950平方公尺,210平方公尺,740平方公尺,(06)3319168,http://www.fhes.tn.edu.tw/,120,,無,,無,無,yes
南市教特(一)字第1111127459號,南市教特字第09312520330號,2004/05/05,臺南市東區德高國民小學附設幼兒園,劉裕承,臺南市,東區,公立,[701]崇善路1155號,,,,,(06)2681891#108,臺南市東區崇善路1155號,60,,無,,無,無,yes
南市教特(一)字第1091065256B號,南市教特(一)字第1030314718號,2014/08/01,臺南市東區勝利國民小學附設幼兒園,葉和源,臺南市,東區,公立,[701]勝利路10號,1樓,571.045平方公尺,271.045平方公尺,300平方公尺,(06)2081861,,60,,無,,無,無,yes
南市教特(一)字第1060919098F號,南市教特(一)字第1060919098F號,2017/08/01,臺南市立忠孝國民中學附設幼兒園,侯志偉,臺南市,東區,公立,[701]崇善路151號,1樓,297.64平方公尺,194.12平方公尺,103.52平方公尺,(06)2670495#171,http://www.chjh.tn.edu.tw/,30,,無,,無,無,yes
南市教特(一)字第1111030422號,南市社兒字第09813631430號,2009/07/07,臺南市立小康幼兒園小東分班,,臺南市,東區,公立,[701]小東路198巷24弄52號,1樓,737.17平方公尺,195.84平方公尺,541.33平方公尺,(06)2389931,,30,,無,,無,無,yes
南市教幼字第1010253341號,南市教國字第28710號,1996/08/17,臺南市私立耶魯幼兒園,施文琮,臺南市,東區,私立,[701]中華東路二段185巷14號,2,"1,280平方公尺",585.47平方公尺,694.53平方公尺,(06)2699630,spc.tn.edu.tw/k026/,120,,無,,無,無,yes
南市教幼字第1010347925號,南市社兒字第0991365346號,2010/06/10,臺南市私立維尼寶貝幼兒園,簡惠芬,臺南市,東區,私立,[701]東安路251巷53號,1樓,172.78平方公尺,172.78平方公尺,,(06)2355860,https://www.facebook.com/winnybabypreschool,42,,無,,無,無,yes
南市教幼字第1010604378號,南市社福字第05237號,1998/02/19,臺南市私立童話世界幼兒園,盧玉馨,臺南市,東區,私立,[701]崇德廿二街65號,1至3樓,699.51平方公尺,434.51平方公尺,265平方公尺,(06)2603477,https://www.facebook.com/臺南市私立童話世界幼兒園-1492201104415796/,132,,110-112,,有，人數：36,無,yes
南市教幼字第1010323118號,南市社福字第33843號,1994/10/30,臺南市私立智慧園幼兒園,張茂英,臺南市,東區,私立,[701]崇德四街37號,1,433平方公尺,258平方公尺,175平方公尺,(06)2603922,http://blog.yam.com/kidpapa,80,,無,,無,無,yes
南市教幼字第1010428634號,南市教國字第23288號,1982/01/22,臺南市私立德光幼兒園,,臺南市,東區,私立,[701]崇德路196號,1樓,"3,919平方公尺","1,279平方公尺","2,640平方公尺",(06)2691995,spc.tn.edu.tw/k020,240,"		",無,,無,無,yes
南市教特(一)字第1050382455號,南市教國字第39306號,1998/12/03,臺南市私立傑尼爾至善幼兒園,魏芬鈺,臺南市,東區,私立,[701]崇明十二街19號,1樓,"1,101.38平方公尺",697.26平方公尺,404.12平方公尺,(06)2897540,spc.tn.edu.tw/k073,300,"		",110-112,,無,無,yes
南市教幼字第1010494451號,南市教國字第28699號,1999/09/03,臺南市私立輔大幼兒園,鄭英傑,臺南市,東區,私立,[701]崇明十五街16號,1.2樓,"1,232.59平方公尺",705.18平方公尺,527.41平方公尺,(06)2894186,fuda.topschool.com.tw,150,,110-112,,無,有,yes
南市教幼字第1010339172號,南市社兒字第931353117號,2004/04/15,臺南市私立元喬幼兒園,劉繼文,臺南市,東區,私立,[701]裕興街201號,1-3樓,876.84平方公尺,759.47平方公尺,117.37平方公尺,(06)3318677,,99,"		",無,,無,無,yes
南市教特(一)字第1071073515號,南市社兒字第931356500號,2004/08/25,威爾森文教事業股份有限公司附設臺南市私立威爾森人文藝術幼兒園,王華仁,臺南市,東區,私立,[701]崇德十六街17號,1樓,"2,094.82平方公尺",805.31平方公尺,"1,289.51平方公尺",(06)3357718,,350,"		",無,,無,有,yes
南市教特(一)字第1040222284號,南市社福字第211127號,1998/05/07,臺南市私立慈心幼兒園,吳水成,臺南市,東區,私立,[701]榮譽街27號,,,,,(06)2156779,,30,,110-112,,有，人數：10,無,yes
南市教幼字第1010428421號,南市教國字第41564號,1981/05/21,臺南市私立牧群幼兒園,沈銘賢,臺南市,東區,私立,[701]裕和路36號,一樓,"1,618.15平方公尺",578.94平方公尺,"1,039.21平方公尺",(06)3310700,http://www.cheer100.com.tw,240,,無,,無,無,yes
南市教特(一)字第1101191103號,南市社福字第27635號,1993/09/04,臺南市私立領袖學院崇德幼兒園,胡台強,臺南市,東區,私立,[701]崇德二十三街69號,1樓至2樓,"1,220.78平方公尺",483.18平方公尺,737.6平方公尺,(06)2609843,,220,"		",110-112,,無,無,yes
南市教特(一)字第1020947694號,南市社福字第14216號,1990/07/19,臺南市私立小太陽幼兒園,嚴沁瑜,臺南市,東區,私立,[701]林森路一段153巷58號,1+2樓,638.8平方公尺,387.2平方公尺,251.6平方公尺,(06)2360869,http://littlesun.topschool.com.tw,124,,110-112,,有，人數：20,有,yes
南市教幼字第1010493045號,南市社福字第143549號,1999/11/03,臺南市私立瑩青幼兒園,施玫君,臺南市,東區,私立,[701]崇善十三街57號,2,"1,855.77平方公尺",797.87平方公尺,"1,057.9平方公尺",(06)2605374,b2605374@yahoo.com.tw,165,,無,,有，人數：15,有,yes
南市教特(一)字第1110796497號,南市社兒字第09813667090號,2009/09/10,社團法人台南市基督教青年會附設臺南市私立長榮幼兒園,陳振傑,臺南市,東區,私立,[701]林森路二段79號,1.2樓,"2,766.13平方公尺","1,382.67平方公尺","1,383.46平方公尺",(06)2082517,台南市東區林森路二段79號,180,"		",無,,無,無,yes
南市教特(一)字第1110437808號,南市社兒字第1357443號,2003/10/16,臺南市私立人上人幼兒園,林承毅,臺南市,東區,私立,[701]長榮路二段32巷8號,1F,"1,342.74平方公尺",508.74平方公尺,834平方公尺,(06)2082888,,192,"		",無,,無,有,yes
南市教幼字第1010595872號,南市社福字第17643號,1995/06/10,臺南市私立樂貝兒幼兒園,郭賽華,臺南市,東區,私立,[701]東寧路518號,1樓、2樓,"1,132.99平方公尺",774.24平方公尺,358.75平方公尺,(06)2742111,http://www.abc-school.com.tw,180,"		",無,,無,無,yes
南市教特(一)字第1050888628號,南市社兒字第1352715號,2003/04/07,臺南市私立長女幼兒園,江綠華,臺南市,東區,私立,[701]長榮路二段135號,1F+2F,"1,376平方公尺",702平方公尺,674平方公尺,(06)2355656,http://girl.topschool.com.tw/,135,,無,,無,無,yes
南市教幼字第1010604383號,南市社兒字第232492號,2000/10/04,臺南市私立愛兒堡幼兒園,呂憶萍,臺南市,東區,私立,[701]裕農路446巷90弄16號,1樓、2樓,383.55平方公尺,228平方公尺,155.55平方公尺,(06)2388006,,40,,110-112,,無,無,yes
南市教特(一)字第1050709876號,南市社福字第13686號,1997/04/24,臺南市私立傑尼爾富農幼兒園,謝淳薏,臺南市,東區,私立,[701]富農街二段33號,1樓,962平方公尺,481.14平方公尺,480.86平方公尺,(06)2906768,https://s1.kidsday.com.tw/funung/,150,"		",110-112,,有，人數：20,無,yes
南市教幼字第1010570742號,南市教特字第223224號,2001/07/23,臺南市私立文林幼兒園,,臺南市,東區,私立,[701]光明街82號,1樓,"2,836平方公尺",899.12平方公尺,"1,936.88平方公尺",(06)2378378,winlin.topschool.com.tw,270,,110-112,,無,無,yes
南市教特(一)字第1070069394號,南市社兒字第0971362330號,2008/11/25,財團法人福智文教基金會附設臺南市私立妙慧幼兒園,盧克宙,臺南市,東區,私立,[701]崇德一街96、98號,1樓和2樓,260.44平方公尺,188.58平方公尺,71.86平方公尺,(06)2682860,,40,,110-112,,無,無,yes
南市教幼字第1010570746號,南市教特字第09312534550號,2004/07/27,臺南市私立長欣幼兒園,許鴻祥,臺南市,東區,私立,[701]裕平路89號,1,"1,558.78平方公尺",669.61平方公尺,889.17平方公尺,(06)3313448,http//:spc.tn.edu.tw/k106,150,"		",無,,無,無,yes
南市教幼字第1010654711號,南市社兒字第225599號,2002/07/10,臺南市私立新世代人文藝術幼兒園,李鄭月,臺南市,東區,私立,[701]東興路236號,1,599.39平方公尺,323.92平方公尺,275.47平方公尺,(06)2370639,http://tw.myblog.yahoo.com/generation86-generation86,100,,110-112,,無,無,yes
南市教幼字第1010631125號,南市社福字第30603號,1994/09/24,臺南市私立德妮勁寶兒幼兒園,何明德,臺南市,東區,私立,[701]中華東路三段44巷41號,1樓、2樓、3樓,409.56平方公尺,252.55平方公尺,157.01平方公尺,(06)2686821,www.derni.com.tw,90,"		",110-112,,無,無,yes
南市教特(一)字第1100310936號,南市教國字第67083號,1981/10/02,財團法人台灣聖公會附設臺南市私立聖公會幼兒園,,臺南市,東區,私立,[701]崇德路550巷24號,一、二樓,"2,763.2平方公尺","1,344.7平方公尺","1,418.5平方公尺",(06)2683771,http：//shenggonghui.topshool.com.tw,120,"		",無,,無,無,yes
南市教幼字第1010632148號,南市教國字第46129號,1974/08/31,臺南市私立仁和幼兒園,,臺南市,東區,私立,[701]崇學路230巷52號,1.2樓,"3,001平方公尺",450平方公尺,"2,551平方公尺",(06)2684079,臺南市東區崇學路230巷52號,360,"		",110-112,,無,無,yes
南市教特(一)字第1030619219號,南市教國字第03304號,1986/03/04,臺南市私立怡東幼兒園,蘇韻鶯,臺南市,東區,私立,[701]怡東路32號,2,"1,057.09平方公尺",441.32平方公尺,615.77平方公尺,(06)2348203,http://www.edong.com.tw/edong/,100,,無,,無,無,yes
南市教幼字第1010828047號,南市社兒字第1351977號,2002/12/17,臺南市私立新園幼兒園,蕭琮琮,臺南市,東區,私立,[701]勝利路52巷80號,1樓,806.8平方公尺,483.86平方公尺,322.94平方公尺,(06)2746000,nj1997.org,90,,無,,無,無,yes
南市教特(一)字第1030068628號,南市社兒字第09613577630號,2007/08/15,臺南市私立愛麗兒幼兒園,許玉燕,臺南市,東區,私立,[701]裕農路469號,1F,154.91平方公尺,143.91平方公尺,10.42平方公尺,(06)2006156,,20,,110-112,,無,無,yes
南市教特(一)字第1080416412號,南市社福字第51984號,1975/10/19,臺南市私立後甲幼兒園,蔡雪姃,臺南市,東區,私立,[701]裕農路668巷47號,1~3,615.27平方公尺,615.27平方公尺,,(06)2692204,,91,"		",110-112,,無,有,yes
南市教特(一)字第1080579748號,南市社福字第40885號,1998/12/16,臺南市私立劍聲幼兒園,翁凡哲,臺南市,東區,私立,[701]榮譽街102號,2,270.92平方公尺,151.31平方公尺,119.61平方公尺,(06)2691439,http://www.jskid.com.tw,45,,111-112,,無,有,yes
南市教幼字第1011024895號,南市社福字第14612號,1999/05/06,臺南市私立威斯康辛幼兒園,邱翠蓉,臺南市,東區,私立,[701]崇善路356號,1,876.43平方公尺,432.73平方公尺,443.7平方公尺,(06)2896616,http://www.wisc.com.tw,130,,110-112,,無,無,yes
南市教幼字第1020340266號,南市教特字第04276號,2000/02/10,臺南市私立新生幼兒園,陳麗娟,臺南市,東區,私立,[701]榮譽街192號,1,458.92平方公尺,199.84平方公尺,259.08平方公尺,(06)2678254,,60,,無,,無,無,yes
南市教幼字第1010871746號,南市教國字第49913號,1977/09/23,財團法人台南市私立母佑會社會福利慈善基金會附設臺南市私立母佑幼兒園,,臺南市,東區,私立,[701]裕農路798號,1樓至3樓,"7,620.7平方公尺","3,198.11平方公尺","4,422.59平方公尺",(06)3310830,http://spc.tn.edu.tw/k018,300,"		",無,,無,無,yes
南市教特(一)字第1100899979號,南市教國字第58915號,1972/07/31,臺南市私立新樓幼兒園,,臺南市,東區,私立,[701]青年路360號,1樓,"3,334.44平方公尺",825.63平方公尺,"2,508.807平方公尺",(06)2383884,www.sin-lau360.com.tw,240,,無,,無,無,yes
南市教特(一)字第1111214572號,南市社兒字第09413578070號,2005/10/06,臺南市私立維多利亞人文藝術幼兒園,陳慧莉,臺南市,東區,私立,[701]崇明路268號,一層,791.45平方公尺,475.76平方公尺,315.69平方公尺,(06)2900807,http://vic.woby.com.tw,125,"		",110-112,,有，人數：10,有,yes
南市教特(一)字第1101530799號,南市教國字第64731號,1978/12/14,臺南光華學校財團法人臺南市光華高級中學附屬臺南市私立光華幼兒園,張敬川,臺南市,東區,私立,[701]勝利路41號,1~2樓,"4,292.69平方公尺","1,245.07平方公尺","3,047.62平方公尺",(06)2342647,http://spc.tn.edu.tw/k019,210,,無,,無,有,yes
南市教特(一)字第1030784850號,南市教特(一)字第1030784850號,2014/08/26,臺南市私立威爾森德高幼兒園,王華勇,臺南市,東區,私立,[701]永東街58號,A棟1、2樓,"2,370.08平方公尺","1,109.35平方公尺","1,158.68平方公尺",(06)2905460,wilsonschool024@gmail.com,338,"		",110-112,,無,無,yes
南市教特(一)字第1071320981號,南市教特(一)字第1071320981號,2018/11/23,臺南市私立才子幼兒園,林君卓,臺南市,東區,私立,[701]文化二街68號,1樓、2樓,"1,231.63平方公尺",783.82平方公尺,447.81平方公尺,(06)2680144,,150,"		",無,,無,無,yes
南市教特(一)字第1081114644號,南市教特(一)字第1081114644號,2019/09/25,臺南市私立日光小河馬幼兒園,吳芸如,臺南市,東區,私立,[701]東興路63號,1樓,"1,665.86平方公尺",733.54平方公尺,932.32平方公尺,(06)2080282,,180,"		",無,,無,有,yes
南市教特(一)字第1091180430號,南市教特(一)字第1091180430號,2020/09/28,臺南市私立劍聲國際幼兒園,翁凡哲,臺南市,東區,私立,[701]榮譽街95號1樓,1樓,528.28平方公尺,181.97平方公尺,346.31平方公尺,(06)2908872,http://www.jskid.com.tw,45,,111-112,,無,無,yes
南市教特(一)字第1100801297號,南市教特(一)字第1100801297號,2021/07/07,臺南市私立伊凡卡幼兒園,鄭英傑,臺南市,東區,私立,[701]崇明16街11號及13號,1樓、2樓,"1,407.42平方公尺",688.42平方公尺,719平方公尺,(06)2687999,台南市東區崇明16街11號及13號,167,,110-112,,無,無,yes
南市教特(一)字第1110835622號,南市教特(一)字第1110835622號,2022/07/04,臺南市私立荷本藝術幼兒園,蔡謦蓮,臺南市,東區,私立,[701]裕英街101號,,,,,(06)3316367,,31,,無,,無,無,yes
南市教特(一)字第1111027494號,南市教特(一)字第1111027494號,2022/08/08,臺南市中華電信小東職場互助教保服務中心(委託台南市教保產業工會辦理),林昭慧,臺南市,東區,私立,[701]小東路338號1樓,,,,,(06)2097699,https://reurl.cc/m30NnM,30,,無,,無,無,no
南市教特(一)字第1111462426號,南市教特(一)字第1111036455號,2022/08/12,台糖公司職工福利委員會崇善職場互助教保服務中心(委託社團法人台灣公共托育協會辦理),呂佳旻,臺南市,東區,私立,[701]崇善路408號1樓,,,,,(06)2601880,評鑑情形：,40,,無,,無,無,no
南市教特(一)字第1100570774號,南市教國字第26037號,1994/08/13,國立成功大學員工子女非營利幼兒園(委託財團法人國立成功大學文教基金會辦理),蘇芳慶,臺南市,東區,非營利,[701]林森路2段251號,1樓、2樓、3樓,"2,671.11平方公尺","2,118.86平方公尺",552.25平方公尺,(06)2757575#36030,http://tw.school.uschoolnet.com/?id=es10001939,182,,無,,無,無,no
南市教特(一)字第1101048454號,南市社兒字第231559號,2001/09/26,臺南市立第二幼兒園,王月香,臺南市,南區,公立,[702]新孝路87號,1樓,"2,118.27平方公尺",767.27平方公尺,"1,339.7平方公尺",(06)2657334,https://sites.google.com/site/tainansecond/,120,,無,,無,無,yes
南市教特(一)字第1101048454號,南市社兒字第1350677號,2002/10/22,臺南市立第二幼兒園明德分班,,臺南市,南區,公立,[702]大成路一段55號,2樓,545.8平方公尺,378平方公尺,167.8平方公尺,(06)2657344,,60,,無,,無,無,yes
南市教特(一)字第1060755870號,南市教國字第01295號,1994/01/14,臺南市南區日新國民小學附設幼兒園,徐俊雄,臺南市,南區,公立,[702]金華路一段473號,1樓,"1,080平方公尺",180平方公尺,900平方公尺,(06)2916798,http://tmrskids.blogspot.tw/,60,,無,,無,無,yes
南市教特(一)字第1111030422號,南市教特字第09612515930號,2007/04/09,臺南市南區永華國民小學附設幼兒園,李建璋,臺南市,南區,公立,[702]中華西路一段2巷17號,1樓,"2,093.81平方公尺",668.81平方公尺,"1,425平方公尺",(06)2647003,,60,,無,,無,無,yes
南市教特(一)字第1111121152號,南市教國字第02585號,1995/01/26,臺南市南區省躬國民小學附設幼兒園,謝辰育,臺南市,南區,公立,[702]灣裡路70號,,,,,(06)2622460#860,http://163.26.18.2/modules/tad_web/index.php?WebID=62,60,,無,,無,無,yes
南市教特(一)字第1111030422號,南市教國字第01295號,1994/01/14,臺南市南區龍崗國民小學附設幼兒園,李啓榮,臺南市,南區,公立,[702]鯤鯓路147號,1樓,"2,540平方公尺",240平方公尺,"2,129平方公尺",(06)2629690,spc.tn.edu.tw/K030,45,,無,,無,無,yes
南市教特(一)字第1080859381號,南市教幼字第1010673070號,2012/08/01,臺南市南區喜樹國民小學附設幼兒園,黃懷慧,臺南市,南區,公立,[702]喜樹路133號,1樓,"4,565平方公尺",257平方公尺,"4,308平方公尺",(06)2622462,,60,,無,,無,無,yes
南市教特(一)字第1080859381號,南市教特(一)字第1060891007G號,2017/08/01,臺南市南區新興國民小學附設幼兒園,李俊興,臺南市,南區,公立,[702]新興路22號,1樓,307.31平方公尺,196.31平方公尺,111平方公尺,(06)2617452,http://www.sses.tn.edu.tw/,30,,無,,無,無,yes
南市教特(一)字第1111030422號,南市社兒字第09813631950號,2009/07/08,臺南市立第三幼兒園灣裡分班,,臺南市,南區,公立,[702]灣裡路263巷41號,1樓,441.88平方公尺,168.28平方公尺,273.6平方公尺,(06)2625564,,60,,無,,無,無,yes
南市教特(一)字第1071356006號,南市教特字第09212518830號,2003/07/14,臺南市私立新迪斯奈幼兒園,李王惠瑛,臺南市,南區,私立,[702]金華路一段116巷1號,1-2樓,878.6平方公尺,447.2平方公尺,431.4平方公尺,(06)2911055,,90,,110-112,,無,無,yes
南市教幼字第1010447308號,南市社兒字第0991367666號,2010/07/19,臺南市私立心馨園幼兒園,翁碩輿,臺南市,南區,私立,[702]明興路733號,1-3樓,189.75平方公尺,145.06平方公尺,44.69平方公尺,(06)2624602,,40,,無,,無,無,yes
南市教特(一)字第1081355708號,南市教國字第35589號,1997/11/05,臺南市私立米爾頓幼兒園,麥星彥,臺南市,南區,私立,[702]灣裡路582號,一、二、三樓,"1,188.12平方公尺",496.97平方公尺,489.85平方公尺,(06)2964955,spc.tn.edu.tw/k043,150,"		",110-112,,無,有,yes
南市教幼字第1010447318號,南市教特字第09412549040號,2005/11/08,臺南市私立金銀島幼兒園,唐蒼澂,臺南市,南區,私立,[702]西門路一段471巷26號,一、二樓,845.93平方公尺,479.54平方公尺,366.39平方公尺,(06)2215678,http://spc.tn.edu.tw/k112,60,,無,,無,無,yes
南市教幼字第1010475272號,南市教國字第41826號,1983/05/18,臺南市私立喜樹歸園幼兒園,周月英,臺南市,南區,私立,[702]明興路746號,1樓,"1,062.25平方公尺",239.46平方公尺,822.79平方公尺,(06)2620988,WWW.kueiuan.woby.com.tw,60,,無,,無,無,yes
南市教幼字第1010638049號,府社兒字第1000553463號,2011/08/10,臺南市私立新育光幼兒園,楊娟哲,臺南市,南區,私立,[702]福吉五街33號,一至二樓,487.4平方公尺,290.08平方公尺,197.32平方公尺,(06)2229381,,110,"		",110-112,,無,有,yes
南市教幼字第1010638045號,南市社兒字第240423號,2001/12/04,臺南市私立金蘋果幼兒園,杜陳英英,臺南市,南區,私立,[702]金華路一段352巷14號,1樓、2樓,350.2平方公尺,238.95平方公尺,111.25平方公尺,(06)2633168,,80,"		",110-112,,無,無,yes
