reg_no,reg_docno,reg_date,title,owner,city,town,type,address,floor,size,size_in,size_out,tel,url,count_approved,shuttle,pre_public,is_free5,is_after,penalty,has_slip
府教幼字第1110293873號,89府教特字第213411號,2000/10/19,桃園市私立佳豪幼兒園,黃貴蔘,桃園市,中壢區,私立,[320]中央路88號,1,"1,047.55平方公尺",322.2平方公尺,725.35平方公尺,(03)4909966,http://www.jia-haur.com.tw,298,"		",110-112,,無,有,yes
府教幼字第1070218850號,府社兒字第0990247685號,2010/08/02,桃園市私立忠福幼兒園,莊于佑,桃園市,中壢區,私立,[320]福州一街8、8-1、8-2、8-3號,一樓,564.26平方公尺,204.26平方公尺,360平方公尺,(03)4527809,,75,"		",111-112,,無,有,yes
府教幼字第1070003698號,府教特字第0980259389號,2009/07/10,桃園市私立諾亞艾樂紛幼兒園,王派堯,桃園市,中壢區,私立,[320]崁頂路1375號,1樓、2樓、3樓,"2,382.92平方公尺","1,583.72平方公尺",799平方公尺,(03)4651375,http://www.諾亞.tw,265,"		",無,,無,無,yes
府教幼字第1070145004號,86府教國字第198813號,1997/10/09,桃園市私立綠蒂幼兒園,徐,桃園市,中壢區,私立,[320]華勛街476號,1-2樓,"1,920平方公尺",720平方公尺,"1,200平方公尺",(03)4366868,,360,"		",無,,無,無,yes
府教幼字第1040050436號,76府教學字第43413號,1987/04/01,桃園市私立美奇幼兒園,陳欣儀,桃園市,中壢區,私立,[320]成章三街92號1-2樓,1樓至3樓,"2,030.53平方公尺",700.4平方公尺,"1,330.13平方公尺",(03)4558679,桃園縣中壢市成章三街92號,300,"		",無,,無,無,yes
府教幼字第1040038077號,府社兒字第0980297225號,2009/08/03,桃園市私立昱誠幼兒園,黃瑋淨,桃園市,中壢區,私立,[320]長春二路80、82號1-2樓、86號2樓,"1,2樓",604.44平方公尺,479平方公尺,125.44平方公尺,(03)4334111,,168,"		",無,,有，人數：20,有,yes
府教幼字第1040079926號,府教特字第0910286369號,2002/12/31,桃園市私立大自然幼兒園,林,桃園市,中壢區,私立,[320]華安三路10號,1-3樓,"2,976.94平方公尺",978.65平方公尺,"1,979.96平方公尺",(03)4365111,www.dahtzyhran.com.tw,300,"		",110-112,,有，人數：100,無,yes
府教幼字第1110079959號,90府教特字第146476號,2001/07/31,桃園市私立恩碩幼兒園,余承燕,桃園市,中壢區,私立,[320]育英路57號,1.2樓,900平方公尺,300平方公尺,600平方公尺,(03)4625151,http://www.yasou.com.tw/,150,,無,,無,有,yes
府教幼字第1080264611號,府社婦字第0920238273號,2003/10/16,桃園市私立貝多芬幼兒園,胡毓唐,桃園市,中壢區,私立,[320]福星六街8、10號1-2樓,1、2樓,390.88平方公尺,329.43平方公尺,60.79平方公尺,(03)4629219,,153,"		",110-112,,無,有,yes
府教幼字第1060190177號,府教特字第0920174288號,2003/07/30,桃園市私立瑞恩帝兒環中幼兒園,呂文彬,桃園市,中壢區,私立,[320]新中北路558號,1-3樓,"2,472.43平方公尺","1,469.23平方公尺","1,003.2平方公尺",(03)4355555,Http://reindeer.com.tw,480,"		",無,,無,無,yes
府教幼字第1050212479號,89府教特字第6560號,2000/01/11,桃園市私立華盛頓幼兒園,鄭書麟,桃園市,中壢區,私立,[320]環中東路二段729號,1樓、2樓,"1,897.36平方公尺",467.42平方公尺,"1,429.94平方公尺",(03)4682008,,210,"		",無,,有，人數：50,有,yes
府教幼字第1100058749號,府教特字第1000361844號,2011/09/08,桃園市私立吉尼爾歌德幼兒園,曹徐瑋,桃園市,中壢區,私立,[320]高鐵南路5段538巷100號,1,"5,997.4平方公尺","1,642.34平方公尺","3,817.26平方公尺",(03)4900333,http://www.genial.com.tw/,415,"		",無,,有，人數：95,無,yes
府教幼字第1070083675號,府教特字第0960304819號,2007/09/14,桃園市私立綠光長頸鹿幼兒園,王玉玲,桃園市,中壢區,私立,[320]龍昌路156號1-2樓,1-2樓,"1,080平方公尺",360平方公尺,720平方公尺,(03)4388366,,285,"		",無,,無,無,yes
府教幼字第1120239668號,88府教特字第152257號,1999/07/22,桃園市私立田園幼兒園,連淑娟,桃園市,中壢區,私立,[320]東芝路76號1-3樓及76-1號1樓,1-3,944.23平方公尺,334.73平方公尺,609.5平方公尺,(03)4222007,,430,"		",無,,有，人數：80,有,yes
府教幼字第1110276039號,府社兒字第0990578525號,2010/12/28,桃園市私立巧宜幼兒園,洪崇智,桃園市,中壢區,私立,[320]新中北路508號,,,,,(03)4629375,桃園市中壢區新中北路508號,143,"		",無,,無,有,yes
府教幼字第1110212765號,府社婦字第0930213015號,2004/08/18,桃園市私立芝蔴村幼兒園,張瑞煥,桃園市,中壢區,私立,[320]成章四街90號1~3樓,3,558.8平方公尺,486.75平方公尺,,(03)4523688,http://www.abcsesame.com.tw,119,"		",無,,有，人數：15,無,yes
府教幼字第1060107362號,桃府教國字第35145號,1976/04/19,桃園市私立幼幼幼兒園,游貴惠,桃園市,中壢區,私立,[320]珠江街45號,,,,,(03)4574696,,60,,110-112,,無,無,yes
府教幼字第1040037575號,府社婦字第0910133204號,2002/06/21,桃園市私立宏欣幼兒園,張貴美,桃園市,中壢區,私立,[320]中央西路二段150巷19、21號1樓,1樓,224.18平方公尺,189.47平方公尺,25.41平方公尺,(03)4911036,,53,,無,,無,無,yes
府教幼字第1080006712號,90府教特字第146987號,2001/07/31,桃園市私立聖堡登幼兒園,邱美瑞,桃園市,中壢區,私立,[320]環中東路二段829號,,,,,(03)4591060,桃園市中壢區環中東路二段829號,616,"		",無,,無,有,yes
府教幼字第1040027564號,府社婦字第0910137337號,2002/06/26,桃園市私立燈塔幼兒園,田素美,桃園市,中壢區,私立,[320]金山二街22號1-2樓,1-2樓,615.79平方公尺,295.79平方公尺,320平方公尺,(03)4283455,,100,,無,,無,無,yes
府教幼字第1080032828號,79府教國字第143575號,1984/11/09,桃園市私立米淇蒙特梭利幼兒園,曾柔榛,桃園市,中壢區,私立,[320]杭州路33號1-2樓,1-2,396.06平方公尺,196.38平方公尺,199.68平方公尺,(03)4564521,,60,,110-112,,無,無,yes
府教幼字第1040038139號,府社兒字第0980250547號,2009/07/01,桃園市私立順德幼兒園,陳俊禎,桃園市,中壢區,私立,[320]新生路3段23號1-3樓、25號1-2樓,23號1-3樓，25號1-2樓,234.88平方公尺,168.48平方公尺,66.4平方公尺,(03)4532234,http://www.325.com.tw,67,,110-112,,有，人數：10,有,yes
府教幼字第1100186310號,府社婦字第406933號,2001/08/21,桃園市私立愛寶兒幼兒園,胡發金,桃園市,中壢區,私立,[320]嘉興街88號1-2樓,1樓2樓,"1,231.39平方公尺",802.78平方公尺,398.61平方公尺,(03)4163366,,180,"		",110-112,,無,有,yes
府教幼字第1120023583號,府社福字第2933號,1996/12/31,桃園市私立安琪兒幼兒園,陳耀坤,桃園市,中壢區,私立,[320]環西路二段253號地下1樓、1-2樓,1.2樓至地下1樓,551.45平方公尺,308.65平方公尺,116.3平方公尺,(03)4918696,http://www.kidscity.com.tw/angelkids,50,,110-112,,無,無,yes
府教幼字第1120014267號,府社福字第168629號,2000/08/29,桃園市私立福星寶貝幼兒園,黃素鶯,桃園市,中壢區,私立,[320]福州一街99號1-2樓,一樓至二樓,"1,128.47平方公尺",622.6平方公尺,505.87平方公尺,(03)4521045,,159,,110-112,,無,無,yes
府教幼字第1040027663號,府社兒字第1000419682號,2011/10/14,桃園市私立原明欣幼兒園,王汶蕉,桃園市,中壢區,私立,[320]仁慈路310-1號1-3樓,,,,,(03)4564601,,520,"		",110-112,,無,有,yes
府教幼字第1080319264號,府教特字第0950299677號,2006/10/12,桃園市私立盈采幼兒園,呂理開,桃園市,中壢區,私立,[320]龍和三街168號1-2樓,1-2,"1,800平方公尺",600平方公尺,"1,200平方公尺",(03)4666618,https://www.win-try-preschool.com/eforms.php?lang=tw&tb=1,360,"		",無,,無,無,yes
府教幼字第1040038659號,府社福字第156626號,2000/08/15,桃園市私立中壢工業區聯合幼兒園,歐陽媛,桃園市,中壢區,私立,[320]西園路51號1-2樓,1-2,"2,091.49平方公尺",717.1平方公尺,"1,374.39平方公尺",(03)4343000,http://www.lianherschool.woby.tw/,190,,110-112,,無,無,yes
府教幼字第1040038112號,府社婦字第0920130270號,2003/06/18,桃園市私立福曼珊幼兒園,黃榮泰,桃園市,中壢區,私立,[320]正泰街16、18號1-2樓,1樓至2樓,"1,139.55平方公尺",747.61平方公尺,391.94平方公尺,(03)4926268,,210,,無,,有，人數：60,無,yes
府教幼字第1120313338號,73府教學字第002405號,1984/01/07,桃園市私立一心幼兒園,袁明凡,桃園市,中壢區,私立,[320]忠孝路282巷13弄2號,1~2樓,255平方公尺,153平方公尺,102平方公尺,(03)4551351,http://isn.topschool.com.tw,60,"		",無,,無,有,yes
府教幼字第1040027641號,69府教國字第27781號,1980/03/12,桃園市私立千千幼兒園,張劉環妹,桃園市,中壢區,私立,[320]龍岡路一段159巷11號,1-3樓,"1,260平方公尺",420平方公尺,840平方公尺,(03)4589565,http://www.chan-chan.com.tw/,210,"		",110-112,,無,無,yes
府教幼字第1110017655號,府特教字第0910239718號,2002/11/07,桃園市私立環愛森林幼兒園,陳和順,桃園市,中壢區,私立,[320]普忠路248號,,,,,(03)4637000,,165,"		",110-112,,無,無,yes
府教幼字第1040037572號,90府社婦字第53472號,1998/06/03,桃園市私立長堤幼兒園,宋美香,桃園市,中壢區,私立,[320]普義路149號1-2樓,,,,,(03)4517345,,100,,無,,無,有,yes
府教幼字第1080196388號,府教特字第0910164679號,2002/07/31,桃園市私立汎迪爾幼兒園,謝宛琳,桃園市,中壢區,私立,[320]新中北路565號,1-2樓,"1,314.527平方公尺",422.927平方公尺,891.6平方公尺,(03)4356885,https://frontier.topschool.tw/Home/Main,150,"		",無,,無,有,yes
府教幼字第1040038021號,87府教國字第502474號,1989/04/12,桃園市私立乖乖幼兒園,鍾美蓮,桃園市,中壢區,私立,[320]內定二街139巷121弄5、7號,1,540平方公尺,180平方公尺,360平方公尺,(03)4557237,http://4557237.blogkids.net/,90,,110-112,,無,無,yes
府教幼字第1090007243號,府教學字第135748號,1986/10/01,桃園市私立國鼎幼兒園,張仁良,桃園市,中壢區,私立,[320]中豐路49巷18弄17號,1-2樓,"2,069平方公尺","1,274平方公尺",795平方公尺,(03)4250598,http://guoding.topschool.com.tw,265,"		",無,,無,有,yes
府教幼字第1060209648號,府社福字第120258號,1997/06/25,桃園市私立慈幼幼兒園,林土平,桃園市,中壢區,私立,[320]衡陽街1號1-2樓,1樓、2樓,219.95平方公尺,164.29平方公尺,,(03)4592376,,40,"		",無,,無,有,yes
府教幼字第1120163301號,府社福字第31488號,2000/02/17,桃園市私立國恩幼兒園,陳美雲,桃園市,中壢區,私立,[320]福星六街20號,,,,,(03)4612326,,156,,110-112,,無,無,yes
府教幼字第1040038091號,府社婦字第0940251386號,2005/09/13,桃園市私立青暉幼兒園,陳子林,桃園市,中壢區,私立,[320]民族路五段475號1-4樓,,,,,(03)4206681,,80,,無,,有，人數：40,有,yes
府教幼字第1040030546號,府社婦字第0930038826號,2004/02/23,桃園市私立百合精緻幼兒園,呂秋燕,桃園市,中壢區,私立,[320]廣州路128號1-2樓,1-2,817.32平方公尺,817.32平方公尺,,(03)4685958,,233,"		",無,,有，人數：43,有,yes
府教幼字第1080069526號,83府教國字第183294號,1994/11/24,桃園市私立瑞智蒙特梭利幼兒園,陳正偉,桃園市,中壢區,私立,[320]中華路一段644巷40、42號1樓,1F,360.36平方公尺,249.16平方公尺,,(03)4616999,,49,,無,,無,無,yes
府教幼字第1120073123號,府教幼字第1120073123號,2023/03/28,桃園市私立瑞智蒙特梭利幼兒園長樂分班,,桃園市,中壢區,私立,[320]長樂五街28號1樓,,,,,(03)4620722,,15,,無,,無,無,yes
府教幼字第1100044358號,府社福字第253731號,1999/11/24,日月光集團聯合職工福利委員會附設桃園市私立同心園幼兒園,吳田玉,桃園市,中壢區,私立,[320]中華路一段550號,1層,"1,858.51平方公尺",373.77平方公尺,"1,484.74平方公尺",(03)4620636,,130,,無,,無,無,yes
府教幼字第1080254797號,89府教特字第122200號,2000/06/23,國立中央大學附設桃園市私立幼兒園,陳怡君,桃園市,中壢區,私立,[320]中大新村26號1樓,1,595平方公尺,214.05平方公尺,380.95平方公尺,(03)4227151#58026,http://in.ncu.edu.tw/ncu8026/,85,,110-112,,無,無,yes
府教幼字第1040238610號,府社婦字第0910250937號,2002/11/14,桃園市私立小草幼兒園,徐山懿,桃園市,中壢區,私立,[320]中山東路三段427號1-2樓,1樓、2樓,313.08平方公尺,219.26平方公尺,93.82平方公尺,(03)4665023,,80,,110-112,,無,有,yes
府教幼字第1040305585號,84府教國字第4253號,1995/01/16,桃園市私立星球幼兒園,楊優華,桃園市,中壢區,私立,[320]榮民南路192、196、196-1號,一樓,"1,086.36平方公尺",366平方公尺,720.36平方公尺,(03)4668594,http://global.topschool.com.tw/,240,"		",無,,無,有,yes
府教幼字第1040038061號,73府教學字第162976號,1984/01/17,桃園市私立何智仁幼兒園,吳寶雲,桃園市,中壢區,私立,[320]內定20街205巷2號,1至2樓,652.41平方公尺,442.93平方公尺,209.48平方公尺,(03)4532277,,90,,無,,無,無,yes
府教幼字第1040024480號,府社兒字第0970258257號,2008/08/08,桃園市私立新自強種子幼兒園,徐茂山,桃園市,中壢區,私立,[320]強國路11巷1號1-2樓、3號1-2樓、5號2樓,1號1-2樓3號1-2樓5號2樓,314.53平方公尺,252.27平方公尺,62.26平方公尺,(03)4550756,,90,,110-112,,無,無,yes
府教幼字第1090011109號,87府教國字第194825號,1998/09/28,桃園市私立愛比幼兒園,藍玉裡,桃園市,中壢區,私立,[320]中大路55號1-3樓,,,,,(03)4227700,,257,"		",無,,有，人數：49,有,yes
府教幼字第1080171019號,府社福字第115833號,1997/06/19,桃園市私立禾碩幼兒園,江存正,桃園市,中壢區,私立,[320]南園二路97號1-2樓,,,,,(03)4628796,http://www.yasou.com.tw/,50,,無,,無,有,yes
府教幼字第1040038471號,府社婦字第0910286592號,2002/12/30,桃園市私立親子學園幼兒園,陳瓊玲,桃園市,中壢區,私立,[320]福德路116號1-2樓,l樓到2樓,234.56平方公尺,156.78平方公尺,77.78平方公尺,(03)4557111,,63,"		",無,,無,有,yes
府教幼字第1110325352號,府教幼字第1010266370號,2012/10/25,桃園市私立洛德蒙特梭利幼兒園,鍾美寶,桃園市,中壢區,私立,[320]白馬莊117號1樓,1,143.71平方公尺,143.71平方公尺,,(03)4938338,,30,,110-112,,無,無,yes
府教幼字第1100276381號,府教幼字第1020195575號,2013/08/07,桃園市私立婕瑪幼兒園,陳耀淯,桃園市,中壢區,私立,[320]福星六街70號1-3樓,,,,,(03)4625915,,120,"		",無,,無,有,yes
府教幼字第1040037558號,府教幼字第1020306768號,2013/12/13,桃園市私立興國幼兒園,簡政陽,桃園市,中壢區,私立,[320]新生路三段245號1樓至3樓,1~3F,"3,322.73平方公尺","2,095.81平方公尺","1,184.26平方公尺",(03)4531055,,300,"		",無,,有，人數：60,無,yes
府教幼字第1060216605號,府教幼字第1030236346號,2014/09/30,桃園市私立崇皓幼兒園,陳寶鳳,桃園市,中壢區,私立,[320]中大路150巷123、125、127號,,,,,(03)4229819,,360,"		",無,,有，人數：60,有,yes
府教幼字第1090049597號,府教幼字第1050013364號,2016/01/20,桃園市私立奧爾堡幼兒園,羅以凌,桃園市,中壢區,私立,[320]雙福路145-1號,,,,,(03)4901008,,124,"		",無,,無,無,yes
府教幼字第1090280008號,府教幼字第1050317572號,2016/12/21,桃園市私立金琜恩幼兒園,黃正耀,桃園市,中壢區,私立,[320]龍川九街168號,,,,,(03)4658666,http://huacheng.topschool.com.tw/,416,"		",111-112,,有，人數：47,有,yes
府教幼字第1060262084號,府教幼字第1060262084號,2017/10/31,桃園市私立幸福日光幼兒園,朱慧蘭,桃園市,中壢區,私立,[320]元生三街99號,,,,,(03)4341099,,196,"		",無,,無,無,yes
府教幼字第1080041843號,府教幼字第1080041843號,2019/02/23,桃園市私立綠光幼兒園,王瑞玲,桃園市,中壢區,私立,[320]榮民南路556號,,,,,(03)4650799,,436,"		",無,,無,無,yes
府教幼字第1080064376號,府教幼字第1080064376號,2019/03/22,桃園市私立創意家幼兒園,黃秀真,桃園市,中壢區,私立,[320]永福路769號,,,,,(03)4351682,,660,"		",110-112,,無,無,yes
府教幼字第1080175434號,府教幼字第1080175434號,2019/07/18,桃園市私立愛玩美幼兒園,楊優華,桃園市,中壢區,私立,[320]後興路一段258號,,,,,(03)4368000,,330,"		",無,,無,無,yes
府教幼字第1090132403號,府教幼字第1090132403號,2020/06/09,桃園市私立格林青埔幼兒園,邱奕宏,桃園市,中壢區,私立,[320]新生路三段519號,1樓、2樓、3樓,"5,440.05平方公尺","4,284.1平方公尺","1,155.95平方公尺",(03)4532228,,534,"		",無,,無,無,yes
府教幼字第1090200011號,府教幼字第1090200011號,2020/08/14,桃園市私立双得幼兒園,謝欣純,桃園市,中壢區,私立,[320]文化路410號、412號,,,,,(03)4522808,,308,,無,,無,有,yes
府教幼字第1120012884號,府教幼字第1120012884號,2023/01/30,國軍退除役官兵輔導委員會桃園市榮民服務處職場互助教保服務中心(委託財團法人三之三生命教育基金會辦理),吳文宗,桃園市,中壢區,私立,[320]中山東路二段375號3樓,,,,,(03)2830817,評鑑情形：,60,,無,,無,無,no
府教幼字第1120027577號,府教幼字第1120027577號,2023/02/16,桃園市私立世懿幼兒園,彭鈺幃,桃園市,中壢區,私立,[320]中園路121號1-2樓,,,,,(03)4511122,,61,,無,,無,無,yes
府教幼字第1010332662號,府教幼字第1010332662號,2012/12/28,桃園市內壢非營利幼兒園(委託財團法人三之三生命教育基金會辦理),吳文宗,桃園市,中壢區,非營利,[320]長春三路2號2樓至3樓,,,,,(03)4512323,評鑑情形：,350,,無,,無,無,no
府教幼字第1110235314號,府教幼字第1060209892號,2017/08/31,桃園市龍興非營利幼兒園（委託南亞科技學校財團法人設立之南亞技術學院辦理）,連信仲,桃園市,中壢區,非營利,[320]龍勇路100號1樓,,,,,(03)4573641#20,評鑑情形：,136,,無,,無,無,no
府教幼字第1120123797號,府教幼字第1080208817號,2019/08/26,桃園市月眉非營利幼兒園(委託社團法人新北市中華國際嬰幼兒發展學會辦理),林芷涵,桃園市,中壢區,非營利,[320]月眉路一段50號,,,,,(03)4982189,評鑑情形：,120,,無,,無,無,no
府教幼字第1110236856號,府教幼字第1090203856號,2020/08/20,桃園市六二非營利幼兒園(委託社團法人臺灣亞洲學前教育培訓協會辦理),趙婉娟,桃園市,中壢區,非營利,[320]永福路1166號,,,,,(03)4623306,評鑑情形：,152,,無,,無,無,no
府教幼字第1130018970號,府教幼字第1090210887號,2020/08/27,桃園市過嶺非營利幼兒園（委託社團法人臺灣三之三生命教育學會辦理）,葛惠,桃園市,中壢區,非營利,[320]松智路6號,,,,,(03)4207720,評鑑情形：,166,,無,,無,有,no
府教幼字第1110206011號,府教幼字第1110206011號,2022/07/29,桃園市龍福非營利幼兒園(委託南亞科技學校財團法人設立之南亞技術學院辦理),連信仲,桃園市,中壢區,非營利,[320]中山東路四段26之1號,1樓、2樓,"1,294.33平方公尺",855.71平方公尺,438.62平方公尺,(03)4663826,評鑑情形：,122,,無,,無,無,no
府教幼字第1120232572號,府教幼字第1120232572號,2023/08/23,桃園市青園非營利幼兒園(委託財團法人何嘉仁文教基金會辦理),朱嘉宗,桃園市,中壢區,非營利,[320]大勇路68號,,,,,(03)2878801,評鑑情形：,198,,無,,無,無,no
府教幼字第1110221865號,府教特字第09300824051號,2004/04/19,桃園市平鎮區義興國民小學附設幼兒園,馮立縈,桃園市,平鎮區,公立,[324]義興街五十五號,,,,,(03)4913700#162,,60,,無,,無,無,yes
府教幼字第1080214383號,85府教國字第65481號,1995/03/15,桃園市平鎮區宋屋國民小學附設幼兒園,桂景星,桃園市,平鎮區,公立,[324]延平路二段389號,2,813平方公尺,360平方公尺,363平方公尺,(03)4933654#121,http://www.swes.tyc.edu.tw/dyna/menu/index.php?account=sweskid,90,,無,,無,無,yes
